Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Coil Type","Coil Current","Coil Voltage","Contact Form","Contact Rating (Current)","Switching Voltage","Must Operate Voltage","Must Release Voltage","Operate Time","Release Time","Features","Mounting Type","Termination Style","Operating Temperature"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/RS_Relays(ARS).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ARS-SERIES.jpg,255-2704-ND,ARS14A4H,Panasonic Electric Works,RELAY RF SPDT 500MA 4.5V,1080,0,"8.95000","0","1","Tube","ARS","Active","Non Latching","44.4mA","4.5VDC","SPDT (1 Form C)","500mA","30VDC - Max","3.38 VDC","0.45 VDC","10ms","6ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://cotorelay.com/wp-content/uploads/2014/09/9300_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/9402-12-00,9402-05-00.jpg",306-1119-ND,9402-05-00,Coto Technology,RELAY RF SPST 500MA 5V,2034,0,"9.11000","0","1","Bulk","9400","Active","Non Latching","25.0mA","5VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","3.75 VDC","0.4 VDC","0.4ms","0.2ms","-","Surface Mount","Gull Wing","-20°C ~ 85°C"
https://cotorelay.com/wp-content/uploads/2014/09/9300_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/9402-12-00,9402-05-00.jpg",306-1074-ND,9402-12-00,Coto Technology,RELAY RF SPST 500MA 12V,1020,0,"9.11000","0","1","Bulk","9400","Active","Non Latching","14.5mA","12VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","9 VDC","1 VDC","0.4ms","0.2ms","-","Surface Mount","Gull Wing","-20°C ~ 85°C"
https://cotorelay.com/wp-content/uploads/2014/09/2900_series_reed_relay_datasheet2.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/2900-SERIES.jpg,306-1253-ND,2904-05-421,Coto Technology,RELAY RF SPST 500MA 5V,1432,0,"12.66000","0","1","Tube","2900","Active","Non Latching","13.5mA","5VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","3.8 VDC","0.4 VDC","0.5ms","0.1ms","-","Through Hole","PC Pin","-20°C ~ 85°C"
https://cotorelay.com/wp-content/uploads/2014/08/2200_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/2204-05-401,%202204-05-411.JPG",306-1002-ND,2200-2302,Coto Technology,RELAY RF SPST 500MA 5V,785,0,"13.02000","0","1","Tube","2200","Active","Non Latching","33.3mA","5VDC","SPST-NO (1 Form A)","500mA","150VAC, 150VDC - Max","3.6 VDC","0.5 VDC","0.55ms","0.1ms","Sealed - Hermetically","Through Hole","PC Pin","-20°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=108-98000&DocType=SS&DocLang=EN,//media.digikey.com/Photos/TE%20Connectivity/HF3-AXICOM.jpg,PB1101TR-ND,1462051-5,TE Connectivity Potter & Brumfield Relays,RELAY RF SPDT 2A 24V,400,0,"13.31450","0","400","Tape & Reel (TR)","HF3, AXICOM","Active","Non Latching","5.8mA","24VDC","SPDT (1 Form C)","2A","250VAC, 220VDC - Max","18 VDC","2.4 VDC","5ms","4ms","-","Surface Mount","Gull Wing","-55°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=108-98000&DocType=SS&DocLang=EN,//media.digikey.com/Photos/TE%20Connectivity/HF3-AXICOM.jpg,PB1101CT-ND,1462051-5,TE Connectivity Potter & Brumfield Relays,RELAY RF SPDT 2A 24V,785,0,"21.26000","0","1","Cut Tape (CT)","HF3, AXICOM","Active","Non Latching","5.8mA","24VDC","SPDT (1 Form C)","2A","250VAC, 220VDC - Max","18 VDC","2.4 VDC","5ms","4ms","-","Surface Mount","Gull Wing","-55°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=108-98000&DocType=SS&DocLang=EN,//media.digikey.com/Photos/TE%20Connectivity/HF3-AXICOM.jpg,PB1101DKR-ND,1462051-5,TE Connectivity Potter & Brumfield Relays,RELAY RF SPDT 2A 24V,785,0,"Digi-Reel","0","1","Digi-Reel®","HF3, AXICOM","Active","Non Latching","5.8mA","24VDC","SPDT (1 Form C)","2A","250VAC, 220VDC - Max","18 VDC","2.4 VDC","5ms","4ms","-","Surface Mount","Gull Wing","-55°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6k_2f_rf.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6K-2F-RF-T.JPG,Z8096TR-ND,G6K-2F-RF-TR03 DC4.5,Omron Electronics Inc-EMC Div,RELAY RF DPDT 1A 4.5V,1200,1200,"14.73863","0","300","Tape & Reel (TR)","G6K-RF","Active","Non Latching","23.2mA","4.5VDC","DPDT (2 Form C)","1A","125VAC, 60VDC - Max","3.6 VDC","0.45 VDC","3ms","3ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6k_2f_rf.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6K-2F-RF-T.JPG,Z8096CT-ND,G6K-2F-RF-TR03 DC4.5,Omron Electronics Inc-EMC Div,RELAY RF DPDT 1A 4.5V,1490,1200,"20.92000","0","1","Cut Tape (CT)","G6K-RF","Active","Non Latching","23.2mA","4.5VDC","DPDT (2 Form C)","1A","125VAC, 60VDC - Max","3.6 VDC","0.45 VDC","3ms","3ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6k_2f_rf.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6K-2F-RF-T.JPG,Z8096DKR-ND,G6K-2F-RF-TR03 DC4.5,Omron Electronics Inc-EMC Div,RELAY RF DPDT 1A 4.5V,1490,1200,"Digi-Reel","0","1","Digi-Reel®","G6K-RF","Active","Non Latching","23.2mA","4.5VDC","DPDT (2 Form C)","1A","125VAC, 60VDC - Max","3.6 VDC","0.45 VDC","3ms","3ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6k_2f_rf.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6K-2F-RF-T.JPG,Z6090TR-ND,G6K-2F-RF-TR03DC12,Omron Electronics Inc-EMC Div,RELAY RF DPDT 1A 12V,300,0,"14.73863","0","300","Tape & Reel (TR)","G6K-RF","Active","Non Latching","9.1mA","12VDC","DPDT (2 Form C)","1A","125VAC, 60VDC - Max","9.6 VDC","1.2 VDC","3ms","3ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6k_2f_rf.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6K-2F-RF-T.JPG,Z6090CT-ND,G6K-2F-RF-TR03DC12,Omron Electronics Inc-EMC Div,RELAY RF DPDT 1A 12V,487,0,"20.92000","0","1","Cut Tape (CT)","G6K-RF","Active","Non Latching","9.1mA","12VDC","DPDT (2 Form C)","1A","125VAC, 60VDC - Max","9.6 VDC","1.2 VDC","3ms","3ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6k_2f_rf.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6K-2F-RF-T.JPG,Z6090DKR-ND,G6K-2F-RF-TR03DC12,Omron Electronics Inc-EMC Div,RELAY RF DPDT 1A 12V,487,0,"Digi-Reel","0","1","Digi-Reel®","G6K-RF","Active","Non Latching","9.1mA","12VDC","DPDT (2 Form C)","1A","125VAC, 60VDC - Max","9.6 VDC","1.2 VDC","3ms","3ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6k_2f_rf.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6K-2F-RF-T.JPG,Z1356TR-ND,G6K-2F-RF-T-TR03 DC3,Omron Electronics Inc-EMC Div,RELAY RF DPDT 1A 3V,300,0,"15.48513","0","300","Tape & Reel (TR)","G6K-RF","Active","Non Latching","33.0mA","3VDC","DPDT (2 Form C)","1A","125VAC, 60VDC - Max","2.4 VDC","0.3 VDC","3ms","3ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6k_2f_rf.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6K-2F-RF-T.JPG,Z1356CT-ND,G6K-2F-RF-T-TR03 DC3,Omron Electronics Inc-EMC Div,RELAY RF DPDT 1A 3V,345,0,"21.98000","0","1","Cut Tape (CT)","G6K-RF","Active","Non Latching","33.0mA","3VDC","DPDT (2 Form C)","1A","125VAC, 60VDC - Max","2.4 VDC","0.3 VDC","3ms","3ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6k_2f_rf.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6K-2F-RF-T.JPG,Z1356DKR-ND,G6K-2F-RF-T-TR03 DC3,Omron Electronics Inc-EMC Div,RELAY RF DPDT 1A 3V,345,0,"Digi-Reel","0","1","Digi-Reel®","G6K-RF","Active","Non Latching","33.0mA","3VDC","DPDT (2 Form C)","1A","125VAC, 60VDC - Max","2.4 VDC","0.3 VDC","3ms","3ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6k_2f_rf.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6K-RF-SERIES.jpg,Z2827-ND,G6K-2F-RF-S DC4.5,Omron Electronics Inc-EMC Div,RELAY RF DPDT 1A 4.5V,2316,2400,"16.69000","0","1","Tray","G6K-RF","Active","Non Latching","23.2mA","4.5VDC","DPDT (2 Form C)","1A","125VAC, 60VDC - Max","3.6 VDC","0.45 VDC","3ms","3ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://cotorelay.com/wp-content/uploads/2014/09/2300_series_reed_relay_datasheet.pdf,"//media.digikey.com/photos/Coto%20Tech%20Photos/2341-05-000,%202341-05-010,%202341-05-020.JPG",306-1261-ND,2341-12-020,Coto Technology,RELAY RF SPDT 500MA 12V,652,0,"17.61000","0","1","Tube","2300","Active","Non Latching","12.0mA","12VDC","SPDT (1 Form C)","500mA","200VAC, 200VDC - Max","9 VDC","1 VDC","0.5ms","0.5ms","Sealed - Hermetically","Through Hole","PC Pin","-20°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6k_2f_rf.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6K-RF-SERIES.jpg,Z2832-ND,G6K-2F-RF-S DC24,Omron Electronics Inc-EMC Div,RELAY RF DPDT 1A 24V,315,0,"17.84000","0","1","Tray","G6K-RF","Active","Non Latching","4.6mA","24VDC","DPDT (2 Form C)","1A","125VAC, 60VDC - Max","19.2 VDC","2.4 VDC","3ms","3ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6k_2f_rf.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_G6K-2P-RF-DC.jpg,Z5457-ND,G6K-2P-RF DC12,Omron Electronics Inc-EMC Div,RELAY RF DPDT 1A 12V,633,0,"19.26000","0","1","Tube","G6K-RF","Active","Non Latching","9.1mA","12VDC","DPDT (2 Form C)","1A","125VAC, 60VDC - Max","9.6 VDC","1.2 VDC","3ms","3ms","-","Through Hole","PC Pin","-40°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6k_2f_rf.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6KU-2F-RF%20DC5.JPG,Z2034-ND,G6K-2F-RF DC24,Omron Electronics Inc-EMC Div,RELAY RF DPDT 1A 24V,1906,0,"20.54000","0","1","Tray","G6K-RF","Active","Non Latching","4.6mA","24VDC","DPDT (2 Form C)","1A","125VAC, 60VDC - Max","19.2 VDC","2.4 VDC","3ms","3ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6k_2f_rf.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6KU-2F-RF%20DC5.JPG,Z2035-ND,G6K-2F-RF DC3,Omron Electronics Inc-EMC Div,RELAY RF DPDT 1A 3V,1751,0,"21.39000","0","1","Tray","G6K-RF","Active","Non Latching","33.0mA","3VDC","DPDT (2 Form C)","1A","125VAC, 60VDC - Max","2.4 VDC","0.3 VDC","3ms","3ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/relay/device-hi/catalog/mech_eng_ra.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ARA-D-SERIES.jpg,255-2157-5-ND,ARA200A12,Panasonic Electric Works,RELAY RF DPDT 1A 12V,146,0,"24.24000","0","1","Tube","ARA","Active","Non Latching","11.7mA","12VDC","DPDT (2 Form C)","1A","30VDC - Max","9 VDC","1.2 VDC","4ms","4ms","-","Surface Mount","Gull Wing","-40°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1462052-2&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/HF696.JPG,PB1253TR-ND,1-1462052-7,TE Connectivity Potter & Brumfield Relays,RELAY RF SPDT 2A 5V,800,0,"37.47000","0","400","Tape & Reel (TR)","HF6, AXICOM","Active","Latching, Dual Coil","28.1mA","5VDC","SPDT (1 Form C)","2A","250VAC, 220VDC - Max","3.75 VDC","-","5ms","5ms","-","Surface Mount","Gull Wing","-55°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1462052-2&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/HF696.JPG,PB1253CT-ND,1-1462052-7,TE Connectivity Potter & Brumfield Relays,RELAY RF SPDT 2A 5V,941,0,"52.21000","0","1","Cut Tape (CT)","HF6, AXICOM","Active","Latching, Dual Coil","28.1mA","5VDC","SPDT (1 Form C)","2A","250VAC, 220VDC - Max","3.75 VDC","-","5ms","5ms","-","Surface Mount","Gull Wing","-55°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1462052-2&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/HF696.JPG,PB1253DKR-ND,1-1462052-7,TE Connectivity Potter & Brumfield Relays,RELAY RF SPDT 2A 5V,941,0,"Digi-Reel","0","1","Digi-Reel®","HF6, AXICOM","Active","Latching, Dual Coil","28.1mA","5VDC","SPDT (1 Form C)","2A","250VAC, 220VDC - Max","3.75 VDC","-","5ms","5ms","-","Surface Mount","Gull Wing","-55°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6k_2f_rf_v.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_G6K-2F-RF-V.jpg,Z6605-ND,G6K-2F-RF-V DC12,Omron Electronics Inc-EMC Div,RELAY RF DPDT 1A 12V,303,0,"60.80000","0","1","Tube","G6K-RF","Active","Non Latching","9.1mA","12VDC","DPDT (2 Form C)","1A","125VAC, 60VDC - Max","9.6 VDC","1.2 VDC","3ms","3ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/relay/device-hi/catalog/mech_eng_re.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ARE10A4H.JPG,255-5312-2-ND,ARE10A4HZ,Panasonic Electric Works,RELAY RF SPDT 500MA 4.5V,2000,0,"4.11200","0","400","Tape & Reel (TR)","ARE","Not For New Designs","Non Latching","44.4mA","4.5VDC","SPDT (1 Form C)","500mA","30VDC - Max","3.38 VDC","0.45 VDC","10ms","5ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/relay/device-hi/catalog/mech_eng_re.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ARE10A4H.JPG,255-5312-1-ND,ARE10A4HZ,Panasonic Electric Works,RELAY RF SPDT 500MA 4.5V,2591,0,"6.78000","0","1","Cut Tape (CT)","ARE","Not For New Designs","Non Latching","44.4mA","4.5VDC","SPDT (1 Form C)","500mA","30VDC - Max","3.38 VDC","0.45 VDC","10ms","5ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/relay/device-hi/catalog/mech_eng_re.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ARE10A4H.JPG,255-5312-6-ND,ARE10A4HZ,Panasonic Electric Works,RELAY RF SPDT 500MA 4.5V,2591,0,"Digi-Reel","0","1","Digi-Reel®","ARE","Not For New Designs","Non Latching","44.4mA","4.5VDC","SPDT (1 Form C)","500mA","30VDC - Max","3.38 VDC","0.45 VDC","10ms","5ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/relay/device-hi/catalog/mech_eng_re.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ARE.jpg,255-1573-ND,ARE134H,Panasonic Electric Works,RELAY RF SPDT 500MA 4.5V,511,0,"5.76000","0","1","Tube","ARE","Not For New Designs","Non Latching","44.4mA","4.5VDC","SPDT (1 Form C)","500mA","30VDC - Max","3.38 VDC","0.45 VDC","10ms","5ms","-","Through Hole","PC Pin","-40°C ~ 70°C"
https://cotorelay.com/wp-content/uploads/2014/09/9000_series_reed_relay_datasheet.pdf,//media.digikey.com/photos/Coto%20Tech%20Photos/9002%20SERIES.jpg,306-1118-ND,9002-12-00,Coto Technology,RELAY RF SPST 500MA 12V,1292,0,"6.08000","0","1","Tube","9000","Active","Non Latching","16.0mA","12VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","9 VDC","1 VDC","0.35ms","0.1ms","-","Through Hole","PC Pin","-20°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/RS_Relays(ARS).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ARS-SERIES.jpg,255-5410-2-ND,ARS10Y4HX,Panasonic Electric Works,RELAY RF SPDT 500MA 4.5V,6000,0,"6.09000","0","500","Tape & Reel (TR)","ARS","Active","Non Latching","44.4mA","4.5VDC","SPDT (1 Form C)","500mA","30VDC - Max","3.38 VDC","0.45 VDC","10ms","6ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/RS_Relays(ARS).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ARS-SERIES.jpg,255-5410-1-ND,ARS10Y4HX,Panasonic Electric Works,RELAY RF SPDT 500MA 4.5V,6200,0,"10.72000","0","1","Cut Tape (CT)","ARS","Active","Non Latching","44.4mA","4.5VDC","SPDT (1 Form C)","500mA","30VDC - Max","3.38 VDC","0.45 VDC","10ms","6ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/RS_Relays(ARS).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ARS-SERIES.jpg,255-5410-6-ND,ARS10Y4HX,Panasonic Electric Works,RELAY RF SPDT 500MA 4.5V,6200,0,"Digi-Reel","0","1","Digi-Reel®","ARS","Active","Non Latching","44.4mA","4.5VDC","SPDT (1 Form C)","500mA","30VDC - Max","3.38 VDC","0.45 VDC","10ms","6ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/relay/device-hi/catalog/mech_eng_re.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ARE10A4H.JPG,255-4227-5-ND,ARE10A4H,Panasonic Electric Works,RELAY RF SPDT 500MA 4.5V,3163,0,"6.17000","0","1","Tube","ARE","Not For New Designs","Non Latching","44.4mA","4.5VDC","SPDT (1 Form C)","500mA","30VDC - Max","3.38 VDC","0.45 VDC","10ms","5ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/relay/device-hi/catalog/mech_eng_re.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ARE10A4H.JPG,255-5306-ND,ARE10A03,Panasonic Electric Works,RELAY RF SPDT 500MA 3V,375,0,"6.17000","0","1","Tube","ARE","Not For New Designs","Non Latching","66.7mA","3VDC","SPDT (1 Form C)","500mA","30VDC - Max","2.25 VDC","0.3 VDC","10ms","5ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/relay/device-hi/catalog/mech_eng_re.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ARE10A4H.JPG,255-1575-5-ND,ARE13A4H,Panasonic Electric Works,RELAY RF SPDT 500MA 4.5V,198,0,"6.26000","0","1","Tube","ARE","Not For New Designs","Non Latching","44.4mA","4.5VDC","SPDT (1 Form C)","500mA","30VDC - Max","3.38 VDC","0.45 VDC","10ms","5ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=108-98000&DocType=SS&DocLang=EN,//media.digikey.com/Photos/TE%20Connectivity/HF3-AXICOM.jpg,PB1104TR-ND,1462050-1,TE Connectivity Potter & Brumfield Relays,RELAY RF SPDT 2A 3V,400,0,"7.74400","0","400","Tape & Reel (TR)","HF3, AXICOM","Active","Non Latching","46.7mA","3VDC","SPDT (1 Form C)","2A","250VAC, 220VDC - Max","2.25 VDC","0.3 VDC","5ms","4ms","-","Surface Mount","Gull Wing","-55°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=108-98000&DocType=SS&DocLang=EN,//media.digikey.com/Photos/TE%20Connectivity/HF3-AXICOM.jpg,PB1104CT-ND,1462050-1,TE Connectivity Potter & Brumfield Relays,RELAY RF SPDT 2A 3V,551,0,"11.98000","0","1","Cut Tape (CT)","HF3, AXICOM","Active","Non Latching","46.7mA","3VDC","SPDT (1 Form C)","2A","250VAC, 220VDC - Max","2.25 VDC","0.3 VDC","5ms","4ms","-","Surface Mount","Gull Wing","-55°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=108-98000&DocType=SS&DocLang=EN,//media.digikey.com/Photos/TE%20Connectivity/HF3-AXICOM.jpg,PB1104DKR-ND,1462050-1,TE Connectivity Potter & Brumfield Relays,RELAY RF SPDT 2A 3V,551,0,"Digi-Reel","0","1","Digi-Reel®","HF3, AXICOM","Active","Non Latching","46.7mA","3VDC","SPDT (1 Form C)","2A","250VAC, 220VDC - Max","2.25 VDC","0.3 VDC","5ms","4ms","-","Surface Mount","Gull Wing","-55°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/RS_Relays(ARS).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ARS-SERIES.jpg,255-5282-ND,ARS1012,Panasonic Electric Works,RELAY RF SPDT 500MA 12V,105,0,"8.04000","0","1","Tube","ARS","Active","Non Latching","16.7mA","12VDC","SPDT (1 Form C)","500mA","30VDC - Max","9 VDC","1.2 VDC","10ms","6ms","-","Through Hole","PC Pin","-40°C ~ 70°C"
https://cotorelay.com/wp-content/uploads/2014/09/9200_series_reed_relay_datasheet.pdf,//media.digikey.com/photos/Coto%20Tech%20Photos/9202-05-00.jpg,306-1069-ND,9202-05-00,Coto Technology,RELAY RF SPST 500MA 5V,14474,0,"8.29000","0","1","Bulk","9200","Active","Non Latching","33.3mA","5VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","3.75 VDC","0.4 VDC","0.4ms","0.1ms","Sealed - Hermetically","Surface Mount","Gull Wing","-20°C ~ 85°C"
https://cotorelay.com/wp-content/uploads/2014/09/9200_series_reed_relay_datasheet.pdf,//media.digikey.com/photos/Coto%20Tech%20Photos/9202-05-20.jpg,306-1070-ND,9202-05-20,Coto Technology,RELAY RF SPST 500MA 5V,4279,0,"8.29000","0","1","Tube","9200","Active","Non Latching","33.3mA","5VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","3.75 VDC","0.4 VDC","0.4ms","0.1ms","Sealed - Hermetically","Surface Mount","J Lead","-20°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/RS_Relays(ARS).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ARS-SERIES.jpg,255-2711-ND,ARS15Y12,Panasonic Electric Works,RELAY RF SPDT 500MA 12V,200,0,"8.95000","0","1","Tube","ARS","Active","Latching, Single Coil","16.7mA","12VDC","SPDT (1 Form C)","500mA","30VDC - Max","9 VDC","-","10ms","10ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/RS_Relays(ARS).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ARS-SERIES.jpg,ARS10Y12-ND,ARS10Y12,Panasonic Electric Works,RELAY RF SPDT 500MA 12V,1707,0,"9.00000","0","1","Tube","ARS","Active","Non Latching","16.7mA","12VDC","SPDT (1 Form C)","500mA","30VDC - Max","9 VDC","1.2 VDC","10ms","6ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6k_2f_rf.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6K-2F-RF-T.JPG,Z6089TR-ND,G6K-2F-RF-TR03 DC3,Omron Electronics Inc-EMC Div,RELAY RF DPDT 1A 3V,4800,0,"10.90627","0","300","Tape & Reel (TR)","G6K-RF","Active","Non Latching","33.0mA","3VDC","DPDT (2 Form C)","1A","125VAC, 60VDC - Max","2.4 VDC","0.3 VDC","3ms","3ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6k_2f_rf.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6K-2F-RF-T.JPG,Z6089CT-ND,G6K-2F-RF-TR03 DC3,Omron Electronics Inc-EMC Div,RELAY RF DPDT 1A 3V,5006,0,"17.41000","0","1","Cut Tape (CT)","G6K-RF","Active","Non Latching","33.0mA","3VDC","DPDT (2 Form C)","1A","125VAC, 60VDC - Max","2.4 VDC","0.3 VDC","3ms","3ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6k_2f_rf.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6K-2F-RF-T.JPG,Z6089DKR-ND,G6K-2F-RF-TR03 DC3,Omron Electronics Inc-EMC Div,RELAY RF DPDT 1A 3V,5006,0,"Digi-Reel","0","1","Digi-Reel®","G6K-RF","Active","Non Latching","33.0mA","3VDC","DPDT (2 Form C)","1A","125VAC, 60VDC - Max","2.4 VDC","0.3 VDC","3ms","3ms","-","Surface Mount","Gull Wing","-40°C ~ 70°C"
