Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Gender","Style","1st Connector","2nd Connector","Length","Cable Type","Impedance","Frequency - Max","Color","Features","Operating Temperature"
http://www.amphenolrf.com/media/downloads/2380/135101-07-XX.XX.pdf,//media.digikey.com/Photos/Amphenol%20Photos/135101-07-06.jpg,ACX1691-ND,135101-07-36.00,Amphenol RF Division,CBL ASSY SMA PLUG RG142 36"",483,0,"29.79000","0","1","-","Active","Male to Male","SMA to SMA","SMA Male Plug","SMA Male Plug","36.00"" (914.40mm)","RG-142","50 Ohms","12.4GHz","-","-","-"
https://www.pomonaelectronics.com/file/17101/download?token=-PnbE6HM,//media.digikey.com/Photos/Pomona%20Photos/2249-K-36.jpg,501-1582-ND,2249-K-36,Pomona Electronics,CBL ASSY BNC PLUG RG174 36"",128,0,"29.99000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","36.00"" (914.40mm)","RG-174","50 Ohms","-","Black","Shielded","-40°C ~ 75°C"
-,//media.digikey.com/Photos/Digi%20Int'l%20Photos/JR2R3-CL1-1F.JPG,JR2R3-CL1-1F-ND,JR2R3-CL1-1F,Digi International,CBL ASSY RP-SMA JACK-PLUG 12"",212,0,"31.00000","0","1","-","Active","Female to Male","RP-SMA to RP-SMA","RP-SMA Female Jack, Male Pin","RP-SMA Male Plug, Female Socket, Right Angle","12.00"" (304.80mm)","-","-","-","Black","Shielded","-"
https://www.pomonaelectronics.com/file/17101/download?token=-PnbE6HM,//media.digikey.com/photos/Pomona%20Photos/2249-C-12.jpg,501-1389-ND,2249-C-144,Pomona Electronics,CBL ASSY BNC PLUG RG58C 12',215,0,"31.99000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","144.0"" (3.7m) 12.0'","RG-58C","50 Ohms","-","Black","Shielded","-40°C ~ 85°C"
https://www.pomonaelectronics.com/file/17101/download?token=-PnbE6HM,//media.digikey.com/Photos/Pomona%20Photos/2249-K-48.jpg,501-1501-ND,2249-K-48,Pomona Electronics,CBL ASSY BNC PLUG-PLUG RG174 4',163,0,"31.99000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","48.0"" (1.2m) 4.0'","RG-174","50 Ohms","-","Black","Shielded","-40°C ~ 75°C"
https://www.pomonaelectronics.com/file/17101/download?token=-PnbE6HM,//media.digikey.com/Photos/Pomona%20Photos/2249-Y%20SERIES.JPG,501-1404-ND,2249-Y-36,Pomona Electronics,CBL ASSY BNC PLUG RG223 DS 36"",131,0,"31.99000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","36.00"" (914.40mm)","RG-223 DS","50 Ohms","-","Black","Shielded","-40°C ~ 60°C"
https://www.bulgin.com/products/pub/media/bulgin/data/400_SMB.pdf,//media.digikey.com/Photos/Bulgin%20Photos/PX04141M00.jpg,708-1272-ND,PX0414/0M50,Bulgin,CBL ASSY SMB RG174 19.69"",645,0,"32.21000","0","1","Buccaneer®","Active","Male to Cable","SMB to Cable","SMB Jack Male Pin","Cable (Round)","19.69"" (500.00mm)","RG-174","50 Ohms","4GHz","Black","Shielded","-20°C ~ 80°C"
http://www.amphenolrf.com/media/downloads/7909/C95-902-459-XXX.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_095-902-459-0xx.JPG,ARF2554-ND,095-902-459-004,Amphenol RF Division,CBL ASSY SMA-SMP TFLEX-405 4"",468,0,"30.78000","0","1","-","Active","Female to Male","SMA to SMP","SMP Female Plug","SMA Male Plug","4.000"" (101.60mm)","TFLex-405","50 Ohms","18GHz","Blue","Shielded","-"
https://belfuse.com/contentAsset/raw-data/cdcce339-1d27-432f-a058-abb46d018f70/fileAsset,//media.digikey.com/photos/Emerson%20Network%20Photos/415-0068%20SERIES.jpg,J738-ND,415-0068-018,Cinch Connectivity Solutions Johnson,CBL ASSY MMCX PLUG RG178 18"",129,0,"32.58000","0","1","-","Active","Male to Male","MMCX to MMCX","MMCX Male Plug, Right Angle","MMCX Male Plug, Right Angle","18.00"" (457.20mm)","RG-178","50 Ohms","6GHz","White","Shielded","-"
https://www.pomonaelectronics.com/file/17101/download?token=-PnbE6HM,//media.digikey.com/photos/Pomona%20Photos/2249-C-12.jpg,501-1015-ND,2249-C-180,Pomona Electronics,CBL ASSY BNC PLUG RG58C 15',140,0,"33.99000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","180.0"" (4.6m) 15.0'","RG-58C","50 Ohms","-","Black","Shielded","-40°C ~ 85°C"
-,//media.digikey.com/Photos/Digi%20Int'l%20Photos/JR2R3-CL1.JPG,JR2R3-CL1-4F-ND,JR2R3-CL1-4F,Digi International,CBL ASSY RP-SMA JACK-PLUG 4',184,0,"34.00000","0","1","-","Active","Female to Male","RP-SMA to RP-SMA","RP-SMA Female Jack, Male Pin","RP-SMA Male Plug, Female Socket, Right Angle","48.0"" (1.2m) 4.0'","-","-","-","Black","Shielded","-"
https://www.pomonaelectronics.com/file/17101/download?token=-PnbE6HM,//media.digikey.com/Photos/Pomona%20Photos/2249-K-120.jpg,501-1496-ND,2249-K-120,Pomona Electronics,CBL ASSY BNC PLUG RG174 10',130,0,"35.99000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","120.0"" (3.0m) 10.0'","RG-174","50 Ohms","-","Black","Shielded","-40°C ~ 75°C"
https://www.pomonaelectronics.com/file/17101/download?token=-PnbE6HM,//media.digikey.com/Photos/Pomona%20Photos/2249-Y%20SERIES.JPG,501-1857-ND,2249-Y-72,Pomona Electronics,CBL ASSY BNC PLUG RG223 DS 6',181,0,"37.99000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","72.0"" (1.8m) 6.0'","RG-223 DS","50 Ohms","-","Black","Shielded","-40°C ~ 60°C"
http://www.crystek.com/microwave/spec-sheets/rfcable/086F.pdf,//media.digikey.com/Photos/Crystek%20Photos/CCSMA18-MM-086F.jpg,744-1416-ND,CCSMA18-MM-086F-24,Crystek Corporation,CBL ASSY SMA PLUG-PLUG 24"",125,0,"42.58000","0","1","-","Active","Male to Male","SMA to SMA","SMA Male Plug","SMA Male Plug","24.00"" (609.60mm)","2.54mm OD Coaxial Cable","50 Ohms","18GHz","Blue","Shielded","-45°C ~ 85°C"
http://www.amphenolrf.com/media/downloads/2313/C175101-10-xxxx.pdf,//media.digikey.com/Photos/Amphenol%20Photos/175101-10.jpg,ACX2117-ND,175101-10-72.00,Amphenol RF Division,CBL ASSY N TYPE PLUG LMR 400 6',399,0,"43.83000","0","1","-","Active","Male to Male","N-Type to N-Type","N Male Plug","N Male Plug","72.0"" (1.8m) 6.0'","LMR 400","50 Ohms","5.8GHz","Black","Shielded","-"
http://www.amphenolrf.com/media/downloads/7909/C95-902-459-XXX.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_095-902-459-0xx.JPG,ARF2563-ND,095-902-459-018,Amphenol RF Division,CBL ASSY SMA-SMP TFLEX-405 18"",141,0,"42.74000","0","1","-","Active","Female to Male","SMA to SMP","SMP Female Plug","SMA Male Plug","18.00"" (457.20mm)","TFLex-405","50 Ohms","18GHz","Blue","Shielded","-"
http://www.amphenolrf.com/media/downloads/2380/135101-07-XX.XX.pdf,//media.digikey.com/photos/Amphenol%20Photos/135101-01-36.00.JPG,ARF2966-ND,135101-07-72.00,Amphenol RF Division,CBL ASSY SMA PLUG-PLUG RG142 6',136,0,"43.23000","0","1","-","Active","Male to Male","SMA to SMA","SMA Male Plug","SMA Male Plug","72.0"" (1.8m) 6.0'","RG-142","50 Ohms","12.4GHz","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/TPI%20PDFs/BNC_Cable_Assemblies.pdf,//media.digikey.com/photos/TPI%20Photos/58-1200-1M.jpg,290-1018-ND,58-600-1M,TPI (Test Products Int),CBL ASSY BNC PLUG-PLUG RG58 50',453,625,"43.86000","0","1","58","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","600.0"" (15.2m) 50.0'","RG-58","50 Ohms","-","Black","Shielded","80°C"
http://www.belfuse.com/resources/Johnson/drawings/dr-4150082003.pdf,//media.digikey.com/photos/Emerson%20Network%20Photos/415-0082%20SERIES.jpg,J834-ND,415-0082-006,Cinch Connectivity Solutions Johnson,CBL ASSY SMA PLUG-PLUG .141 6"",188,0,"47.58000","0","1","-","Active","Male to Male","SMA to SMA","SMA Male Plug","SMA Male Plug","6.000"" (152.40mm)","Hand Formable .141","50 Ohms","18GHz","Gray","Shielded","-"
https://www.molex.com/pdm_docs/sd/897621400_sd.pdf,//media.digikey.com/Photos/Molex/897621403.jpg,WM10480-ND,0897621400,Molex,CBL ASSY SMA-SMP PLUG-JACK 6"",167,0,"50.69000","0","1","89762","Active","Female to Male","SMA to SMP","SMP Female Jack","SMA Male Plug","6.000"" (152.40mm)","0.085"" Semi-Rigid Cable","50 Ohms","26GHz","Blue","-","-"
https://www.molex.com/pdm_docs/sd/897621400_sd.pdf,//media.digikey.com/Photos/Molex/897621403.jpg,WM10481-ND,0897621401,Molex,CBL ASSY SMA-SMP PLUG-JACK 9"",138,0,"52.24000","0","1","89762","Active","Female to Male","SMA to SMP","SMP Female Jack","SMA Male Plug","9.000"" (228.60mm)","0.085"" Semi-Rigid Cable","50 Ohms","26GHz","Blue","-","-"
https://www.pomonaelectronics.com/file/17101/download?token=-PnbE6HM,//media.digikey.com/photos/Pomona%20Photos/2249-C-60.jpg,501-1716-ND,2249-C-360,Pomona Electronics,CBL ASSY BNC PLUG RG58C 30',144,0,"52.99000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","360.0"" (9.1m) 30.0'","RG-58C","50 Ohms","-","Black","Shielded","-40°C ~ 85°C"
https://www.molex.com/pdm_docs/sd/897621400_sd.pdf,//media.digikey.com/Photos/Molex/897621403.jpg,WM10482-ND,0897621402,Molex,CBL ASSY SMA-SMP PLUG-JACK 12"",148,0,"53.79000","0","1","89762","Active","Female to Male","SMA to SMP","SMP Female Jack","SMA Male Plug","12.00"" (304.80mm)","0.085"" Semi-Rigid Cable","50 Ohms","26GHz","Blue","-","-"
//media.digikey.com/pdf/Data%20Sheets/TPI%20PDFs/BNC_Cable_Assemblies.pdf,//media.digikey.com/photos/TPI%20Photos/58-1200-1M.jpg,290-1019-ND,58-900-1M,TPI (Test Products Int),CBL ASSY BNC PLUG-PLUG RG58 75',132,215,"62.07000","0","1","58","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","900.0"" (22.9m) 75.0'","RG-58","50 Ohms","-","Black","Shielded","80°C"
https://www.pomonaelectronics.com/file/17101/download?token=-PnbE6HM,-,501-1970-ND,2249-C-600,Pomona Electronics,CBL ASSY BNC PLUG RG58C 50',186,0,"67.99000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","600.0"" (15.2m) 50.0'","RG-58C","50 Ohms","-","Black","Shielded","-40°C ~ 85°C"
http://www.crystek.com/microwave/spec-sheets/rfcable/SS402.pdf,//media.digikey.com/Photos/Crystek%20Photos/CCSMA-MM-SS402-xx.jpg,744-1334-ND,CCSMA-MM-SS402-12,Crystek Corporation,CBL ASSY SMA PLUG-PLUG 12"",59,0,"73.91000","0","1","SS402","Active","Male to Male","SMA to SMA","SMA Male Plug","SMA Male Plug","12.00"" (304.80mm)","4.14mm OD Coaxial Cable","50 Ohms","18GHz","Blue","Shielded","-55°C ~ 85°C"
http://www.crystek.com/microwave/spec-sheets/rfcable/086F.pdf,//media.digikey.com/Photos/Crystek%20Photos/CCSMA18-MM-086F.jpg,744-1421-ND,CCSMA18-MM-086F-120,Crystek Corporation,CBL ASSY SMA PLUG-PLUG 10',116,0,"78.29000","0","1","-","Active","Male to Male","SMA to SMA","SMA Male Plug","SMA Male Plug","120.0"" (3.0m) 10.0'","2.54mm OD Coaxial Cable","50 Ohms","18GHz","Blue","Shielded","-45°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/TPI%20PDFs/BNC_Cable_Assemblies.pdf,//media.digikey.com/photos/TPI%20Photos/58-1200-1M.jpg,290-1020-ND,58-1200-1M,TPI (Test Products Int),CBL ASSY BNC PLUG RG58 100',112,59,"79.20000","0","1","58","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","1200.0"" (30.5m) 100.0'","RG-58","50 Ohms","-","Black","Shielded","80°C"
//media.digikey.com/pdf/Data%20Sheets/Molex%20PDFs/897621540-45_Dwg.pdf,//media.digikey.com/Photos/Molex/089762154x.jpg,WM10487-ND,0897621540,Molex,CBL ASSY 2.92MM PLUG .086 6"",130,0,"83.15000","0","1","89762","Active","Male to Male","2.92mm to 2.92mm","2.92mm Male Plug","2.92mm Male Plug","6.000"" (152.40mm)","Hand Formable .086","50 Ohms","-","Black","Shielded","-65°C ~ 165°C"
http://www.crystek.com/microwave/spec-sheets/rfcable/SS402.pdf,//media.digikey.com/Photos/Crystek%20Photos/CCSMA-MM-SS402-xx.jpg,744-1336-ND,CCSMA-MM-SS402-36,Crystek Corporation,CBL ASSY SMA PLUG-PLUG 36"",219,0,"90.21000","0","1","SS402","Active","Male to Male","SMA to SMA","SMA Male Plug","SMA Male Plug","36.00"" (914.40mm)","4.14mm OD Coaxial Cable","50 Ohms","18GHz","Blue","Shielded","-55°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Molex%20PDFs/897621540-45_Dwg.pdf,//media.digikey.com/Photos/Molex/089762154x.jpg,WM10491-ND,0897621544,Molex,CBL ASSY 2.92MM PLUG .086 18"",33,0,"94.05000","0","1","89762","Active","Male to Male","2.92mm to 2.92mm","2.92mm Male Plug","2.92mm Male Plug","18.00"" (457.20mm)","Hand Formable .086","50 Ohms","-","Black","Shielded","-65°C ~ 165°C"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/MS156LH1-HRMJ-088V300A_Spec_Dwg.pdf,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MS156LH1-HRMJ-088V300A.jpg,H125081-ND,MS156LH1-HRMJ-088V300A,Hirose Electric Co Ltd,CBL ASSY SMA-MS-156 11.811"",98,0,"95.69000","0","1","-","Active","Female to Male","SMA to MS-156","SMA Female Jack","MS-156 Male Plug","11.811"" (300.00mm)","-","50 Ohms","6GHz","-","-","-30°C ~ 70°C"
http://www.crystek.com/microwave/spec-sheets/rfcable/SS402.pdf,//media.digikey.com/Photos/Crystek%20Photos/CCSMA-MM-SS402-xx.jpg,744-1347-ND,CCSMA-MM-SS402-48,Crystek Corporation,CBL ASSY SMA PLUG-PLUG 4',140,0,"98.35000","0","1","SS402","Active","Male to Male","SMA to SMA","SMA Male Plug","SMA Male Plug","48.0"" (1.2m) 4.0'","4.14mm OD Coaxial Cable","50 Ohms","18GHz","Blue","Shielded","-55°C ~ 85°C"
http://www.crystek.com/microwave/spec-sheets/rfcable/LL142.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CCSMA-MM-LL142.jpg,744-1341-ND,CCSMA-MM-LL142-36,Crystek Corporation,CBL ASSY SMA PLUG-PLUG 36"",106,0,"104.36000","0","1","LL142","Active","Male to Male","SMA to SMA","SMA Male Plug","SMA Male Plug","36.00"" (914.40mm)","4.95mm OD Coaxial Cable","50 Ohms","18GHz","Blue","Shielded","-55°C ~ 85°C"
http://www.crystek.com/microwave/spec-sheets/rfcable/SS402.pdf,//media.digikey.com/Photos/Crystek%20Photos/CCSMA-MM-SS402-xx.jpg,744-1337-ND,CCSMA-MM-SS402-60,Crystek Corporation,CBL ASSY SMA PLUG-PLUG 5',34,0,"106.49000","0","1","SS402","Active","Male to Male","SMA to SMA","SMA Male Plug","SMA Male Plug","60.0"" (1.5m) 5.0'","4.14mm OD Coaxial Cable","50 Ohms","18GHz","Blue","Shielded","-55°C ~ 85°C"
http://www.crystek.com/microwave/spec-sheets/rfcable/LL142.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CCSMA-MM-LL142.jpg,744-1342-ND,CCSMA-MM-LL142-48,Crystek Corporation,CBL ASSY SMA PLUG-PLUG 4',69,0,"116.07000","0","1","LL142","Active","Male to Male","SMA to SMA","SMA Male Plug","SMA Male Plug","48.0"" (1.2m) 4.0'","4.95mm OD Coaxial Cable","50 Ohms","18GHz","Blue","Shielded","-55°C ~ 85°C"
https://www.amphenolrf.com/downloads/dl/file/id/8095/product/8291/095_902_466_xxx_customer_drawing.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_095-902-466-XXX.jpg,ARF2734-ND,095-902-466-001,Amphenol RF Division,CBL ASSY SMA PLUG-PLUG 24"",43,0,"116.44000","0","1","ATC-PS","Active","Male to Male","SMA to SMA","SMA Male Plug","SMA Male Plug","24.00"" (609.60mm)","-","50 Ohms","20GHz","-","-","-55°C ~ 105°C"
https://www.amphenolrf.com/downloads/dl/file/id/8095/product/8291/095_902_466_xxx_customer_drawing.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_095-902-466-XXX.jpg,ARF2735-ND,095-902-466-002,Amphenol RF Division,CBL ASSY SMA PLUG-PLUG 36"",29,0,"117.74000","0","1","ATC-PS","Active","Male to Male","SMA to SMA","SMA Male Plug","SMA Male Plug","36.00"" (914.40mm)","-","50 Ohms","20GHz","-","-","-55°C ~ 105°C"
https://www.pomonaelectronics.com/file/17715/download?token=nQFhfown,//media.digikey.com/Photos/Pomona%20Photos/5223%20SERIES.JPG,501-1376-ND,5223-36,Pomona Electronics,CBL ASSY BNC PLUG-PLUG 3',158,0,"119.99000","0","1","-","Active","Male to Male","BNC 3 Lug Triax to BNC 3 Lug Triax","Triax Male Plug","Triax Male Plug","36.00"" (914.40mm)","RG-58A","50 Ohms","-","Yellow","Shielded","-"
https://www.pomonaelectronics.com/file/17715/download?token=nQFhfown,//media.digikey.com/Photos/Pomona%20Photos/5223%20SERIES.JPG,501-1327-ND,5223-60,Pomona Electronics,CBL ASSY BNC PLUG-PLUG 5',99,0,"124.99000","0","1","-","Active","Male to Male","BNC 3 Lug Triax to BNC 3 Lug Triax","Triax Male Plug","Triax Male Plug","60.0"" (1.5m) 5.0'","RG-58A","50 Ohms","-","Yellow","Shielded","-"
https://www.svmicrowave.com/sites/default/files/pdf/7012-0802.PDD_0.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_7012-0802.jpg,7012-0802-ND,7012-0802,Amphenol SV Microwave,CBL ASSY SMP JACK-JACK 6"",45,0,"127.42000","0","1","-","Active","Female to Female","SMP to SMP","SMP Female Jack, Right Angle","SMP Female Jack, Right Angle","6.000"" (152.40mm)","0.047"" Semi-Rigid Cable","50 Ohms","26.5GHz","Blue","Shielded","-65°C ~ 165°C"
https://www.pomonaelectronics.com/file/17641/download?token=Q3iu4OTd,//media.digikey.com/Photos/Pomona%20Photos/5054-60.jpg,501-1543-ND,5054-60,Pomona Electronics,CBL ASSY BNC PLUG-PLUG RG58A 5',51,0,"129.99000","0","1","-","Active","Male to Male","BNC 2 Lug Triax to BNC 2 Lug Triax","Triax Male Plug","Triax Male Plug","60.0"" (1.5m) 5.0'","RG-58A","50 Ohms","-","Yellow","Shielded","-"
http://www.crystek.com/microwave/spec-sheets/rfcable/SS402.pdf,//media.digikey.com/Photos/Crystek%20Photos/CCSMA-MM-SS402-xx.jpg,744-1338-ND,CCSMA-MM-SS402-120,Crystek Corporation,CBL ASSY SMA PLUG-PLUG 10',43,0,"147.20000","0","1","SS402","Active","Male to Male","SMA to SMA","SMA Male Plug","SMA Male Plug","120.0"" (3.0m) 10.0'","4.14mm OD Coaxial Cable","50 Ohms","18GHz","Blue","Shielded","-55°C ~ 85°C"
https://www.svmicrowave.com/sites/default/files/pdf/7032-6759-6760.PDD.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_7032-6760.JPG,7032-6760-ND,7032-6760,Amphenol SV Microwave,CBL ASSY SMPM-2.92MM 12"",55,0,"154.71000","0","1","-","Active","Female to Male","SMPM to 2.92mm","SMPM Female Jack, Right Angle","2.92mm Male Plug","12.00"" (304.80mm)","0.047"" Semi-Rigid Cable","50 Ohms","40GHz","Blue","Shielded","-65°C ~ 165°C"
https://www.svmicrowave.com/sites/default/files/pdf/7032-6757.PDD_.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_7032-6757.JPG,7032-6757-ND,7032-6757,Amphenol SV Microwave,CBL ASSY SMPM-2.92MM 6"",79,0,"155.09000","0","1","-","Active","Female to Male","SMPM to 2.92mm","SMPM Female Jack","2.92mm Male Plug","6.000"" (152.40mm)","0.047"" Semi-Rigid Cable","50 Ohms","40GHz","Blue","Shielded","-65°C ~ 165°C"
https://www.svmicrowave.com/sites/default/files/pdf/7032-6729-XXX.PDD_0.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_7032-6728-xxx.JPG,7032-6729-120-ND,7032-6729-120,Amphenol SV Microwave,CBL ASSY SMA-SMPM JACK-PLUG 12"",32,0,"155.74000","0","1","VITA 67.1, 67.2","Active","Female to Male","SMA to SMPM","SMPM Female Jack","SMA Male Plug","12.00"" (304.80mm)","0.086"" Semi-Rigid Cable","50 Ohms","26.5GHz","Blue","Shielded","-65°C ~ 165°C"
https://www.molex.com/pdm_docs/sd/897621370_sd.pdf,//media.digikey.com/Photos/Molex/089762137x.jpg,WM10479-ND,0897621372,Molex,CBL ASSY SMA PLUG-PLUG 10',52,0,"157.82000","0","1","89762","Active","Male to Male","SMA to SMA","SMA Male Plug","SMA Male Plug","120.0"" (3.0m) 10.0'","-","50 Ohms","26GHz","Blue","-","-"
-,//media.digikey.com/Photos/Pomona%20Photos/EM5223-120%23.jpg,501-2046-ND,EM5223-120#,Pomona Electronics,CBL ASSY BNC PLUG-PLUG 10',38,0,"159.99000","0","1","-","Active","Male to Male","BNC 3 Lug Triax to BNC 3 Lug Triax","Triax Male Plug","Triax Male Plug","120.0"" (3.0m) 10.0'","Belden 9222","50 Ohms","-","Yellow","Shielded","-"
https://www.svmicrowave.com/sites/default/files/pdf/7032-7151.PDD.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_7032-7151.jpg,7032-7151-ND,7032-7151,Amphenol SV Microwave,CBL ASSY SMPM-2.92MM 24"",43,0,"169.01000","0","1","-","Active","Female to Male","SMPM to 2.92mm","SMPM Female Jack","2.92mm Male Plug","24.00"" (609.60mm)","0.047"" Semi-Rigid Cable","50 Ohms","40GHz","Blue","Shielded","-65°C ~ 165°C"
https://www.svmicrowave.com/sites/default/files/pdf/7015-0717.PDD_.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_7015-0717.JPG,7015-0717-ND,7015-0717,Amphenol SV Microwave,CBL ASSY 2.92MM PLUG-PLUG 6"",50,0,"192.71000","0","1","-","Active","Male to Male","2.92mm to 2.92mm","2.92mm Male Plug","2.92mm Male Plug","6.000"" (152.40mm)","0.047"" Semi-Rigid Cable","50 Ohms","40GHz","Blue","-","-65°C ~ 165°C"
https://belfuse.com/resources/productinformations/cinchconnectivitysolutions/pi-ccs-sem-2121-dkf-0048.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/MFG_med-se-2121-DKF-xxx-001.jpg,1255-1006-ND,2121-DKF-0036,Cinch Connectivity Solutions Semflex,CBL ASSY SMA PLUG-PLUG 36"",82,0,"210.60000","0","1","DKT","Active","Male to Male","SMA to SMA","SMA Male Plug","SMA Male Plug","36.00"" (914.40mm)","HP 190S","50 Ohms","26GHz","-","Shielded","-65°C ~ 200°C"
https://www.svmicrowave.com/sites/default/files/pdf/7015-0617.PDD_0.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_7015-0617.jpg,7015-0617-ND,7015-0617,Amphenol SV Microwave,CBL ASSY 2.92MM TFLEX405 36"",31,0,"214.53000","0","1","-","Active","Male to Male","2.92mm to 2.92mm","2.92mm Male Plug","2.92mm Male Plug","36.00"" (914.40mm)","TFLex-405","50 Ohms","40GHz","Blue","Shielded","-65°C ~ 165°C"
https://belfuse.com/resources/productinformations/cinchconnectivitysolutions/pi-ccs-sem-2121-dkf-0048.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/5151-DKF-0012.jpg,1255-1023-ND,5151-DKF-0048,Cinch Connectivity Solutions Semflex,CBL ASSY N TYPE PLUG-PLUG 4',60,0,"300.27000","0","1","DKT","Active","Male to Male","N-Type to N-Type","N Male Plug","N Male Plug","48.0"" (1.2m) 4.0'","HP 190S","50 Ohms","26GHz","-","Shielded","-65°C ~ 200°C"
https://cinchconnectivity.com/OA_MEDIA/specs/pi-HPI-160.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/X112BFSX10024.jpg,1255-1026-ND,X116BFSX10060,Cinch Connectivity Solutions Semflex,CBL ASSY 2.92MM PLUG-PLUG 5',51,0,"333.45000","0","1","HPI","Active","Male to Male","2.92mm to 2.92mm","2.92mm Male Plug","2.92mm Male Plug","60.0"" (1.5m) 5.0'","HP 160S","50 Ohms","40GHz","-","Shielded","-65°C ~ 200°C"
https://www.molex.com/pdm_docs/sd/731160075_sd.pdf,//media.digikey.com/Photos/Molex/0731160077.jpg,WM9564-ND,0731160075,Molex,CBL ASSY UMCC PLUG 6"",3281,0,"2.46000","0","1","73116","Active","Female to Cable","U.FL (UMCC) to Cable","U.FL (UMCC) Plug, Female Socket, Right Angle","Cable (Round)","6.000"" (152.40mm)","0.81mm OD Coaxial Cable","50 Ohms","-","-","-","-"
https://www.molex.com/pdm_docs/sd/731160055_sd.pdf,//media.digikey.com/Photos/Molex/0731160055.jpg,WM9588-ND,0731160055,Molex,CBL ASSY UMCC PLUG 6"",1894,0,"2.50000","0","1","73116","Active","Female to Cable","U.FL (UMCC) to Cable","U.FL (UMCC) Plug, Female Socket, Right Angle","Cable (Round)","6.000"" (152.40mm)","1.37mm OD Coaxial Cable","50 Ohms","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Linx%20Technologies%20PDFs/CSI-UFFR-ccc-UFFR_RevB_18-Aug-17.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/MFG_CSI-UFFR-ccc-UFFR.jpg,CSI-UFFR-100-UFFR-ND,CSI-UFFR-100-UFFR,Linx Technologies Inc.,CBL ASSY UMCC PLUG-PLUG 3.937"",2603,0,"2.51000","0","1","-","Active","Female to Female","U.FL (UMCC) to U.FL (UMCC)","U.FL (UMCC) Plug, Female Socket, Right Angle","U.FL (UMCC) Plug, Female Socket, Right Angle","3.937"" (100.00mm)","1.13mm OD Coaxial Cable","50 Ohms","3GHz","Gray","-","-"
https://www.molex.com/pdm_docs/sd/731160015_sd.pdf,//media.digikey.com/Photos/Molex/0731160015.jpg,WM9572-ND,0731160015,Molex,CBL ASSY UMCC PLUG 6"",950,0,"2.53000","0","1","73116","Active","Female to Cable","U.FL (UMCC) to Cable","U.FL (UMCC) Plug, Female Socket, Right Angle","Cable (Round)","6.000"" (152.40mm)","1.13mm OD Coaxial Cable","50 Ohms","-","-","-","-"
https://www.molex.com/pdm_docs/sd/731160016_sd.pdf,//media.digikey.com/Photos/Molex/0731160015.jpg,WM9573-ND,0731160016,Molex,CBL ASSY UMCC PLUG 9"",1000,0,"2.75000","0","1","73116","Active","Female to Cable","U.FL (UMCC) to Cable","U.FL (UMCC) Plug, Female Socket, Right Angle","Cable (Round)","9.000"" (228.60mm)","1.13mm OD Coaxial Cable","50 Ohms","-","-","-","-"
