Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Connector Type","Length","Cable Type","Color","Shielding","Usage"
http://www.tensility.com/pdffiles/10-02459.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-02459.jpg,839-1363-ND,10-02459,Tensility International Corp,CBL 2.5X5.5MM PLUG-GATOR CLIPS,598,0,"8.13000","0","1","-","Active","Barrel Plug - 2.5mm ID, 5.5mm OD to Alligator Clips (2)","3.00' (914.4mm)","Flat","Black, Red","Unshielded","-"
http://www.tensility.com/pdffiles/10-02454.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-02454.jpg,839-1358-ND,10-02454,Tensility International Corp,CBL 2.1X5.5MM JACK-GATOR CLIPS,599,0,"8.58000","0","1","-","Active","Barrel Jack - 2.1mm ID, 5.5mm OD to Alligator Clips (2)","3.00' (914.4mm)","Flat","Black, Red","Unshielded","-"
http://www.tensility.com/pdffiles/10-02455.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-02455.jpg,839-1359-ND,10-02455,Tensility International Corp,CBL 2.5X5.5MM JACK-GATOR CLIPS,599,0,"8.58000","0","1","-","Active","Barrel Jack - 2.5mm ID, 5.5mm OD to Alligator Clips (2)","3.00' (914.4mm)","Flat","Black, Red","Unshielded","-"
https://assets.tripplite.com/product-pdfs/en/p13406nvgav2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P134-06N-VGA-V2.jpg,TL1587-ND,P134-06N-VGA-V2,Tripp Lite,DISPLAYPORT TO VGA ADAPTER,136,0,"34.38000","0","1","-","Active","D-Sub 15 pos Female, High Density (HD) to DisplayPort, Male","0.50' (152.4mm)","Round","Black","Unshielded","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2205133_Dwg.pdf,-,A135455-ND,2-2205133-1,TE Connectivity AMP Connectors,CA MINI IO TYPE I IND RJ45,500,0,"39.00000","0","1","-","Active","Industrial Mini, Type 1 to RJ45, 8p8c","1.64' (500.0mm)","Round","Black","Unshielded","Industrial Environments"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2821723&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MFG_2821725-3.jpg,A126602-ND,2821723-4,TE Connectivity AMP Connectors,IFP/LEC CBL ASSY 1 PORT TYPE B L,100,0,"124.59000","0","1","ChipConnect","Active","IFP Plug to LEC Receptacle","0.47' (142.0mm)","Round","Black","Unshielded","Intel Omni-Path (OPA)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2821728&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MFG_2821725-3.jpg,A126611-ND,2821778-1,TE Connectivity AMP Connectors,IFP/LEC CBL ASSY 1 PORT TYPE B R,99,0,"124.59000","0","1","ChipConnect","Active","IFP Plug to LEC Receptacle","0.47' (142.0mm)","Round","Black","Unshielded","Intel Omni-Path (OPA)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2821721&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2821721-1.jpg,A126597-ND,2821721-1,TE Connectivity AMP Connectors,IFP/LEC CBL ASSY 1 PORT TYPE B S,100,0,"124.66000","0","1","ChipConnect","Active","IFP Plug to LEC Receptacle","0.49' (150.0mm)","Round","Black","Unshielded","Intel Omni-Path (OPA)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2821722&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2821722-x.jpg,A126598-ND,2821722-1,TE Connectivity AMP Connectors,IFP/LEC CBL ASSY 1 PORT TYPE B S,100,0,"125.63000","0","1","ChipConnect","Active","IFP Plug to LEC Receptacle","0.52' (160.0mm)","Round","Black","Unshielded","Intel Omni-Path (OPA)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2821724&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MFG_2821725-3.jpg,A126607-ND,2821724-1,TE Connectivity AMP Connectors,IFP/LEC CBL ASSY 1 PORT TYPE B L,100,0,"126.99000","0","1","ChipConnect","Active","IFP Plug to LEC Receptacle","0.58' (178.0mm)","Round","Black","Unshielded","Intel Omni-Path (OPA)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2821722&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2821722-x.jpg,A126599-ND,2821722-2,TE Connectivity AMP Connectors,IFP/LEC CBL ASSY 1 PORT TYPE B S,100,0,"128.30000","0","1","ChipConnect","Active","IFP Plug to LEC Receptacle","0.67' (203.2mm)","Round","Black","Unshielded","Intel Omni-Path (OPA)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2821722&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2821722-x.jpg,A126600-ND,2821722-3,TE Connectivity AMP Connectors,IFP/LEC CBL ASSY 1 PORT TYPE B S,95,0,"130.86000","0","1","ChipConnect","Active","IFP Plug to LEC Receptacle","0.79' (242.0mm)","Round","Black","Unshielded","Intel Omni-Path (OPA)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2821724&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MFG_2821725-3.jpg,A126608-ND,2821724-3,TE Connectivity AMP Connectors,IFP/LEC CBL ASSY 1 PORT TYPE B L,100,0,"132.10000","0","1","ChipConnect","Active","IFP Plug to LEC Receptacle","1.04' (318.0mm)","Round","Black","Unshielded","Intel Omni-Path (OPA)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2821723&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MFG_2821725-3.jpg,A126603-ND,2821723-1,TE Connectivity AMP Connectors,IFP/LEC CBL ASSY 1 PORT TYPE B L,100,0,"133.13000","0","1","ChipConnect","Active","IFP Plug to LEC Receptacle","1.10' (335.0mm)","Round","Black","Unshielded","Intel Omni-Path (OPA)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2821723&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MFG_2821725-3.jpg,A126604-ND,2821723-2,TE Connectivity AMP Connectors,IFP/LEC CBL ASSY 1 PORT TYPE B L,100,0,"136.40000","0","1","ChipConnect","Active","IFP Plug to LEC Receptacle","1.22' (371.0mm)","Round","Black","Unshielded","Intel Omni-Path (OPA)"
https://assets.tripplite.com/product-pdfs/en/m10010nbk10.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_M100-10N-BK-10.jpg,TL1431-ND,M100-10N-BK-10,Tripp Lite,CBL ASSY USB A MALE TO I5 1=10PC,38,0,"136.43000","0","1","-","Active","USB A Male Plug to i5 Lightning Connector","0.83' (254.0mm)","Round","Black","Unshielded","Sync and Charge"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2821724&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MFG_2821725-3.jpg,A126609-ND,2821724-4,TE Connectivity AMP Connectors,IFP/LEC CBL ASSY 1 PORT TYPE B L,100,0,"138.18000","0","1","ChipConnect","Active","IFP Plug to LEC Receptacle","1.37' (419.0mm)","Round","Black","Unshielded","Intel Omni-Path (OPA)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2821723&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MFG_2821725-3.jpg,A126605-ND,2821723-5,TE Connectivity AMP Connectors,IFP/LEC CBL ASSY 1 PORT TYPE B L,70,0,"140.64000","0","1","ChipConnect","Active","IFP Plug to LEC Receptacle","1.51' (460.0mm)","Round","Black","Unshielded","Intel Omni-Path (OPA)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2821728&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MFG_2821725-3.jpg,A126612-ND,2821778-2,TE Connectivity AMP Connectors,IFP/LEC CBL ASSY 1 PORT TYPE B R,70,0,"140.64000","0","1","ChipConnect","Active","IFP Plug to LEC Receptacle","1.51' (460.0mm)","Round","Black","Unshielded","Intel Omni-Path (OPA)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2821722&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2821722-x.jpg,A126601-ND,2821722-4,TE Connectivity AMP Connectors,IFP/LEC CBL ASSY 1 PORT TYPE B S,100,0,"141.00000","0","1","ChipConnect","Active","IFP Plug to LEC Receptacle","1.53' (465.0mm)","Round","Black","Unshielded","Intel Omni-Path (OPA)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2821724&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MFG_2821725-3.jpg,A126610-ND,2821724-6,TE Connectivity AMP Connectors,IFP/LEC CBL ASSY 1 PORT TYPE B L,100,0,"143.06000","0","1","ChipConnect","Active","IFP Plug to LEC Receptacle","1.64' (500.0mm)","Round","Black","Unshielded","Intel Omni-Path (OPA)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2821725&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MFG_2821725-3.jpg,A126613-ND,2821725-3,TE Connectivity AMP Connectors,IFP/LEC CBL ASSY 1 PORT TYPE B R,100,0,"143.06000","0","1","ChipConnect","Active","IFP Plug to LEC Receptacle","1.64' (500.0mm)","Round","Black","Unshielded","Intel Omni-Path (OPA)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2821723&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MFG_2821725-3.jpg,A126606-ND,2821723-3,TE Connectivity AMP Connectors,IFP/LEC CBL ASSY 1 PORT TYPE B L,100,0,"143.97000","0","1","ChipConnect","Active","IFP Plug to LEC Receptacle","1.69' (515.0mm)","Round","Black","Unshielded","Intel Omni-Path (OPA)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2821719&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/2821720-1.jpg,A126592-ND,2821719-3,TE Connectivity AMP Connectors,IFP/LEC CBL ASSY 2 PORT TYPE A S,99,0,"152.70000","0","1","ChipConnect","Active","IFP Plug (2) to LEC Receptacle","0.47' (142.0mm)","Round","Black","Unshielded","Intel Omni-Path (OPA)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2821720&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/2821720-1.jpg,A126595-ND,2821720-1,TE Connectivity AMP Connectors,IFP/LEC CBL ASSY 2 PORT TYPE A S,100,0,"155.31000","0","1","ChipConnect","Active","IFP Plug (2) to LEC Receptacle","0.68' (208.0mm)","Round","Black","Unshielded","Intel Omni-Path (OPA)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2821719&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/2821720-1.jpg,A126593-ND,2821719-2,TE Connectivity AMP Connectors,IFP/LEC CBL ASSY 2 PORT TYPE A S,100,0,"167.21000","0","1","ChipConnect","Active","IFP Plug (2) to LEC Receptacle","1.33' (405.0mm)","Round","Black","Unshielded","Intel Omni-Path (OPA)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2821720&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/2821720-1.jpg,A126596-ND,2821720-2,TE Connectivity AMP Connectors,IFP/LEC CBL ASSY 2 PORT TYPE A S,100,0,"167.21000","0","1","ChipConnect","Active","IFP Plug (2) to LEC Receptacle","1.33' (405.0mm)","Round","Black","Unshielded","Intel Omni-Path (OPA)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2821719&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/2821720-1.jpg,A126594-ND,2821719-4,TE Connectivity AMP Connectors,IFP/LEC CBL ASSY 2 PORT TYPE A S,100,0,"169.14000","0","1","ChipConnect","Active","IFP Plug (2) to LEC Receptacle","1.51' (460.0mm)","Round","Black","Unshielded","Intel Omni-Path (OPA)"
http://cnctech.us/pdfs/760-10013-00050.pdf,//media.digikey.com/Photos/CnC%20Tech/760-10013.jpg,1175-1179-ND,760-10013-00050,CNC Tech,CBL ATA 7PIN SATA 4PIN PWR .5M,350,0,"3.40000","0","1","-","Obsolete","SATA 07 pos Female to Female; SATA 15 pos Female to Rectangular 04 pos Plug","1.64' (500.0mm)","Flat, Individual","Multiple","Shielded","Internal, Power Cable"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/5525-00010_Dwg.pdf,//media.digikey.com/Photos/CnC%20Tech/5525-00010.JPG,1175-1718-ND,5525-00010,CNC Tech,ADPT CBL 2.5X5.5 F BRRL TO SAE,255,0,"6.60000","0","1","-","Active","Barrel Jack - 2.5mm ID, 5.5mm OD to SAE Connector","0.33' (100.0mm)","Flat","Black","Unshielded","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3940_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3940.jpg,1528-2762-ND,3940,Adafruit Industries LLC,IOS LIGHTNING TO USB OTG CABLE,147,0,"17.50000","0","1","-","Active","USB A Female Receptacle to i5 Lightning Connector","0.54' (165.1mm)","Round","White","Unshielded","-"
https://www.molex.com/pdm_docs/sd/887418300_sd.pdf,//media.digikey.com/photos/Molex/88741-8300.jpg,WM18511-ND,88741-8300,Molex,CBL ASSY DVI ANALOG-VGA,497,0,"19.65000","0","1","-","Last Time Buy","D-Sub 15 pos Male, High Density (HD) to DVI-A Male","6.56' (2.00m)","Round","Black","Unshielded","VGA Monitor"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/743-50012-00100.pdf,//media.digikey.com/Photos/CnC%20Tech/743-50012-xxxxx.JPG,1175-1770-ND,743-50012-00100,CNC Tech,MINI DP MALE TO VGA FEMALE 1.0M,187,0,"19.80000","0","1","-","Active","D-Sub 15 pos Female, High Density (HD) to Mini DisplayPort, Male","3.28' (1.00m)","Round","White","Shielded","VGA Monitor"
https://www.bulgin.com/products/pub/media/bulgin/data/400_mini_USB.pdf,//media.digikey.com/photos/Bulgin%20Photos/PX0446.JPG,708-1236-ND,PX0446,Bulgin,CABLE IP68 B MINI USB-5WAY HEADE,80,0,"11.48000","0","1","Buccaneer®","Active","USB Mini B (5 pos) Male Plug to Rectangular 5 pos Header","0.35' (107.0mm)","Round","Black","Shielded","Industrial Environments - IP68"
https://www.digi.com/resources/documentation/Digidocs/PDFs/90000253.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/76000195.jpg,602-1502-ND,76000195,Digi International,CABLE STRAIGHT 4' RJ-45/DB-25M,90,0,"23.00000","0","1","-","Active","D-Sub 25 pos Male to RJ45, 10p10c","4.00' (1.22m)","Round","Blue","Unshielded","Serial Modem"
https://assets.tripplite.com/product-pdfs/en/p13406nvga.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P134-06N-VGA.jpg,TL622-ND,P134-06N-VGA,Tripp Lite,DISPLAYPORT TO VGA ADAPTER,58,0,"25.71000","0","1","-","Active","D-Sub 15 pos Female, High Density (HD) to DisplayPort, Male","0.50' (152.4mm)","Round","Black","Shielded","VGA Monitor"
https://catalog.rosenberger.com/images/documents/db/L99-029-XXX_DB.pdf,//media.digikey.com/Photos/Rosenberger/MFG_L99-029-1500.jpg,1868-1546-ND,L99-029-1500,Rosenberger,MULTIMAG MULTIMAG 6 CABLE ASSEMB,49,0,"35.95000","0","1","MultiMag","Active","Rectangular 06 pos Plug, Right Angle to USB A Female Receptacle","4.92' (1.50m)","Round","Black","Shielded","-"
https://www.metz-connect.com/us/system/files/productfiles/Data_sheet_142M2X15050.PDF,//media.digikey.com/Photos/METZ%20CONNECT%20USA%20Inc.%20Photos/M12-ETHERNET-CABLE.jpg,1849-1005-ND,142M2X15050,METZ CONNECT USA Inc.,"M12 ETHERNET CABLE, IP67, M12 X-",90,0,"66.44000","0","1","-","Active","Circular 08 pos Male to RJ45, 8p8c","16.40' (5.00m)","Round","Green","Shielded","Cat6"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1407472,//media.digikey.com/Photos/Phoenix%20Photos/1407472.jpg,277-12902-ND,1407472,Phoenix Contact,NETWORK CABLE,13,598,"83.94000","0","1","-","Active","Circular 08 pos Male to RJ45, 8p8c","6.56' (2.00m)","Round","Blue","Double Shielded","Cat6a, Industrial Environments"
http://www.assmann-wsw.com/fileadmin/datasheets/AK-SATA-PC-015-R_REV00.pdf,//media.digikey.com/Photos/Assmann%20Photos/AK-SATA-PC%20SERIES.jpg,AE10087-ND,AK-SATA-PC-015,Assmann WSW Components,CABLE PWR SUPPLY 15-4 POS .15M,915,0,"1.59000","0","1","AK-SATA","Active","Rectangular 04 pos Plug to SATA 15 pos Plug","0.49' (150.0mm)","Individual","Multiple","Unshielded","Internal, Power Cable"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7885_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/AB%20450K.jpg,AE1393-ND,AB450K,Assmann WSW Components,CABLE ADAPTER MOUSE PS/2 15CM,867,0,"2.33000","0","1","-","Active","D-Sub 09 pos Female to MiniDIN 6 pos Male","0.49' (150.0mm)","Round","Beige","Shielded","Mouse Adapter, PS/2"
http://www.tensility.com/pdffiles/10-00244.pdf,//media.digikey.com/Photos/Tensility%20Intl/10-00244.jpg,839-1020-ND,10-00244,Tensility International Corp,CABLE USB-A 5.5X2.5 CNTR POS,76,0,"4.94000","0","1","-","Active","Barrel Plug - 2.5mm ID, 5.5mm OD to USB A Male Plug","6.00' (1.83m)","Flat","Black","Unshielded","-"
http://www.tensility.com/pdffiles/10-01597.pdf,//media.digikey.com/Photos/Tensility%20Intl/MFG_10-01597.JPG,839-1219-ND,10-01597,Tensility International Corp,CBL 2.1X5.5MM JACK-GATOR CLIPS,92,0,"8.77000","0","1","-","Active","Barrel Jack - 2.1mm ID, 5.5mm OD to Alligator Clips (2)","1.00' (304.8mm)","Flat","Black","-","-"
https://www.bulgin.com/products/pub/media/bulgin/data/400_mini_USB.pdf,//media.digikey.com/Photos/Bulgin%20Photos/PX0456.jpg,708-1632-ND,PX0456,Bulgin,CABL IP68 AB MINI USB-6WAY CRIMP,94,0,"13.83000","0","1","Buccaneer®","Active","USB Mini AB (6 pos) Male Plug to Rectangular 6 pos Plug","0.39' (120.6mm)","Round","Black","Shielded","Industrial Environments - IP68"
//media.digikey.com/pdf/Data%20Sheets/Digilent%20PDFs/250-086_Web.pdf,"//media.digikey.com/Photos/Digilent,%20Inc/250-086.jpg",1286-1161-ND,250-086,"Digilent, Inc.",SMA TO ALLIGATOR CLIP CABLE,38,0,"14.99000","0","1","*","Active","-","-","-","-","-","-"
https://www.bulgin.com/products/pub/media/bulgin/data/400_mini_USB.pdf,//media.digikey.com/photos/Bulgin%20Photos/PX045x.jpg,708-1633-ND,PX0457,Bulgin,CABL IP68 AB MINI USB-6WAY CRIMP,89,0,"16.02000","0","1","Buccaneer®","Active","USB Mini AB (6 pos) Male Plug to Rectangular 6 pos Header","0.35' (107.0mm)","Round","Black","Shielded","Industrial Environments - IP68"
https://assets.tripplite.com/product-pdfs/en/u207006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U207-006.jpg,TL490-ND,U207-006,Tripp Lite,USB TO PARALLEL ADAPTER CABLE 6',90,0,"17.31000","0","1","-","Active","D-Sub 25 pos Female to USB A Male Plug","6.00' (1.83m)","Round","Silver","-","Printer, Parallel"
http://www.e-z-hook.com/Pdf/Catalog69.pdf#page=90,//media.digikey.com/photos/EZ%20Hook%20Photos/1224-18.jpg,461-1203-ND,1224-18,E-Z-Hook,CABLE TEST BNC MALE-2 STKG BANA,21,0,"18.32000","0","1","-","Active","BNC Male to Banana Clips (2)","1.50' (457.2mm)","Round","Black","Shielded","-"
https://www.bulgin.com/products/pub/media/bulgin/data/Standard_USB.pdf,//media.digikey.com/Photos/Bulgin%20Photos/PX0849%5EA.jpg,708-1933-ND,PX0849/A,Bulgin,CONN RCPT IP68 USB A PNL - 5POS,42,0,"18.33000","0","1","Buccaneer®","Active","USB A Female Receptacle to Rectangular 5 pos Header","0.45' (136.9mm)","Round","Black","Shielded","Industrial Environments - IP68"
-,//media.digikey.com/photos/3M%20Photos/7319420.jpg,3M5548-ND,7319420,3M,CABLE USB SC SERIES 96"",58,0,"19.61000","0","1","SC","Active","Rectangular 05 pos Plug to USB A Male Plug","8.00' (2.44m)","Round","Natural","-","-"
https://assets.tripplite.com/product-pdfs/en/m100003hd.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_M100-003-HD.jpg,TL1865-ND,M100-003-HD,Tripp Lite,HEAVY DUTY LIGHTNING TO USB SYNC,11,0,"19.77000","0","1","-","Active","USB A Male Plug to i5 Lightning Connector","3.00' (914.4mm)","Round","Black, White","Shielded","Sync and Charge"
https://cdn.sparkfun.com/assets/a/3/9/f/0/FTDI_to_USB_C_Cable_-_3.3V.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_CAB-14909.jpg,1568-1917-ND,CAB-14909,SparkFun Electronics,FTDI TO USB C CABLE - 3.3V,20,0,"19.95000","0","1","-","Active","Rectangular 06 pos Plug to USB C Male Plug","3.28' (1.00m)","Round","Black","Unshielded","-"
https://assets.tripplite.com/product-pdfs/en/u209005db25.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U209-005-DB25.jpg,TL2270-ND,U209-005-DB25,Tripp Lite,ADAPTER USB TO SERIAL 5 FEET,11,0,"20.18000","0","1","-","Active","D-Sub 25 pos Male to USB A Male Plug","5.00' (1.52m)","Round","Black","Double Shielded","-"
https://assets.tripplite.com/product-pdfs/en/m100006hd.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_M100-003-HD.jpg,TL1882-ND,M100-006-HD,Tripp Lite,HEAVY DUTY LIGHTNING TO USB SYNC,21,0,"21.77000","0","1","-","Active","USB A Male Plug to i5 Lightning Connector","6.00' (1.83m)","Round","Black, White","Shielded","Sync and Charge"
https://www.digi.com/resources/documentation/Digidocs/PDFs/90000253.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/76000201.jpg,602-1503-ND,76000201,Digi International,CABLE STRAIGHT 4' RJ-45/DB-9F,59,0,"23.00000","0","1","-","Active","D-Sub 09 pos Female to RJ45, 10p10c","4.00' (1.22m)","Round","Blue","Unshielded","Serial Modem"
https://www.digi.com/resources/documentation/Digidocs/PDFs/90000253.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/76000645.jpg,602-1507-ND,76000645,Digi International,CABLE CROSSOVER 4' RJ-45/DB-9F,59,0,"23.00000","0","1","-","Active","D-Sub 09 pos Female to RJ45, 10p10c","4.00' (1.22m)","Round","Blue","Unshielded","Serial Modem"
https://www.digi.com/pdf/cable_adapter_reference.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/76000264.jpg,602-1627-ND,76000264,Digi International,CABLE CROSSOVER 4' RJ-45/DB-9M,44,0,"23.00000","0","1","-","Active","D-Sub 09 pos Male to RJ45, 10p10c","4.00' (1.22m)","Round","Blue","Unshielded","Serial Modem"
https://assets.tripplite.com/product-pdfs/en/u209006rj45x.pdf,-,TL2271-ND,U209-006-RJ45-X,Tripp Lite,USB TO RJ45 CISCO SERIAL ROLLOVE,7,0,"28.18000","0","1","-","Active","USB A Male Plug to RJ45 Male","6.00' (1.83m)","Flat","Gray","Double Shielded","-"
https://assets.tripplite.com/product-pdfs/en/p566003vga.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P566-0xx-VGA.jpg,TL2168-ND,P566-003-VGA,Tripp Lite,HDMI TO VGA ACTIVE ADAPTER CABLE,16,0,"29.34000","0","1","-","Active","HDMI-A Male to HD15 Male and Micro USB B Female","3.00' (914.4mm)","Round","Black","Double Shielded","-"
http://lumberg-automationusa.com/eth/pdf/0985YM57530104.pdf,//media.digikey.com/Photos/Lumberg-Automation/0985-YM57530-103.jpg,1794-1084-ND,0985 YM57530 103/1M,Lumberg Automation,CABLE ETHERNET M12-RJ45 1M,21,0,"39.10000","0","1","-","Active","Circular 04 pos Male to RJ45, 8p4c","3.28' (1.00m)","Round","Blue","Shielded","Cat5e"
https://www.us.tdk-lambda.com/ftp/Specs/zup.pdf,//media.digikey.com/photos/TDK%20Photos/ZUP^NC401.JPG,285-1666-ND,ZUP/NC401,TDK-Lambda Americas Inc.,CABLE COMMUNICATIONS RS232,27,0,"41.90000","0","1","ZUP","Active","D-Sub 09 pos Female to RS232 8 pos Male","3.28' (1.00m)","Round","White","Shielded","Communication"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1408733.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1408733.JPG,277-9868-ND,1408733,Phoenix Contact,NTWRK CB 4POS .5M M12-RJ45 CDE D,29,155,"41.95000","0","1","-","Active","Circular 04 pos Male to RJ45, 8p4c","1.64' (500.0mm)","Round","Blue","Shielded","Network"
http://lumberg-automationusa.com/eth/pdf/0985YM57530104.pdf,//media.digikey.com/Photos/Lumberg-Automation/0985-YM57530-103.jpg,1794-1085-ND,0985 YM57530 103/2M,Lumberg Automation,CABLE ETHERNET M12-RJ45 2M,11,0,"43.19000","0","1","-","Active","Circular 04 pos Male to RJ45, 8p4c","6.56' (2.00m)","Round","Blue","Shielded","Cat5e"
//media.digikey.com/pdf/Data%20Sheets/Lumberg%20Automation%20PDFs/0985_DS.pdf,//media.digikey.com/photos/Lumberg-Automation/MFG_0985-656-103.jpg,1794-1184-ND,0985 656 103/3M,Lumberg Automation,CABLE ETHERNET FML M12-RJ45 3M,68,0,"46.62000","0","1","EtherMATE™","Active","Circular 08 pos Male to RJ45, 8p8c","9.84' (3.00m)","Round","Teal","Shielded","Cat5"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1407353,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1407353.jpg,277-16435-ND,1407353,Phoenix Contact,NETWORK CABLE,30,0,"46.90000","0","1","-","Active","Circular 04 pos Male to RJ45, 8p4c","6.56' (2.00m)","Round","Green","Double Shielded","Cat5e, Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1408749.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1408749.JPG,277-9827-ND,1408749,Phoenix Contact,NTWRK CB 8POS .5M M12-RJ45 CDE A,21,120,"49.74000","0","1","-","Active","Circular 08 pos Male to RJ45, 8p8c","1.64' (500.0mm)","Round","Blue","Shielded","Network"
