Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Sensor Type","Output Type","Operating Temperature"
//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/TSL201CL.pdf,//media.digikey.com/Photos/AMS-Taos%20USA%20Photos/TSL201CL.JPG,TSL201CLTR-ND,TSL201CL,ams,IC LINEAR SENSOR ARRAY 64X1,0,0,"Obsolete","0","1000","-","Obsolete","Linear Optical Array","Analog Voltage","-"
//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/TSL201CL.pdf,//media.digikey.com/Photos/AMS-Taos%20USA%20Photos/TSL201CL.JPG,TSL201CLCT-ND,TSL201CL,ams,IC LINEAR SENSOR ARRAY 64X1,1191,0,"7.56000","0","1","-","Obsolete","Linear Optical Array","Analog Voltage","-"
//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/TSL201CL.pdf,//media.digikey.com/Photos/AMS-Taos%20USA%20Photos/TSL201CL.JPG,TSL201CLDKR-ND,TSL201CL,ams,IC LINEAR SENSOR ARRAY 64X1,1191,0,"Digi-Reel","0","1","-","Obsolete","Linear Optical Array","Analog Voltage","-"
https://datasheets.maximintegrated.com/en/ds/MAX30105.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX30105EFD+.JPG,MAX30105EFD+-ND,MAX30105EFD+,Maxim Integrated,SENSOR OPTIC AIR QUAL 14-OESIP,757,0,"7.69000","0","1","-","Last Time Buy","Air Quality Monitor","I²C","-40°C ~ 85°C (TA)"
-,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,568-13869-2-ND,FXTH87EH11DT1,NXP USA Inc.,TPMS E 7X7 900KPA X&Z AXIS,0,0,"3.62457","0","2000","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
-,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,568-13869-1-ND,FXTH87EH11DT1,NXP USA Inc.,TPMS E 7X7 900KPA X&Z AXIS,1990,0,"7.84000","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
-,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,568-13869-6-ND,FXTH87EH11DT1,NXP USA Inc.,TPMS E 7X7 900KPA X&Z AXIS,1990,0,"Digi-Reel","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
-,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,568-13871-2-ND,FXTH87EH02DT1,NXP USA Inc.,TPMS E 7X7 900KPA Z AXIS,0,0,"3.51386","0","2000","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
-,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,568-13871-1-ND,FXTH87EH02DT1,NXP USA Inc.,TPMS E 7X7 900KPA Z AXIS,1992,0,"7.87000","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
-,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,568-13871-6-ND,FXTH87EH02DT1,NXP USA Inc.,TPMS E 7X7 900KPA Z AXIS,1992,0,"Digi-Reel","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
https://datasheets.maximintegrated.com/en/ds/MAX30101.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX30101EFD+_A.JPG,MAX30101EFD+TTR-ND,MAX30101EFD+T,Maxim Integrated,INTEGRATED OPTICAL SENSOR,0,0,"4.30800","0","5000","-","Active","Oximeter/Heart Rate","I²C","-40°C ~ 85°C (TA)"
https://datasheets.maximintegrated.com/en/ds/MAX30101.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX30101EFD+_A.JPG,MAX30101EFD+TCT-ND,MAX30101EFD+T,Maxim Integrated,INTEGRATED OPTICAL SENSOR,4582,0,"7.92000","0","1","-","Active","Oximeter/Heart Rate","I²C","-40°C ~ 85°C (TA)"
https://datasheets.maximintegrated.com/en/ds/MAX30101.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX30101EFD+_A.JPG,MAX30101EFD+TDKR-ND,MAX30101EFD+T,Maxim Integrated,INTEGRATED OPTICAL SENSOR,4582,0,"Digi-Reel","0","1","-","Active","Oximeter/Heart Rate","I²C","-40°C ~ 85°C (TA)"
http://cache.freescale.com/files/sensors/doc/fact_sheet/FXTH87FS.pdf?fpsp=1,//media.digikey.com/Photos/NXP%20USA/MFG_FXTH8709116T1.jpg,FXTH870502DT1TR-ND,FXTH870502DT1,NXP USA Inc.,IC SENSOR MULTICHIP Z-AXIS 24QFN,0,0,"3.53500","0","2000","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
http://cache.freescale.com/files/sensors/doc/fact_sheet/FXTH87FS.pdf?fpsp=1,//media.digikey.com/Photos/NXP%20USA/MFG_FXTH8709116T1.jpg,FXTH870502DT1CT-ND,FXTH870502DT1,NXP USA Inc.,IC SENSOR MULTICHIP Z-AXIS 24QFN,1927,0,"7.92000","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
http://cache.freescale.com/files/sensors/doc/fact_sheet/FXTH87FS.pdf?fpsp=1,//media.digikey.com/Photos/NXP%20USA/MFG_FXTH8709116T1.jpg,FXTH870502DT1DKR-ND,FXTH870502DT1,NXP USA Inc.,IC SENSOR MULTICHIP Z-AXIS 24QFN,1927,0,"Digi-Reel","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
http://cache.freescale.com/files/sensors/doc/fact_sheet/FXTH87FS.pdf?fpsp=1,//media.digikey.com/Photos/NXP%20USA/MFG_FXTH8709116T1.jpg,FXTH870902DT1TR-ND,FXTH870902DT1,NXP USA Inc.,IC SENSOR MULTICHIP Z-AXIS 24QFN,0,0,"3.53500","0","2000","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
http://cache.freescale.com/files/sensors/doc/fact_sheet/FXTH87FS.pdf?fpsp=1,//media.digikey.com/Photos/NXP%20USA/MFG_FXTH8709116T1.jpg,FXTH870902DT1CT-ND,FXTH870902DT1,NXP USA Inc.,IC SENSOR MULTICHIP Z-AXIS 24QFN,1921,0,"7.92000","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
http://cache.freescale.com/files/sensors/doc/fact_sheet/FXTH87FS.pdf?fpsp=1,//media.digikey.com/Photos/NXP%20USA/MFG_FXTH8709116T1.jpg,FXTH870902DT1DKR-ND,FXTH870902DT1,NXP USA Inc.,IC SENSOR MULTICHIP Z-AXIS 24QFN,1921,0,"Digi-Reel","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
http://cache.freescale.com/files/sensors/doc/fact_sheet/FXTH87FS.pdf?fpsp=1,//media.digikey.com/Photos/NXP%20USA/MFG_FXTH8709116T1.jpg,FXTH870912DT1TR-ND,FXTH870912DT1,NXP USA Inc.,IC SENSOR MULTICHIP XZAXIS 24QFN,0,0,"3.53598","0","2000","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
http://cache.freescale.com/files/sensors/doc/fact_sheet/FXTH87FS.pdf?fpsp=1,//media.digikey.com/Photos/NXP%20USA/MFG_FXTH8709116T1.jpg,FXTH870912DT1CT-ND,FXTH870912DT1,NXP USA Inc.,IC SENSOR MULTICHIP XZAXIS 24QFN,1697,0,"7.92000","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
http://cache.freescale.com/files/sensors/doc/fact_sheet/FXTH87FS.pdf?fpsp=1,//media.digikey.com/Photos/NXP%20USA/MFG_FXTH8709116T1.jpg,FXTH870912DT1DKR-ND,FXTH870912DT1,NXP USA Inc.,IC SENSOR MULTICHIP XZAXIS 24QFN,1697,0,"Digi-Reel","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
http://cache.freescale.com/files/sensors/doc/fact_sheet/FXTH87FS.pdf?fpsp=1,//media.digikey.com/Photos/NXP%20USA/MFG_FXTH8709116T1.jpg,FXTH870511DT1TR-ND,FXTH870511DT1,NXP USA Inc.,IC SENSOR MULTICHIP XZAXIS 24QFN,0,0,"3.53598","0","2000","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
http://cache.freescale.com/files/sensors/doc/fact_sheet/FXTH87FS.pdf?fpsp=1,//media.digikey.com/Photos/NXP%20USA/MFG_FXTH8709116T1.jpg,FXTH870511DT1CT-ND,FXTH870511DT1,NXP USA Inc.,IC SENSOR MULTICHIP XZAXIS 24QFN,915,0,"7.92000","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
http://cache.freescale.com/files/sensors/doc/fact_sheet/FXTH87FS.pdf?fpsp=1,//media.digikey.com/Photos/NXP%20USA/MFG_FXTH8709116T1.jpg,FXTH870511DT1DKR-ND,FXTH870511DT1,NXP USA Inc.,IC SENSOR MULTICHIP XZAXIS 24QFN,915,0,"Digi-Reel","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
//media.digikey.com/pdf/Data%20Sheets/Freescale%20Semi/FXTH870x6_Family_Rev1.3.pdf,//media.digikey.com/Photos/NXP%20USA/MFG_FXTH8709116T1.jpg,FXTH8709226T1TR-ND,FXTH8709226T1,NXP USA Inc.,IC SENSOR MULTICHIP XZAXIS 24QFN,0,0,"3.53670","0","2000","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
//media.digikey.com/pdf/Data%20Sheets/Freescale%20Semi/FXTH870x6_Family_Rev1.3.pdf,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,FXTH8709226T1CT-ND,FXTH8709226T1,NXP USA Inc.,IC SENSOR MULTICHIP XZAXIS 24QFN,1170,0,"7.96000","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
//media.digikey.com/pdf/Data%20Sheets/Freescale%20Semi/FXTH870x6_Family_Rev1.3.pdf,//media.digikey.com/Photos/NXP%20USA/MFG_FXTH8709116T1.jpg,FXTH8709226T1DKR-ND,FXTH8709226T1,NXP USA Inc.,IC SENSOR MULTICHIP XZAXIS 24QFN,1170,0,"Digi-Reel","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
-,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,568-13874-2-ND,FXTH87EH116T1,NXP USA Inc.,TPMS E 7X7 900KPA X&Z AXIS,0,0,"3.63510","0","2000","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
-,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,568-13874-1-ND,FXTH87EH116T1,NXP USA Inc.,TPMS E 7X7 900KPA X&Z AXIS,369,0,"8.14000","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
-,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,568-13874-6-ND,FXTH87EH116T1,NXP USA Inc.,TPMS E 7X7 900KPA X&Z AXIS,369,0,"Digi-Reel","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
http://cache.freescale.com/files/sensors/doc/fact_sheet/FXTH87FS.pdf?fpsp=1,//media.digikey.com/Photos/NXP%20USA/MFG_FXTH8709116T1.jpg,FXTH870911DT1TR-ND,FXTH870911DT1,NXP USA Inc.,IC SENSOR MULTICHIP XZAXIS 24QFN,0,0,"3.53598","0","2000","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
http://cache.freescale.com/files/sensors/doc/fact_sheet/FXTH87FS.pdf?fpsp=1,//media.digikey.com/Photos/NXP%20USA/MFG_FXTH8709116T1.jpg,FXTH870911DT1CT-ND,FXTH870911DT1,NXP USA Inc.,IC SENSOR MULTICHIP XZAXIS 24QFN,1359,0,"8.19000","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
http://cache.freescale.com/files/sensors/doc/fact_sheet/FXTH87FS.pdf?fpsp=1,//media.digikey.com/Photos/NXP%20USA/MFG_FXTH8709116T1.jpg,FXTH870911DT1DKR-ND,FXTH870911DT1,NXP USA Inc.,IC SENSOR MULTICHIP XZAXIS 24QFN,1359,0,"Digi-Reel","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
https://datasheets.maximintegrated.com/en/ds/MAX30105.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX30105EFD+.JPG,MAX30105EFD+TTR-ND,MAX30105EFD+T,Maxim Integrated,SENSOR OPTIC AIR QUAL 14-OESIP,0,0,"Last Time Buy","0","0","-","Last Time Buy","Air Quality Monitor","I²C","-40°C ~ 85°C (TA)"
https://datasheets.maximintegrated.com/en/ds/MAX30105.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX30105EFD+.JPG,MAX30105EFD+TCT-ND,MAX30105EFD+T,Maxim Integrated,SENSOR OPTIC AIR QUAL 14-OESIP,4453,0,"8.46000","0","1","-","Last Time Buy","Air Quality Monitor","I²C","-40°C ~ 85°C (TA)"
https://datasheets.maximintegrated.com/en/ds/MAX30105.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX30105EFD+.JPG,MAX30105EFD+TDKR-ND,MAX30105EFD+T,Maxim Integrated,SENSOR OPTIC AIR QUAL 14-OESIP,0,0,"Digi-Reel","0","1","-","Last Time Buy","Air Quality Monitor","I²C","-40°C ~ 85°C (TA)"
https://datasheets.maximintegrated.com/en/ds/MAX30102.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX3010xEFD+_A.JPG,MAX30102EFD+TTR-ND,MAX30102EFD+T,Maxim Integrated,INTEGRATED OPTICAL SENSOR,0,0,"4.68000","0","5000","-","Active","Oximeter/Heart Rate","I²C","-40°C ~ 85°C (TA)"
https://datasheets.maximintegrated.com/en/ds/MAX30102.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX3010xEFD+_A.JPG,MAX30102EFD+TCT-ND,MAX30102EFD+T,Maxim Integrated,INTEGRATED OPTICAL SENSOR,3936,0,"8.60000","0","1","-","Active","Oximeter/Heart Rate","I²C","-40°C ~ 85°C (TA)"
https://datasheets.maximintegrated.com/en/ds/MAX30102.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX3010xEFD+_A.JPG,MAX30102EFD+TDKR-ND,MAX30102EFD+T,Maxim Integrated,INTEGRATED OPTICAL SENSOR,3936,0,"Digi-Reel","0","1","-","Active","Oximeter/Heart Rate","I²C","-40°C ~ 85°C (TA)"
https://www.rohm.com/datasheet/BH1790GLC/bh1790glc-e,//media.digikey.com/Photos/Rohm%20Photos/MFG_WLGA010V28.jpg,BH1790GLC-E2TR-ND,BH1790GLC-E2,Rohm Semiconductor,OPTICAL SENSOR FOR HEART RATE MO,0,0,"3.92000","0","3000","-","Active","Oximeter/Heart Rate","I²C","-20°C ~ 85°C (TA)"
https://www.rohm.com/datasheet/BH1790GLC/bh1790glc-e,//media.digikey.com/Photos/Rohm%20Photos/MFG_WLGA010V28.jpg,BH1790GLC-E2CT-ND,BH1790GLC-E2,Rohm Semiconductor,OPTICAL SENSOR FOR HEART RATE MO,1587,0,"8.78000","0","1","-","Active","Oximeter/Heart Rate","I²C","-20°C ~ 85°C (TA)"
https://www.rohm.com/datasheet/BH1790GLC/bh1790glc-e,//media.digikey.com/Photos/Rohm%20Photos/MFG_WLGA010V28.jpg,BH1790GLC-E2DKR-ND,BH1790GLC-E2,Rohm Semiconductor,OPTICAL SENSOR FOR HEART RATE MO,1587,0,"Digi-Reel","0","1","-","Active","Oximeter/Heart Rate","I²C","-20°C ~ 85°C (TA)"
http://cache.freescale.com/files/sensors/doc/fact_sheet/1500FXTH87FS.pdf,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,FXTH871502DT1TR-ND,FXTH871502DT1,NXP USA Inc.,IC TPMS 1500KPA Z AXIS 24QFN,0,0,"4.37500","0","2000","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
http://cache.freescale.com/files/sensors/doc/fact_sheet/1500FXTH87FS.pdf,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,FXTH871502DT1CT-ND,FXTH871502DT1,NXP USA Inc.,IC TPMS 1500KPA Z AXIS 24QFN,968,0,"9.80000","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
http://cache.freescale.com/files/sensors/doc/fact_sheet/1500FXTH87FS.pdf,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,FXTH871502DT1DKR-ND,FXTH871502DT1,NXP USA Inc.,IC TPMS 1500KPA Z AXIS 24QFN,968,0,"Digi-Reel","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
http://cache.freescale.com/files/sensors/doc/fact_sheet/1500FXTH87FS.pdf,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,FXTH8715026T1TR-ND,FXTH8715026T1,NXP USA Inc.,IC TPMS 1500KPA Z AXIS 24QFN,0,0,"4.56750","0","2000","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
http://cache.freescale.com/files/sensors/doc/fact_sheet/1500FXTH87FS.pdf,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,FXTH8715026T1CT-ND,FXTH8715026T1,NXP USA Inc.,IC TPMS 1500KPA Z AXIS 24QFN,760,0,"10.23000","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
http://cache.freescale.com/files/sensors/doc/fact_sheet/1500FXTH87FS.pdf,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,FXTH8715026T1DKR-ND,FXTH8715026T1,NXP USA Inc.,IC TPMS 1500KPA Z AXIS 24QFN,760,0,"Digi-Reel","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
http://cache.freescale.com/files/sensors/doc/fact_sheet/1500FXTH87FS.pdf,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,FXTH8715116T1TR-ND,FXTH8715116T1,NXP USA Inc.,IC TPMS 1500KPA XZ AXIS 24QFN,0,0,"4.63134","0","2000","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
http://cache.freescale.com/files/sensors/doc/fact_sheet/1500FXTH87FS.pdf,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,FXTH8715116T1CT-ND,FXTH8715116T1,NXP USA Inc.,IC TPMS 1500KPA XZ AXIS 24QFN,1790,0,"10.37000","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
http://cache.freescale.com/files/sensors/doc/fact_sheet/1500FXTH87FS.pdf,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,FXTH8715116T1DKR-ND,FXTH8715116T1,NXP USA Inc.,IC TPMS 1500KPA XZ AXIS 24QFN,1790,0,"Digi-Reel","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
https://datasheets.maximintegrated.com/en/ds/MAX86150.pdf,//media.digikey.com/Renders/Maxim%20Renders/Max86150.JPG,MAX86150EFF+TTR-ND,MAX86150EFF+T,Maxim Integrated,3RD GEN HIGH-ACCURACY PULSE OXIM,0,40000,"4.98750","0","5000","-","Active","Oximeter/Heart Rate","I²C","-40°C ~ 85°C"
https://datasheets.maximintegrated.com/en/ds/MAX86150.pdf,//media.digikey.com/Renders/Maxim%20Renders/Max86150.JPG,MAX86150EFF+TCT-ND,MAX86150EFF+T,Maxim Integrated,3RD GEN HIGH-ACCURACY PULSE OXIM,4818,40000,"10.45000","0","1","-","Active","Oximeter/Heart Rate","I²C","-40°C ~ 85°C"
https://datasheets.maximintegrated.com/en/ds/MAX86150.pdf,//media.digikey.com/Renders/Maxim%20Renders/Max86150.JPG,MAX86150EFF+TDKR-ND,MAX86150EFF+T,Maxim Integrated,3RD GEN HIGH-ACCURACY PULSE OXIM,4818,40000,"Digi-Reel","0","1","-","Active","Oximeter/Heart Rate","I²C","-40°C ~ 85°C"
https://www.rohm.com/datasheet/BH1792GLC/bh1792glc-e,//media.digikey.com/Renders/Rohm%20Renders/Rohm-WLGA010V28.jpg,BH1792GLC-E2TR-ND,BH1792GLC-E2,Rohm Semiconductor,OPTICAL SENSOR FOR HEART RATE MO,0,0,"5.48800","0","3000","-","Active","Oximeter/Heart Rate","I²C","-20°C ~ 85°C (TA)"
https://www.rohm.com/datasheet/BH1792GLC/bh1792glc-e,//media.digikey.com/Renders/Rohm%20Renders/Rohm-WLGA010V28.jpg,BH1792GLC-E2CT-ND,BH1792GLC-E2,Rohm Semiconductor,OPTICAL SENSOR FOR HEART RATE MO,2147,0,"11.43000","0","1","-","Active","Oximeter/Heart Rate","I²C","-20°C ~ 85°C (TA)"
https://www.rohm.com/datasheet/BH1792GLC/bh1792glc-e,//media.digikey.com/Renders/Rohm%20Renders/Rohm-WLGA010V28.jpg,BH1792GLC-E2DKR-ND,BH1792GLC-E2,Rohm Semiconductor,OPTICAL SENSOR FOR HEART RATE MO,2147,0,"Digi-Reel","0","1","-","Active","Oximeter/Heart Rate","I²C","-20°C ~ 85°C (TA)"
http://cache.freescale.com/files/sensors/doc/fact_sheet/1500FXTH87FS.pdf,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,FXTH8715117T1TR-ND,FXTH8715117T1,NXP USA Inc.,IC TPMS 1500KPA XZ AXIS 24QFN,0,0,"5.20996","0","2000","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
http://cache.freescale.com/files/sensors/doc/fact_sheet/1500FXTH87FS.pdf,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,FXTH8715117T1CT-ND,FXTH8715117T1,NXP USA Inc.,IC TPMS 1500KPA XZ AXIS 24QFN,2611,0,"11.67000","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
http://cache.freescale.com/files/sensors/doc/fact_sheet/1500FXTH87FS.pdf,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,FXTH8715117T1DKR-ND,FXTH8715117T1,NXP USA Inc.,IC TPMS 1500KPA XZ AXIS 24QFN,2611,0,"Digi-Reel","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
https://ae-bst.resource.bosch.com/media/_tech/media/datasheets/BST-BME680-DS001.pdf,//media.digikey.com/Photos/Bosch%20Sensortec/MFG_BME680.jpg,828-1077-2-ND,BME680,Bosch Sensortec,SENSOR RH PRESSURE TEMP VOC,0,0,"6.31750","0","6000","-","Active","Gas, Humidity, Pressure, Temperature","I²C, SPI","-40°C ~ 85°C (TA)"
https://ae-bst.resource.bosch.com/media/_tech/media/datasheets/BST-BME680-DS001.pdf,//media.digikey.com/Photos/Bosch%20Sensortec/MFG_BME680.jpg,828-1077-1-ND,BME680,Bosch Sensortec,SENSOR RH PRESSURE TEMP VOC,1518,0,"12.80000","0","1","-","Active","Gas, Humidity, Pressure, Temperature","I²C, SPI","-40°C ~ 85°C (TA)"
https://ae-bst.resource.bosch.com/media/_tech/media/datasheets/BST-BME680-DS001.pdf,//media.digikey.com/Photos/Bosch%20Sensortec/MFG_BME680.jpg,828-1077-6-ND,BME680,Bosch Sensortec,SENSOR RH PRESSURE TEMP VOC,1518,0,"Digi-Reel","0","1","-","Active","Gas, Humidity, Pressure, Temperature","I²C, SPI","-40°C ~ 85°C (TA)"
https://www.melexis.com/-/media/files/documents/datasheets/mlx75306-datasheet-melexis.pdf,//media.digikey.com/Photos/Melexis%20Photos/MLX75306KXZ-BAA-000-RE.JPG,MLX75306KXZ-BAA-000-RETR-ND,MLX75306KXZ-BAA-000-RE,Melexis Technologies NV,IC OPTICAL ARRAY 3RD GEN 16SOIC,0,0,"8.31910","0","3000","-","Active","Linear Optical Array","I²C, SPI","-"
https://www.melexis.com/-/media/files/documents/datasheets/mlx75306-datasheet-melexis.pdf,//media.digikey.com/Photos/Melexis%20Photos/MLX75306KXZ-BAA-000-RE.JPG,MLX75306KXZ-BAA-000-RECT-ND,MLX75306KXZ-BAA-000-RE,Melexis Technologies NV,IC OPTICAL ARRAY 3RD GEN 16SOIC,2741,0,"14.30000","0","1","-","Active","Linear Optical Array","I²C, SPI","-"
https://www.melexis.com/-/media/files/documents/datasheets/mlx75306-datasheet-melexis.pdf,//media.digikey.com/Photos/Melexis%20Photos/MLX75306KXZ-BAA-000-RE.JPG,MLX75306KXZ-BAA-000-REDKR-ND,MLX75306KXZ-BAA-000-RE,Melexis Technologies NV,IC OPTICAL ARRAY 3RD GEN 16SOIC,2741,0,"Digi-Reel","0","1","-","Active","Linear Optical Array","I²C, SPI","-"
https://radiobridge.com/documents/Wireless%20Contact%20Sensor%20User%20Guide.pdf,//media.digikey.com/Photos/Radio-Bridge-Inc/RBS101-CON-RCZ2.JPG,2027-1001-ND,RBS101-CON-RCZ2,Radio Bridge Inc.,SIGFOX CONTACT SENSOR,102,0,"66.30000","0","1","-","Active","Contact Sensor","-","-30°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/particular/catalog/be-a_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_BE-A301.jpg,1110-3978-ND,BE-A301,Panasonic Industrial Automation Sales,SENSOR BUBBLE DETECT 1/8"" TUBE 5,52,2,"75.00000","0","1","BE-A","Active","Bubble Detector","NPN - Open Collector","-25°C ~ 55°C (TA)"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/particular/catalog/be-a_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_BE-A401.jpg,1110-3979-ND,BE-A401,Panasonic Industrial Automation Sales,SENSOR BUBBLE DETECT 5/32"" TUBE,49,0,"75.00000","0","1","BE-A","Active","Bubble Detector","NPN - Open Collector","-25°C ~ 55°C (TA)"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/photoelectric/catalog/ex-f70_f60_e_cata.pdf,//media.digikey.com/photos/Panasonic%20Photos/EX-F71.jpg,1110-1879-ND,EX-F71,Panasonic Industrial Automation Sales,SENSOR LEAK DETECT 12-24VDC NPN,16,20,"156.60000","0","1","EX-F70","Active","Liquid Leakage","NPN - Open Collector","-"
https://lunainc.com/wp-content/uploads/2016/06/1004121231.pdf,//media.digikey.com/photos/Advanced%20Photonix%20Photos/MFG_SD100-41-21-231.JPG,SD100-41-21-231-ND,SD100-41-21-231,Advanced Photonix,DETECTOR/AMP RED ENH 2.54MM TO-5,17,0,"166.48000","0","1","-","Active","Infrared","Analog","-"
http://www.grayhill.com/assets/1/7/Touch_Encoder_Datasheet.pdf,//media.digikey.com/Photos/Grayhill%20Photos/MFG_TE-M32Mx-A11x_primary.jpg,GH7913-ND,TE-M32M1-A11C,Grayhill Inc.,"TOUCH ENCODER, M12 CONNECTOR, 32",8,0,"181.93000","0","1","-","Active","Multi-Touch Ring Encoder","CAN Bus","-20°C ~ 65°C"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/safety/catalog/sq4_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/SQ4-A22-P.jpg,1110-2862-ND,SQ4-A22-P,Panasonic Industrial Automation Sales,SENSOR FOR CHEMICAL LIQUID PNP,24,0,"240.00000","0","1","SQ4","Active","Liquid Leakage","PNP - Open Collector","-10°C ~ 55°C (TA)"
https://cdn.sparkfun.com/datasheets/Sensors/Biometric/H124SG.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-12969.jpg,1568-1851-ND,SEN-12969,SparkFun Electronics,BIOMEDICAL SENSOR PAD (10 PACK),27,0,"7.95000","0","1","*","Active","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Thermometrics%20Global%20Business%20PDFs/GE-2102,2103,1935.pdf",//media.digikey.com/Photos/Amphenol%20Photos/MFG_GE-2102.jpg,235-1489-ND,GE-2102,Amphenol Advanced Sensors,INLINE FLUID TEMP SENSOR 1/2"",60,0,"17.27000","0","1","-","Active","Temperature","Analog Voltage","-40°C ~ 120°C"
