Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Kit Type","Capacitance Range","Mounting Type","Voltage - Rated","Tolerance","Applications","Features","Quantity","Packages Included"
http://www.cde.com/resources/catalogs/KIT-BOMs-FOR-WEB.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/MICA-KIT1F.jpg,MICA-KIT6-ND,MICA-KIT6,Cornell Dubilier Electronics (CDE),CAP KIT MICA 2PF-1500PF 67PCS,0,0,"60.75000","0","1","Plastic Box with Bin Guide","CD4","Active","Mica","2pF ~ 1500pF","Through Hole","100V, 500V","-","RF, Microwave, High Frequency","-","67 Pieces (Assorted Per Value)","Radial"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDF0000/ABA0000C1215.pdf,//media.digikey.com/Photos/Panasonic%20Photos/NHG2-KIT.JPG,NHG2-KIT-ND,NHG2-KIT,Panasonic Electronic Components,CAP KIT ALUM 1UF-10000UF 160PCS,0,0,"61.71000","0","1","Notebook","NHG","Active","Aluminum","1µF ~ 10000µF","Through Hole","16 ~ 160 V","±20%","General Purpose","-","160 Pieces (Assorted Per Value)","Radial"
http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_bxc.pdf,//media.digikey.com/Photos/Rubycon/1189-3695-KIT.JPG,1189-3695-KIT-ND,1189-3695-KIT,Rubycon,CAP KIT ALUM 10UF-120UF 42PCS,0,0,"62.61000","0","1","Plastic Box","BXC, BXW","Active","Aluminum","10µF ~ 120µF","Through Hole","450V","±20%","General Purpose","-","42 Pieces (14 Values - 3 Each)","Radial"
//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/TAN_ENG_KIT_33_DS.pdf,-,1680-1022-ND,TAN ENG KIT 33,KEMET,ENG KIT CAP TANT POLY AUTO SMD,4,0,"63.10000","0","1","-","KO-CAP® T591, T598, T599","Active","Tantalum (Polymer)","4.7µF ~ 330µF","Surface Mount","2.5 ~ 50 V","±20%","General Purpose","-","100 Pieces (10 Values - 10 Each)","1411, 2917 (3528, 7343 Metric)"
https://industrial.panasonic.com/content/data/CP/PDF/Film/film_ecwfa_e.pdf,//media.digikey.com/Photos/Panasonic%20Photos/ECWFA-KIT.JPG,ECWFA-KIT-ND,ECWFA-KIT,Panasonic Electronic Components,CAP KIT FILM 0.1UF-1UF 150PCS,0,0,"64.20000","0","1","Plastic Box with Bin Guide","ECW-F(A)","Active","Film","0.1µF ~ 1µF","Through Hole","630V","±5%","High Frequency, Switching","-","150 Pieces (15 Values - 10 Each)","Radial"
https://www.tdk-electronics.tdk.com/inf/20/20/db/fc_2009/MKP_B3267_P.pdf,//media.digikey.com/photos/Epcos%20Photos/B3267X%5EB3265X-KIT.JPG,495-7406-KIT-ND,B3267X/B3265X-KIT,EPCOS (TDK),CAP KIT FILM 0.1UF-3.3UF 55PCS,3,0,"67.80000","0","1","Bulk","B3267X, B3265X","Active","Film","0.1µF ~ 3.3µF","Through Hole","450V ~ 1600V (1.6kV)","±5%, ±10%","High Pulse, DV/DT, Power Factor Correction (PFC)","-","55 Pieces (11 Values - 5 Each)","Radial"
-,//media.digikey.com/Photos/TDK%20Photos/C-MVHC01-E3-KIT.JPG,445-9009-KIT-ND,C-MVHC01-E3-KIT,TDK Corporation,CAP KIT CERAMIC 0.1UF-15UF 115PC,11,0,"75.60000","0","1","Plastic Box with Bin Guide","C","Active","Ceramic","0.1µF ~ 15µF","Surface Mount, MLCC","100 ~ 630 V","±10%, ±20%","General Purpose","-","115 Pieces (23 Values - 5 Each)","0603 ~ 2220 (1608 ~ 5750 Metric)"
https://www.tdk-electronics.tdk.com/inf/20/20/ds/X2_B32924x4_928x4_350V.pdf,//media.digikey.com/Photos/Epcos%20Photos/495-76599-KIT.JPG,495-76599-KIT-ND,495-76599-KIT,EPCOS (TDK),AUTOMOTIVE AEC-Q200 KIT 3,4,0,"77.99000","0","1","Plastic Box","B32924, B32926","Active","Film","0.68µF ~ 8.2µF","Through Hole","350V","±20%","Automotive; EMI, RFI Suppression","X2 Safety Rated","17 Pieces (Assorted Per Value)","Radial"
https://www.tdk-electronics.tdk.com/inf/20/20/db/fc_2009/Y2_B32021_026.pdf,//media.digikey.com/photos/Epcos%20Photos/B3202X-KIT.JPG,495-7404-KIT-ND,B3202X-KIT,EPCOS (TDK),CAP KIT FILM 1000PF-1UF 60PCS,3,0,"79.80000","0","1","Bulk","B3202X","Active","Film","1000pF ~ 1µF","Through Hole","1500V (1.5kV)","±10%, ±20%","EMI, RFI Suppression","Y2 Safety Rated","60 Pieces (12 Values - 5 Each)","Radial"
https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf,//media.digikey.com/Photos/TDK%20Photos/C-WPTX01-E6-KIT.jpg,445-15173-KIT-ND,C-WPTX01-E6-KIT,TDK Corporation,CAP KIT CER 1000PF-0.1UF 270PCS,4,0,"83.82000","0","1","Plastic Box with Bin Guide","C","Active","Ceramic","1000pF ~ 0.1µF","Surface Mount, MLCC","100V, 250V","±5%","General Purpose","-","270 Pieces (27 Values - 10 Each)","0603 ~ 1812 (1608 ~ 4532 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf,//media.digikey.com/Photos/TDK%20Photos/SOFT-E1-KIT.jpg,445-8925-KIT-ND,SOFT E1 KIT,TDK Corporation,CAP KIT CER 0.01UF-10UF 180PCS,9,0,"84.67000","0","1","Book","C","Active","Ceramic","0.01µF ~ 10µF","Surface Mount, MLCC","25 ~ 630 V","±20%","Boardflex Sensitive","Soft Termination","180 Pieces (18 Values - 10 Each)","0805 ~ 2220 (2012 ~ 5750 Metric)"
-,//media.digikey.com/Photos/Panasonic%20Photos/POLYMERCAP-KIT.jpg,POLYMERCAP-KIT-ND,POLYMERCAP-KIT,Panasonic Electronic Components,CAP KIT ALUM/TANT 15-1000UF 90PC,2,0,"88.15000","0","1","Plastic Box with Bin Guide","-","Active","Aluminum, Tantalum (Polymer)","15µF ~ 1000µF","Surface Mount, Through Hole","2 ~ 50 V","±20%","General Purpose","-","90 Pieces (18 Values - 5 Each)","0805 ~ 2917 (2012 ~ 7343 Metric), Radial, Radial, Can - SMD"
https://www.tdk-electronics.tdk.com/inf/20/20/ds/X2_B32922_926_H_J.pdf,//media.digikey.com/Photos/Epcos%20Photos/495-76600-KIT.jpg,495-76600-KIT-ND,495-76600-KIT,EPCOS (TDK),ROBUST X2 AC INPUT (EMI) FILTERS,3,0,"94.52000","0","1","Plastic Box","B32922, B32923, B32924, B32926","Active","Film","0.22µF ~ 6.8µF","Through Hole","305V, 350V","±10%, ±20%","Automotive; EMI, RFI Suppression","X2 Safety Rated","53 Pieces (Assorted Per Value)","Radial"
http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_HXG.pdf,//media.digikey.com/photos/Rubycon/1189-SNAPKIT4.JPG,1189-4032-KIT-ND,1189-SNAPKIT4,Rubycon,CAP KIT ALUM 105C 250-450V,9,0,"94.90000","0","1","Plastic Box","HXG, MXG, VXG","Active","Aluminum","68µF ~ 1000µF","Through Hole","250 ~ 450 V","±20%","General Purpose","-","42 Pieces (Assorted Per Value)","Radial, Can - Snap-In"
"//media.digikey.com/PDF/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/EEH-ZA,EEH-ZC%20Series%20Product%20Series.pdf",//media.digikey.com/Photos/Panasonic%20Photos/EEHZA-KIT.jpg,EEHZA-KIT-ND,EEHZA-KIT,Panasonic Electronic Components,CAP KIT ALUM POLY 10-330UF 100PC,0,0,"95.05000","0","1","Plastic Box with Bin Guide","ZA","Active","Aluminum (Polymer)","10µF ~ 330µF","Surface Mount","25 ~ 63 V","±20%","-","-","100 Pieces (20 Values - 5 Each)","Radial, Can - SMD"
http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_MXG.pdf,//media.digikey.com/Photos/Rubycon/1189-SNAPKIT3.JPG,1189-4031-KIT-ND,1189-SNAPKIT3,Rubycon,CAP KIT ALUM 105C 0-100V,7,0,"95.58000","0","1","Plastic Box","MXG","Active","Aluminum","1000µF ~ 22000µF","Through Hole","25 ~ 100 V","±20%","General Purpose","-","39 Pieces (Assorted Per Value)","Radial, Can - Snap-In"
http://media.wix.com/ugd/d86717_38d9821e12823a7aa9cef38c6c2a73cc.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/SG9128-KIT.jpg,SG9128-KIT-ND,SGC3-KIT,Sprague-Goodman,SGC3 SERIES TRIM CAPACITOR KIT,4,0,"98.35000","0","1","Book","SGC3","Active","Trimmer","1.2pF ~ 30pF","Surface Mount","500V","-","-","Low Profile","50 Pieces (10 Values - 5 Each)","-"
http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_USC.pdf,//media.digikey.com/Photos/Rubycon/1189-SNAPKIT1.jpg,1189-3968-KIT-ND,1189-SNAPKIT1,Rubycon,CAP KIT ALUM 85C 0-100V,8,0,"98.45000","0","1","Plastic Box","USC","Active","Aluminum","3300µF ~ 47000µF","Through Hole","25 ~ 100 V","±20%","General Purpose","-","42 Pieces (Assorted Per Value)","Radial, Can - Snap-In"
http://media.wix.com/ugd/d86717_d77c5f8ea1b841218f3c83ea14835fd0.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GYC-KIT.JPG,SG9129-KIT-ND,GYC-KIT,Sprague-Goodman,GYC SERIES TRIM CAPACITOR KIT,2,0,"104.60000","0","1","Plastic Box","FILMTRIM®","Active","Trimmer","2pF ~ 65pF","Through Hole","100V","-","-","-","20 Pieces (4 Values - 5 Each)","-"
http://www.cde.com/resources/catalogs/KIT-BOMs-FOR-WEB.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/MICA-KIT1F.jpg,MICA-KIT5A-ND,MICA-KIT5A,Cornell Dubilier Electronics (CDE),CAP KIT MICA 100PF-10000PF 64PCS,0,0,"105.20000","0","1","Plastic Box with Bin Guide","CD16, CD30, CDV16, CDV30","Active","Mica","100pF ~ 10000pF","Through Hole","500V, 1000V (1kV)","-","General Purpose, RF, Microwave, High Frequency","High Q, Low Loss","64 Pieces (Assorted Per Value)","Radial"
http://datasheets.avx.com/U-Series.pdf,-,KIT3500UZ-ND,KIT3500UZ,AVX Corporation,CAP KIT CER 2.2PF-680PF 750PCS,0,0,"108.00000","0","1000","Notebook","U","Active","Ceramic","2.2pF ~ 680pF","Surface Mount, MLCC","6.3 ~ 500 V","±0.1pF, ±5%","RF, Microwave, High Frequency","Ultra Low ESR","750 Pieces (30 Values - 25 Each)","1210 (3225 Metric)"
http://nichicon-us.com/english/products/pdfs/e-lls.pdf,//media.digikey.com/Photos/Nichicon%20Photos/493-SNAPKIT4.jpg,493-SNAPKIT4-KIT-ND,493-SNAPKIT4,Nichicon,CAP KIT ALUM 220UF-2200UF 42PCS,1,0,"108.61000","0","1","Bulk","LLS","Active","Aluminum","220µF ~ 2200µF","Through Hole","200V","±20%","General Purpose","-","42 Pieces (Assorted Per Value)","Radial"
http://www.cde.com/resources/catalogs/KIT-BOMs-FOR-WEB.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/MICA-KIT1F.jpg,MICA-KIT5AF-ND,MICA-KIT5AF,Cornell Dubilier Electronics (CDE),CAP KIT MICA 100PF-10000PF 64PCS,0,0,"109.17000","0","1","Plastic Box with Bin Guide","CD16, CD30, CDV16, CDV30","Active","Mica","100pF ~ 10000pF","Through Hole","500V, 1000V (1kV)","-","General Purpose, RF, Microwave, High Frequency","High Q, Low Loss","64 Pieces (Assorted Per Value)","Radial"
"//media.digikey.com/PDF/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/EEH-ZA,EEH-ZC%20Series%20Product%20Series.pdf",//media.digikey.com/Photos/Panasonic%20Photos/EEHZC-KIT.jpg,EEHZC-KIT-ND,EEHZC-KIT,Panasonic Electronic Components,CAP KIT ALUM POLY 10-330UF 95PCS,4,0,"110.02000","0","1","Plastic Box with Bin Guide","ZC","Active","Aluminum (Polymer)","10µF ~ 330µF","Surface Mount","25 ~ 63 V","±20%","-","-","95 Pieces (19 Values - 5 Each)","Radial, Can - SMD"
http://www.vishay.com/docs/45232/vjquadhifreqdesignkit.pdf,//media.digikey.com/Photos/Vishay%20Vitramon/VJ1111QUARF.JPG,720-1402-ND,VJ0505QUARF1KIT,Vishay Vitramon,CAP KIT CERAMIC 1PF-8.2PF 225PCS,0,0,"114.22000","0","1","Binder","VJ QUAD HIFREQ","Active","Ceramic","1pF ~ 8.2pF","Surface Mount, MLCC","250V","±0.1pF, ±0.25pF","RF, Microwave, High Frequency","High Q, Low Loss","225 Pieces (15 Values - 15 Each)","0505 (1313 Metric)"
http://www.vishay.com/docs/45232/vjquadhifreqdesignkit.pdf,//media.digikey.com/Photos/Vishay%20Vitramon/VJ0505QUARF2KIT.jpg,720-1418-ND,VJ0505QUARF2KIT,Vishay Vitramon,CAP KIT CERAMIC 10PF-100PF 240PC,0,0,"114.22000","0","1","Binder","VJ QUAD HIFREQ","Active","Ceramic","10pF ~ 100pF","Surface Mount, MLCC","200V, 250V","±5%","RF, Microwave, High Frequency","High Q, Low Loss","240 Pieces (16 Values - 15 Each)","0505 (1313 Metric)"
http://www.rubycon.co.jp/en/catalog/e_pdfs/aluminum/e_USG.pdf,//media.digikey.com/Photos/Rubycon/1189-SNAPKIT2.jpg,1189-4030-KIT-ND,1189-SNAPKIT2,Rubycon,CAP KIT ALUM 85C 250-450V,10,0,"124.48000","0","1","Plastic Box","USG","Active","Aluminum","100µF ~ 1500µF","Through Hole","250 ~ 450 V","±20%","General Purpose","-","35 Pieces (Assorted Per Value)","Radial, Can - Snap-In"
http://nichicon-us.com/english/products/pdfs/e-pcv.pdf,//media.digikey.com/Photos/Nichicon%20Photos/493-14669-KIT.jpg,493-14669-KIT-ND,493-14669-KIT,Nichicon,CAP KIT ALUM POLY 22-270UF 120PC,7,0,"125.78000","0","1","Bulk","PCV, PCX","Active","Aluminum (Polymer)","22µF ~ 270µF","Surface Mount","25V","±20%","General Purpose","-","120 Pieces (12 Values - 10 Each)","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-lgu.pdf,//media.digikey.com/Photos/Nichicon%20Photos/493-SNAPKIT3.jpg,493-SNAPKIT3-KIT-ND,493-SNAPKIT3,Nichicon,CAP KIT ALUM 220UF-2200UF 45PCS,3,0,"130.14000","0","1","Bulk","LGU","Active","Aluminum","220µF ~ 2200µF","Through Hole","200V","±20%","General Purpose","-","45 Pieces (Assorted Per Value)","Radial"
https://www.tdk-electronics.tdk.com/inf/20/10/ds/B58031_LP.pdf,//media.digikey.com/Photos/Epcos%20Photos/495-75579-KIT.jpg,495-75579-KIT-ND,495-75579-KIT,EPCOS (TDK),CAP KIT CER 0.25UF-1UF 18PCS,1,0,"130.56000","0","1","Bulk","Ceralink™ LP","Active","Ceramic","0.25µF ~ 1µF","Surface Mount, MLCC","500 ~ 900 V","±20%","Automotive, SMPS Filtering","Low ESL, Low Profile, High Temperature","18 Pieces (6 Values - 3 Each)","SMD, L-Bend"
http://nichicon-us.com/english/products/pdfs/e-lls.pdf,//media.digikey.com/Photos/Nichicon%20Photos/493-SNAPKIT1_View-1.jpg,493-SNAPKIT1-KIT-ND,493-SNAPKIT1,Nichicon,CAP KIT ALUM 56UF-560UF 48PCS,0,0,"131.33000","0","1","Bulk","LLS","Active","Aluminum","56µF ~ 560µF","Through Hole","450V","±20%","General Purpose","-","48 Pieces (Assorted Per Value)","Radial"
http://nichicon-us.com/english/products/pdfs/e-lgu.pdf,//media.digikey.com/Photos/Nichicon%20Photos/493-SNAPKIT2.jpg,493-SNAPKIT2-KIT-ND,493-SNAPKIT2,Nichicon,CAP KIT ALUM 47UF-470UF 42PCS,1,0,"141.62000","0","1","Bulk","LGU","Active","Aluminum","47µF ~ 470µF","Through Hole","450V","±20%","General Purpose","-","42 Pieces (Assorted Per Value)","Radial"
http://media.wix.com/ugd/d86717_d77c5f8ea1b841218f3c83ea14835fd0.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/GYA-KIT.JPG,SG9130-KIT-ND,GYA-KIT,Sprague-Goodman,GYA SERIES TRIM CAPACITOR KIT,4,0,"143.46000","0","1","Plastic Box","FILMTRIM®","Active","Trimmer","1.6pF ~ 36pF","Through Hole","100V","-","-","-","30 Pieces (6 Values - 5 Each)","-"
http://media.wix.com/ugd/d86717_d77c5f8ea1b841218f3c83ea14835fd0.pdf,//media.digikey.com/Photos/Sprague-Goodman%20Photos/GXL-KIT.JPG,SG9132-KIT-ND,GXL-KIT,Sprague-Goodman,GXL SERIES TRIM CAPACITOR KIT,3,0,"145.05000","0","1","Plastic Box","FILMTRIM®","Active","Trimmer","1.2pF ~ 18pF","Through Hole","150V","-","-","-","25 Pieces (5 Values - 5 Each)","-"
http://www.vishay.com/docs/45232/vjquadhifreqdesignkit.pdf,//media.digikey.com/Photos/Vishay%20Vitramon/VJ1111QUARF.JPG,720-1451-ND,VJ1111QUARF2KIT,Vishay Vitramon,CAP KIT CERAMIC 10PF-82PF 225PCS,0,0,"157.06000","0","1","Binder","VJ QUAD HIFREQ","Active","Ceramic","10pF ~ 82pF","Surface Mount, MLCC","1500V (1.5kV)","±5%","RF, Microwave, High Frequency","High Q, Low Loss","225 Pieces (15 Values - 15 Each)","1111 (2828 Metric)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Photos/AVX%20Photos/ACCU-P-0603KIT01.jpg,478-2829-ND,ACCU-P 0603KIT01,AVX Corporation,CAP KIT THIN FILM 0.1-22PF 600PC,0,0,"159.91000","0","1","Plastic Box with Bin Guide","Accu-P®","Active","Thin Film","0.1pF ~ 22pF","Surface Mount","25V, 50V","±0.05pF, ±0.1pF, ±2%","RF, Microwave, High Frequency","High Q, Low Loss","600 Pieces (30 Values - 20 Each)","0603 (1608 Metric)"
http://media.wix.com/ugd/d86717_d77c5f8ea1b841218f3c83ea14835fd0.pdf,//media.digikey.com/photos/Sprague-Goodman%20Photos/GZC-KIT.JPG,SG9131-KIT-ND,GZC-KIT,Sprague-Goodman,GZC SERIES TRIM CAPACITOR KIT,1,0,"173.24000","0","1","Plastic Box","FILMTRIM®","Active","Trimmer","8pF ~ 180pF","Through Hole","100V","-","-","-","25 Pieces (5 Values - 5 Each)","-"
https://www.tdk-electronics.tdk.com/inf/20/20/ds/MKP_B32754_758.pdf,//media.digikey.com/Photos/Epcos%20Photos/495-76592-KIT.jpg,495-76592-KIT-ND,495-76592-KIT,EPCOS (TDK),AC FILTER OUTPUT KIT,5,0,"175.85000","0","1","Plastic Box","B32754, B32756, B32758","Active","Film","5µF ~ 70µF","Through Hole","500 ~ 630 V","±10%","General Purpose","-","34 Pieces (Assorted Per Value)","Radial"
http://www.cde.com/resources/catalogs/KIT-BOMs-FOR-WEB.pdf,-,MCN500VKIT7-ND,MCN500VKIT7,Cornell Dubilier Electronics (CDE),CAP KIT MICA 1PF-1200PF 60PCS,0,6,"176.39000","0","1","Bulk","MCN","Active","Mica","1pF ~ 1200pF","Surface Mount","500V","±0.5pF, ±5%","RF, Microwave, High Frequency","High Q, Low Loss","60 Pieces (12 Values - 5 Each)","1210, 1812, 2220 (3225, 4532, 5750 Metric)"
http://www.vishay.com/docs/45232/vjquadhifreqdesignkit.pdf,//media.digikey.com/Photos/Vishay%20Vitramon/VJ1111QUARF.JPG,720-1467-ND,VJ1111QUARF3KIT,Vishay Vitramon,CAP KIT CER 100PF-1000PF 240PCS,0,0,"185.61000","0","1","Binder","VJ QUAD HIFREQ","Active","Ceramic","100pF ~ 1000pF","Surface Mount, MLCC","300 ~ 1500 V (1.5kV)","±5%, ±10%","RF, Microwave, High Frequency","High Q, Low Loss","240 Pieces (16 Values - 15 Each)","1111 (2828 Metric)"
http://www.rubycon.co.jp/en/catalog/e_pdfs/pmlcap/e_MU.pdf,//media.digikey.com/photos/Rubycon/1189-4323-KIT.JPG,1189-4323-KIT-ND,1189-4323-KIT,Rubycon,MU SERIES PML CAP,9,0,"186.22000","0","1","Notebook","PMLCAP®, MU","Active","Film","0.1µF ~ 22µF","Surface Mount","16 ~ 50 V","±20%","DC Link, DC Filtering","-","42 Pieces (14 Values - 3 Each)","1206, 1210, 1812, 2220 (3216, 3225, 4532, 5750 Metric)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200201KIT02.jpg,478-2835-ND,ACCU-P 0201KIT02,AVX Corporation,CAP KIT THIN FILM 0.1-12PF 600PC,0,0,"191.90000","0","1","Plastic Box with Bin Guide","Accu-P®","Active","Thin Film","0.1pF ~ 12pF","Surface Mount","10 ~ 25 V","±0.05pF, ±0.1pF, ±2%","RF, Microwave, High Frequency","High Q, Low Loss","600 Pieces (30 Values - 20 Each)","0201 (0603 Metric)"
https://www.tdk-electronics.tdk.com/inf/20/20/db/fc_2009/MKP_B32674_678.pdf,//media.digikey.com/Photos/Epcos%20Photos/495-76595-KIT.JPG,495-76595-KIT-ND,495-76595-KIT,EPCOS (TDK),DC LINK KIT 1,3,0,"196.50000","0","1","Plastic Box","B32674, B32676, B32678, B32774, B32778","Active","Film","0.47µF ~ 50µF","Through Hole","300 ~ 1.3kVDC","±5%, ±10%","DC Link, DC Filtering","Long Life","49 Pieces (Assorted Per Value)","Radial"
http://www.vishay.com/docs/45232/vjquadhifreqdesignkit.pdf,//media.digikey.com/Photos/Vishay%20Vitramon/VJ1111QUARF.JPG,720-1435-ND,VJ1111QUARF1KIT,Vishay Vitramon,CAP KIT CERAMIC 1PF-8.2PF 225PCS,0,0,"214.17000","0","1","Binder","VJ QUAD HIFREQ","Active","Ceramic","1pF ~ 8.2pF","Surface Mount, MLCC","1500V (1.5kV)","±0.1pF, ±0.25pF","RF, Microwave, High Frequency","High Q, Low Loss","225 Pieces (15 Values - 15 Each)","1111 (2828 Metric)"
http://www.cde.com/resources/catalogs/KIT-BOMs-FOR-WEB.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/MICA-KIT1F.jpg,MICA-KIT1F-ND,MICA-KIT1F,Cornell Dubilier Electronics (CDE),CAP KIT MICA 5PF-1000PF 240PCS,0,0,"228.52000","0","1","Plastic Box with Bin Guide","CD5, CD10, CD15, CD19, CDV19","Active","Mica","5pF ~ 1000pF","Through Hole","100 ~ 1000 V (1kV)","±0.5pF, ±5%","General Purpose","-","240 Pieces (48 Values - 5 Each)","Radial"
http://www.cde.com/resources/catalogs/KIT-BOMs-FOR-WEB.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/MICA-KIT1F.jpg,MICA-KIT2-ND,MICA-KIT2,Cornell Dubilier Electronics (CDE),CAP KIT MICA 1PF-390PF 285PCS,0,0,"242.68000","0","1","Plastic Box with Bin Guide","CD5","Active","Mica","1pF ~ 390pF","Through Hole","50 ~ 300 V","-","General Purpose","-","285 Pieces (57 Values - 5 Each)","Radial"
-,//media.digikey.com/Photos/Yageo%20Photos/CCxxxx00000000000%20Series.jpg,CC120600000000000-ND,CC120600000000000,Yageo,CAP KIT CER 2.7PF-0.68UF 500PCS,0,0,"244.97000","0","1","Binder","CC","Active","Ceramic","2.7pF ~ 0.68µF","Surface Mount, MLCC","16 ~ 50 V","±0.25pF, ±5%, ±10%","General Purpose","-","500 Pieces (50 Values - 10 Each)","1206 (3216 Metric)"
http://www.cde.com/resources/catalogs/KIT-BOMs-FOR-WEB.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/MICA-KIT1F.jpg,MICA-KIT2F-ND,MICA-KIT2F,Cornell Dubilier Electronics (CDE),CAP KIT MICA 1PF-390PF 285PCS,0,0,"251.82000","0","1","Plastic Box with Bin Guide","CD5","Active","Mica","1pF ~ 390pF","Through Hole","50 ~ 300 V","-","General Purpose","-","285 Pieces (57 Values - 5 Each)","Radial"
https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_megacap_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MEGA%20E1%20KIT.JPG,445-8923-KIT-ND,MEGA E1 KIT,TDK Corporation,CAP KIT CER 0.1UF-100UF 180PCS,1,0,"334.91000","0","1","Plastic Box with Bin Guide","MEGACAP, CKG","Active","Ceramic","0.1uF ~ 100uF","Surface Mount, MLCC","16 ~ 630 V","±20%","SMPS Filtering, Bypass, Decoupling","Low ESL, Low ESL (Stacked)","180 Pieces (18 Values - 10 Each)","Non-Standard SMD"
//media.digikey.com/pdf/Data%20Sheets/American%20Technical%20Ceramics/Design_Kits_2-22-18.pdf,-,LK0002-ND,LK0002,American Technical Ceramics,MLCC LAB KIT,0,0,"509.50000","0","1","-","-","Active","Ceramic","1pF ~ 1000pF","Surface Mount, MLCC","-","±0.1pF, ±0.25pF, ±5%, ±10%","-","-","-","1111 (2828 Metric)"
//media.digikey.com/pdf/Data%20Sheets/American%20Technical%20Ceramics/Design_Kits_2-22-18.pdf,-,LK0002T-ND,LK0002T,American Technical Ceramics,MLCC LAB KIT,0,0,"509.50000","0","1","-","-","Active","Ceramic","1pF ~ 1000pF","Surface Mount, MLCC","-","±0.1pF, ±0.25pF, ±5%, ±10%","-","-","-","1111 (2828 Metric)"
http://www.cde.com/resources/catalogs/KIT-BOMs-FOR-WEB.pdf,-,MCH4000VKIT10-ND,MCH4000VKIT10,Cornell Dubilier Electronics (CDE),CAP KIT MICA 10PF-220PF 50PCS,0,0,"514.35000","0","1","Plastic Box with Bin Guide","MCH","Active","Mica","10pF ~ 220pF","Surface Mount","4000V (4kV)","±0.5pF, ±5%","RF, Microwave, High Frequency","High Q, Low Loss","50 Pieces (10 Values - 5 Each)","Non-Standard SMD"
//media.digikey.com/pdf/Data%20Sheets/American%20Technical%20Ceramics/Design_Kits_2-22-18.pdf,-,LK0001-ND,LK0001,American Technical Ceramics,MLCC LAB KIT,0,0,"530.09000","0","1","-","-","Active","Ceramic","0.1pF ~ 1000pF","Surface Mount, MLCC","-","±0.1pF, ±0.25pF, ±5%, ±10%","-","-","-","0505, 1111 (1313, 2828 Metric)"
//media.digikey.com/pdf/Data%20Sheets/American%20Technical%20Ceramics/Design_Kits_2-22-18.pdf,-,LK0001T-ND,LK0001T,American Technical Ceramics,MLCC LAB KIT,0,0,"530.09000","0","1","-","-","Active","Ceramic","0.1pF ~ 1000pF","Surface Mount, MLCC","-","±0.1pF, ±0.25pF, ±5%, ±10%","-","-","-","0505, 1111 (1313, 2828 Metric)"
//media.digikey.com/pdf/Data%20Sheets/American%20Technical%20Ceramics/Design_Kits_2-22-18.pdf,-,LK0003-ND,LK0003,American Technical Ceramics,MLCC LAB KIT,0,0,"530.09000","0","1","-","-","Active","Ceramic","0.1pF ~ 1000pF","Surface Mount, MLCC","-","±0.1pF, ±0.25pF, ±5%, ±10%","-","-","-","0505 (1313 Metric)"
//media.digikey.com/pdf/Data%20Sheets/American%20Technical%20Ceramics/Design_Kits_2-22-18.pdf,-,LK0003T-ND,LK0003T,American Technical Ceramics,MLCC LAB KIT,0,0,"530.09000","0","1","-","-","Active","Ceramic","0.1pF ~ 1000pF","Surface Mount, MLCC","-","±0.1pF, ±0.25pF, ±5%, ±10%","-","-","-","0505 (1313 Metric)"
http://www.cde.com/resources/catalogs/KIT-BOMs-FOR-WEB.pdf,-,MCH2500VKIT8-ND,MCH2500VKIT8,Cornell Dubilier Electronics (CDE),CAP KIT MICA 270PF-1000PF 40PCS,0,0,"552.17000","0","1","Plastic Box with Bin Guide","MCH","Active","Mica","270pF ~ 1000pF","Surface Mount","2500V (2.5kV)","±5%","RF, Microwave, High Frequency","High Q, Low Loss","40 Pieces (8 Values - 5 Each)","Non-Standard SMD"
