Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Base Resonator","Type","Frequency - Output 1","Frequency - Output 2","Frequency - Output 3","Frequency - Output 4","Function","Output","Voltage - Supply","Frequency Stability","Operating Temperature","Current - Supply (Max)","Size / Dimension","Height","Package / Case"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxC.jpg,DSC6122CI2A-00B1TCT-ND,DSC6122CI2A-00B1T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,2000,0,"0.91000","0","1","Cut Tape (CT)","DSC61XX","Active","MEMS","XO (Standard)","12MHz, 24MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxC.jpg,DSC6122CI2A-00B1TDKR-ND,DSC6122CI2A-00B1T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,2000,0,"Digi-Reel","0","1","Digi-Reel®","DSC61XX","Active","MEMS","XO (Standard)","12MHz, 24MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxC.jpg,DSC6122CI2A-00B2TTR-ND,DSC6122CI2A-00B2T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,2000,0,"0.69010","0","1000","Tape & Reel (TR)","DSC61XX","Active","MEMS","XO (Standard)","24MHz, 48MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxC.jpg,DSC6122CI2A-00B2TCT-ND,DSC6122CI2A-00B2T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,2000,0,"0.91000","0","1","Cut Tape (CT)","DSC61XX","Active","MEMS","XO (Standard)","24MHz, 48MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxC.jpg,DSC6122CI2A-00B2TDKR-ND,DSC6122CI2A-00B2T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,2000,0,"Digi-Reel","0","1","Digi-Reel®","DSC61XX","Active","MEMS","XO (Standard)","24MHz, 48MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxC.jpg,DSC6122CI2A-00B3TTR-ND,DSC6122CI2A-00B3T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,2000,0,"0.69010","0","1000","Tape & Reel (TR)","DSC61XX","Active","MEMS","XO (Standard)","6.1298MHz, 6.1679MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxC.jpg,DSC6122CI2A-00B3TCT-ND,DSC6122CI2A-00B3T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,2000,0,"0.91000","0","1","Cut Tape (CT)","DSC61XX","Active","MEMS","XO (Standard)","6.1298MHz, 6.1679MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxC.jpg,DSC6122CI2A-00B3TDKR-ND,DSC6122CI2A-00B3T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,2000,0,"Digi-Reel","0","1","Digi-Reel®","DSC61XX","Active","MEMS","XO (Standard)","6.1298MHz, 6.1679MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxC.jpg,DSC6021CE1A-0026-ND,DSC6021CE1A-0026,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1134,0,"0.84000","0","1","Tube","DSC60XX","Active","MEMS","XO (Standard)","3.656MHz, 12MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-20°C ~ 70°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxC.jpg,DSC6021CI2A-009S-ND,DSC6021CI2A-009S,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1100,0,"0.91000","0","1","Tube","DSC60XX","Active","MEMS","XO (Standard)","20MHz, 25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxC.jpg,DSC6021CI2A-009T-ND,DSC6021CI2A-009T,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1100,0,"0.91000","0","1","Tape & Reel (TR)","DSC60XX","Active","MEMS","XO (Standard)","25Mhz, 50MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxC.jpg,DSC6021CI2A-009U-ND,DSC6021CI2A-009U,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1100,0,"0.91000","0","1","Tube","DSC60XX","Active","MEMS","XO (Standard)","40MHz, 80MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxC.jpg,DSC6021CI2A-009V-ND,DSC6021CI2A-009V,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1100,0,"0.91000","0","1","Tube","DSC60XX","Active","MEMS","XO (Standard)","74.1758MHz, 74.25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxC.jpg,DSC6021CI2A-009W-ND,DSC6021CI2A-009W,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1100,0,"0.91000","0","1","Tube","DSC60XX","Active","MEMS","XO (Standard)","25MHz, 27MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxC.jpg,DSC6021CI2A-009Y-ND,DSC6021CI2A-009Y,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1100,0,"0.91000","0","1","Tube","DSC60XX","Active","MEMS","XO (Standard)","26MHz, 27MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxC.jpg,DSC6021CI2A-00A0-ND,DSC6021CI2A-00A0,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1100,0,"0.91000","0","1","Tube","DSC60XX","Active","MEMS","XO (Standard)","19.44MHz, 25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxC.jpg,DSC6021CI2A-00A1-ND,DSC6021CI2A-00A1,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1100,0,"0.91000","0","1","Tube","DSC60XX","Active","MEMS","XO (Standard)","12MHz, 24MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxC.jpg,DSC6021CI2A-00A2-ND,DSC6021CI2A-00A2,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1100,0,"0.91000","0","1","Tube","DSC60XX","Active","MEMS","XO (Standard)","24MHz, 48MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxC.jpg,DSC6021CI2A-00A3-ND,DSC6021CI2A-00A3,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1100,0,"0.91000","0","1","Tube","DSC60XX","Active","MEMS","XO (Standard)","6.1298MHz, 6.1679MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxC.jpg,DSC6122CI2A-00AS-ND,DSC6122CI2A-00AS,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1100,0,"0.91000","0","1","Tube","DSC61XX","Active","MEMS","XO (Standard)","20MHz, 25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxC.jpg,DSC6122CI2A-00AT-ND,DSC6122CI2A-00AT,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1100,0,"0.91000","0","1","Tape & Reel (TR)","DSC61XX","Active","MEMS","XO (Standard)","25Mhz, 50MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxC.jpg,DSC6122CI2A-00AU-ND,DSC6122CI2A-00AU,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1100,0,"0.91000","0","1","Tube","DSC61XX","Active","MEMS","XO (Standard)","50MHz, 100MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxC.jpg,DSC6122CI2A-00AV-ND,DSC6122CI2A-00AV,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1100,0,"0.91000","0","1","Tube","DSC61XX","Active","MEMS","XO (Standard)","74.1758MHz, 74.25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxC.jpg,DSC6122CI2A-00AW-ND,DSC6122CI2A-00AW,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1100,0,"0.91000","0","1","Tube","DSC61XX","Active","MEMS","XO (Standard)","25MHz, 27MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxC.jpg,DSC6122CI2A-00AY-ND,DSC6122CI2A-00AY,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1100,0,"0.91000","0","1","Tube","DSC61XX","Active","MEMS","XO (Standard)","26MHz, 27MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxC.jpg,DSC6122CI2A-00B0-ND,DSC6122CI2A-00B0,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1100,0,"0.91000","0","1","Tube","DSC61XX","Active","MEMS","XO (Standard)","19.44MHz, 25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxC.jpg,DSC6122CI2A-00B1-ND,DSC6122CI2A-00B1,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1100,0,"0.91000","0","1","Tube","DSC61XX","Active","MEMS","XO (Standard)","12MHz, 24MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxC.jpg,DSC6122CI2A-00B2-ND,DSC6122CI2A-00B2,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1100,0,"0.91000","0","1","Tube","DSC61XX","Active","MEMS","XO (Standard)","24MHz, 48MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxC.jpg,DSC6122CI2A-00B3-ND,DSC6122CI2A-00B3,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1100,0,"0.91000","0","1","Tube","DSC61XX","Active","MEMS","XO (Standard)","6.1298MHz, 6.1679MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-VDFN"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587492,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC61xxJ.jpg,DSC6121JI2A-0024-ND,DSC6121JI2A-0024,Microchip Technology,MEMS OSC XO 1.71V-3.63V 4SMD,1120,0,"0.93000","0","1","Tube","DSC61XX","Active","MEMS","XO (Standard)","4.9152MHz, 29.4912MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","3mA (Typ)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.035"" (0.89mm)","4-VLGA"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmk61pd0a2,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;-4221443;-SIA;-8.jpg,296-43785-2-ND,LMK61PD0A2-SIAT,Texas Instruments,XTAL OSC XO 3.135V-3.465V 8SMD,0,1000,"10.24652","0","250","Tape & Reel (TR)","-","Active","Crystal","XO (Standard)","62.5MHz, 100MHz, 106.5MHz, 125MHz, 156.25MHz, 212.5MHz, 312.5MHz","-","-","-","-","HCSL, LVDS, LVPECL","3.135V ~ 3.465V","-","-40°C ~ 85°C","-","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.045"" (1.15mm)","8-SMD Module"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmk61pd0a2,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;-4221443;-SIA;-8.jpg,296-43785-1-ND,LMK61PD0A2-SIAT,Texas Instruments,XTAL OSC XO 3.135V-3.465V 8SMD,654,1217,"12.94000","0","1","Cut Tape (CT)","-","Active","Crystal","XO (Standard)","62.5MHz, 100MHz, 106.5MHz, 125MHz, 156.25MHz, 212.5MHz, 312.5MHz","-","-","-","-","HCSL, LVDS, LVPECL","3.135V ~ 3.465V","-","-40°C ~ 85°C","-","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.045"" (1.15mm)","8-SMD Module"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmk61pd0a2,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;-4221443;-SIA;-8.jpg,296-43785-6-ND,LMK61PD0A2-SIAT,Texas Instruments,XTAL OSC XO 3.135V-3.465V 8SMD,654,1217,"Digi-Reel","0","1","Digi-Reel®","-","Active","Crystal","XO (Standard)","62.5MHz, 100MHz, 106.5MHz, 125MHz, 156.25MHz, 212.5MHz, 312.5MHz","-","-","-","-","HCSL, LVDS, LVPECL","3.135V ~ 3.465V","-","-40°C ~ 85°C","-","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.045"" (1.15mm)","8-SMD Module"
https://abracon.com/Oscillators/ASEMDC.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASEMDC%20SERIES.JPG,535-9435-ND,ASEMDC1-ZR,Abracon LLC,MEMS OSC XO 2.25V-3.6V 14VFQFN,96,0,"6.11000","0","1","Tube","ASEMDC, Pure Silicon™","Active","MEMS","XO (Standard)","24MHz, 25MHz, 27MHz, 40MHz, 50MHz","24MHz, 25MHz, 27MHz, 48MHz, 50MHz, 54MHz, 125MHz","-","-","Enable/Disable","CMOS","2.25V ~ 3.6V","±25ppm","-55°C ~ 125°C","32mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","14-VFQFN Exposed Pad"
https://abracon.com/Oscillators/ASEMDLV.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ASEMDLV-LY.JPG,535-9441-ND,ASEMDLV-LR,Abracon LLC,MEMS OSC XO 2.25V-3.6V 14VFQFN,60,0,"10.00000","0","1","Tube","ASEMDLV, Pure Silicon™","Active","MEMS","XO (Standard)","100MHz, 125MHz, 148.5MHz, 150MHz, 156.25MHz, 400MHz","25MHz, 50MHz, 74.25MHz, 75MHz, 125MHz, 200MHz","-","-","Enable/Disable","LVDS","2.25V ~ 3.6V","±25ppm","-40°C ~ 85°C","38mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","14-VFQFN Exposed Pad"
https://abracon.com/datasheets/AMJD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)2,5x2x0,9.JPG",535-14596-2-ND,AMJDDFH-A11T,Abracon LLC,MEMS OSC XO 1.71V-3.63V 4VLGA,1000,0,"1.45140","0","1000","Tape & Reel (TR)","AMJD","Active","MEMS","XO (Standard)","50MHz, 100MHz","-","-","-","-","-","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.035"" (0.89mm)","4-VLGA"
https://abracon.com/datasheets/AMJD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)2,5x2x0,9.JPG",535-14596-1-ND,AMJDDFH-A11T,Abracon LLC,MEMS OSC XO 1.71V-3.63V 4VLGA,1000,0,"2.33000","0","1","Cut Tape (CT)","AMJD","Active","MEMS","XO (Standard)","50MHz, 100MHz","-","-","-","-","-","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.035"" (0.89mm)","4-VLGA"
https://abracon.com/datasheets/AMJD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)2,5x2x0,9.JPG",535-14596-6-ND,AMJDDFH-A11T,Abracon LLC,MEMS OSC XO 1.71V-3.63V 4VLGA,1000,0,"Digi-Reel","0","1","Digi-Reel®","AMJD","Active","MEMS","XO (Standard)","50MHz, 100MHz","-","-","-","-","-","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.035"" (0.89mm)","4-VLGA"
https://abracon.com/datasheets/AMJD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)2,5x2x0,9.JPG",535-14597-2-ND,AMJDDFJ-A11T,Abracon LLC,MEMS OSC XO 1.71V-3.63V 4VLGA,1000,0,"1.45140","0","1000","Tape & Reel (TR)","AMJD","Active","MEMS","XO (Standard)","50MHz, 100MHz","-","-","-","-","-","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.035"" (0.89mm)","4-VLGA"
https://abracon.com/datasheets/AMJD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)2,5x2x0,9.JPG",535-14597-1-ND,AMJDDFJ-A11T,Abracon LLC,MEMS OSC XO 1.71V-3.63V 4VLGA,1000,0,"2.33000","0","1","Cut Tape (CT)","AMJD","Active","MEMS","XO (Standard)","50MHz, 100MHz","-","-","-","-","-","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.035"" (0.89mm)","4-VLGA"
https://abracon.com/datasheets/AMJD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)2,5x2x0,9.JPG",535-14597-6-ND,AMJDDFJ-A11T,Abracon LLC,MEMS OSC XO 1.71V-3.63V 4VLGA,1000,0,"Digi-Reel","0","1","Digi-Reel®","AMJD","Active","MEMS","XO (Standard)","50MHz, 100MHz","-","-","-","-","-","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.035"" (0.89mm)","4-VLGA"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)2,5x2x0,9.JPG",535-14598-2-ND,AMPDDFH-A01T,Abracon LLC,MEMS OSC XO 1.71V-3.63V 4VLGA,1000,0,"1.45140","0","1000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","20MHz, 25MHz","-","-","-","-","-","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.035"" (0.89mm)","4-VLGA"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)2,5x2x0,9.JPG",535-14598-1-ND,AMPDDFH-A01T,Abracon LLC,MEMS OSC XO 1.71V-3.63V 4VLGA,1000,0,"2.33000","0","1","Cut Tape (CT)","AMPD","Active","MEMS","XO (Standard)","20MHz, 25MHz","-","-","-","-","-","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.035"" (0.89mm)","4-VLGA"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)2,5x2x0,9.JPG",535-14598-6-ND,AMPDDFH-A01T,Abracon LLC,MEMS OSC XO 1.71V-3.63V 4VLGA,1000,0,"Digi-Reel","0","1","Digi-Reel®","AMPD","Active","MEMS","XO (Standard)","20MHz, 25MHz","-","-","-","-","-","1.71V ~ 3.63V","±25ppm","-40°C ~ 85°C","1.3mA (Typ)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.035"" (0.89mm)","4-VLGA"
