Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Battery Chemistry","Battery Cell Size","Voltage - Rated","Capacity","Size / Dimension","Termination Style"
http://na.industrial.panasonic.com/sites/default/pidsa/files/lcseries_datasheets_merged.pdf,//media.digikey.com/photos/Panasonic%20Photos/LC-LA1233P.jpg,P259-ND,LC-R1233P,Panasonic - BSG,BATTERY LEAD ACID 12V 33AH,167,0,"144.00000","0","1","LC","Active","Lead Acid (VRLA)","-","12V","33Ah","7.71"" L x 5.20"" W x 6.18"" H (195.8mm x 132.0mm x 157.0mm)","Nut and Bolt, M6"
//media.digikey.com/pdf/Data%20Sheets/FDK/ML621.PDF,//media.digikey.com/Photos/FDK%20America/ML621-TZ1.JPG,SY103-ND,ML621-TZ1,"FDK America, Inc., a member of Fujitsu Group",BATT LITH 3V 5.8MAH COIN 6.8MM,42425,0,"2.12000","0","1","ML621","Active","Lithium","Coin, 6.8mm","3V","5.8mAh","0.27"" Dia x 0.09"" H (6.8mm x 2.2mm)","SMD (SMT) Tab"
http://www.fdk.com/battery/lithium_e/data_sheet/ML614_spec-sheet.pdf,//media.digikey.com/Photos/FDK%20America/ML614-TZ21.jpg,SY152-ND,ML614-TZ21,"FDK America, Inc., a member of Fujitsu Group",BATT LITH 3V 3.4MAH COIN 6.8MM,11886,0,"2.12000","0","1","ML614","Active","Lithium","Coin, 6.8mm","3V","3.4mAh","0.27"" Dia x 0.06"" H (6.8mm x 1.4mm)","SMD (SMT) Tab"
https://www.sii.co.jp/en/me/files/2018/04/MicroBattery_catalogue_E_2018_forWeb.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/MS621T-(top).jpg,728-1078-ND,MS621T,Seiko Instruments,BATTERY LITH 3V 3MAH COIN 6.8MM,3035,0,"2.35000","0","1","MS621T","Active","Lithium","Coin, 6.8mm","3V","3mAh","0.27"" Dia x 0.08"" H (6.8mm x 2.1mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Inustrial/ML_Serie.pdf,//media.digikey.com/photos/Panasonic%20Photos/ML2020^G1A.jpg,P046-ND,ML-2020/G1AN,Panasonic - BSG,BATT LITH 3V 45MAH COIN 20.0MM,9142,0,"2.52000","0","1","ML2020","Active","Lithium","Coin, 20.0mm","3V","45mAh","0.79"" Dia x 0.08"" H (20.0mm x 2.0mm)","PC Pin (Vertical Mount)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Inustrial/ML_Serie.pdf,//media.digikey.com/photos/Panasonic%20Photos/ML2020^V1A.jpg,P045-ND,ML-2020/V1AN,Panasonic - BSG,BATT LITH 3V 45MAH COIN 20.0MM,5021,0,"2.52000","0","1","ML2020","Active","Lithium","Coin, 20.0mm","3V","45mAh","0.79"" Dia x 0.08"" H (20.0mm x 2.0mm)","PC Pin (Vertical Mount)"
https://www.sii.co.jp/en/me/files/2018/04/MicroBattery_catalogue_E_2018_forWeb.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/MFG_TS621E-FL11E.jpg,728-1084-ND,TS621E-FL11E,Seiko Instruments,BATT LITH 1.5V 2.5MAH COIN 6.8MM,918,0,"2.60000","0","1","TS621E","Active","Lithium","Coin, 6.8mm","1.5V","2.5mAH","0.27"" Dia x 0.08"" H (6.8mm x 2.1mm)","SMD (SMT) Tab"
https://www.sii.co.jp/en/me/files/2014/12/BAC3012EJ-01C1410_forWeb_SEIZAIKEN.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/TS920E.JPG,728-1081-ND,TS920E,Seiko Instruments,BATT LITH 1.5V 5.5MAH COIN 9.5MM,839,0,"2.84000","0","1","TS920E","Active","Lithium","Coin, 9.5mm","1.5V","5.5mAh","0.37"" Dia x 0.08"" H (9.5mm x 2.1mm)","Requires Holder"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr60aaah.pdf,//media.digikey.com/Photos/Panasonic%20Photos/HHR-60AAAHA2.jpg,P634-ND,HHR-60AAAHB2,Panasonic - BSG,BATTERY NIMH 1.2V 500MAH AAA,4273,0,"2.89000","0","1","HHR","Active","Nickel Metal Hydride","AAA","1.2V","500mAh","0.41"" Dia x 1.75"" H (10.5mm x 44.5mm)","Flat Top (Non-Extending)"
https://www.sii.co.jp/en/me/files/2014/12/BAC3012EJ-01C1410_forWeb_SEIZAIKEN.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/TS920E-FL27E.JPG,728-1082-ND,TS920E-FL27E,Seiko Instruments,BATT LITH 1.5V 5.5MAH COIN 9.5MM,225,0,"3.09000","0","1","TS920E","Active","Lithium","Coin, 9.5mm","1.5V","5.5mAh","0.37"" Dia x 0.08"" H (9.5mm x 2.1mm)","SMD (SMT) Tab"
http://www.fdk.com/battery/nimh_e/tech_info/HR-4U.pdf,//media.digikey.com/photos/FDK%20America/HR-4U.JPG,SY153-ND,HR-4U,"FDK America, Inc., a member of Fujitsu Group",BATTERY NIMH 1.2V 930MAH AAA,6386,0,"3.29000","0","1","TWICELL","Active","Nickel Metal Hydride","AAA","1.2V","930mAh","0.41"" Dia x 1.75"" H (10.5mm x 44.5mm)","Button Top (Extending)"
http://www.fdk.com/battery/lithium_e/data_sheet/ML1220_spec-sheet.pdf,//media.digikey.com/Photos/FDK%20America/ML1220-TJ1.jpg,SY104-ND,ML1220-TJ1,"FDK America, Inc., a member of Fujitsu Group",BATT LITH 3V 15MAH COIN 12.5MM,5272,0,"3.38000","0","1","ML1220","Active","Lithium","Coin, 12.5mm","3V","15mAh","0.49"" Dia x 0.08"" H (12.5mm x 2.0mm)","PC Pin (Vertical Mount)"
//media.digikey.com/pdf/Data%20Sheets/FDK/ML2430.PDF,//media.digikey.com/Photos/FDK%20America/ML2430-HS1.JPG,SY616-ND,ML2430-HS1,"FDK America, Inc., a member of Fujitsu Group",BATT LITH 3V 100MAH COIN 24.5MM,3869,0,"3.38000","0","1","ML2430","Active","Lithium","Coin, 24.5mm","3V","100mAh","0.96"" Dia x 0.12"" H (24.5mm x 3.0mm)","PC Pin (Horizontal Mount)"
http://www.fdk.com/battery/nimh_e/tech_info/HR-AAU.pdf,//media.digikey.com/photos/Sanyo%20Photos/HR-AAU.jpg,SY144-ND,HR-AAU,"FDK America, Inc., a member of Fujitsu Group",BATTERY NIMH 1.2V 1.5AH AA,7588,0,"3.41000","0","1","TWICELL","Active","Nickel Metal Hydride","AA","1.2V","1.5Ah","0.56"" Dia x 1.97"" H (14.2mm x 50.0mm)","Flat Top (Non-Extending)"
//media.digikey.com/pdf/Data%20Sheets/Sanyo%20Energy/KR-1800SCE.pdf,//media.digikey.com/photos/Sanyo%20Photos/KR1800SCE.JPG,SY156-ND,KR1800SCE,Panasonic - BSG,BATTERY NICAD 1.2V 1.8AH SC,2559,0,"3.98000","0","1","Cadnica","Active","Nickel Cadmium","SC","1.2V","1.8Ah","0.87"" Dia x 1.67"" H (22.2mm x 42.3mm)","Button Top (Extending)"
http://na.industrial.panasonic.com/sites/default/pidsa/files/vlseries_datasheets_merged.pdf,//media.digikey.com/Photos/Panasonic%20Photos/VL-1220%5EFCN.jpg,P665-ND,VL-1220/FCN,Panasonic - BSG,BATTERY LITH 3V 7MAH COIN 12.5MM,3093,0,"4.03000","0","1","VL1220","Active","Lithium","Coin, 12.5mm","3V","7mAh","0.49"" Dia x 0.08"" H (12.5mm x 2.0mm)","SMD (SMT) Tab"
//media.digikey.com/pdf/Data%20Sheets/FDK/ML2430-CNx_Dwg.pdf,//media.digikey.com/Photos/FDK%20America/ML2430-CJ1.JPG,SY615-ND,ML2430-CJ1,"FDK America, Inc., a member of Fujitsu Group",BATT LITH 3V 100MAH COIN 24.5MM,23758,0,"4.28000","0","1","ML2430","Active","Lithium","Coin, 24.5mm","3V","100mAh","0.96"" Dia x 0.12"" H (24.5mm x 3.0mm)","Wire Leads with Connector"
http://na.industrial.panasonic.com/sites/default/pidsa/files/vlseries_datasheets_merged.pdf,//media.digikey.com/Photos/Panasonic%20Photos/VL-2020%5EVCN.jpg,P082-ND,VL-2020/VCN,Panasonic - BSG,BATT LITH 3V 20MAH COIN 20.0MM,3086,0,"4.30000","0","1","VL2020","Active","Lithium","Coin, 20.0mm","3V","20mAh","0.79"" Dia x 0.08"" H (20.0mm x 2.0mm)","PC Pin (Vertical Mount)"
//media.digikey.com/pdf/Data%20Sheets/Sanyo%20Energy/N-1700SCR.pdf,//media.digikey.com/photos/Sanyo%20Photos/N-1700SCR.jpg,SY121-ND,N-1700SCR,Panasonic - BSG,BATTERY NICAD 1.2V 1.7AH SC,3675,0,"4.76000","0","1","Cadnica","Active","Nickel Cadmium","SC","1.2V","1.7Ah","0.88"" Dia x 1.67"" H (22.3mm x 42.3mm)","Button Top (Extending)"
http://cdn.sparkfun.com/datasheets/Prototyping/spe-00-DTP401525-110mah-en-1.0ver.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_PRT-13853.jpg,1568-1491-ND,PRT-13853,SparkFun Electronics,BATTERY LITHIUM 3.7V 110MAH,899,0,"4.95000","0","1","PRT","Active","Lithium-Ion","-","3.7V","110mAh","0.98"" L x 0.59"" W x 0.16"" H (25.0mm x 15.0mm x 4.0mm)","JST PH Connector"
http://na.industrial.panasonic.com/sites/default/pidsa/files/vlseries_datasheets_merged.pdf,//media.digikey.com/Photos/Panasonic%20Photos/VL-2320%5EHFN.jpg,P083-ND,VL-2320/HFN,Panasonic - BSG,BATT LITH 3V 30MAH COIN 23.0MM,1463,0,"5.07000","0","1","VL2320","Active","Lithium","Coin, 23.0mm","3V","30mAh","0.91"" Dia x 0.08"" H (23.0mm x 2.0mm)","PC Pin (Horizontal Mount)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/downloads/files/panasonic-bk200a-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/HHR-200A.JPG,P010-ND,HHR-200AB20,Panasonic - BSG,BATTERY NIMH 1.2V 2AH 4/5 A,1730,0,"5.11000","0","1","HHR","Active","Nickel Metal Hydride","4/5A","1.2V","2Ah","0.67"" Dia x 1.69"" H (17.0mm x 43.0mm)","Flat Top (Non-Extending)"
http://industrial.panasonic.com/cdbs/www-data/pdf2/ACG4000/ACG4000CE298.pdf,//media.digikey.com/Photos/Panasonic%20Photos/BK-250AB01.jpg,P690-ND,BK-250AB01,Panasonic - BSG,BATTERY NIMH 1.2V 2.45AH A,1162,0,"5.26000","0","1","-","Active","Nickel Metal Hydride","A","1.2V","2.45Ah","0.67"" Dia x 1.97"" H (17.0mm x 50.0mm)","Flat Top (Non-Extending)"
http://www.fdk.com/battery/nimh_e/tech_info/HR-AU.pdf,//media.digikey.com/photos/Sanyo%20Photos/HR-AU.jpg,SY146-ND,HR-AU,"FDK America, Inc., a member of Fujitsu Group",BATTERY NIMH 1.2V 2.45AH A,1114,0,"5.83000","0","1","TWICELL","Active","Nickel Metal Hydride","A","1.2V","2.45Ah","0.67"" Dia x 1.97"" H (17.0mm x 50.0mm)","Flat Top (Non-Extending)"
http://www.fdk.com/battery/nimh_e/tech_info/HR-3U(2500).pdf,//media.digikey.com/photos/Sanyo%20Photos/HR-3U-2500.jpg,SY134-ND,HR-3U-2500,"FDK America, Inc., a member of Fujitsu Group",BATTERY NIMH 1.2V 2.3AH AA,15383,0,"5.90000","0","1","TWICELL","Active","Nickel Metal Hydride","AA","1.2V","2.3Ah","0.57"" Dia x 1.98"" H (14.4mm x 50.4mm)","Button Top (Extending)"
https://cdn-shop.adafruit.com/product-files/1317/C1515_-_Li-Polymer_402025_150mAh_3.7V_with_PCM.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1317.jpg,1528-1839-ND,1317,Adafruit Industries LLC,BATTERY LITHIUM 3.7V 150MAH,1655,0,"5.95000","0","1","-","Active","Lithium-Ion","-","3.7V","150mAh","0.78"" L x 1.02"" W x 0.15"" H (19.8mm x 26.0mm x 3.8mm)","JST PH Connector"
//media.digikey.com/pdf/Data%20Sheets/TinyCircuits%20PDFs/ASR00007_Web.pdf,//media.digikey.com/Photos/Tiny%20Circuits/MFG_ASR00007.jpg,1832-1032-ND,ASR00007,TinyCircuits,LITHIUM ION POLY BATT 3.7V 290MA,116,0,"5.95000","0","1","-","Active","Lithium-Ion","-","3.7V","290mAh","0.94"" L x 0.94"" W x 0.23"" H (23.9mm x 23.9mm x 5.8mm)","JST SH Connector"
http://na.industrial.panasonic.com/sites/default/pidsa/files/vlseries_datasheets_merged.pdf,//media.digikey.com/Photos/Panasonic%20Photos/VL-2330%5EVCN.jpg,P086-ND,VL-2330/VCN,Panasonic - BSG,BATT LITH 3V 50MAH COIN 23.0MM,1857,0,"6.36000","0","1","VL2330","Active","Lithium","Coin, 23.0mm","3V","50mAh","0.91"" Dia x 0.12"" H (23.0mm x 3.0mm)","PC Pin (Vertical Mount)"
https://cdn-shop.adafruit.com/product-files/2750/LP552035_350MAH_3.7V_20150906.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2750.jpg,1528-1858-ND,2750,Adafruit Industries LLC,BATTERY LITHIUM 3.7V 350MAH,805,0,"6.95000","0","1","-","Active","Lithium-Ion","-","3.7V","350mAh","1.42"" L x 0.79"" W x 0.22"" H (36.0mm x 20.0mm x 5.6mm)","JST PH Connector"
//media.digikey.com/pdf/Data%20Sheets/TinyCircuits%20PDFs/ASR00035_Web.pdf,//media.digikey.com/Photos/Tiny%20Circuits/MFG_ASR00035.jpg,1832-1051-ND,ASR00035,TinyCircuits,BATT LITH ION POLY 3.7V 500MAH,116,0,"6.95000","0","1","-","Active","Lithium Polymer","-","3.7V","500mAh","1.22"" L x 0.79"" W x 0.37"" H (31.0mm x 20.0mm x 9.5mm)","JST SH Connector"
https://cdn.sparkfun.com/datasheets/Prototyping/r5480-e.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_PRT-13112.jpg,1568-1489-ND,PRT-13112,SparkFun Electronics,BATTERY LITHIUM 3.7V 110MAH,118,0,"6.95000","0","1","PRT","Active","Lithium-Ion","-","3.7V","110mAh","1.10"" L x 0.47"" W x 0.22"" H (28.0mm x 12.0mm x 5.7mm)","JST PH Connector"
//media.digikey.com/pdf/Data%20Sheets/Sanyo%20Energy/N-3000CR.pdf,//media.digikey.com/photos/Sanyo%20Photos/N-3000CR.jpg,SY123-ND,N-3000CR,Panasonic - BSG,BATTERY NICAD 1.2V 3AH C,463,0,"7.74000","0","1","Cadnica","Active","Nickel Cadmium","C","1.2V","3Ah","1.00"" Dia x 1.94"" H (25.3mm x 49.3mm)","Flat Top (Non-Extending)"
https://cdn-shop.adafruit.com/product-files/1578/C1854+PKCell+Datasheet+Li-Polymer+503035+500mAh+3.7V+with+PCM.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1578.JPG,1528-1841-ND,1578,Adafruit Industries LLC,BATTERY LITHIUM 3.7V 500MAH,1637,0,"7.95000","0","1","-","Active","Lithium-Ion","-","3.7V","500mAh","1.14"" L x 1.42"" W x 0.19"" H (29.0mm x 36.0mm x 4.8mm)","JST PH Connector"
-,//media.digikey.com/photos/Sanyo%20Photos/HR-4^3FAU(4.5AH).jpg,SY136-ND,HR-4/3FAU(4.5AH),"FDK America, Inc., a member of Fujitsu Group",BATTERY NIMH 1.2V 4.1AH 4/3 FA,4137,0,"9.13000","0","1","TWICELL","Active","Nickel Metal Hydride","4/3FA","1.2V","4.1Ah","0.71"" Dia x 2.66"" H (18.0mm x 67.5mm)","Flat Top (Non-Extending)"
http://products.illinoiscapacitor.com/seriesDocuments/RJD_series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/RJD2430C1.JPG,1572-1619-ND,RJD2430C1,Illinois Capacitor,BATTERY LITHIUM 3.7V COIN 24.5MM,211,540,"9.74000","0","1","RJD","Active","Lithium-Ion","Coin, 24.5mm","3.7V","110mAh","0.96"" Dia x 0.13"" H (24.5mm x 3.2mm)","Requires Holder"
http://products.illinoiscapacitor.com/seriesDocuments/RJD_series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/RJD2048.jpg,1572-1618-ND,RJD2048,Illinois Capacitor,BATTERY LITHIUM 3.7V COIN 20.0MM,248,0,"9.84000","0","1","RJD","Active","Lithium-Ion","Coin, 20.0mm","3.7V","120mAh","0.79"" Dia x 0.20"" H (20.0mm x 5.0mm)","Requires Holder"
https://cdn-shop.adafruit.com/product-files/258/C101-_Li-Polymer_503562_1200mAh_3.7V_with_PCM_APPROVED_8.18.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_258.jpg,1528-1838-ND,258,Adafruit Industries LLC,BATTERY LITHIUM 3.7V 1.2AH,670,0,"9.95000","0","1","-","Active","Lithium-Ion","-","3.7V","1.2Ah","1.34"" L x 2.44"" W x 0.20"" H (34.0mm x 62.0mm x 5.0mm)","JST PH Connector"
http://products.illinoiscapacitor.com/seriesDocuments/RJD_series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_RJD-Series_SMD-(SMT)-Tab.jpg,1572-1628-ND,RJD2032C1ST1,Illinois Capacitor,BATT LITH 3.7V 85MAH COIN 20.0MM,258,192,"9.96000","0","1","RJD","Active","Lithium-Ion","Coin, 20.0mm","3.7V","85mAh","0.79"" Dia x 0.14"" H (20.0mm x 3.5mm)","SMD (SMT) Tab"
-,//media.digikey.com/photos/ZEUS-Battery-Products/MFG_PC1.3-12F1.jpg,2059-PC1.3-12F1-ND,PC1.3-12F1,ZEUS Battery Products,BATTERY LEAD ACID 12V 1.3AH,139,0,"10.25000","0","1","-","Active","Lead Acid (VRLA)","12V","12V","1.3Ah","3.82"" L x 1.77"" W x 2.05"" H (97.0mm x 45.0mm x 52.0mm)","Spade, .187"" (4.7mm)"
http://products.illinoiscapacitor.com/seriesDocuments/RJD_series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_RJD-Series_SMD-(SMT)-Tab.jpg,1572-1629-ND,RJD2048ST1,Illinois Capacitor,BATTERY LITHIUM 3.7V COIN 20.0MM,367,540,"11.19000","0","1","RJD","Active","Lithium-Ion","Coin, 20.0mm","3.7V","120mAh","0.79"" Dia x 0.20"" H (20.0mm x 5.0mm)","SMD (SMT) Tab"
http://products.illinoiscapacitor.com/seriesDocuments/RJD_series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_RJD-Series_SMD-(SMT)-Tab.jpg,1572-1632-ND,RJD2450ST1,Illinois Capacitor,BATTERY LITHIUM 3.7V COIN 24.5MM,175,360,"11.54000","0","1","RJD","Active","Lithium-Ion","Coin, 24.5mm","3.7V","200mAh","0.96"" Dia x 0.21"" H (24.5mm x 5.4mm)","SMD (SMT) Tab"
https://cdn-shop.adafruit.com/datasheets/LiIon2000mAh37V.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2011.jpg,1528-1857-ND,2011,Adafruit Industries LLC,BATTERY LITHIUM 3.7V 2AH,1894,0,"12.50000","0","1","-","Active","Lithium-Ion","-","3.7V","2Ah","2.36"" L x 1.42"" W x 0.28"" H (60.0mm x 36.0mm x 7.0mm)","JST PH Connector"
http://www.bb-battery.com/usa/download.php?f=BP1.2-6.pdf.4c84bea45896a678989882d82f323a54&m=BP1.2-6.pdf,//media.digikey.com/photos/BB%20Battery%20Photos/BP1.jpg,522-1000-ND,BP1.2-6-T1,B B Battery,BATTERY LEAD ACID 6V 1.2AH,2543,0,"12.62000","0","1","BP","Active","Lead Acid (VRLA)","-","6V","1.2Ah","3.88"" L x 1.04"" W x 2.07"" H (98.5mm x 26.5mm x 52.5mm)","Spade, .187"" (4.7mm)"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/PRT-13855_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/PRT-13855.JPG,1568-1686-ND,PRT-13855,SparkFun Electronics,LITHIUM ION BATTERY - 2AH,205,0,"12.95000","0","1","PRT","Active","Lithium-Ion","-","3.7V","2Ah","2.40"" L x 2.10"" W x 0.25"" H (61.0mm x 53.3mm x 6.4mm)","JST PH Connector"
http://www.bb-battery.com/usa/download.php?f=BP3-6.pdf.64f1d0946d68b28316ee58fed145c550&m=BP3-6.pdf,//media.digikey.com/photos/BB%20Battery%20Photos/BP3-6-T1.jpg,522-1001-ND,BP3-6-T1,B B Battery,BATTERY LEAD ACID 6V 3AH,2017,0,"13.63000","0","1","BP","Active","Lead Acid (VRLA)","-","6V","3Ah","5.33"" L x 1.40"" W x 2.42"" H (135.5mm x 35.5mm x 61.5mm)","Spade, .187"" (4.7mm)"
http://products.illinoiscapacitor.com/seriesDocuments/RJD_series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/RJD3048HPPV30M.JPG,1572-1623-ND,RJD3032HPPV30M,Illinois Capacitor,BATTERY LITHIUM 3.7V COIN 30.0MM,218,720,"13.86000","0","1","RJD","Active","Lithium-Ion","Coin, 30.0mm","3.7V","200mAh","1.18"" Dia x 0.13"" H (30.0mm x 3.4mm)","Wire Leads with Connector"
//media.digikey.com/pdf/Data%20Sheets/MikroElektronika%20PDFs/SR674361P_Spec_2013-3-8.pdf,//media.digikey.com/Photos/MikroElektronika/MFG_MIKROE-1120.jpg,1471-1023-ND,MIKROE-1120,MikroElektronika,BATTERY LITHIUM 3.7V 2AH,132,0,"14.18000","0","1","-","Active","Lithium-Ion","-","3.7V","2Ah","2.50"" L x 1.74"" W x 0.28"" H (63.5mm x 44.2mm x 7.0mm)","Wire Leads with Connector"
http://products.illinoiscapacitor.com/seriesDocuments/RJD_series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/RJD3048HPPV30M.JPG,1572-1625-ND,RJD3048HPPV30M,Illinois Capacitor,BATTERY LITHIUM 3.7V COIN 30.0MM,112,120,"14.22000","0","1","RJD","Active","Lithium-Ion","Coin, 30.0mm","3.7V","300mAh","1.18"" Dia x 0.19"" H (30.0mm x 4.8mm)","Wire Leads with Connector"
https://cdn-shop.adafruit.com/datasheets/785060-2500mAh_specification_sheet.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_328.JPG,1528-1840-ND,328,Adafruit Industries LLC,BATTERY LITHIUM 3.7V 2.5AH,775,0,"14.95000","0","1","-","Active","Lithium-Ion","-","3.7V","2.5Ah","1.97"" L x 2.56"" W x 0.31"" H (50.0mm x 65.0mm x 8.0mm)","JST PH Connector"
http://www.bb-battery.com/usa/download.php?f=BP5-6.pdf.69549bd9fb3842485e28feaef8c0ad45&m=BP5-6.pdf,//media.digikey.com/photos/BB%20Battery%20Photos/BP5-6-T1.jpg,522-1002-ND,BP5-6-T1,B B Battery,BATTERY LEAD ACID 6V 5AH,1461,0,"17.45000","0","1","BP","Active","Lead Acid (VRLA)","-","6V","5Ah","2.81"" L x 1.95"" W x 4.07"" H (71.5mm x 49.5mm x 103.5mm)","Spade, .187"" (4.7mm)"
http://www.bb-battery.com/usa/download.php?f=BP1.2-12.pdf.e1a2267950ba9444d7bb421abfc0452a&m=BP1.2-12.pdf,//media.digikey.com/photos/BB%20Battery%20Photos/BP1.2-12-T1.jpg,522-1007-ND,BP1.2-12-T1,B B Battery,BATTERY LEAD ACID 12V 1.2AH,10646,0,"19.37000","0","1","BP","Active","Lead Acid (VRLA)","-","12V","1.2Ah","3.88"" L x 1.83"" W x 2.15"" H (98.5mm x 46.5mm x 54.5mm)","Spade, .187"" (4.7mm)"
http://data.energizer.com/pdfs/nh12.pdf,//media.digikey.com/Photos/Energizer%20Photos/NH12.jpg,N735-ND,NH12BP-4,Energizer Battery Company,BATT NIMH 1.2V 850MAH AAA 1=4PK,101,0,"20.18000","0","1","NH12","Active","Nickel Metal Hydride","AAA","1.2V","850mAh","0.41"" Dia x 1.75"" H (10.5mm x 44.5mm)","Button Top (Extending)"
http://www.bb-battery.com/usa/download.php?f=BP7-6.pdf.e1849d0bff5a4581c062f5efc8d88c40&m=BP7-6.pdf,//media.digikey.com/photos/BB%20Battery%20Photos/BP7-6-T1.jpg,522-1003-ND,BP7-6-T1,B B Battery,BATTERY LEAD ACID 6V 7AH,657,0,"21.61000","0","1","BP","Active","Lead Acid (VRLA)","-","6V","7Ah","6.00"" L x 1.40"" W x 3.76"" H (152.5mm x 35.5mm x 95.5mm)","Spade, .187"" (4.7mm)"
http://www.bb-battery.com/usa/show.php?f=BP2.3-12.pdf.9f9550ced5aa08765326b0714b796ac2&m=BP2.3-12.pdf,//media.digikey.com/photos/BB%20Battery%20Photos/BP2.3-12-T1.jpg,522-1008-ND,BP2.3-12-T1,B B Battery,BATTERY LEAD ACID 12V 2.3AH,1062,0,"22.35000","0","1","BP","Active","Lead Acid (VRLA)","-","12V","2.3Ah","7.07"" L x 1.40"" W x 2.42"" H (179.5mm x 35.5mm x 61.5mm)","Spade, .187"" (4.7mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_vrla_lc-r067r2p.pdf,//media.digikey.com/Photos/Panasonic%20Photos/LC-R067R2P1.jpg,P681-ND,LC-R067R2P1,Panasonic - BSG,BATTERY LEAD ACID 6V 7.2AH,147,0,"23.54000","0","1","LC","Active","Lead Acid (VRLA)","-","6V","7.2Ah","5.95"" L x 1.34"" W x 3.70"" H (151.0mm x 34.0mm x 94.0mm)","Spade, .250"" (6.3mm)"
http://www.bb-battery.com/usa/download.php?f=SHR3.6-12.pdf.daf550cdcb0a2bf561df9e138286e078&m=SHR3.6-12.pdf,//media.digikey.com/Photos/BB%20Battery%20Photos/SHR3.6-12.jpg,522-1035-ND,SHR3.6-12,B B Battery,BATTERY LEAD ACID 12V 13W,1386,0,"27.33000","0","1","SHR","Active","Lead Acid (VRLA)","-","12V","13W","4.07"" L x 1.95"" W x 2.64"" H (103.5mm x 49.5mm x 67.0mm)","Spade, .250"" (6.3mm)"
http://www.bb-battery.com/usa/download.php?f=BP12-6.pdf.9ef6c464da4b8e3eb1e49a70e8acc86d&m=BP12-6.pdf,//media.digikey.com/photos/BB%20Battery%20Photos/BP12-6-T1.jpg,522-1005-ND,BP12-6-T1,B B Battery,BATTERY LEAD ACID 6V 12AH,1469,0,"27.67000","0","1","BP","Active","Lead Acid (VRLA)","-","6V","12Ah","6.00"" L x 2.07"" W x 3.76"" H (152.5mm x 52.5mm x 95.5mm)","Spade, .187"" (4.7mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/lc-r0612p.pdf,//media.digikey.com/photos/Panasonic%20Photos/LC-R0612P1.jpg,P165-ND,LC-R0612P1,Panasonic - BSG,BATTERY LEAD ACID 6V 12AH,236,0,"27.93000","0","1","LC","Active","Lead Acid (VRLA)","-","6V","12Ah","6.00"" L x 2.01"" W x 3.76"" H (152.5mm x 51.0mm x 95.5mm)","Spade, .250"" (6.3mm)"
http://products.illinoiscapacitor.com/seriesDocuments/RJD_series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/RJD3048HPPV30M.JPG,1572-1627-ND,RJD3555HPPV30M,Illinois Capacitor,BATTERY LITHIUM 3.7V COIN 35.0MM,551,432,"28.60000","0","1","RJD","Active","Lithium-Ion","Coin, 35.0mm","3.7V","500mAh","1.39"" Dia x 0.22"" H (35.2mm x 5.7mm)","Wire Leads with Connector"
https://cdn-shop.adafruit.com/product-files/353/C450_-_ICR18650_6600mAh_3.7V_20140729.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_353.jpg,1528-1835-ND,353,Adafruit Industries LLC,BATTERY LITHIUM 3.7V 6.27AH,168,0,"29.50000","0","1","-","Active","Lithium-Ion","-","3.7V","6.27Ah","2.72"" L x 2.13"" W x 0.71"" H (69.0mm x 54.0mm x 18.0mm)","JST PH Connector"
