Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Threaded/Unthreaded","Gender","Screw, Thread Size","Diameter - Inside","Diameter - Outside","Between Board Height","Length - Overall","Features","Material","Plating","Color"
https://katalog.we-online.de/em/datasheet/971xx0xx1.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WA-SSTIE.jpg,732-10386-ND,971070151,Wurth Electronics Inc.,HEX STANDOFF M2.5X0.45 STEEL 7MM,4294,0,"0.45000","0","1","WA-SSTIE","Active","Hex Standoff","Threaded","Male, Female","M2.5x0.45","-","0.197"" (5.00mm) Hex","0.276"" (7.00mm)","0.512"" (13.00mm)","-","Steel","Zinc","-"
http://www.keyelco.com/product-pdf.cfm?p=4618,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1612-2.jpg,36-1612-2-ND,1612-2,Keystone Electronics,ROUND STANDOFF #6-32 BRASS 3/16"",3494,0,"0.45000","0","1","-","Active","Round Standoff","Threaded","Female, Swage","#6-32","-","0.250"" (6.35mm) 1/4""","0.188"" (4.78mm) 3/16""","0.296"" (7.52mm)","-","Brass","Nickel","-"
https://katalog.we-online.de/em/datasheet/971xx0xx1.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WA-SSTIE.jpg,732-10396-ND,971090321,Wurth Electronics Inc.,HEX STANDOFF M3X0.5 STEEL 9MM,3839,0,"0.45000","0","1","WA-SSTIE","Active","Hex Standoff","Threaded","Male, Female","M3x0.5","-","0.217"" (5.50mm) Hex","0.354"" (9.00mm)","0.591"" (15.00mm)","-","Steel","Zinc","-"
https://katalog.we-online.de/em/datasheet/971xx0xx1.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WA-SSTIE.jpg,732-10387-ND,971070321,Wurth Electronics Inc.,HEX STANDOFF M3X0.5 STEEL 7MM,3838,0,"0.45000","0","1","WA-SSTIE","Active","Hex Standoff","Threaded","Male, Female","M3x0.5","-","0.217"" (5.50mm) Hex","0.276"" (7.00mm)","0.512"" (13.00mm)","-","Steel","Zinc","-"
https://katalog.we-online.de/em/datasheet/971xx0xx1.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WA-SSTIE.jpg,732-10397-ND,971100151,Wurth Electronics Inc.,HEX STNDFF M2.5X0.45 STEEL 10MM,3143,0,"0.45000","0","1","WA-SSTIE","Active","Hex Standoff","Threaded","Male, Female","M2.5x0.45","-","0.197"" (5.00mm) Hex","0.394"" (10.00mm)","0.630"" (16.00mm)","-","Steel","Zinc","-"
http://www.keyelco.com/product-pdf.cfm?p=4497,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_24xyz.jpg,36-24331-ND,24331,Keystone Electronics,HEX STANDOFF M2.5X0.45 ALUM 10MM,2958,11300,"0.45000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","M2.5x0.45","-","0.177"" (4.50mm) Hex","0.394"" (10.00mm)","0.551"" (14.00mm)","-","Aluminum","Iridite","-"
https://katalog.we-online.de/em/datasheet/971xx0xx1.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WA-SSTIE.jpg,732-10404-ND,971110321,Wurth Electronics Inc.,HEX STANDOFF M3X0.5 STEEL 11MM,2890,0,"0.45000","0","1","WA-SSTIE","Active","Hex Standoff","Threaded","Male, Female","M3x0.5","-","0.217"" (5.50mm) Hex","0.433"" (11.00mm)","0.669"" (17.00mm)","-","Steel","Zinc","-"
https://cadlinks.rafhdwe.com/dk2d/4502-440-al/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/4502-440-AL.JPG,1772-1253-ND,4502-440-AL,RAF Electronic Hardware,HEX STANDOFF #4-40 ALUM 5/16"",2082,5900,"0.45000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","#4-40","-","0.188"" (4.78mm) 3/16"" Hex","0.313"" (7.95mm) 5/16""","0.500"" (12.70mm) 1/2""","-","Aluminum","-","-"
http://www.keyelco.com/product-pdf.cfm?p=4370,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_244xy.jpg,36-24424-ND,24424,Keystone Electronics,HEX STANDOFF M2.5X0.45 ALUM 12MM,2001,600,"0.45000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","M2.5x0.45","-","0.177"" (4.50mm) Hex","0.472"" (12.00mm)","0.472"" (12.00mm)","-","Aluminum","Iridite","-"
https://cadlinks.rafhdwe.com/dk2d/2106-440-al/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/2106-440-AL-x.JPG,1772-1062-ND,2106-440-AL,RAF Electronic Hardware,HEX STANDOFF #4-40 ALUMINUM 5/8"",1663,64892,"0.45000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#4-40","-","0.250"" (6.35mm) 1/4"" Hex","0.625"" (15.88mm) 5/8""","0.625"" (15.88mm) 5/8""","-","Aluminum","-","-"
http://www.keyelco.com/product-pdf.cfm?p=14253,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_48x4.jpg,36-4894TR-ND,4894,Keystone Electronics,ROUND STANDOFF #6-32 STEEL 3/8"",7500,60000,"0.45677","0","300","-","Active","Round Standoff","Threaded","-","#6-32","-","0.281"" (7.14mm) 9/32""","0.375"" (9.53mm) 3/8""","0.435"" (11.05mm)","Surface Mount","Steel","Tin","-"
http://www.keyelco.com/product-pdf.cfm?p=14253,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_48x4.jpg,36-4894CT-ND,4894,Keystone Electronics,ROUND STANDOFF #6-32 STEEL 3/8"",7639,60210,"0.77000","0","1","-","Active","Round Standoff","Threaded","-","#6-32","-","0.281"" (7.14mm) 9/32""","0.375"" (9.53mm) 3/8""","0.435"" (11.05mm)","Surface Mount","Steel","Tin","-"
http://www.keyelco.com/product-pdf.cfm?p=14253,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_48x4.jpg,36-4894DKR-ND,4894,Keystone Electronics,ROUND STANDOFF #6-32 STEEL 3/8"",7639,60210,"Digi-Reel","0","1","-","Active","Round Standoff","Threaded","-","#6-32","-","0.281"" (7.14mm) 9/32""","0.375"" (9.53mm) 3/8""","0.435"" (11.05mm)","Surface Mount","Steel","Tin","-"
http://www.keyelco.com/product-pdf.cfm?p=4295,//media.digikey.com/photos/Keystone%20Elect%20Photos/3480.jpg,36-3480-ND,3480,Keystone Electronics,ROUND STANDOFF #4-40 ALUM 1/2"",74963,33800,"0.46000","0","1","-","Active","Round Standoff","Threaded","Female, Female","#4-40","-","0.250"" (6.35mm) 1/4""","0.500"" (12.70mm) 1/2""","0.500"" (12.70mm) 1/2""","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=4370,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_244xy.jpg,36-24422-ND,24422,Keystone Electronics,HEX STANDOFF M2.5X0.45 ALUM 8MM,38224,0,"0.46000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","M2.5x0.45","-","0.177"" (4.50mm) Hex","0.315"" (8.00mm)","0.315"" (8.00mm)","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=4279,//media.digikey.com/photos/Keystone%20Elect%20Photos/2202.jpg,36-2202-ND,2202,Keystone Electronics,HEX STANDOFF #4-40 ALUMINUM 3/8"",14325,20300,"0.46000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#4-40","-","0.250"" (6.35mm) 1/4"" Hex","0.375"" (9.53mm) 3/8""","0.375"" (9.53mm) 3/8""","-","Aluminum","Iridite","-"
https://cadlinks.rafhdwe.com/dk2d/M0531-4-al/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/M0531-4-AL.jpg,1772-1086-ND,M0531-4-AL,RAF Electronic Hardware,ROUND SPACER ALUMINUM 2MM,12804,16280,"0.46000","0","1","-","Active","Round Spacer","Unthreaded","Female, Female","-","0.169"" (4.29mm)","0.236"" (5.99mm)","0.079"" (2.00mm)","0.079"" (2.00mm)","-","Aluminum","-","-"
https://cadlinks.rafhdwe.com/dk2d/2059-440-al/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/2059-440-AL.JPG,1772-1000-ND,2059-440-AL,RAF Electronic Hardware,HEX STANDOFF #4-40 ALUMINUM 5/8"",6531,10000,"0.46000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#4-40","-","0.188"" (4.78mm) 3/16"" Hex","0.625"" (15.88mm) 5/8""","0.625"" (15.88mm) 5/8""","-","Aluminum","-","-"
https://cadlinks.rafhdwe.com/dk2d/4500-440-al/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/4500-440-AL-7.JPG,1772-2031-ND,4500-440-AL-7,RAF Electronic Hardware,HEX STANDOFF #4-40 ALUM 3/16"",5082,0,"0.46000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","#4-40","-","0.188"" (4.78mm) 3/16"" Hex","0.188"" (4.78mm) 3/16""","0.376"" (9.55mm)","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=7788,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_NC121034A.jpg,36-NC121034A-ND,NC121034A,Keystone Electronics,HEX STANDOFF #4-40 ALUM 7/16"",4664,0,"0.46000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#4-40","-","0.250"" (6.35mm) 1/4"" Hex","0.438"" (11.13mm) 7/16""","0.438"" (11.13mm) 7/16""","-","Aluminum","Iridite","-"
https://cadlinks.rafhdwe.com/dk2d/4501-440-al/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/4501-440-AL-7.JPG,1772-2033-ND,4501-440-AL-7,RAF Electronic Hardware,HEX STANDOFF #4-40 ALUMINUM 1/4"",4409,0,"0.46000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","#4-40","-","0.188"" (4.78mm) 3/16"" Hex","0.250"" (6.35mm) 1/4""","0.438"" (11.13mm) 7/16""","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=4288,//media.digikey.com/photos/Keystone%20Elect%20Photos/2027.jpg,36-2027-ND,2027,Keystone Electronics,ROUND STANDOFF #4-40 ALUM 1/2"",4376,19600,"0.46000","0","1","-","Active","Round Standoff","Threaded","Female, Female","#4-40","-","0.188"" (4.78mm) 3/16""","0.500"" (12.70mm) 1/2""","0.500"" (12.70mm) 1/2""","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=4361,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_243xy.jpg,36-24380-ND,24380,Keystone Electronics,HEX STANDOFF M2.5X0.45 BRASS 5MM,4006,8000,"0.46000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","M2.5x0.45","-","0.177"" (4.50mm) Hex","0.197"" (5.00mm)","0.197"" (5.00mm)","-","Brass","Nickel","-"
https://cadlinks.rafhdwe.com/dk2d/2101-440-al/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/2101-440-AL.JPG,1772-1459-ND,2101-440-AL,RAF Electronic Hardware,HEX STANDOFF #4-40 ALUM 5/16"",3352,12278,"0.46000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#4-40","-","0.250"" (6.35mm) 1/4"" Hex","0.313"" (7.95mm) 5/16""","0.313"" (7.95mm) 5/16""","-","Aluminum","-","-"
http://www.keyelco.com/product-pdf.cfm?p=4450,//media.digikey.com/photos/Keystone%20Elect%20Photos/24413.JPG,36-24413-ND,24413,Keystone Electronics,HEX STANDOFF M4 BRASS 10MM,3096,1600,"0.46000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","M4","-","0.236"" (5.99mm) Hex","0.394"" (10.00mm)","0.394"" (10.00mm)","-","Brass","Nickel","-"
https://cdn.harwin.com/pdfs/R30-100.pdf,//media.digikey.com/Photos/Harwin/R30-1001202.JPG,952-3082-ND,R30-1001302,Harwin Inc.,HEX STANDOFF M3X0.5 BRASS 13MM,2920,0,"0.46000","0","1","R30-100","Active","Hex Standoff","Threaded","Female, Female","M3x0.5","-","0.197"" (5.00mm) Hex","0.512"" (13.00mm)","0.512"" (13.00mm)","-","Brass","Nickel","-"
http://www.keyelco.com/product-pdf.cfm?p=4122,//media.digikey.com/photos/Keystone%20Elect%20Photos/3487.jpg,36-3487-ND,3487,Keystone Electronics,ROUND STANDOFF #6-32 ALUM 1/2"",2101,8400,"0.46000","0","1","-","Active","Round Standoff","Threaded","Female, Female","#6-32","-","0.250"" (6.35mm) 1/4""","0.500"" (12.70mm) 1/2""","0.500"" (12.70mm) 1/2""","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=4464,//media.digikey.com/photos/Keystone%20Elect%20Photos/24455.JPG,36-24455-ND,24455,Keystone Electronics,HEX STANDOFF M4 ALUMINUM 15MM,2078,4200,"0.46000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","M4","-","0.236"" (5.99mm) Hex","0.591"" (15.00mm)","0.591"" (15.00mm)","-","Aluminum","Iridite","-"
https://cadlinks.rafhdwe.com/dk2d/2054-440-al/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/2054-440-AL.JPG,1772-1075-ND,2054-440-AL,RAF Electronic Hardware,HEX STANDOFF #4-40 ALUM 5/16"",1876,6317,"0.46000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#4-40","-","0.188"" (4.78mm) 3/16"" Hex","0.313"" (7.95mm) 5/16""","0.313"" (7.95mm) 5/16""","-","Aluminum","-","-"
https://katalog.we-online.de/em/datasheet/970100354.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/970100354.jpg,732-12847-ND,970100354,Wurth Electronics Inc.,BRASS SPACER STUD METRIC THREAD,1864,0,"0.46000","0","1","WA-SBRII","Active","Hex Spacer","Threaded","Female, Female","M3","-","0.197"" (5.00mm) Hex","0.394"" (10.00mm)","0.394"" (10.00mm)","-","Brass","Nickel","Silver"
http://www.keyelco.com/product-pdf.cfm?p=5179,//media.digikey.com/photos/Keystone%20Elect%20Photos/1934.jpg,36-1934-ND,1934,Keystone Electronics,ROUND SPACER #6 BRASS 1/8"",1399,8300,"0.46000","0","1","-","Active","Round Spacer","Unthreaded","Female, Female","#6","0.144"" (3.66mm)","0.250"" (6.35mm) 1/4""","0.125"" (3.18mm) 1/8""","0.125"" (3.18mm) 1/8""","-","Brass","Nickel","-"
http://www.keyelco.com/product-pdf.cfm?p=4270,//media.digikey.com/photos/Keystone%20Elect%20Photos/1808.jpg,36-1808-ND,1808,Keystone Electronics,HEX STANDOFF #4-40 ALUMINUM 5/8"",86085,7500,"0.47000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#4-40","-","0.250"" (6.35mm) 1/4"" Hex","0.625"" (15.88mm) 5/8""","0.625"" (15.88mm) 5/8""","-","Aluminum","Iridite","-"
https://cdn.harwin.com/pdfs/R30-100.pdf,//media.digikey.com/Photos/Harwin/R30-1001002.jpg,952-2311-ND,R30-1001002,Harwin Inc.,HEX STANDOFF M3X0.5 BRASS 10MM,10895,0,"0.47000","0","1","R30-100","Active","Hex Standoff","Threaded","Female, Female","M3x0.5","-","0.197"" (5.00mm) Hex","0.394"" (10.00mm)","0.394"" (10.00mm)","-","Brass","Nickel","-"
http://www.keyelco.com/product-pdf.cfm?p=4370,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_244xy.jpg,36-24423-ND,24423,Keystone Electronics,HEX STANDOFF M2.5X0.45 ALUM 10MM,7922,5200,"0.47000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","M2.5x0.45","-","0.177"" (4.50mm) Hex","0.394"" (10.00mm)","0.394"" (10.00mm)","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=4563,//media.digikey.com/photos/Keystone%20Elect%20Photos/25521.JPG,36-25521-ND,25521,Keystone Electronics,HEX STANDOFF M4 NYLON 10MM,5235,1100,"0.47000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","M4","-","0.236"" (5.99mm) Hex","0.394"" (10.00mm)","0.768"" (19.50mm)","-","Nylon","-","Natural"
https://cadlinks.rafhdwe.com/dk2d/4503-440-al/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/4503-440-AL-7.jpg,1772-1880-ND,4503-440-AL-7,RAF Electronic Hardware,HEX STANDOFF #4-40 ALUMINUM 3/8"",5206,0,"0.47000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","#4-40","-","0.188"" (4.78mm) 3/16"" Hex","0.375"" (9.53mm) 3/8""","0.563"" (14.30mm) 9/16""","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=4539,//media.digikey.com/photos/Keystone%20Elect%20Photos/25501.JPG,36-25501-ND,25501,Keystone Electronics,HEX STANDOFF M3 NYLON 10MM,4306,16000,"0.47000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","M3","-","0.197"" (5.00mm) Hex","0.394"" (10.00mm)","0.709"" (18.00mm)","-","Nylon","-","Natural"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_0493_HS.pdf,//media.digikey.com/Photos/Assmann%20Photos/V6622H.JPG,AE10790-ND,V6622H,Assmann WSW Components,HEX STNDFF M2.5X0.45 BRASS 25MM,3832,0,"0.47000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","M2.5x0.45","-","0.217"" (5.50mm) Hex","0.984"" (25.00mm)","1.220"" (31.00mm)","-","Brass","-","-"
http://www.keyelco.com/product-pdf.cfm?p=4303,//media.digikey.com/photos/Keystone%20Elect%20Photos/1450A.jpg,36-1450A-ND,1450A,Keystone Electronics,HEX STANDOFF #4-40 BRASS 1/4"",2618,9800,"0.47000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#4-40","-","0.250"" (6.35mm) 1/4"" Hex","0.250"" (6.35mm) 1/4""","0.250"" (6.35mm) 1/4""","-","Brass","Zinc","-"
https://cadlinks.rafhdwe.com/dk2d/4505-440-al/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/4505-440-AL.jpg,1772-1098-ND,4505-440-AL,RAF Electronic Hardware,HEX STANDOFF #4-40 ALUMINUM 1/2"",2486,29074,"0.47000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","#4-40","-","0.188"" (4.78mm) 3/16"" Hex","0.500"" (12.70mm) 1/2""","0.688"" (17.48mm) 11/16""","-","Aluminum","-","-"
https://cdn.harwin.com/pdfs/R30-161.pdf,//media.digikey.com/Photos/Harwin/MFG_R30-1611200.jpg,952-3457-ND,R30-1611200,Harwin Inc.,HEX STANDOFF M3X0.5 NYLON 12MM,2458,0,"0.47000","0","1","R30-161","Active","Hex Standoff","Threaded","Female, Female","M3x0.5","-","0.217"" (5.50mm) Hex","0.472"" (12.00mm)","0.472"" (12.00mm)","-","Nylon","-","Natural"
http://www.keyelco.com/product-pdf.cfm?p=4146,//media.digikey.com/photos/Keystone%20Elect%20Photos/1451A.jpg,36-1451A-ND,1451A,Keystone Electronics,HEX STANDOFF #6-32 BRASS 1/4"",2160,1900,"0.47000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#6-32","-","0.250"" (6.35mm) 1/4"" Hex","0.250"" (6.35mm) 1/4""","0.250"" (6.35mm) 1/4""","-","Brass","Zinc","-"
https://cadlinks.rafhdwe.com/dk2d/2055-256-al/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/2104-632-AL-7.jpg,1772-1301-ND,2055-256-AL,RAF Electronic Hardware,HEX STANDOFF #2-56 ALUMINUM 3/8"",1311,5211,"0.47000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.188"" (4.78mm) 3/16"" Hex","0.375"" (9.53mm) 3/8""","0.375"" (9.53mm) 3/8""","-","Aluminum","-","-"
http://www.keyelco.com/product-pdf.cfm?p=5013,//media.digikey.com/photos/Keystone%20Elect%20Photos/4814.JPG,36-4814-ND,4814,Keystone Electronics,HEX STANDOFF #6-32 NYLON 1/4"",14649,22600,"0.48000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","#6-32","-","0.250"" (6.35mm) 1/4"" Hex","0.250"" (6.35mm) 1/4""","0.500"" (12.70mm) 1/2""","-","Nylon","-","Natural"
https://cdn.harwin.com/pdfs/R30-100.pdf,//media.digikey.com/photos/Harwin/R30-1001102.JPG,952-2312-ND,R30-1001102,Harwin Inc.,HEX STANDOFF M3X0.5 BRASS 11MM,9003,0,"0.48000","0","1","R30-100","Active","Hex Standoff","Threaded","Female, Female","M3x0.5","-","0.197"" (5.00mm) Hex","0.433"" (11.00mm)","0.433"" (11.00mm)","-","Brass","Nickel","-"
https://cadlinks.rafhdwe.com/dk2d/2103-440-al/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/2103-440-AL.JPG,1772-1318-ND,2103-440-AL,RAF Electronic Hardware,HEX STANDOFF #4-40 ALUM 7/16"",4041,4083,"0.48000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","#4-40","-","0.250"" (6.35mm) 1/4"" Hex","0.438"" (11.13mm) 7/16""","0.438"" (11.13mm) 7/16""","-","Aluminum","-","-"
https://katalog.we-online.de/em/datasheet/970xxxxx1_overview.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WA-SSTII-Series-11-24.jpg,732-10577-ND,970160321,Wurth Electronics Inc.,HEX SPACER M3X0.5 STEEL 16MM,2659,0,"0.48000","0","1","WA-SSTII","Active","Hex Spacer","Threaded","Female, Female","M3x0.5","-","0.217"" (5.50mm) Hex","0.630"" (16.00mm)","0.630"" (16.00mm)","-","Steel","Zinc","-"
http://www.keyelco.com/product-pdf.cfm?p=4402,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_244xy.jpg,36-24445-ND,24445,Keystone Electronics,HEX STANDOFF M3 ALUMINUM 15MM,2486,5100,"0.48000","0","1","-","Active","Hex Standoff","Threaded","Female, Female","M3","-","0.217"" (5.50mm) Hex","0.591"" (15.00mm)","0.591"" (15.00mm)","-","Aluminum","Iridite","-"
https://katalog.we-online.de/em/datasheet/970xxxxx1_overview.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WA-SSTII-Series-11-24.jpg,732-10592-ND,970190321,Wurth Electronics Inc.,HEX SPACER M3X0.5 STEEL 19MM,2125,0,"0.48000","0","1","WA-SSTII","Active","Hex Spacer","Threaded","Female, Female","M3x0.5","-","0.217"" (5.50mm) Hex","0.748"" (19.00mm)","0.748"" (19.00mm)","-","Steel","Zinc","-"
https://katalog.we-online.de/em/datasheet/971xx0xx1.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WA-SSTIE.jpg,732-10406-ND,971120321,Wurth Electronics Inc.,HEX STANDOFF M3X0.5 STEEL 12MM,1984,0,"0.48000","0","1","WA-SSTIE","Active","Hex Standoff","Threaded","Male, Female","M3x0.5","-","0.217"" (5.50mm) Hex","0.472"" (12.00mm)","0.709"" (18.00mm)","-","Steel","Zinc","-"
https://cdn.harwin.com/pdfs/R25-100.pdf,//media.digikey.com/Photos/Harwin/R25-1000802.jpg,952-3007-ND,R25-1000802,Harwin Inc.,HEX STANDOFF M2.5X0.45 BRASS 8MM,1165,0,"0.48000","0","1","R25-100","Active","Hex Standoff","Threaded","Female, Female","M2.5x0.45","-","0.217"" (5.50mm) Hex","0.315"" (8.00mm)","0.315"" (8.00mm)","-","Brass","Nickel","-"
https://cadlinks.rafhdwe.com/dk2d/4504-440-al/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/4504-440-AL-x.JPG,1772-1889-ND,4504-440-AL-7,RAF Electronic Hardware,HEX STANDOFF #4-40 ALUM 7/16"",1366,0,"0.48000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","#4-40","-","0.188"" (4.78mm) 3/16"" Hex","0.438"" (11.13mm) 7/16""","0.626"" (15.90mm)","-","Aluminum","Iridite","-"
http://www.keyelco.com/product-pdf.cfm?p=4539,//media.digikey.com/photos/Keystone%20Elect%20Photos/25503.JPG,36-25503-ND,25503,Keystone Electronics,HEX STANDOFF M3 NYLON 15MM,21958,9100,"0.49000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","M3","-","0.197"" (5.00mm) Hex","0.591"" (15.00mm)","0.906"" (23.00mm)","-","Nylon","-","Natural"
http://www.keyelco.com/product-pdf.cfm?p=4064,//media.digikey.com/photos/Keystone%20Elect%20Photos/4815.JPG,36-4815-ND,4815,Keystone Electronics,HEX STANDOFF #6-32 NYLON 3/8"",16010,8400,"0.49000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","#6-32","-","0.250"" (6.35mm) 1/4"" Hex","0.375"" (9.53mm) 3/8""","0.625"" (15.88mm) 5/8""","-","Nylon","-","Natural"
http://www.keyelco.com/product-pdf.cfm?p=4539,//media.digikey.com/photos/Keystone%20Elect%20Photos/25501.JPG,36-25502-ND,25502,Keystone Electronics,HEX STANDOFF M3 NYLON 12MM,12487,4500,"0.49000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","M3","-","0.197"" (5.00mm) Hex","0.472"" (12.00mm)","0.787"" (20.00mm)","-","Nylon","-","Natural"
https://katalog.we-online.de/em/datasheet/945xxxxx.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/94510003.jpg,732-12332-ND,94510003,Wurth Electronics Inc.,HEXAGONAL LOCK SCREW UNC 4/40 /,7678,0,"0.49000","0","1","WA-HEX","Active","Hex Standoff","Threaded","Male, Female","M3","-","0.177"" (4.50mm) Hex","0.197"" (5.00mm)","0.394"" (10.00mm)","-","Steel","Tin","Black"
http://www.keyelco.com/product-pdf.cfm?p=4295,//media.digikey.com/photos/Keystone%20Elect%20Photos/3481.jpg,36-3481-ND,3481,Keystone Electronics,ROUND STANDOFF #4-40 ALUM 3/4"",4534,1200,"0.49000","0","1","-","Active","Round Standoff","Threaded","Female, Female","#4-40","-","0.250"" (6.35mm) 1/4""","0.750"" (19.05mm) 3/4""","0.750"" (19.05mm) 3/4""","-","Aluminum","Iridite","-"
https://cadlinks.rafhdwe.com/dk2d/4505-440-al/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/4505-440-AL.jpg,1772-2065-ND,4505-440-AL-7,RAF Electronic Hardware,HEX STANDOFF #4-40 ALUMINUM 1/2"",4008,0,"0.49000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","#4-40","-","0.188"" (4.78mm) 3/16"" Hex","0.500"" (12.70mm) 1/2""","0.688"" (17.48mm) 11/16""","-","Aluminum","Iridite","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_0912_HS.pdf,//media.digikey.com/Photos/Assmann%20Photos/V6621G.JPG,AE10783-ND,V6621G,Assmann WSW Components,HEX STANDOFF M3X0.5 BRASS 20MM,3271,0,"0.49000","0","1","-","Active","Hex Standoff","Threaded","Male, Female","M3x0.5","-","0.217"" (5.50mm) Hex","0.787"" (20.00mm)","1.102"" (28.00mm)","-","Brass","-","-"
https://cdn.harwin.com/pdfs/R30-670.pdf,//media.digikey.com/Photos/Harwin/MFG_R30-6700694.jpg,952-1529-ND,R30-6700694,Harwin Inc.,ROUND SPACER M3 NYLON 6MM,3203,0,"0.49000","0","1","R30-670","Active","Round Spacer","Unthreaded","Female, Female","M3","0.126"" (3.20mm)","0.197"" (5.00mm)","0.236"" (6.00mm)","0.236"" (6.00mm)","-","Nylon","-","White"
