Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Function","Modulation or Protocol","Frequency","Applications","Interface","Sensitivity","Power - Output","Data Rate (Max)","Features"
https://www.lantronix.com/wp-content/uploads/pdf/xPico-240-Product-Brief_A4.pdf,//media.digikey.com/Photos/LANTRONIX/MFG_XPC240200B-02.jpg,1829-1110-6-ND,XPC240200B-02,"Lantronix, Inc.",XPICO 240 802.11 ON-ANT LGA,240,0,"Digi-Reel","0","1","*","Active","-","-","-","-","-","-","-","-","-"
https://www.lantronix.com/wp-content/uploads/pdf/xPico-240-Product-Brief_A4.pdf,-,1829-1109-2-ND,XPC240100B-02,"Lantronix, Inc.",XPICO 240 802.11 LGA,0,0,"28.50000","0","250","*","Active","-","-","-","-","-","-","-","-","-"
https://www.lantronix.com/wp-content/uploads/pdf/xPico-240-Product-Brief_A4.pdf,-,1829-1109-1-ND,XPC240100B-02,"Lantronix, Inc.",XPICO 240 802.11 LGA,235,0,"44.29000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
https://www.lantronix.com/wp-content/uploads/pdf/xPico-240-Product-Brief_A4.pdf,-,1829-1109-6-ND,XPC240100B-02,"Lantronix, Inc.",XPICO 240 802.11 LGA,235,0,"Digi-Reel","0","1","*","Active","-","-","-","-","-","-","-","-","-"
https://www.lantronix.com/wp-content/uploads/pdf/PremierWave-2050-Product-Brief_A4.pdf,//media.digikey.com/Photos/LANTRONIX/MFG_PW205030001B.jpg,1829-1119-ND,PW205030001B,"Lantronix, Inc.","PREMIERWAVE 2050, 802.11AC EMBED",118,0,"93.50000","0","1","PremierWave® 2050","Obsolete","Gateway","-","2.4GHz, 5GHz","General Purpose","Ethernet","-","-","-","-"
http://www.multitech.com/documents/publications/data-sheets/86002156.pdf,-,MTSMC-C2-GP-N3.R1-ND,MTSMC-C2-GP-N3.R1,Multi-Tech Systems Inc.,MODEM 1XRTT IP/GPS 5V VERI,47,0,"182.38000","0","1","SocketModem® Cell","Obsolete","-","-","-","-","-","-","-","-","-"
ftp://ftp1.digi.com/support/documentation/ds_digitransportwr11.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/WR11-U900-DE1-SW.jpg,602-1430-ND,WR11-U900-DE1-SW,Digi International,CELLULAR ROUTER GLOBAL HSPA 3G,59,0,"299.00000","0","1","Transport®","Obsolete","Router","LTE, HSPA+","700MHz ~ 2.6GHz","General Purpose","-","-","-","21Mbps","-"
ftp://ftp1.digi.com/support/documentation/ds_digitransportwr11.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/WR11-L800-DE1-SU.jpg,602-1434-ND,WR11-L800-DE1-SU,Digi International,CELLULAR ROUTER VERIZON 4G/3G,29,0,"299.00000","0","1","Transport®","Obsolete","-","LTE","700MHz ~ 2.6GHz","General Purpose","-","-","-","21Mbps","-"
https://www.digi.com/pdf/ds_digitransportwr11xt.pdf,//media.digikey.com/Photos/Digi%20Int%27l%20Photos/WR11-L800-DE1-XU.jpg,602-1823-ND,WR11-L800-DE1-XU,Digi International,CELLULAR ROUTER VERIZON 4G/3G,189,0,"349.00000","0","1","Transport®","Obsolete","Router","LTE","700MHz, 1.7GHz","General Purpose","-","-","-","100Mbps","-"
ftp://ftp1.digi.com/support/documentation/ds_digitransportwr11.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/WR11-L700-DE1-SW.jpg,602-1433-ND,WR11-L700-DE1-SW,Digi International,CELLULAR ROUTER EMEA/APAC 4G/3G,26,0,"349.00000","0","1","Transport®","Obsolete","-","LTE","700MHz ~ 2.6GHz","General Purpose","-","-","-","21Mbps","-"
http://www.multitech.com/documents/publications/data-sheets/86002158.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTCBA-E1-EN2-NAM.jpg,881-1072-ND,MTCBA-E1-EN2-NAM,Multi-Tech Systems Inc.,ROUTER WIRELESS QUAD E-GPRS,51,0,"351.96000","0","1","MultiModem® rCell","Obsolete","Router","EDGE","850MHz, 900MHz, 1.8GHz, 1.9GHz","General Purpose","RS-232","-","-","240kbps","-"
https://www.multitech.com/documents/publications/data-sheets/86002187.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MFG_MTCAP-xxxx-xxx-001A.jpg,591-1325-ND,MTCAP-LEU1-868-001A,Multi-Tech Systems Inc.,LTE AEP PROGRAMMABLE ACCESS POIN,34,0,"452.24000","0","1","MultiConnect® Conduit™","Last Time Buy","Gateway","LoRa, LTE","868MHz","General Purpose","Ethernet","-","27dBm","100Mbps","IoT Gateway"
https://www.lantronix.com/wp-content/uploads/pdf/xPico-240-Product-Brief_A4.pdf,-,1829-1112-ND,XPC240300B-02,"Lantronix, Inc.",XPICO 240 802.11 EDGE CONN,19,0,"30.95000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
-,//media.digikey.com/photos/Multi-Tech%20Photos/MT5656ZDX.JPG,881-1020-ND,MT5656ZDX,Multi-Tech Systems Inc.,MODEM V.92 DATA/FAX,20,0,"105.70000","0","1","MultiModem® ZDX","Active","-","-","-","-","RS-232","-","-","-","-"
https://www.digi.com/pdf/ds_xbeegateway.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/X2E-Z3C-W1-A.jpg,602-1324-ND,X2E-Z3C-W1-A,Digi International,GATEWAY 802.11 ZIGBEE ETHERNET,21,0,"127.68000","0","1","ConnectPort® X2E","Active","Transceiver, Gateway","802.11 b/g/n, Zigbee™","2.4GHz","AMR, Consumer/PC, ISM","RJ-45 Ethernet","-102dBm","18dBm","72.2Mbps","IoT Gateway"
https://www.lantronix.com/wp-content/uploads/pdf/xDirect_PB.pdf,//media.digikey.com/photos/LANTRONIX/XDT10P0-01-S.JPG,1829-1033-ND,XDT10P0-01-S,"Lantronix, Inc.",XDIRECT POE SINGLE PORT RS232/42,23,0,"129.95000","0","1","xDirect®","Active","Router","-","-","General Purpose","-","-","-","-","-"
http://www.multitech.com/documents/publications/data-sheets/86002093.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MT9234ZBA-EU.jpg,881-1137-ND,MT9234ZBA-EU,Multi-Tech Systems Inc.,MODEM V.92 DATA/FAX WORLD BUNDLE,20,0,"187.53000","0","1","MultiModem® ZBA","Active","-","-","-","-","RS-232","-","-","-","-"
https://www.digi.com/pdf/ds_digitransportwr11xt.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_WR11-M400-DE1-XB_A.jpg,602-2220-ND,WR11-M400-DE1-XB,Digi International,CELLULAR ROUTER 4G LTE US SPRINT,10,0,"249.00000","0","1","Transport®","Active","Router","LTE","700MHz, 850MHz, 1.7GHz, 1.9GHz","LTE","Ethernet","-","-","10Mbps","-"
https://www.digi.com/pdf/ds_digitransportwr11xt.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_WR11XT-1.jpg,602-2161-ND,WR11-M300-DE1-XB,Digi International,CELLULAR ROUTER 4G LTE EMEA/APAC,7,0,"249.00000","0","1","Transport®","Active","Router","LTE","800MHz, 900MHz, 1.8GHz, 2.1GHz, 2.6GHz","LTE","RJ-45","-","-","10Mbps","-"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/Digi_XBee_Ind_Gateway_12-15-17.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_XGI-20CZ7.jpg,602-2216-ND,XGI-2PCZ7-EL1-W0,Digi International,GATEWAY LTE ZIGBEE ETHERNET,10,0,"299.00000","0","1","XBee®","Active","Gateway","LTE, Zigbee®","850MHz, 900MHz, 1.9GHz, 2.1GHz","General Purpose","Ethernet","-102dBm","8dBm","-","IoT Gateway"
https://www.digi.com/pdf/ds_digitransportwr11xt.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_WR11-L700-DE1-XB.jpg,602-2275-ND,WR11-L700-DE1-XB,Digi International,DIGI TRANSPORT WR11 XT - 4G LTE,4,0,"349.00000","0","1","Transport®","Active","Router","EDGE, HSPA+, LTE","800MHz, 850MHz, 900MHz, 1.8GHz, 1.9GHz, 2.1GHz, 2.6GHz","General Purpose","RJ-45","-","-","100Mbps","-"
https://www.multitech.com/documents/publications/data-sheets/86002187.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MFG_MTCAP-xxx-001A.jpg,591-1323-ND,MTCAP-868-001A,Multi-Tech Systems Inc.,ETHERNET AEP PROGRAMMABLE ACCESS,22,0,"355.54000","0","1","MultiConnect® Conduit™","Active","Gateway","LoRa, LTE","868MHz","General Purpose","Ethernet","-","27dBm","100Mbps","IoT Gateway"
https://www.multitech.com/documents/publications/data-sheets/86002187.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MFG_MTCAP-xxx-001A.jpg,591-1324-ND,MTCAP-915-001A,Multi-Tech Systems Inc.,ETHERNET AEP PROGRAMMABLE ACCESS,12,0,"355.54000","0","1","MultiConnect® Conduit™","Active","Gateway","LoRa, LTE","915MHz","General Purpose","Ethernet","-","27dBm","10Mbps","IoT Gateway"
https://www.anybus.com/docs/librariesprovider7/default-document-library/brochures-datasheets/anybus-modbus-rtu-to-tcp-gateway-datasheet.pdf,//media.digikey.com/Photos/HMS-Industrial-Networks/AB7702-B.jpg,1976-1024-ND,AB7702-B,HMS Networks,MODBUS RTU-TCP GATWAY,8,0,"361.90000","0","1","-","Active","Gateway","Modbus","-","General Purpose","RJ-45 Ethernet","-","-","1Mbps","-"
-,//media.digikey.com/Photos/HMS-Industrial-Networks/MFG_AWB2030-B_view1.jpg,1976-1056-ND,AWB2030-B,HMS Networks,ANYBUS WIRELESS BOLT,6,0,"383.90000","0","1","Wireless Bolt™","Active","Bridge/Router","EtherNet/IP™, Modbus, 802.11 a/b/g/n/d","2.4GHz, 5GHz","Wireless LAN","RJ-45 Ethernet","-90dBm","18dBm","20Mbps","-"
https://www.digi.com/pdf/ds_connectportx4.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/X4-Z11-E-A.jpg,602-1156-ND,X4-Z11-E-A,Digi International,GATEWAY ZIGBEE ETHERNT/RS232/USB,20,0,"384.00000","0","1","ConnectPort™ X4","Active","Transceiver, Gateway","ZigBee™","2.4GHz","General Purpose","Ethernet, RS-232, USB","-93dBm","15dBm","54Mbps","IoT Gateway"
https://www.multitech.com/documents/publications/data-sheets/86002163.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MFG_MTR-LEU1-B0x.JPG,881-1323-ND,MTR-LEU1-B07-EU-GB,Multi-Tech Systems Inc.,ROUTER 3G HSPA ETH,21,0,"390.20000","0","1","MultiConnect®","Active","Router","LTE","800MHz, 850MHz, 900MHz, 1.8GHz, 2.1GHz, 2.6GHz","General Purpose","RS-232","-","-","100Mbps","-"
https://www.lantronix.com/wp-content/uploads/pdf/SGX5150_PB.pdf,//media.digikey.com/Photos/LANTRONIX/SGX5150103US.jpg,1829-1065-ND,SGX5150102US,"Lantronix, Inc.",GATEWAY 802.11 ETHERNET RS232,9,0,"410.00000","0","1","SGX 5150","Active","Gateway","802.11a/b/g/n/ac","-","General Purpose","Ethernet, RS-232, USB","-","-","-","IoT Gateway"
https://www.digi.com/pdf/ds_digitransportwr21.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/WR21-U92B-DE1-SB.jpg,602-2147-ND,WR21-U92B-DE1-SB,Digi International,CELLULAR ROUTER GLOBAL HSPA 3G,14,0,"425.00000","0","1","Transport®","Active","Router","HSPA+","850MHz, 900MHz, 1.7GHz, 1.9GHz, 2.1GHz","General Purpose","Ethernet, RS-232","-","-","21Mbps","-"
http://www.echelon.com/assets/bltcf58413af6b5544d/4210x.pdf,//media.digikey.com/Photos/Echelon%20Photos/42100R.jpg,1499-1012-ND,42100R,Echelon Corporation,MOD ROUTER TP/FT-10 TO TP/FT-10,21,0,"425.43000","0","1","LonPoint®","Active","Router","-","-","General Purpose","-","-","-","1.25Mbps","-"
https://www.multitech.com/documents/publications/data-sheets/86002163.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTR-LTE.jpg,881-1250-ND,MTR-LAT1-B07-US,Multi-Tech Systems Inc.,CELLULAR ROUTER AT&T LTE CAT3,12,0,"426.98000","0","1","MultiConnect®","Active","Router","LTE","700MHz, 850MHz, 1.7GHz, 1.9GHz","General Purpose","RS-232","-","-","100Mbps","-"
https://www.multitech.com/documents/publications/data-sheets/86002163.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTR-LTE.jpg,881-1256-ND,MTR-LVW2-B08-US,Multi-Tech Systems Inc.,ROUTER 4G LTE VERIZON,19,0,"439.20000","0","1","MultiConnect®","Active","Router","LTE","700MHz, 1.7GHz","General Purpose","RS-232","-","-","100Mbps","-"
https://www.digi.com/pdf/ds-digi-connect-sensor-plus.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_CSENSE-A300.jpg,602-2011-ND,CSENSE-A210,Digi International,GATEWAY VERIZON GSM LTE,11,0,"469.00000","0","1","Digi Connect® Sensor+","Active","Gateway","GSM, LTE","850MHz, 900MHz, 1.8GHz, 1.9GHz","General Purpose","-","-","-","-","IoT Gateway"
https://www.digi.com/pdf/ds-digi-connect-sensor-plus.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_CSENSE-A300.jpg,602-2009-ND,CSENSE-A310,Digi International,GATEWAY AT&T/T-MOBILE GSM LTE,11,0,"469.00000","0","1","Digi Connect® Sensor+","Active","Gateway","GSM, LTE","850MHz, 900MHz, 1.8GHz, 1.9GHz","General Purpose","-","-","-","-","IoT Gateway"
https://www.digi.com/pdf/ds-digi-connect-sensor-plus.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_CSENSE-A300.jpg,602-2010-ND,CSENSE-A710,Digi International,GATEWAY GSM LTE 2G/3G,6,0,"469.00000","0","1","Digi Connect® Sensor+","Active","Gateway","GSM, LTE","850MHz, 900MHz, 1.8GHz, 1.9GHz","General Purpose","-","-","-","-","IoT Gateway"
https://www.multitech.com/documents/publications/data-sheets/86002163.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MTR-LTE.jpg,881-1252-ND,MTR-LAT1-B08-US,Multi-Tech Systems Inc.,LTE CAT 3 ROUTER W/GPS & US ACCE,9,0,"488.06000","0","1","MultiConnect®","Active","Router","LTE","700MHz, 850MHz, 1.7GHz, 1.9GHz","General Purpose","RS-232","-","-","100Mbps","-"
-,//media.digikey.com/Photos/HMS-Industrial-Networks/1.01.0332.20000.jpg,1976-1043-ND,1.01.0332.20000,HMS Networks,CAN-ETHERNET BRIDGE,9,0,"493.90000","0","1","-","Active","Gateway","-","-","-","Ethernet","-","-","-","-"
https://www.sierrawireless.com/-/media/iot/pdf/datasheets/sierrawireless_airlink_rv50_datasheet.pdf,//media.digikey.com/Photos/Sierra-Wireless/MFG_RV50.JPG,1719-1002-ND,RV50_1102557,Sierra Wireless AirLink,GATEWAY LTE HSPA+ ETHERNET INTL,12,0,"589.00000","0","1","AirLink®","Active","Gateway","LTE, HSPA+","800MHz, 900MHz, 1.8GHz, 1.9GHz, 2.1GHz, 2.6GHz","General Purpose","Ethernet, RS-232, USB","-145dBm","29dBm","150Mbps","IoT Gateway"
https://www.digi.com/pdf/ds_digitransportwr31.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_WR31.jpg,602-2157-ND,WR31-M52A-DE1-TB,Digi International,CELLULAR ROUTER AT&T VERIZON,88,0,"595.00000","0","1","Transport®","Active","Router","HSPA+, LTE","700MHz, 850MHz, 1.9GHz","LTE","RJ-45, RS-232, RS-422/485, USB","-","-","150Mbps","-"
https://www.digi.com/pdf/ds_digitransportwr31.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_WR31.jpg,602-2164-ND,WR31-M72A-DE1-TB,Digi International,CELLULAR ROUTER EMEA/APAC 3G,5,0,"595.00000","0","1","Transport®","Active","Router","EDGE, HSPA, LTE","800MHz, 900MHz, 1.8GHz, 2.1GHz, 2.6GHz","LTE","RJ-45, RS-232, RS-422/485, USB","-","-","150Mbps","-"
https://www.multitech.com/documents/publications/data-sheets/86002193.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MFG_MTCDT.jpg,591-1328-ND,MTCDT-246A-915-US-EU-GB,Multi-Tech Systems Inc.,AEP PROGRAMMABLE GATEWAY W/MTAC-,13,0,"602.25000","0","1","MultiConnect® Conduit™","Active","Gateway","802.11a/b/g/n, Bluetooth, HSPA+, LoRa, LTE","915MHz","General Purpose","Ethernet, USB","-","-","100Mbps","IoT Gateway"
https://www.multitech.com/documents/publications/data-sheets/86002193.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MFG_MTCDT.jpg,591-1330-ND,MTCDT-247A-915-US-EU-GB,Multi-Tech Systems Inc.,AEP PROGRAMMABLE GATEWAY W/MTAC-,4,0,"660.72000","0","1","MultiConnect® Conduit™","Active","Gateway","802.11a/b/g/n, Bluetooth, HSPA+, LoRa, LTE","915MHz","General Purpose","Ethernet, USB","-","-","100Mbps","IoT Gateway"
https://www.sierrawireless.com/-/media/iot/pdf/datasheets/sierrawireless_airlink_rv50_datasheet.pdf,//media.digikey.com/Photos/Sierra-Wireless/MFG_RV50.JPG,1719-1001-ND,RV50X_1103045,Sierra Wireless AirLink,GATEWAY LTE HSPA+ ETHERNET APAC,16,0,"689.00000","0","1","AirLink®","Active","Gateway","LTE, HSPA+","700MHz, 850MHz, 900MHz, 1.5GHz, 1.8GHz, 1.9GHz, 2.1GHz, 2.3GHz, 2.5GHz, 2.6GHz","General Purpose","Ethernet, RS-232, USB","-145dBm","29dBm","300Mbps","IoT Gateway"
https://www.digi.com/pdf/ds_digitransportwr31.pdf,-,602-2277-ND,WR31-M82A-DE1-TB,Digi International,CELLULAR ROUTER 4G LTE N.A./EMEA,13,0,"695.00000","0","1","Transport®","Active","Router","HSPA+, LTE","700MHz, 800MHz, 850MHz, 900MHz, 1.8GHz, 1.9GHz, 2.1GHz, 2.3GHz, 2.5GHz, 2.6GHz","General Purpose","RS-232/422/485","-","-","300Mbps","-"
https://www.digi.com/pdf/ds_digitransportwr31.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_WR31-L92A-DE1-TB.jpg,602-2165-ND,WR31-L92A-DE1-TB,Digi International,CELLULAR ROUTER GLOBAL HSPA 3G,10,0,"695.00000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
https://www.digi.com/pdf/digi-transport-lr54.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_LR54-AW401.jpg,602-1971-ND,LR54-AW401,Digi International,DIGI TRANSPORT LR54,24,0,"699.00000","0","1","Transport®","Active","Router","LTE, HSPA+","700MHz, 800MHz, 850MHz, 900MHz, 1.8GHz, 1.9GHz, 2.1GHz, 2.3GHz, 2.5GHz, 2.6GHz","LTE","RJ-45, RS-232","-","-","300Mbps","-"
https://assets.lairdtech.com/home/brandworld/files/Product%20Brief%20-%20Sentrius%20RG1xx%20Series%20Gateway%20v1_2.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_450-019x.jpg,450-0191-ND,450-0191,Laird - Wireless & Thermal Systems,LORAWAN WIFI BLUETOOTH/ETHERNET,18,0,"711.70000","0","1","Sentrius™","Active","Gateway","802.11a/b/g/n, Bluetooth v4.0, LoRaWAN","902MHz ~ 928MHz, 2.4GHz, 5GHz","General Purpose","Ethernet","-127dBm","28dbm","65Mbps","IoT Gateway, IP67"
https://assets.lairdtech.com/home/brandworld/files/Product%20Brief%20-%20Sentrius%20RG1xx%20Series%20Gateway%20v1_2.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_450-019x.jpg,450-0190-ND,450-0190,Laird - Wireless & Thermal Systems,GATEWAY 802.11 LORAWAN ETHERNET,16,0,"711.70000","0","1","Sentrius™","Active","Gateway","802.11a/b/g/n, Bluetooth v4.0, LoRaWAN","863MHz ~ 870MHz, 2.4GHz, 5GHz","General Purpose","Ethernet","-125dBm","25dBm","65Mbps","IoT Gateway, IP67"
https://www.anybus.com/docs/librariesprovider7/default-document-library/brochures-datasheets/anybus-x-gateway-datasheet.pdf,-,1976-1016-ND,AB7649-F,HMS Networks,ETHERNET/IP-PROFINET CONVERTER,10,0,"713.90000","0","1","-","Active","Gateway","EtherNet/IP™, PROFINET®","-","General Purpose","RJ-45 Ethernet","-","-","1Mbps","-"
https://www.multitech.com/documents/publications/data-sheets/86002193.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MFG_MTCDT.jpg,591-1331-ND,MTCDT-LAT1-246A-915-US,Multi-Tech Systems Inc.,LTE AEP PROGRAMMABLE GATEWAY W/M,11,0,"795.01000","0","1","MultiConnect® Conduit™","Active","Gateway","802.11a/b/g/n, Bluetooth, HSPA+, LoRa, LTE","915MHz","General Purpose","Ethernet, USB","-","-","100Mbps","IoT Gateway"
https://www.hms-networks.com/docs/librariesprovider7/default-document-library/brochures-datasheets/ethernetip-to-modbus-tcp-linking-device-datasheet.pdf,//media.digikey.com/Photos/HMS-Industrial-Networks/HMS-EN2MB-R.jpg,1976-1034-ND,HMS-EN2MB-R,HMS Networks,ETHERNET/IP-MODBUS TCP LINK,10,0,"823.90000","0","1","-","Active","-","-","-","-","-","-","-","-","-"
https://www.multitech.com/documents/publications/data-sheets/86002193.pdf,//media.digikey.com/Photos/Multi-Tech%20Photos/MFG_MTCDT.jpg,591-1332-ND,MTCDT-LAT1-247A-915-US,Multi-Tech Systems Inc.,LTE AEP PROGRAMMABLE GATEWAY W/M,14,0,"850.60000","0","1","MultiConnect® Conduit™","Active","Gateway","802.11a/b/g/n, Bluetooth, HSPA+, LoRa, LTE","915MHz","General Purpose","Ethernet, USB","-","-","100Mbps","IoT Gateway"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/FL%20MGUARD_UserManual.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2700642.JPG,277-11045-ND,2700642,Phoenix Contact,FL MGUARD RS2000 TX/TX VPN,4,126,"915.00000","0","1","-","Active","Router","-","-","General Purpose","-","-","-","-","-"
https://www.anybus.com/docs/librariesprovider7/default-document-library/brochures-datasheets/anybus-x-gateway-datasheet.pdf,-,1976-1020-ND,AB7669-F,HMS Networks,ETHERNET/IP-MODBUS TCP CONVERTER,21,0,"979.01000","0","1","-","Active","Gateway","EtherNet/IP™, Modbus","-","General Purpose","RJ-45 Ethernet","-","-","1Mbps","-"
https://www.anybus.com/docs/librariesprovider7/default-document-library/brochures-datasheets/anybus-x-gateway-datasheet.pdf,-,1976-1025-ND,AB7800-F,HMS Networks,PROFIBUS-ETHERNET/IP ADAPTER,7,0,"979.01000","0","1","-","Active","Gateway","EtherNet/IP™, PROFIBUS®","-","General Purpose","RJ-45 Ethernet","-","-","1Mbps","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2701875.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2701875.jpg,277-12408-ND,2701875,Phoenix Contact,ROUTER 3G HSPA+ TLM 1,7,46,"985.00000","0","1","-","Active","Router","-","-","General Purpose","-","-","-","-","-"
https://www.digi.com/pdf/ds_digitransportwr44r.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_WR44.jpg,602-2067-ND,WR44-L5A3-CE1-RF,Digi International,CELLULAR ROUTER US CANADA 4G/3G,6,0,"1067.00000","0","1","Transport®","Active","-","-","-","-","-","-","-","-","-"
https://www.multitech.com/documents/publications/data-sheets/86002197.pdf,//media.digikey.com/photos/Multi-Tech%20Photos/MTCDTIP-266A-915.jpg,881-1318-ND,MTCDTIP-266A-915,Multi-Tech Systems Inc.,GATEWAY LORA ETHERNET USB,17,0,"1130.26000","0","1","MultiConnect® Conduit™","Active","Gateway","LoRa","915MHz","General Purpose","Ethernet, USB","-","-","100Mbps","IoT Gateway"
https://www.multitech.com/documents/publications/data-sheets/86002197.pdf,//media.digikey.com/photos/Multi-Tech%20Photos/MTCDTIP-LEU1-266A-868.jpg,881-1322-ND,MTCDTIP-LVW2-266A-915,Multi-Tech Systems Inc.,GATEWAY LORA LTE ETHERNET USB,11,0,"1291.82000","0","1","MultiConnect® Conduit™","Active","Gateway","LoRa, LTE","915MHz","Wireless LAN","Ethernet, USB","-","-","100Mbps","IoT Gateway"
https://www.multitech.com/documents/publications/data-sheets/86002197.pdf,//media.digikey.com/photos/Multi-Tech%20Photos/MTCDTIP-LEU1-266A-868.jpg,881-1319-ND,MTCDTIP-LAT1-266A-915,Multi-Tech Systems Inc.,GATEWAY LORA LTE ETHERNET USB,9,0,"1291.82000","0","1","MultiConnect® Conduit™","Active","Gateway","LoRa, LTE","915MHz","Wireless LAN","Ethernet, USB","-","-","100Mbps","IoT Gateway"
https://www.lantronix.com/wp-content/uploads/pdf/xPico-Wi-Fi_PB.pdf,//media.digikey.com/photos/LANTRONIX/XPW100100B-01.jpg,1829-1020-ND,XPW100100B-01,"Lantronix, Inc.",XPICO WI-FI EMBEDDED IEEE 802.11,66,0,"27.00000","0","1","xPico®","Active","Gateway","-","2.4GHz","General Purpose","-","-","-","-","-"
http://www.lantronix.com/wp-content/uploads/pdf/xPico_PB.pdf,//media.digikey.com/Photos/LANTRONIX/XPC100100S-01.jpg,1829-1039-ND,XPC100100S-01,"Lantronix, Inc.","XPICO DEVICE SERVER MODULE, EXTE",91,0,"28.67000","0","1","xPico®","Active","Router","-","-","General Purpose","Ethernet","-","-","-","-"
https://www.lantronix.com/wp-content/uploads/pdf/xDirect_PB.pdf,//media.digikey.com/Photos/LANTRONIX/xDirect.JPG,1829-1025-ND,XDT2321002-01-S,"Lantronix, Inc.",XDIRECT232 SINGLE PORT RS232 10/,12,0,"99.95000","0","1","xDirect®","Active","Router","-","-","General Purpose","-","-","-","-","-"
https://www.lantronix.com/wp-content/uploads/pdf/xDirect-IAP_PB.pdf,//media.digikey.com/Photos/LANTRONIX/XDT4851002IA-01-S.jpg,1829-1034-ND,XDT4851002IA-01-S,"Lantronix, Inc.","XDIRECT-IAP DEVICE SERVER, MODBU",13,0,"109.95000","0","1","xDirect®","Active","Router","-","-","General Purpose","-","-","-","-","-"
https://www.digi.com/pdf/ds_xbeegateway.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/X2E-Z3C-W1-W.jpg,602-1879-ND,X2E-Z3C-W1-W,Digi International,GATEWAY 802.11 ZIGBEE ETHERNET,7,0,"127.68000","0","1","ConnectPort® X2E","Active","Transceiver, Gateway","802.11 b/g/n, Zigbee™","2.4GHz","AMR, Consumer/PC, ISM","RJ-45 Ethernet","-102dBm","8dBm","72.2Mbps","IoT Gateway"
https://www.digi.com/pdf/ds_connectportx2.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/X2-A11-EM-W.jpg,602-1673-ND,X2-Z11-EM-W,Digi International,GATEWAY 802.15.4 ZIGBEE ETHERNET,7,0,"158.54000","0","1","ConnectPort™ X2","Active","Transceiver, Gateway","802.15.4 Zigbee™","2.4GHz","General Purpose","RJ-45 Ethernet","-82dBm","16dBm","11Mbps","IoT Gateway"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/Digi_XBee_Ind_Gateway_12-15-17.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_XGI-20CZ7.jpg,602-2213-ND,XGI-20CZ7-E00-W0,Digi International,GATEWAY ZIGBEE ETHERNET,9,0,"199.00000","0","1","XBee®","Active","Gateway","ZigBee™","850MHz, 900MHz, 1.9GHz, 2.1GHz","General Purpose","Ethernet","-102dBm","8dBm","-","IoT Gateway"
