Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Configuration","Number of Ports","Copper Ports","Copper Type","Fiber Ports","Fiber Type","SFP/XFP Ports","SFP/XFP Type","PoE Ports","Connector Type","Voltage - Input","Ingress Protection","Mounting Type","Operating Temperature"
https://assets.tripplite.com/product-pdfs/en/u360003km.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U360-003-KM_primary.jpg,TL1849-ND,U360-003-KM,Tripp Lite,4-PORT USB SUPERSPEED COMP HUB,7,0,"45.33000","0","1","-","Active","Hub, USB","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/u4600044abc.pdf,//media.digikey.com/photos/Tripplite%20Photos/U460-004-4AB-C.JPG,TL1955-ND,U460-004-4AB-C,Tripp Lite,"4-PORT USB 3.1 HUB, 4X USB-A, TH",46,0,"51.71000","0","1","-","Active","Hub, USB","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/u4600033agbc.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U460-003-3AGB-C.jpg,TL1953-ND,U460-003-3AGB-C,Tripp Lite,USB-C TO ETHERNET ADAPTER WITH 3,45,0,"68.68000","0","1","-","Active","Hub, USB","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.atoponline.com/wp-content/uploads/2018/09/CA_EH2008-v0.2.pdf,-,EH2008-ND,EH2008,ATOP Technologies,8PORT UNMANAGED FAST ETHERNET SW,50,0,"80.80000","0","1","EH","Active","Switch - Unmanaged","Fixed","8","8","10/100","-","-","-","-","-","RJ45","9V ~ 48V","IP40","DIN Rail, Wall Mount","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2832344_UM.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2832344.jpg,277-3052-ND,2832344,Phoenix Contact,NETWORK SWITCH-MANAGED 2 PORT,5,0,"103.00000","0","1","-","Active","Switch - Managed","Fixed","2","2","10/100","-","-","-","-","-","RJ45","-","IP20","DIN Rail","-20°C ~ 55°C"
https://assets.tripplite.com/product-pdfs/en/ng16.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_NG16.jpg,TL1543-ND,NG16,Tripp Lite,NETWORK 16 PORT 10/100/1000 MBPS,5,0,"103.63000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/ng5poe.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_NG5POE.jpg,TL1547-ND,NG5POE,Tripp Lite,NETWORK 5 PORT 10/100/1000 MBPS,3,0,"109.88000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.literature.molex.com/SQLImages/kelmscott/Molex/PDF_Images/987651-9711.pdf,-,WM26461-ND,1120361000,Molex,NETWORK SWITCH UNMANAGED 5PORT,10,0,"110.40000","0","1","112036","Active","Switch - Unmanaged","Fixed","5","5","10/100","-","-","-","-","-","RJ45","24VDC","IP20","DIN Rail","-40°C ~ 70°C"
http://us.idec.com/Common/Download.aspx?d=414761,//media.digikey.com/Photos/IDEC/MFG_SX5E-HU055B.jpg,1885-1466-ND,SX5E-HU055B,IDEC,NETWORK SWITCH-UNMANAGED 5 PORT,10,0,"113.36000","0","1","SX5E","Active","Switch - Unmanaged","Fixed","5","5","10/100","-","-","-","-","-","RJ45","18 ~ 30VAC, 9 ~ 60VDC","IP30","DIN Rail","-40°C ~ 75°C"
https://b2b.harting.com/files/download/PRD/PDF_TS/24020030000_100546347DRW001A.pdf,//media.digikey.com/Photos/Harting/MFG_24020030000.jpg,1195-6940-ND,24020030000,HARTING,NETWORK SWITCH-UNMANAGED 3 PORT,8,0,"116.80000","0","1","-","Active","Switch - Unmanaged","Fixed","3","3","10/100","-","-","-","-","-","RJ45","9 ~ 60VDC","IP30","DIN Rail","-40°C ~ 70°C"
http://www.lantronix.com/wp-content/uploads/pdf/XPress-Pro-SW_PB.pdf,-,1829-1130-ND,X52000001-01,"Lantronix, Inc.",NETWORK SWITCH-MANAGED 5 PORT,6,0,"118.00000","0","1","-","Active","Switch - Managed","Fixed","5","5","10/100","-","-","-","-","-","RJ45","12 ~ 48VDC","-","DIN Rail","-"
http://www.literature.molex.com/SQLImages/kelmscott/Molex/PDF_Images/987651-9711.pdf,-,WM26462-ND,1120361002,Molex,NETWORK SWITCH UNMANAGED 5PORT,6,0,"120.87000","0","1","112036","Active","Switch - Unmanaged","Fixed","5","5","10/100/1000","-","-","-","-","-","RJ45","24VDC","IP20","DIN Rail","-40°C ~ 70°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HES5B-8B-Datasheet.pdf,//media.digikey.com/Photos/Henrich/MFG_HES8B.jpg,1953-1013-ND,HES8B-VLW,Henrich Electronics Corporation,NETWORK SWITCH-UNMANAGED 8 PORT,20,0,"128.29000","0","1","-","Active","Switch - Unmanaged","Fixed","8","8","10/100","-","-","-","-","-","RJ45","10 ~ 24VAC, 12 ~ 36VDC","IP30","DIN Rail","-40°C ~ 75°C"
http://www.ak-nord.de/en/daten/brochure_dr_sw.pdf,//media.digikey.com/Photos/AK-Nord-GmbH/MFG_AK-DR-SW5.JPG,1851-1004-ND,AK-DR-SW5,AK-Nord GmbH,NETWORK SWITCH-MANAGED 5 PORT,3,0,"135.99000","0","1","-","Active","Switch - Managed","Fixed","5","5","10/100","-","-","-","-","-","RJ45","7 ~ 32VDC","IP30","DIN Rail","-10°C ~ 60°C"
http://www.ak-nord.de/en/daten/brochure_rp_sw.pdf,//media.digikey.com/Photos/AK-Nord-GmbH/MFG_AK-RP-SW5.JPG,1851-1005-ND,AK-RP-SW5,AK-Nord GmbH,NETWORK SWITCH-MANAGED 5 PORT,2,0,"135.99000","0","1","-","Active","Switch - Managed","Fixed","5","5","10/100","-","-","-","-","-","RJ45","7 ~ 32VDC","IP30","DIN Rail","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Industrial_Ethernet_Cat(2016-2017).pdf,//media.digikey.com/Photos/Weidmuller/1240850000.JPG,281-4408-ND,1240850000,Weidmüller,NETWORK SWITCH-UNMANAGED 5 PORT,4,48,"139.87000","0","1","-","Active","Switch - Unmanaged","Fixed","5","5","10/100","-","-","-","-","-","RJ45","9.6 ~ 60VDC, 18 ~ 30VAC","IP30","DIN Rail","-40°C ~ 75°C"
https://assets.tripplite.com/product-pdfs/en/ng8poe.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_NG8POE.jpg,TL1550-ND,NG8POE,Tripp Lite,NETWORK 8 PORT 10/100/1000 MBPS,6,0,"141.39000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.atoponline.com/wp-content/uploads/2017/12/ATOP-Industrial-Networking-Brochure-2017.pdf#page=23,//media.digikey.com/photos/ATOP-Technologies/RHG7X28-M4.JPG,RHG7X28-M4-ND,RHG7X28-M4,ATOP Technologies,NETWORK SWITCH-MANAGED 4 PORT,9,0,"149.38000","0","1","RHG7628","Active","Switch - Managed","Modular - Rack","4","4","10/100/1000","-","-","-","-","-","RJ45, SFP","48 ~ 57VDC","IP30","DIN Rail","-40°C ~ 75°C"
http://www.atoponline.com/wp-content/uploads/2017/12/ATOP-Industrial-Networking-Brochure-2017.pdf#page=23,//media.digikey.com/photos/ATOP-Technologies/RHG7X28-M5.JPG,RHG7X28-M5-ND,RHG7X28-M5,ATOP Technologies,NETWORK SWITCH-MANAGED 24 PORT,9,0,"149.38000","0","1","-","Active","Switch - Managed","Modular - Rack","24","-","10/100/1000","4","SFP","4","SFP, Gigabit","8","RJ45, SFP","48 ~ 57VDC","IP30","DIN Rail","-40°C ~ 75°C"
https://e-catalog.beldensolutions.com/download/managed/pim/c287a15d-d413-4e35-bc37-c4c192259360/HB_Install_MACH4002_10_01_us.PDF?type=attachment,-,1797-1057-ND,943865001,Hirschmann,M-FAST SFP-MM/LC,5,0,"163.06000","0","1","-","Active","SFP Transceiver","Fixed + SFP","1","-","-","1","100BASE-FX (Multimode, Singlemode)","1 (SFP)","-","-","SFP","-","IP20","7"" Mounting Rack","0°C ~ 60°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HES5B-8B-Datasheet.pdf,//media.digikey.com/Photos/Henrich/MFG_HES5B.jpg,1953-1010-ND,HES5B-LC-VL,Henrich Electronics Corporation,NETWORK SWITCH-UNMANAGED 5 PORT,10,0,"164.94000","0","1","-","Active","Switch - Unmanaged","Fixed","5","4","10/100","1","100BASE-FX (Multimode, Singlemode)","-","-","-","RJ45, LC","10 ~ 24VAC, 12 ~ 36VDC","IP30","DIN Rail","-10°C ~ 60°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HES5B-8B-Datasheet.pdf,//media.digikey.com/Photos/Henrich/MFG_HES5B.jpg,1953-1011-ND,HES5B-LC-VLW,Henrich Electronics Corporation,NETWORK SWITCH-UNMANAGED 5 PORT,8,0,"183.79000","0","1","-","Active","Switch - Unmanaged","Fixed","5","4","10/100","1","100BASE-FX (Multimode, Singlemode)","-","-","-","RJ45, LC","10 ~ 24VAC, 12 ~ 36VDC","IP30","DIN Rail","-40°C ~ 75°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HES5A-4E-Datasheet.pdf,//media.digikey.com/Photos/Henrich/MFG_HES5A-4E-Series.jpg,1953-1029-ND,HES5A-4E-VLW,Henrich Electronics Corporation,NETWORK SWITCH-UNMANAGED 5 PORT,19,0,"187.56000","0","1","-","Active","Switch - Unmanaged","Fixed","5","1","10/100","1","SFP","1","-","4","RJ45, SFP","24 ~ 52VDC","IP30","DIN Rail","-40°C ~ 75°C"
http://www.belden.com/docs/upload/SPIDER-III-Standard-and-Premium-Line-Switches-Brochure.pdf,-,1797-1042-ND,SPIDER-SL-20-04T1M29999SY9HHHH,Hirschmann,NETWORK SWITCH-UNMANAGED 5 PORT,8,0,"200.55000","0","1","SPIDER III","Active","Switch - Unmanaged","Fixed","5","4","10/100","1","100BASE-FX (Multimode)","-","-","-","RJ45, SC","9.6 ~ 32VDC","IP30","DIN Rail","0°C ~ 60°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HES5B-8B-Datasheet.pdf,//media.digikey.com/Photos/Henrich/MFG_HES8B.jpg,1953-1014-ND,HES8B-LC-VL,Henrich Electronics Corporation,NETWORK SWITCH-UNMANAGED 8 PORT,10,0,"202.64000","0","1","-","Active","Switch - Unmanaged","Fixed","8","7","10/100","1","100BASE-FX (Multimode, Singlemode)","-","-","-","RJ45, LC","10 ~ 24VAC, 12 ~ 36VDC","IP30","DIN Rail","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Industrial_Ethernet_Active&Passive_DS.pdf,-,281-4430-ND,1286560000,Weidmüller,NETWORK SWITCH-UNMANAGED 8 PORT,2,13,"206.07000","0","1","-","Active","Switch - Unmanaged","Fixed","8","8","10/100","-","-","-","-","-","RJ45","9.6 ~ 60VDC, 18 ~ 30VAC","IP30","DIN Rail","-40°C ~ 75°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HES5A-4E-Datasheet.pdf,//media.digikey.com/Photos/Henrich/MFG_HES5A-4E-Series.jpg,1953-1031-ND,HES5A-4E-SFP-VLW,Henrich Electronics Corporation,NETWORK SWITCH-UNMANAGED 5 PORT,20,0,"206.41000","0","1","-","Active","Switch - Unmanaged","Fixed","5","1","10/100","1","SFP","1","-","4","RJ45, SFP","24 ~ 52VDC","IP30","DIN Rail","-40°C ~ 75°C"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Industrial_Ethernet_Cat(2016-2017).pdf,//media.digikey.com/Photos/Weidmuller/MFG_1240890000.jpg,281-3569-ND,1240890000,Weidmüller,NETWORK SWITCH-UNMANAGED 5 PORT,2,6,"217.42000","0","1","-","Active","Switch - Unmanaged","Fixed","5","4","10/100","1","100BASE-FX (Multimode)","-","-","-","RJ45, SC","9.6 ~ 60VDC, 18 ~ 30VAC","IP30","DIN Rail","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Industrial_Ethernet_Cat(2016-2017).pdf,//media.digikey.com/Photos/Weidmuller/MFG_1240880000.jpg,281-4409-ND,1240880000,Weidmüller,NETWORK SWITCH-UNMANAGED 5 PORT,2,3,"217.42000","0","1","-","Active","Switch - Unmanaged","Fixed","5","4","10/100","1","100BASE-FX (Multimode)","-","-","-","RJ45, ST","9.6 ~ 60VDC, 18 ~ 30VAC","IP30","DIN Rail","-10°C ~ 60°C"
https://belden.picturepark.com/Go/C80a5TQ8,-,1797-1028-ND,SPIDER-PL-20-05T1999999TY9HHHH,Hirschmann,NETWORK SWITCH-UNMANAGED 5 PORT,7,0,"221.28000","0","1","SPIDER III","Active","Switch - Unmanaged","Fixed","5","5","10/100","-","-","-","-","-","RJ45","9.6 ~ 32VDC","IP40","DIN Rail","-40°C ~ 70°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HES5B-8B-Datasheet.pdf,//media.digikey.com/Photos/Henrich/MFG_HES8B.jpg,1953-1015-ND,HES8B-LC-VLW,Henrich Electronics Corporation,NETWORK SWITCH-UNMANAGED 8 PORT,7,0,"221.49000","0","1","-","Active","Switch - Unmanaged","Fixed","8","7","10/100","1","100BASE-FX (Multimode, Singlemode)","-","-","-","RJ45, LC","10 ~ 24VAC, 12 ~ 36VDC","IP30","DIN Rail","-40°C ~ 75°C"
https://b2b.harting.com/files/download/PRD/PDF_TS/24024050010_100564585DRW001A.pdf,//media.digikey.com/Photos/Harting/MFG_24024050000.jpg,1195-6943-ND,24024050010,HARTING,NETWORK SWITCH-UNMANAGED 5 PORT,3,0,"224.82000","0","1","-","Active","Switch - Unmanaged","Fixed","5","5","10/100/1000","-","-","-","-","-","RJ45","9 ~ 60VDC","IP30","DIN Rail","0°C ~ 55°C"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2891018,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2891018.jpg,277-16777-ND,2891018,Phoenix Contact,NETWORK SWITCH-UNMANAGED 8 PORT,8,742,"229.00000","0","1","-","Active","Switch - Unmanaged","Fixed","8","8","10/100","-","-","-","-","-","RJ45","9 ~ 32VDC","IP20","DIN Rail","0°C ~ 60°C"
https://assets.tripplite.com/product-pdfs/en/nsug16.pdf,-,TL2150-ND,NSU-G16,Tripp Lite,NETWORK SWITCH-UNMANAGED 16 PORT,3,0,"240.40000","0","1","-","Active","Switch - Unmanaged","Fixed","16","16","10/100/1000","-","-","-","-","-","RJ45","120VAC","-","Rack Mount","0°C ~ 40°C"
http://www.atoponline.com/wp-content/uploads/2017/12/ATOP-Industrial-Networking-Brochure-2017.pdf#page=23,-,RHG7X28-M2-ND,RHG7X28-M2,ATOP Technologies,NETWORK SWITCH-MANAGED 8 PORT,6,0,"243.11000","0","1","RHG7628","Active","Switch - Managed","Modular - Rack","8","8","10/100/1000","-","SFP","-","SFP, Gigabit","-","RJ45, SFP","48 ~ 57VDC","IP30","DIN Rail","-40°C ~ 75°C"
http://www.atoponline.com/wp-content/uploads/2017/12/ATOP-Industrial-Networking-Brochure-2017.pdf#page=23,-,RHG7X28-M3-ND,RHG7X28-M3,ATOP Technologies,NETWORK SWITCH-MANAGED 8 PORT,5,0,"243.11000","0","1","RHG7628","Active","Switch - Managed","Modular - Rack","8","-","10/100","8","SFP","8","SFP, Gigabit","-","RJ45, SFP","48 ~ 57VDC","IP30","DIN Rail","-40°C ~ 75°C"
https://b2b.harting.com/files/download/PRD/PDF_TS/24024050000_100564586DRW001A.pdf,//media.digikey.com/Photos/Harting/MFG_24024050000.jpg,1195-6942-ND,24024050000,HARTING,NETWORK SWITCH-UNMANAGED 5 PORT,3,0,"255.91000","0","1","-","Active","Switch - Unmanaged","Fixed","5","5","10/100/1000","-","-","-","-","-","RJ45","9 ~ 60VDC","IP30","DIN Rail","-40°C ~ 70°C"
https://www.ia.omron.com/data_pdf/cat/w4s1_v227-e1_5_1_csm1013104.pdf,//media.digikey.com/Photos/Omron%20Auto/W4S1-03B.JPG,Z8093-ND,W4S1-03B,Omron Automation and Safety,NETWORK SWITCH-UNMANAGED 3 PORT,7,28,"262.89000","0","1","-","Active","Switch - Unmanaged","Fixed","3","3","10/100","-","-","-","-","-","RJ45","24VDC","-","DIN Rail","0°C ~ 55°C"
https://info.belden.com/hubfs/resources/technical/solution-brochures/spider-iii-standard-and-premium-line-switches-brochure.pdf,//media.digikey.com/Photos/Hirschmann/SPIDER-PL-20-08T1999999TY9HHHH.jpg,1797-1027-ND,SPIDER-PL-20-08T1999999TY9HHHH,Hirschmann,NETWORK SWITCH-UNMANAGED 8 PORT,8,0,"269.69000","0","1","SPIDER III","Active","Switch - Unmanaged","Fixed","8","8","10/100","-","-","-","-","-","RJ45","9.6 ~ 32VDC","IP40","DIN Rail","-40°C ~ 70°C"
http://www.atoponline.com/wp-content/uploads/2018/05/CA_EHG2408-v0.4.pdf,-,EHG2408-2SFP-ND,EHG2408-2SFP,ATOP Technologies,8PORT UNMANAGED SECURE SMART GIG,20,0,"281.18000","0","1","EH","Active","Switch - Managed","Fixed + SFP","8","6","10/100/1000","Up to 2","SFP","2","SFP, Gigabit","-","RJ45, SFP","9V ~ 48V","IP30","DIN Rail, Wall Mount","-20°C ~ 70°C"
http://select.phoenixcontact.com/phoenix/dwld/2665_en_I.pdf;jsessionid=A4C1532E7371959AC689E8567B7B0B43.select-lin-dmz-app02-download?cp=y&asid2=594956373993635,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2891004.jpg,277-3213-ND,2891004,Phoenix Contact,NETWORK SWITCH-UNMANAGED 5 PORT,13,183,"295.00000","0","1","-","Active","Switch - Unmanaged","Fixed","5","4","10/100","1","100BASE-FX (Multimode)","-","-","-","RJ45, SC-D","9 ~ 32VDC","IP20","-","-40°C ~ 75°C"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/FL_Switch_2000_UM.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2702665.jpg,277-16923-ND,2702323,Phoenix Contact,ETHERNET SWITCH 5 RJ45 PORTS 10/,4,36,"299.00000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.e-catalog.beldensolutions.com/pdfreport_pimobject.xhtml?ip=false&path=57078-24455-49855-50103-40109&locale=en&ip=false,-,1797-1031-ND,SPIDER 8TX-EEC,Hirschmann,NETWORK SWITCH-UNMANAGED 8 PORT,11,0,"310.58000","0","1","SPIDER","Active","Switch - Unmanaged","Fixed","8","8","10/100","-","-","-","-","-","RJ45","0 ~ 32VDC","IP30","DIN Rail","-40°C ~ 70°C"
http://www.industrialnetworking.com/pdf/942132015.pdf,-,1797-1026-ND,SPIDER-SL-40-06T1O6O699SY9HHHH,Hirschmann,NETWORK SWITCH-UNMANAGED 8 PORT,7,0,"311.18000","0","1","SPIDER III","Active","Switch - Unmanaged","Fixed + SFP","8","6","10/100/1000","2","SFP","2","SFP, Gigabit","-","RJ45, SFP","9.6 ~ 32VDC","IP30","DIN Rail","0°C ~ 50°C"
http://www.atoponline.com/wp-content/uploads/2017/12/ATOP-Industrial-Networking-Brochure-2017.pdf#page=23,-,RHG7X28-M1-ND,RHG7X28-M1,ATOP Technologies,NETWORK SWITCH-MANAGED 8 PORT,9,0,"314.87000","0","1","RHG7628","Active","Switch - Managed","Modular - Rack","8","8","10/100/1000","-","SFP","-","SFP, Gigabit","8","RJ45, SFP","48 ~ 57VDC","IP30","DIN Rail","-40°C ~ 75°C"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2891045.pdf,-,277-17316-ND,2891045,Phoenix Contact,NETWORK SWITCH-UNMANAGED 8 PORT,3,13,"315.00000","0","1","-","Active","Switch - Unmanaged","Fixed","8","8","10/100","-","-","-","-","-","RJ45","9 ~ 32VDC","IP20","DIN Rail","-40°C ~ 75°C"
https://e-catalog.beldensolutions.com/download/managed/pim/c287a15d-d413-4e35-bc37-c4c192259360/HB_Install_MACH4002_10_01_us.PDF?type=attachment,//media.digikey.com/Photos/Hirschmann/943866001.JPG,1797-1058-ND,943866001,Hirschmann,M-FAST SFP-SM/LC,4,0,"318.67000","0","1","-","Active","SFP Transceiver","Fixed + SFP","1","-","-","1","100BASE-FX (Singlemode)","1 (SFP)","-","-","SFP","-","IP20","7"" Mounting Rack","0°C ~ 60°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HES5M-8M-Datasheet.pdf,-,1953-1018-ND,HES5M-VL,Henrich Electronics Corporation,NETWORK SWITCH-MANAGED 5 PORT,10,0,"334.59000","0","1","-","Active","Switch - Managed","Fixed","5","5","10/100","-","-","-","-","-","RJ45","10 ~ 24VAC, 12 ~ 36VDC","IP30","DIN Rail","-10°C ~ 60°C"
https://info.belden.com/hubfs/resources/technical/solution-brochures/spider-iii-standard-and-premium-line-switches-brochure.pdf,//media.digikey.com/Photos/Hirschmann/942141024.jpg,1797-1043-ND,942141024,Hirschmann,SPIDER-PL-20-04T1M29999TY9HHHH,6,0,"338.84000","0","1","SPIDER III","Active","Switch - Unmanaged","Fixed","5","5","10/100","-","-","-","-","-","RJ45, SC","9.6 ~ 32VDC","IP30","DIN Rail","-40°C ~ 70°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HES5M-8M-Datasheet.pdf,-,1953-1019-ND,HES5M-VLW,Henrich Electronics Corporation,NETWORK SWITCH-MANAGED 5 PORT,5,0,"346.61000","0","1","-","Active","Switch - Managed","Fixed","5","5","10/100","-","-","-","-","-","RJ45","10 ~ 24VAC, 12 ~ 36VDC","IP30","DIN Rail","-40°C ~ 75°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HES5M-8M-Datasheet.pdf,-,1953-1020-ND,HES8M-VL,Henrich Electronics Corporation,NETWORK SWITCH-MANAGED 8 PORT,10,0,"353.44000","0","1","-","Active","Switch - Managed","Fixed","8","8","10/100","-","-","-","-","-","RJ45","10 ~ 24VAC, 12 ~ 36VDC","IP30","DIN Rail","-10°C ~ 60°C"
https://info.belden.com/hubfs/resources/technical/technical-data/GECKO-5TX-Data-Sheet-tech-data-sheet.pdf,//media.digikey.com/photos/Hirschmann/GECKO-5TX.jpg,1797-1035-ND,GECKO 5TX,Hirschmann,NETWORK SWITCH-MANAGED 5 PORT,6,0,"353.82000","0","1","Gecko","Active","Switch - Managed","Fixed","5","5","10/100","-","-","-","-","-","RJ45","9.6 ~ 32VDC","IP30","DIN Rail","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Industrial_Ethernet_Cat(2016-2017).pdf,//media.digikey.com/photos/Weidmuller/MFG_1240910000.jpg,281-3565-ND,1240910000,Weidmüller,NETWORK SWITCH-UNMANAGED 8 PORT,3,9,"360.38000","0","1","-","Active","Switch - Unmanaged","Fixed","8","6","10/100","2","100BASE-FX (Multimode)","-","-","-","RJ45, SC","9.6 ~ 60VDC, 18 ~ 30VAC","IP30","DIN Rail","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Industrial_Ethernet_Cat(2016-2017).pdf,//media.digikey.com/Photos/Weidmuller/MFG_1240930000.jpg,281-4410-ND,1240930000,Weidmüller,NETWORK SWITCH-UNMANAGED 8 PORT,2,9,"360.38000","0","1","-","Active","Switch - Unmanaged","Fixed","8","6","10/100","2","100BASE-FX (Multimode)","-","-","-","RJ45, ST","9.6 ~ 60VDC, 18 ~ 30VAC","IP30","DIN Rail","-10°C ~ 60°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HES6G-4E-Datasheet.pdf,-,1953-1032-ND,HES6G-4E-2SFP-VL,Henrich Electronics Corporation,NETWORK SWITCH-UNMANAGED 6 PORT,15,0,"362.02000","0","1","-","Active","Switch - Unmanaged","Fixed","6","1","10/100","2","SFP","2","-","4","RJ45","24 ~ 52VDC","IP30","DIN Rail","-10°C ~ 60°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HES5M-8M-Datasheet.pdf,-,1953-1021-ND,HES8M-VLW,Henrich Electronics Corporation,NETWORK SWITCH-MANAGED 8 PORT,5,0,"372.94000","0","1","-","Active","Switch - Managed","Fixed","8","8","10/100","-","-","-","-","-","RJ45","10 ~ 24VAC, 12 ~ 36VDC","IP30","DIN Rail","-40°C ~ 75°C"
http://www.henrich-inc.com/products/switches/DATASHEET/HES6G-4E-Datasheet.pdf,-,1953-1033-ND,HES6G-4E-2SFP-VLW,Henrich Electronics Corporation,NETWORK SWITCH-UNMANAGED 6 PORT,10,0,"374.50000","0","1","-","Active","Switch - Unmanaged","Fixed","6","1","10/100","2","SFP","2","-","4","RJ45","24 ~ 52VDC","IP30","DIN Rail","-40°C ~ 75°C"
https://www.e-catalog.beldensolutions.com/pdfreport_pimobject.xhtml?ip=false&path=57078-24455-49855-211393-400965&locale=en&ip=false,//media.digikey.com/Photos/Hirschmann/SPIDER-GIGA-2TX-POE-EEC.jpg,1797-1030-ND,SPIDER GIGA 2TX POE EEC,Hirschmann,NETWORK SWITCH-UNMANAGED 2 PORT,4,0,"375.17000","0","1","SPIDER","Active","Switch - Unmanaged","Fixed","2","2","10/100/1000","-","-","-","-","2","RJ45","0 ~ 48VDC","IP30","DIN Rail","-40°C ~ 70°C"
https://www.ia.omron.com/data_pdf/cat/w4s1_v227-e1_5_1_csm1013104.pdf,//media.digikey.com/Photos/Omron%20Auto/W4S1-05B.JPG,Z8094-ND,W4S1-05B,Omron Automation and Safety,NETWORK SWITCH-UNMANAGED 5 PORT,14,0,"389.61000","0","1","-","Active","Switch - Unmanaged","Fixed","5","5","10/100","-","-","-","-","-","RJ45","24VDC","-","DIN Rail","0°C ~ 55°C"
https://e-catalog.beldensolutions.com/pdfreport_pimobject.xhtml?ip=false&path=57078-24455-49850-351255-436060-436061&locale=en&ip=false,//media.digikey.com/Photos/Hirschmann/943892001.jpg,1797-1046-ND,943892001,Hirschmann,OCTOPUS 5TX EEC,12,0,"391.66000","0","1","OCTOPUS","Active","Switch - Unmanaged","-","5","5","10/100","-","-","-","-","-","-","9.6 ~ 32VDC","IP67","Wall Mount","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1241380000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1241380000.jpg,281-3568-ND,1241380000,Weidmüller,NETWORK SWITCH-UNMANAGED 6 PORT,2,1,"415.96000","0","1","-","Active","Switch - Unmanaged","Fixed","6","6","10/100","-","-","-","-","4","RJ45","20 ~ 60VDC","IP30","DIN Rail","0°C ~ 60°C"
-,//media.digikey.com/Photos/Hirschmann/942141018.jpg,1797-1059-ND,942141018,Hirschmann,NETWORK SWITCH UNMANAGED 16 PORT,6,0,"428.63000","0","1","SPIDER","Active","Switch - Unmanaged","Fixed","16","16","10/100","-","-","-","-","-","RJ45","9.6 ~ 60VDC","IP40","DIN Rail","-40°C ~ 70°C"
