Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Features","For Use With/Related Products"
https://www.mgchemicals.com/downloads/tds/tds-8702-l.pdf,//media.digikey.com/photos/MG%20Chemicals%20Photos/MFG_8702-10ML.jpg,473-1214-ND,8702-10ML,MG Chemicals,"THREADLOCKER, MEDIUM STRENGTH, R",37,0,"9.13000","0","1","8702","Active","-","-","-"
https://www.mgchemicals.com/downloads/tds/tds-8701-l.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_8701-10ML.jpg,473-1213-ND,8701-10ML,MG Chemicals,"THREADLOCKER, LOW STRENGTH, REMO",26,0,"9.13000","0","1","8701","Active","-","-","-"
https://multimedia.3m.com/mws/media/66285O/scotch-weld-instant-adhesives.pdf,//media.digikey.com/Photos/3M%20Photos/CA4-2GM.jpg,3M161077-ND,CA4-2GM,3M,SCOTCH-WELD INSTANT ADHESIVE CA4,28,0,"9.52000","0","1","-","Active","Acrylic","Fast Cure","Multi-Purpose"
-,//media.digikey.com/Photos/3M%20Photos/MFG_SF20-20G-BTL.jpg,3M162120-ND,SF20 20G BTL,3M,SCOTCH-WELD SUPER FAST INSTANT A,53,0,"13.68000","0","1","-","Active","Acrylic","Clear, Fast Cure","Multi-Purpose"
http://www.mgchemicals.com/downloads/tds/tds-8333.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/8333-20G.JPG,473-1208-ND,8333-20G,MG Chemicals,SUPER GLUE LIQUID 1 OZ,99,0,"13.93000","0","1","8333","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Loctite%20PDFs/RTV%20_Silicone.pdf,//media.digikey.com/Photos/Loctite/234323.JPG,1000-127-ND,234323,LOCTITE,LOCTITE NC RTV SIL CL 80ML,35,0,"14.04000","0","1","*","Active","-","-","-"
https://www.mgchemicals.com/downloads/tds/tds-8332-2parts.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/8332-25ML.JPG,473-1226-ND,8332-25ML,MG Chemicals,ADHESIVE - FAST SETTING EPOXY -,26,0,"14.45000","0","1","8332","Active","-","-","-"
https://multimedia.3m.com/mws/media/464088O/3m-scotch-weld-engineered-grade-cyanoacrylates.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_PR1001OZ.jpg,3M156247-ND,PR100,3M,PLASTIC/RBBR INSTANT ADH 1OZ BTL,64,0,"16.49000","0","1","*","Active","-","-","-"
https://multimedia.3m.com/mws/media/464088O/3m-scotch-weld-engineered-grade-cyanoacrylates.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_PR1500-20G-BTL.jpg,3M157184-ND,PR1500 20G BTL,3M,ADHESIVE CLEAR 0.70ML,57,0,"16.49000","0","1","-","Active","Adhesive","Clear, 0.70ml","Multi-Purpose"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/Sugru-001_002_Web.pdf,//media.digikey.com/photos/Pimoroni%20Photos/SUGRU-002.JPG,1778-1085-ND,SUGRU-002,Pimoroni Ltd,SUGRU (8 PACK),22,0,"16.56000","0","1","-","Active","Silicone","Hand Formable, Black, Blue, Red, White, Yellow","-"
-,//media.digikey.com/photos/Steinel%20Photos/MFG_04080.jpg,SDL4062-ND,04080,Steinel America,GLUE STICK 1/2"" X 10"" 1=18STICKS,56,0,"16.93000","0","1","ThermaMelt™ 6000","Active","Hot Melt","-","HiPURformer™ Bonding System"
//media.digikey.com/pdf/Data%20Sheets/MG%20Chemicals%20PDFs/RTV102.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/RTV102-85ML.jpg,473-1135-ND,RTV102-85ML,MG Chemicals,ADHESIVE SEALANT SIL WHITE PASTE,68,0,"18.61000","0","1","RTV","Active","Potting Compound, 1 Part","High Strength","Multi-Purpose"
//media.digikey.com/pdf/Data%20Sheets/MG%20Chemicals%20PDFs/RTV103.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/RTV103-85ML.jpg,473-1137-ND,RTV103-85ML,MG Chemicals,ADHESIVE SEALANT SIL BLACK PASTE,49,0,"18.61000","0","1","RTV","Active","Potting Compound, 1 Part","High Strength","Multi-Purpose"
http://www.mgchemicals.com/downloads/tds/tds-847.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_847-25ML.jpg,473-1230-ND,847-25ML,MG Chemicals,CARBON CONDUCTIVE PASTE,31,0,"19.64000","0","1","*","Active","-","-","-"
http://multimedia.3m.com/mws/media/65952O/3mtm-tape-primer-94.pdf&fn=Tape%20Primer%2094%20Data%20Page_R2.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_94-1%5E2PINT.jpg,3M160869-ND,94-1/2PINT,3M,94 PRIMER 1/2 PINT BULK,22,0,"21.21000","0","1","-","Active","Tape Primer","Clear, 237ml","Glass, Metal, Plastic, Wood"
//media.digikey.com/pdf/Data%20Sheets/MG%20Chemicals%20PDFs/RTV102.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/RTV102-300ML.jpg,473-1136-ND,RTV102-300ML,MG Chemicals,ADHESIVE SEALANT SIL WHITE PASTE,71,0,"29.20000","0","1","RTV","Active","Potting Compound, 1 Part","High Strength","Multi-Purpose"
https://multimedia.3m.com/mws/media/66280O/3m-scotch-weld-low-odor-acrylic-adhesives.PDF,-,3M157667-ND,DP810-BLACK,3M,ACRYLIC ADH LOW ODOR BK 48.5ML,79,0,"30.00000","0","1","Scotch-Weld™ DP810","Active","Acrylic","Black, 48.5mL, 2 Part","Multi-Purpose"
https://3m.citrination.com/pif/000176,//media.digikey.com/Photos/3M%20Photos/62359214368.jpg,3M157690-ND,DP605NS-OFFWHT,3M,URETHANE ADH OFF WHT 48.5ML,67,0,"30.90000","0","1","Scotch-Weld™ DP605NS","Active","Urethane","Off-White, 48.5mL, 2 Part","Plastic, Wood"
http://multimedia.3m.com/mws/media/175687O/3mtm-scotch-sealtm-tamper-proof-sealant-1252.pdf,//media.digikey.com/photos/3M%20Photos/1252.JPG,3M6495-ND,1252,3M,TAMPER PROOF SEALANT 5OZ TUBE,48,0,"31.44000","0","1","Scotch-Seal™","Active","Sealant","-","Protect settings and calibrations of electronic components"
//media.digikey.com/pdf/Data%20Sheets/Loctite%20PDFs/RTV%20_Silicone.pdf,//media.digikey.com/Photos/Loctite/234325.JPG,1000-128-ND,234325,LOCTITE,LOCTITE NC RTV SIL CL 300ML,74,0,"39.59000","0","1","LOCTITE® Superflex®","Active","Silicone","Clear, 300mL","Multi-Purpose"
https://multimedia.3m.com/mws/media/1468817O/structural-adhesive-duo-pak-delivery-system-updates.pdf ,//media.digikey.com/Photos/3M%20Photos/62328814363.jpg,3M157680-ND,DP805-OFFWHT,3M,ACRYLIC ADH DUO OFF WHT 48.5ML,45,0,"39.63000","0","1","Scotch-Weld™ DP805","Active","Acrylic","Off-White, 48.5mL, 2 Part","Multi-Purpose"
http://multimedia.3m.com/mws/media/801269O/3mtm-scotchkotetm-electrical-coating-fd.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_SCOTCHKOTE%20FD.jpg,3M156826-ND,SCOTCHKOTE FD,3M,ELECTRICAL COATING FD 15OZ CAN,30,0,"40.60000","0","1","Scotchkote™","Active","Sealant","High Durability","Vinyl Tape"
http://www.mgchemicals.com/downloads/tds/tds-832c-2parts.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_832C-375ML.jpg,473-1083-ND,832C-375ML,MG Chemicals,"TRANSLUCENT EPOXY, POTTING COMPO",60,0,"42.14000","0","1","832C","Active","Potting Compound, 2 Part","-","Sealing Electronic Components"
http://www.mgchemicals.com/downloads/tds/tds-832b-2parts.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_832B-375ML.jpg,473-1082-ND,832B-375ML,MG Chemicals,"BLACK EPOXY, POTTING COMPOUND",73,0,"43.34000","0","1","832B","Active","Potting Compound, 2 Part","-","Sealing Electronic Components"
-,//media.digikey.com/photos/MG%20Chemicals%20Photos/MFG_832B-450ML.jpg,473-1403-ND,832B-450ML,MG Chemicals,"BLACK EPOXY, POTTING COMPOUND",7,0,"43.81000","0","1","832B","Active","Epoxy, 2 Part","Black, 450 mL","Potting"
//media.digikey.com/pdf/Data%20Sheets/MG%20Chemicals%20PDFs/RTV118.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/RTV118.jpg,473-1154-ND,RTV118-85ML,MG Chemicals,ADHESIVE SEAL SIL TRANS FLOWABLE,49,0,"44.50000","0","1","RTV","Active","Potting Compound, 1 Part","Self Leveling","Multi-Purpose"
http://multimedia.3m.com/mws/media/79749O/3m-scotch-weld-structural-plastic-adhesive-dp-8005.pdf,-,3M161136-ND,DP8005,3M,SCOTCH-WELD STRUCTURAL PLASTIC A,42,0,"50.83000","0","1","-","Active","Acrylic Adhesive, 2 Part","Black, 45.0mL","Plastic"
http://www.mgchemicals.com/downloads/tds/tds-832ht-2parts.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_832HT-375ML.jpg,473-1085-ND,832HT-375ML,MG Chemicals,HIGH TEMPERATURE EPOXY,37,0,"55.03000","0","1","832HT","Active","Potting Compound, 2 Part","High Temperature","Sealing Electronic Components"
http://multimedia.3m.com/mws/media/372489O/adhesives-and-tapes-design-guide.pdf,//media.digikey.com/Photos/3M%20Photos/2216-GRAY-2OZ.JPG,3M158694-ND,2216-GRAY-2OZ,3M,SCOTCH-WELD EPOXY ADHESIVE 2,16,0,"58.30000","0","1","Scotch-Weld™ 2216","Active","Epoxy, 2 Part","Gray, 2 Ounces","Steel, Aluminum, Plastic, Rubber, Glass"
https://multimedia.3m.com/mws/media/66759O/3m-scotch-weld-epoxy-adhesive-1838-b-a.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_1838BA.jpg,3M157275-ND,1838BA,3M,SCOTCH-WELD EPOXY ADHESIVE 1,7,0,"61.47000","0","1","Scotch-Weld™ 1838BA","Active","Epoxy, 2 Part","-","Glass, Metal, Rubber, Plastic, Wood"
http://multimedia.3m.com/mws/media/66787O/3m-scotch-weld-epoxy-adhesive-dp110-translucent-and-gray.PDF,-,3M157655-ND,DP110,3M,GRAY EPOXY ADHESIVE 200 ML,13,0,"74.54000","0","1","Scotch-Weld™ DP110","Active","Epoxy, 2 Part","-","Multi-Purpose"
https://www.mgchemicals.com/downloads/tds/tds-834htc-2parts.pdf,//media.digikey.com/photos/MG%20Chemicals%20Photos/MFG_834HTC-900ML.jpg,473-1410-ND,834HTC-900ML,MG Chemicals,HIGH TERMAL CONDUCTIVITY EPOXY,6,0,"76.61000","0","1","834HTC","Active","Epoxy, 2 Part","Flame Retardant, 900mL","Potting"
https://multimedia.3m.com/mws/media/66743O/scotch-weld-tm-2214-regular-epoxy-adhesive.pdf,-,3M158688-ND,2214-HD-GRAY-6OZ,3M,SCOTCH-WELD EPOXY ADHESIVE 2,36,0,"81.30000","0","1","Scotch-Weld™","Active","Epoxy","Gray, 6 Ounces","Glass, Metal, Rubber, Plastic"
http://multimedia.3m.com/mws/media/66998O/scotch-weldtm-epoxy-adhesive-dp420-blck-ns-blck-offwhit-lh.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_DP-420-NS-black_P.jpg,3M157182-ND,DP420-BLACK-200ML,3M,EPOXY ADHESIVE BLACK 200ML,23,0,"101.70000","0","1","Scotch-Weld™ DP420","Active","Epoxy, 2 Part","Black, 200mL","Multi-Purpose"
http://multimedia.3m.com/mws/media/66122O/3mtm-scotch-weld-tm-epoxy-adhesive-dp460-ns-and-off-white.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_DP460.jpg,3M156226-ND,DP460-400ML,3M,OFF WHITE EPXY ADH 400 ML,17,0,"152.14000","0","1","Scotch-Weld™ DP460","Active","Epoxy, 2 Part","-","Multi-Purpose"
https://multimedia.3m.com/mws/media/631323O/3mtm-optically-clear-adhesive-8171cl-and-8172cl.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_8172CL.jpg,3M162686-ND,8172CL,3M,OPTICALY CLR ADH 8172CL 12""X33YD,5,0,"159.10000","0","1","-","Active","Optically Clear Adhesive","-","Optical Screens"
http://multimedia.3m.com/mws/media/44021O/hot-melt-bonding-systems-guide.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_3792-LM-Q.jpg,3M156216-ND,3792-LM-Q,3M,HOT MELT ADHESIVE 1 = 11LB BOX,10,0,"253.94000","0","1","Scotch-Weld™","Active","Hot Melt","-","Hot Melt Applicator"
http://multimedia.3m.com/mws/media/961619O/3m-scotch-weld-structural-plastic-adhesives-8010-dp8010-blue.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_DP-420-NS-black_P.jpg,3M161137-ND,DP8010-BLUE-490ML,3M,STRUCTURAL PLSTC ADH BLUE 490ML,6,0,"301.40000","0","1","Scotch-Weld™","Active","Acrylic Adhesive, 2 Part","Blue, 490mL","Multi-Purpose"
https://www.mgchemicals.com/downloads/tds/tds-8331S-2parts.pdf,//media.digikey.com/photos/MG%20Chemicals%20Photos/MFG_8331S-50ML.jpg,473-1225-ND,8331S-50ML,MG Chemicals,"SILVER CONDUCTIVE EPOXY, 4 HR PO",5,0,"345.00000","0","1","8331S","Active","-","-","-"
http://multimedia.3m.com/mws/media/643845O/3mtm-anisotropic-conductive-film-adhesive-7371.pdf,-,7371-3MMX50M-ND,7371-3MMX50M,3M,ACF 3MM X 50M 0.118"" X 165' ROLL,2,0,"397.39000","0","1","ACF 7371","Active","Conductive Film","Heat Cure","ACF Adhesive"
http://www.avenconnect.com/product_sheets/Glue%20Guns_Product_Sheet_v2.pdf,//media.digikey.com/Photos/Aven%20Photos/MFG_17615.jpg,243-1352-ND,17615,Aven Tools,GLUE STICKS 7/16""DIA 11.8"" 35/PK,63,0,"16.58000","0","1","-","Active","Hot Melt","-","Hot Melt Applicator"
http://multimedia.3m.com/mws/media/576967O/3mtm-marine-adhesive-sealant-fast-cure-5200.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_5200-WHITE-3OZ.jpg,3M156246-ND,5200-WHITE-3OZ,3M,MARINE ADH SEALANT FST CURE 3OZ,41,0,"20.91000","0","1","-","Active","Sealant","Marine Application","Multi-Purpose"
//media.digikey.com/pdf/Data%20Sheets/MG%20Chemicals%20PDFs/RTV103.pdf,//media.digikey.com/photos/MG%20Chemicals%20Photos/RTV103-300ML.JPG,473-1138-ND,RTV103-300ML,MG Chemicals,ADHESIVE SEALANT SIL BLACK PASTE,8,0,"29.20000","0","1","RTV","Active","Potting Compound, 1 Part","High Strength","Multi-Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=275447&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/Tyco%20Amp%20Photos/275447-1.jpg,275447-1-ND,275447-1,TE Connectivity Raychem Cable Protection,SEALING & DIELECTRIC COMPOUND,19,0,"72.28000","0","1","AMP","Active","Sealant","-","-"
http://multimedia.3m.com/mws/media/66710O/3m-scotch-weld-epoxy-adhesive-dp190-translucent-gray.PDF,-,3M156244-ND,DP190-TRANS-200ML,3M,EPOXY ADHESIVE DP190 TRANSLUCENT,60,0,"74.54000","0","1","Scotch-Weld™","Active","-","-","-"
http://www.mgchemicals.com/downloads/tds/tds-8330-2parts.pdf,//media.digikey.com/photos/MG%20Chemicals%20Photos/MFG_8330-50ML.jpg,473-1223-ND,8330-50ML,MG Chemicals,"SILVER CONDUCTIVE EPOXY, 10 MIN.",5,0,"438.00000","0","1","8330","Active","-","-","-"
https://www.mgchemicals.com/downloads/tds/tds-8330S-2parts.pdf,//media.digikey.com/photos/MG%20Chemicals%20Photos/MFG_8330S-50ML.jpg,473-1224-ND,8330S-50ML,MG Chemicals,"SILVER CONDUCTIVE EPOXY, 4 HR PO",2,0,"484.50000","0","1","8330S","Active","-","-","-"
http://multimedia.3m.com/mws/media/66333O/hot-melt-adhesive-3798lm.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_3798LM.jpg,3M157586-ND,3798LM,3M,HOT MELT ADHESIVE 1 = 1PC,980,0,"1.32000","0","1","*","Active","-","-","-"
http://www.chipquik.com/datasheets/NCS10G-20G.pdf,-,NCS10G-20G-ND,NCS10G-20G,Chip Quik Inc.,NEUTRAL CURE SILICONE ADHESIVE S,100,0,"4.93000","0","1","CHIPQUIK®","Active","Adhesive Sealant","Gray, Non-Corrosive, 20mL","Aluminum, Brick, Ceramic, Concrete, Glass, Granite, Marble, Metal, Mortar, Plastic, Porcelain, PVC, Steel, Vinyl, Wood"
http://www.chipquik.com/datasheets/NCS10A-20G.pdf,-,NCS10A-20G-ND,NCS10A-20G,Chip Quik Inc.,NEUTRAL CURE SILICONE ADHESIVE S,100,0,"4.93000","0","1","CHIPQUIK®","Active","Adhesive Sealant","Non-Corrosive, 20mL","Aluminum, Brick, Ceramic, Concrete, Glass, Granite, Marble, Metal, Mortar, Plastic, Porcelain, PVC, Steel, Vinyl, Wood"
http://www.chipquik.com/datasheets/NCS10W-20G.pdf,-,NCS10W-20G-ND,NCS10W-20G,Chip Quik Inc.,NEUTRAL CURE SILICONE ADHESIVE S,99,0,"4.93000","0","1","CHIPQUIK®","Active","Adhesive Sealant","White, Non-Corrosive, 20mL","Aluminum, Brick, Ceramic, Concrete, Glass, Granite, Marble, Metal, Mortar, Plastic, Porcelain, PVC, Steel, Vinyl, Wood"
http://www.chipquik.com/datasheets/NCS10B-20G.pdf,-,NCS10B-20G-ND,NCS10B-20G,Chip Quik Inc.,NEUTRAL CURE SILICONE ADHESIVE S,98,0,"4.93000","0","1","CHIPQUIK®","Active","Adhesive Sealant","Black, Non-Corrosive, 20mL","Aluminum, Brick, Ceramic, Concrete, Glass, Granite, Marble, Metal, Mortar, Plastic, Porcelain, PVC, Steel, Vinyl, Wood"
http://www.chipquik.com/datasheets/NCS10C-20G.pdf,-,NCS10C-20G-ND,NCS10C-20G,Chip Quik Inc.,NEUTRAL CURE SILICONE ADHESIVE S,93,0,"4.93000","0","1","CHIPQUIK®","Active","Adhesive Sealant","Clear, Non-Corrosive, 20mL","Aluminum, Brick, Ceramic, Concrete, Glass, Granite, Marble, Metal, Mortar, Plastic, Porcelain, PVC, Steel, Vinyl, Wood"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/019-CFT_Ds.pdf,-,3M162786-ND,019-CFT,3M,"GLUE PEN 019-CFT, 1.6 FL. OZ. (4",48,0,"5.58000","0","1","Scotch®","Active","-","Clear, 47.3mL with Applicator","Paper, Photos"
http://www.chipquik.com/datasheets/EGS10W-20G.pdf,-,EGS10W-20G-ND,EGS10W-20G,Chip Quik Inc.,ELECTRONICS GRADE SILICONE ADHES,98,0,"6.18000","0","1","CHIPQUIK®","Active","Adhesive Sealant","White, Non-Corrosive, 20mL","Sealing Electronic Components"
http://www.chipquik.com/datasheets/EGS10B-20G.pdf,-,EGS10B-20G-ND,EGS10B-20G,Chip Quik Inc.,ELECTRONICS GRADE SILICONE ADHES,96,0,"6.18000","0","1","CHIPQUIK®","Active","Adhesive Sealant","Black, Non-Corrosive, 20mL","Sealing Electronic Components"
http://www.chipquik.com/datasheets/EGS10C-20G.pdf,-,EGS10C-20G-ND,EGS10C-20G,Chip Quik Inc.,ELECTRONICS GRADE SILICONE ADHES,89,0,"6.18000","0","1","CHIPQUIK®","Active","Adhesive Sealant","Clear, Non-Corrosive, 20mL","Sealing Electronic Components"
http://www.panduit.com/heiler/CatalogCutSheets/EMS-A-C%20Product%20Page.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/EMA-X.JPG,298-14433-ND,EMA-X,Panduit Corp,EMA EPOXY,69,0,"6.48000","0","1","-","Active","Epoxy, 2 Part","-","-"
-,-,3M160576-ND,77 6OZ,3M,MULTIPURPOSE SPRAY ADHESIVE,36,0,"8.45000","0","1","-","Active","-","-","-"
http://www.chipquik.com/datasheets/SG1-1.0.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SG1-1.0.JPG,SG1-1.0-ND,SG1-1.0,Chip Quik Inc.,SUPER GLUE - THIN VISCOSITY - PE,31,0,"8.95000","0","1","CHIPQUIK®","Active","Adhesive","Fast Cure, 30mL","Multi-Purpose"
https://multimedia.3m.com/mws/media/66285O/scotch-weld-instant-adhesives.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_CA-8-.07OZ.jpg,3M157445-ND,CA-8-.07OZ,3M,SCOTCH-WELD INSTANT ADHESIVE CA8,41,0,"9.52000","0","1","-","Active","-","-","-"
https://multimedia.3m.com/mws/media/485954O/scotch-weld-cyan-activators-ac12-09-ac68-ac77-ac113-ac452.pdf,-,3M160998-ND,AC452 2OZ,3M,SCOTCH-WELD INSTANT ADHESIVE ACC,30,0,"10.61000","0","1","-","Active","-","-","-"
-,//media.digikey.com/Photos/3M%20Photos/PN05206.JPG,3M162004-ND,PN05206,3M,MARINE ADHESIVE SEALANT 5200 WHI,47,0,"12.07000","0","1","-","Active","Polyurethane","White, 30mL","Marine Applications"
-,//media.digikey.com/Photos/3M%20Photos/MFG_EC100-20G-BTL.jpg,3M161163-ND,EC100 20G BTL,3M,SCOTCH-WELD GENERAL PURPOSE INST,46,0,"13.23000","0","1","-","Active","Acrylic","Fast Cure","Multi-Purpose"
-,-,3M161165-ND,EC2500 20G BTL,3M,SCOTCH-WELD GENERAL PURPOSE INST,42,0,"13.23000","0","1","-","Active","Acrylic","Clear","Multi-Purpose"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/08008_Ds.pdf,-,3M162692-ND,08008,3M,BLACK SUPER WEATHERSTRIP,37,0,"13.45000","0","1","-","Active","Rubber","Black, 147.87mL","Fabric, Metal, Rubber, Vinyl"
-,-,3M162011-ND,PN08019,3M,MARINE GRADE SILICONE SEALANT CL,26,0,"15.86000","0","1","-","Active","Silicone","Clear, 3 Ounces","Marine Applications"
https://multimedia.3m.com/mws/media/451985O/3m-scotch-weld-threadlocker-anaerobic-adhesives.pdf,//media.digikey.com/Photos/3M%20Photos/TL90%200.33OZ.jpg,3M162656-ND,TL90 0.33OZ,3M,SCOTCH-WELD THREADLOCKER TL90 0.,61,0,"15.93000","0","1","-","Active","-","-","-"
https://multimedia.3m.com/mws/media/1407789O/3m-scotchkote-323-technical-data-sheet.pdf,-,3M158915-ND,323-50ML-CART,3M,SCOTCHKOTELIQUIDEPOXY COAT 1=1PC,63,0,"16.63000","0","1","Scotchkote™","Active","Epoxy, 2 Part","Blue Green, 50mL","Multi-Purpose"
http://multimedia.3m.com/mws/media/796073O/super-77-multipurpose-spray-adhesive.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_77-SUPER-24OZ.jpg,3M156356-ND,77-SUPER-24OZ,3M,ADHESIVE SPRAY CLEAR 24OZ,59,0,"18.85000","0","1","Super 77™","Active","Adhesive Spray","-","Multi-Purpose"
http://multimedia.3m.com/mws/media/886362O/3m-scotch-weld-acrylic-adhesive-dp8405ns-dp8410ns.pdf,-,3M161143-ND,DP8410NS GRN 45ML,3M,SCOTCH-WELD ACRYLIC ADHESIVE DP8,63,0,"19.23000","0","1","-","Active","Acrylic, 2 Part","Green, 45mL","Metal, Plastic"
http://multimedia.3m.com/mws/media/886362O/3m-scotch-weld-acrylic-adhesive-dp8405ns-dp8410ns.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_DP8405NS-45ML.jpg,3M161141-ND,DP8405NS-45ML,3M,ADHESIVE ACRYLIC,49,0,"19.23000","0","1","Scotch-Weld™ DP8405NS","Active","Acrylic Adhesive, 2 Part","Green, 45mL","Metal, Plastic"
http://multimedia.3m.com/mws/media/886363O/3m-scotch-weld-low-odor-acrylic-adh-dp8805ns-dp8810ns-tds.pdf,-,3M161147-ND,DP8805NS GRN 45ML,3M,SCOTCH-WELD LOW ODOR ACRYLIC ADH,17,0,"20.37000","0","1","-","Active","Acrylic, 2 Part","Green, 45mL","Multi-Purpose"
http://multimedia.3m.com/mws/media/886363O/3m-scotch-weld-low-odor-acrylic-adh-dp8805ns-dp8810ns-tds.pdf,-,3M161150-ND,DP8810NS GRN 45ML,3M,SCOTCH-WELD LOW ODOR ACRYLIC ADH,57,0,"20.60000","0","1","-","Active","Acrylic, 2 Part","Green, 45mL","Multi-Purpose"
http://multimedia.3m.com/mws/media/886363O/3m-scotch-weld-low-odor-acrylic-adh-dp8805ns-dp8810ns-tds.pdf,-,3M161151-ND,DP8825NS GRN 45ML,3M,SCOTCH-WELD LOW ODOR ACRYLIC ADH,35,0,"20.60000","0","1","-","Active","Acrylic, 2 Part","Green, 45mL","Multi-Purpose"
https://multimedia.3m.com/mws/media/201504O/3mtm-fire-barrier-sealant-cp-25wb.pdf,-,3M161102-ND,CP-25WB+/10.1,3M,"FIRE BARRIER SEALANT CP 25WB+, 1",45,0,"20.77000","0","1","CP 25WB+","Active","Sealant","Flame Retardant, Red","Fire Barriers"
-,-,3M162115-ND,SF100 20G BTL,3M,SCOTCH-WELD SUPER FAST INSTANT A,31,0,"20.85000","0","1","-","Active","Acrylic","Clear, Fast Cure","Multi-Purpose"
-,-,3M162300-ND,SUPER 77 18OZ,3M,SUPER 77 CA MULTI-PURPOSE SPRAY,29,0,"21.19000","0","1","-","Active","Adhesive Spray","-","Multi-Purpose"
-,-,3M162591-ND,PR,3M,SCOTCH-WELD PLASTIC & RUBBER INS,19,0,"21.22000","0","1","-","Active","Acrylic","Fast Cure","Multi-Purpose"
-,-,3M162010-ND,PN06586,3M,HYBRID ADHESIVE SEALANT FAST CUR,10,0,"21.23000","0","1","-","Active","Silicone","Fast Cure","Marine Applications"
-,//media.digikey.com/Photos/3M%20Photos/MFG_RT5000B%2020G%20BTL.jpg,3M162044-ND,RT5000B 20G BTL,3M,SCOTCH-WELD RUBBER TOUGHENED INS,97,0,"21.35000","0","1","-","Active","Acrylic","Fast Cure","Multi-Purpose"
https://3m.citrination.com/pif/000897?locale=en-US,//media.digikey.com/Photos/3M%20Photos/MFG_800-5OZ.jpg,3M160606-ND,800-5OZ,3M,INDUSTRIAL SEALANT 5OZ TUBE,33,0,"21.45000","0","1","Scotch-Seal™","Active","Adhesive Cartridge","-","Multi-Purpose"
https://www.mgchemicals.com/downloads/pdf/flyers/mg-introduces/9510_MG_Introduces_Flyer.pdf,-,473-9510-30ML-ND,9510-30ML,MG Chemicals,ONE-PART EPOXY POTTING COMP 30ML,10,0,"21.54000","0","1","*","Active","-","-","-"
https://multimedia.3m.com/mws/media/66984O/nitrile-hp-rubber-gasket-adh-847-847h.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_847-5oz.jpg,3M157731-ND,847-5OZ,3M,NITRILE HI PERF RUBBER GASKET AD,83,0,"22.24000","0","1","Scotch-Grip™","Active","Adhesive Cartridge","-","Multi-Purpose"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/2084_Ds.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_2084-5OZ.jpg,3M158628-ND,2084-5OZ,3M,SCOTCH-SEAL METAL SEALANT 2084 S,72,0,"22.89000","0","1","Scotch-Seal™ 2084","Active","Sealant","-","Metal"
https://multimedia.3m.com/mws/media/294709O/3mtm-fire-barrier-water-tight-sealant-3000-wt.pdf?fn=3MFB_Watertight_Sealant_3000WT_c,-,3M158565-ND,16593,3M,FIRE BARRIER WATER TIGHT SEALANT,12,0,"24.54000","0","1","-","Active","Sealant","Flame Retardant","Electrical, Mechanical, Plumbing Through Holes"
