Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Configuration","Number of LEDs","Color","Controller Type","Utilized LED","Interface","Mounting Type","Size / Dimension"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3812_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3812.jpg,1528-2595-ND,3812,Adafruit Industries LLC,ADDRESS LED STRIP SERIAL RGB 1M,43,0,"14.95000","0","1","-","Active","Strip (Black)","30","Red, Green, Blue (RGB)","-","SK6812","Serial (Shift Register)","User Defined","1000.00mm L"
https://cdn-shop.adafruit.com/product-files/1138/SK6812+LED+datasheet+.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2958.JPG,1528-1632-ND,2958,Adafruit Industries LLC,ADDRESS LED STRIP SERIAL RGB 1M,17,0,"16.95000","0","1","Neopixel","Active","Strip (Black)","30","Red, Green, Blue (RGB)","-","SK6812 (3535)","Serial (Shift Register)","User Defined","1000.00mm L"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1460_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2552.jpg,1528-1219-ND,2552,Adafruit Industries LLC,ADDRESS LED STRIP SERIAL RGB 1M,15,0,"16.95000","0","1","Neopixel","Active","Strip (Black)","30","Red, Green, Blue (RGB)","-","SK6812 or WS2812","Serial (Shift Register)","User Defined","1000.00mm L"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1269_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_12xx.JPG,1528-1875-ND,1269,Adafruit Industries LLC,ADDRESS LED 7 SEG I2C YELLOW,33,0,"17.50000","0","1","-","Active","7 Segment","4 Digit","Yellow","-","-","I²C","User Defined","120.0mm L x 50.0mm W"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2824_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2828.JPG,1528-1625-ND,2828,Adafruit Industries LLC,ADDRESS LED STRIP SERIAL RGBW 1M,85,0,"17.95000","0","1","Neopixel","Active","Strip (Black)","30","Red, Green, Blue, White (RGBW)","-","SK6812 (5050)","Serial (Shift Register)","User Defined","1000.00mm L"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3636_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3636.jpg,1528-2487-ND,3636,Adafruit Industries LLC,ADDRESS LED STRIP 1M,25,0,"17.95000","0","1","-","Active","Strip (Black)","60","-","-","-","-","User Defined","1000.00mm L"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1268_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_12xx.JPG,1528-1874-ND,1268,Adafruit Industries LLC,ADDRESS LED 7 SEG I2C GREEN,32,0,"18.95000","0","1","-","Active","7 Segment","4 Digit","Green","-","-","I²C","User Defined","120.0mm L x 50.0mm W"
https://cdn-shop.adafruit.com/product-files/2238/SK9822SHIJI.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2570.jpg,1528-2652-ND,2570,Adafruit Industries LLC,DOTSTAR DIGITAL LED STRIP - WHIT,24,0,"19.95000","0","1","-","Active","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2861_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2861.jpg,1528-2332-ND,2861,Adafruit Industries LLC,ADDRESS LED RING SERIAL RGBW,19,0,"19.95000","0","1","Neopixel","Active","Ring","24","Red, Green, Blue, White (RGBW)","-","SK6812 (5050)","Serial (Shift Register)","User Defined","65.5mm Dia"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1461_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2508.jpg,1528-1216-ND,2508,Adafruit Industries LLC,ADDRESS LED STRIP SERIAL RGB 1M,61,0,"24.95000","0","1","Neopixel","Active","Strip (Black)","60","Red, Green, Blue (RGB)","-","SK6812 or WS2812","Serial (Shift Register)","User Defined","1000.00mm L"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1138_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2541.jpg,1528-1218-ND,2541,Adafruit Industries LLC,ADDRESS LED STRIP SERIAL RGB 1M,49,0,"24.95000","0","1","Neopixel","Active","Strip (White)","60","Red, Green, Blue (RGB)","-","SK6812 or WS2812","Serial (Shift Register)","User Defined","1000.00mm L"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3851_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3851.jpg,1528-2669-ND,3851,Adafruit Industries LLC,LED STRIP WITH 32 LED/M - WHITE,17,0,"24.95000","0","1","Neopixel","Active","Strip (White)","32","White","-","WS2812","Serial (Shift Register)","User Defined","1000.00mm L"
https://cdn-shop.adafruit.com/product-files/3729/3729_datasheet_B60SK6812SIDEV5.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3729.JPG,1528-2573-ND,3729,Adafruit Industries LLC,ADDRESS LED MODULE SERIAL RGB,6,0,"24.95000","0","1","-","Active","Module","60","Red, Green, Blue (RGB)","-","SK6812","Serial (Shift Register)","User Defined","500.00mm L"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2837_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2841.JPG,1528-1626-ND,2841,Adafruit Industries LLC,ADDRESS LED STRIP SERIAL RGBW 1M,82,0,"26.95000","0","1","Neopixel","Active","Strip (Black)","60","Red, Green, Blue, White (RGBW)","-","SK6812 (5050)","Serial (Shift Register)","User Defined","1000.00mm L"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3635_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3635.jpg,1528-2486-ND,3635,Adafruit Industries LLC,ADDRESS LED STRIP 1M,40,0,"26.95000","0","1","-","Active","Strip (Black)","90","-","-","-","-","User Defined","1000.00mm L"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3630_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3630.jpg,1528-2497-ND,3630,Adafruit Industries LLC,ADDRESS LED STRIP RGBW,44,0,"27.50000","0","1","Neopixel","Active","Strip","20","Red, Green, Blue, White (RGBW)","-","-","-","User Defined","-"
https://cdn-shop.adafruit.com/datasheets/APA102.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2559.JPG,1528-1623-ND,2559,Adafruit Industries LLC,ADDRESS LED STRIP SERIAL RGB 1M,16,0,"29.95000","0","1","Dotstar","Active","Strip (White)","60","Red, Green, Blue (RGB)","-","APA102","Serial (Shift Register)","User Defined","1000.00mm L"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3869_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3869.jpg,1528-2700-ND,3869,Adafruit Industries LLC,NEOPIXEL RGB NEON-LIKE LED FLEX,22,0,"34.95000","0","1","Neopixel","Active","Strip","60","Red, Green, Blue (RGB)","-","WS2812","Serial (Shift Register)","User Defined","1000.00mm L"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/738_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_738.jpg,1528-2759-ND,738,Adafruit Industries LLC,12MM DIFFUSED FLAT DIGITAL RGB L,39,0,"39.95000","0","1","-","Active","Strip","25","Red, Green, Blue (RGB)","-","WS2801 (5050)","Serial","User Defined","12.00mm Dia"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2870_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2870.jpg,1528-1618-ND,2870,Adafruit Industries LLC,ADDRESS LED MATRIX SERIAL RGBW,46,0,"44.95000","0","1","Neopixel","Active","Matrix","64 (8 x 8)","Red, Green, Blue, White (RGBW)","-","SK6812 (5050)","Serial (Shift Register)","User Defined","71.0mm L x 71.0mm W"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2872_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2872.jpg,1528-2496-ND,2872,Adafruit Industries LLC,ADDRESS LED MATRIX SERIAL RGBW,40,0,"44.95000","0","1","Neopixel","Active","Matrix","64 (8 x 8)","Red, Green, Blue, White (RGBW)","-","SK6812 (5050)","Serial (Shift Register)","User Defined","71.0mm L x 71.0mm W"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2612_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2612.jpg,1528-1534-ND,2612,Adafruit Industries LLC,ADDRESS LED MATRIX SERIAL RGB,23,0,"49.95000","0","1","Neopixel","Active","Matrix","64 (8 x 8)","Red, Green, Blue (RGB)","-","SK6812 or WS2812","Serial (Shift Register)","User Defined","80mm L x 80mm W"
https://cdn-shop.adafruit.com/product-files/2343/APA102C.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2437.jpg,1528-2568-ND,2437,Adafruit Industries LLC,ADDRESS LED STRIP WARM WHITE 1M,15,0,"74.95000","0","1","-","Active","Strip","144","White, Warm","-","APA102C","-","User Defined","1000.00mm L"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1460_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1460.jpg,1528-1091-ND,1460,Adafruit Industries LLC,ADDRESS LED STRIP SERIAL RGB 5M,16,0,"84.75000","0","1","Neopixel","Active","Strip (Black)","150","Red, Green, Blue (RGB)","-","SK6812 or WS2812","Serial (Shift Register)","User Defined","5000.00mm L"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2547_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2547.jpg,1528-1533-ND,2547,Adafruit Industries LLC,ADDRESS LED MATRIX SERIAL RGB,23,0,"94.95000","0","1","Neopixel","Active","Matrix","256 (16 x 16)","Red, Green, Blue (RGB)","-","SK6812 or WS2812","Serial (Shift Register)","User Defined","160mm L x 160mm W"
https://cdn-shop.adafruit.com/datasheets/APA102.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2237.jpg,1528-1482-ND,2237,Adafruit Industries LLC,ADDRESS LED STRIP SERIAL RGB 1M,9,0,"99.75000","0","1","Dotstar","Active","Strip (Black)","30","Red, Green, Blue (RGB)","-","APA102","Serial (Shift Register)","User Defined","1000.00mm L"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/3826_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_3826.jpg,1528-2630-ND,3826,Adafruit Industries LLC,64X32 FLEXIBLE RGB LED MATRIX -,4,0,"99.95000","0","1","-","Active","Matrix","2048 (32 x 64)","Red, Green, Blue (RGB)","-","-","PWM","Surface Mount","254.00mm L x 127.00mm W"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2562_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2562.jpg,1528-2512-ND,2562,Adafruit Industries LLC,ADDRESS LED STRIP SERIAL RGB 1M,24,0,"24.95000","0","1","Neopixel","Active","Strip (Black)","30","Red, Green, Blue (RGB)","-","WS2812","Serial (Shift Register)","User Defined","1000.00mm L"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2561_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2561.jpg,1528-2511-ND,2561,Adafruit Industries LLC,ADDRESS LED STRIP SERIAL RGB 1M,21,0,"24.95000","0","1","Neopixel","Active","Strip (White)","30","Red, Green, Blue (RGB)","-","WS2812","Serial (Shift Register)","User Defined","1000.00mm L"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/683_Web.pdf,-,1528-2770-ND,683,Adafruit Industries LLC,36MM SQUARE 12V DIGITAL RGB LED,20,0,"64.95000","0","1","-","Active","Strip","20","Red, Green, Blue (RGB)","-","WS2801 (5050)","SPI","User Defined","36.00mm L x 36.00mm W"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2847_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2847.JPG,1528-1545-ND,2847,Adafruit Industries LLC,ADDRESS LED STRIP SERIAL RGBW 1M,16,0,"69.95000","0","1","Neopixel","Active","Strip (White)","144","Red, Green, Blue, White (RGBW)","-","SK6812 (5050)","Serial (Shift Register)","User Defined","1000.00mm L"
https://optoelectronics.liteon.com/upload/download/DS35-2018-0038/LTST-E563CEGBW.PDF,//media.digikey.com/Renders/Lite%20On%20Renders/LTST-E563CEGBW.JPG,160-2264-2-ND,LTST-E563CEGBW,Lite-On Inc.,ADDRESSABLE LED DISCRETE SERIAL,0,0,"0.23871","0","1000","-","Active","Discrete","1","Red, Green, Blue (RGB)","-","-","Serial","Surface Mount","5.00mm L x 5.00mm W"
https://optoelectronics.liteon.com/upload/download/DS35-2018-0038/LTST-E563CEGBW.PDF,//media.digikey.com/Renders/Lite%20On%20Renders/LTST-E563CEGBW.JPG,160-2264-1-ND,LTST-E563CEGBW,Lite-On Inc.,ADDRESSABLE LED DISCRETE SERIAL,0,0,"0.71000","0","1","-","Active","Discrete","1","Red, Green, Blue (RGB)","-","-","Serial","Surface Mount","5.00mm L x 5.00mm W"
https://optoelectronics.liteon.com/upload/download/DS35-2018-0038/LTST-E563CEGBW.PDF,//media.digikey.com/Renders/Lite%20On%20Renders/LTST-E563CEGBW.JPG,160-2264-6-ND,LTST-E563CEGBW,Lite-On Inc.,ADDRESSABLE LED DISCRETE SERIAL,0,0,"Digi-Reel","0","1","-","Active","Discrete","1","Red, Green, Blue (RGB)","-","-","Serial","Surface Mount","5.00mm L x 5.00mm W"
https://cdn.sparkfun.com/datasheets/Components/LED/APA102C.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_COM-14863(Primary).jpg,1568-1902-ND,COM-14863,SparkFun Electronics,SMD LED RGB APA102C PACK OF 10,12,0,"3.95000","0","1","-","Active","Discrete","3","Red, Green, Blue (RGB)","-","APA102C","Serial (Shift Register)","Surface Mount","5.00mm L x 5.00mm W"
https://cdn-shop.adafruit.com/product-files/2686/SK6812MINI_REV.01-1-2.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2686.jpg,1528-1541-ND,2686,Adafruit Industries LLC,ADDRESS LED DISCR SER RGB 10PK,0,0,"4.95000","0","1","Neopixel","Active","Discrete","10","Red, Green, Blue (RGB)","-","SK6812 (3535)","Serial (Shift Register)","Surface Mount","3.50mm L x 3.50mm W"
https://github.com/sparkfun/Serial7SegmentDisplay,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_COM-11442_A.jpg,1568-1346-ND,COM-11442,SparkFun Electronics,ADDRESS LED 7 SEG I2C BLUE,16,0,"13.95000","0","1","-","Active","7 Segment","4 Digit","Blue","ATMega328","-","I²C, SPI, UART","User Defined","-"
https://cdn-learn.adafruit.com/downloads/pdf/adafruit-dotstar-leds.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2241.jpg,1528-1481-ND,2241,Adafruit Industries LLC,ADDRESS LED STRIP SERIAL RGB 1M,0,0,"49.95000","0","1","Dotstar","Active","Strip (Black)","144","Red, Green, Blue (RGB)","-","APA102","Serial (Shift Register)","User Defined","1000.00mm L"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/104990302_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_104990302.jpg,1597-1485-ND,104990302,"Seeed Technology Co., Ltd",ADDRESS LED STRIP SERIAL RGB 1M,24,0,"5.69000","0","1","-","Active","Strip (White)","30","Red, Green, Blue (RGB)","-","WS2813B","Serial (Shift Register)","User Defined","1000.00mm L"
https://cdn-shop.adafruit.com/product-files/2757/p2757_SK6812RGBW_REV01.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2757.jpg,1528-1657-ND,2757,Adafruit Industries LLC,ADDRESS LED DISCR SER RGBW 1=10,22,0,"5.95000","0","1","Neopixel","Active","Discrete","10","Red, Green, Blue, White (RGBW)","-","SK6812 (5050)","Serial (Shift Register)","Surface Mount","5.00mm L x 5.00mm W"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2852_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2853.JPG,1528-1604-ND,2852,Adafruit Industries LLC,ADDRESS LED RING SERIAL RGBW,5,0,"9.50000","0","1","Neopixel","Active","Ring","12","Red, Green, Blue, White (RGBW)","-","SK6812 (5050)","Serial (Shift Register)","User Defined","37mm Dia"
http://www.seeedstudio.com/document/pdf/WS2812B%20Datasheet.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_104990000.jpg,1597-1546-ND,104990000,"Seeed Technology Co., Ltd",ADDRESS LED STRIP SERIAL RGB 1M,21,0,"10.10000","0","1","-","Active","Strip (White)","30","Red, Green, Blue (RGB)","-","WS2812 (5050)","Serial (Shift Register)","User Defined","1000.00mm L"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2856_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2854.jpg,1528-1606-ND,2856,Adafruit Industries LLC,ADDRESS LED RING SERIAL RGBW,0,0,"11.95000","0","1","Neopixel","Active","Ring","16","Red, Green, Blue, White (RGBW)","-","SK6812 (5050)","Serial (Shift Register)","User Defined","44.5mm Dia"
https://learn.adafruit.com/downloads/pdf/adafruit-led-backpack.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_881.jpg,1528-1447-ND,881,Adafruit Industries LLC,ADDRESS LED 7 SEG I2C BLUE,0,0,"11.95000","0","1","-","Active","7 Segment","4 Digit","Blue","-","-","I²C","User Defined","-"
https://cdn-shop.adafruit.com/datasheets/BL-M12A883xx.PDF,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_902.jpg,1528-1167-ND,902,Adafruit Industries LLC,ADDRESS LED MATRIX I2C RED/GRN,7,0,"15.95000","0","1","-","Active","Matrix","64 (8 x 8)","Red, Green","MAX7219","-","I²C","User Defined","40.6mm L x 32.0mm W"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/104990304_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/104990304.jpg,1597-1487-ND,104990304,"Seeed Technology Co., Ltd",ADDRESS LED STRIP SERIAL RGB 1M,2,0,"22.90000","0","1","-","Active","Strip (Black)","144","Red, Green, Blue (RGB)","-","WS2813B","Serial (Shift Register)","User Defined","1000.00mm L"
https://learn.adafruit.com/downloads/pdf/32x16-32x32-rgb-led-matrix.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_420.jpg,1528-1412-ND,420,Adafruit Industries LLC,ADDRESS LED MATRIX RGB,0,0,"24.95000","0","1","-","Active","Matrix","512 (16 x 32)","Red, Green, Blue (RGB)","74HC595","-","-","User Defined","192mm L x 96mm W"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2851_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2853.JPG,1528-1605-ND,2851,Adafruit Industries LLC,ADDRESS LED RING SERIAL RGBW,0,0,"9.50000","0","1","Neopixel","Active","Ring","12","Red, Green, Blue, White (RGBW)","-","SK6812 (5050)","Serial (Shift Register)","User Defined","37mm Dia"
https://learn.adafruit.com/downloads/pdf/adafruit-led-backpack.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_LED-Backpack.jpg,1528-1416-ND,871,Adafruit Industries LLC,ADDRESS LED MATRIX I2C YELLOW,12,0,"9.95000","0","1","-","Active","Matrix","64 (8 x 8)","Yellow","-","-","I²C","User Defined","40.6mm L x 32.0mm W"
https://cdn-shop.adafruit.com/datasheets/KWL-R1230XDUGB.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1721.jpg,1528-2010-ND,1721,Adafruit Industries LLC,ADDRESS LED MOD I2C RED/YLW-GRN,8,0,"9.95000","0","1","-","Active","Module","24","Red, Yellow-Green","HT16K33","-","I²C","User Defined","101.60mm L x 12.70mm W"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2873_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2874.jpg,1528-1602-ND,2873,Adafruit Industries LLC,ADDRESS LED RING 1/4 SER RGBW,16,0,"11.95000","0","1","Neopixel","Active","Ring, 1/4","15","Red, Green, Blue, White (RGBW)","-","SK6812 (5050)","Serial (Shift Register)","User Defined","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2854_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2854.jpg,1528-1608-ND,2854,Adafruit Industries LLC,ADDRESS LED RING SERIAL RGBW,13,0,"11.95000","0","1","Neopixel","Active","Ring","16","Red, Green, Blue, White (RGBW)","-","SK6812 (5050)","Serial (Shift Register)","User Defined","44.5mm Dia"
https://learn.adafruit.com/downloads/pdf/adafruit-led-backpack.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_LED-Backpack.jpg,1528-1418-ND,959,Adafruit Industries LLC,ADDRESS LED MATRIX I2C BLUE,9,0,"11.95000","0","1","-","Active","Matrix","64 (8 x 8)","Blue","-","-","I²C","User Defined","40.6mm L x 32.0mm W"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2875_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2874.jpg,1528-1600-ND,2875,Adafruit Industries LLC,ADDRESS LED RING 1/4 SER RGBW,0,0,"11.95000","0","1","Neopixel","Active","Ring, 1/4","15","Red, Green, Blue, White (RGBW)","-","SK6812 (5050)","Serial (Shift Register)","User Defined","-"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/COM-14360_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_COM-14360.jpg,1568-1731-ND,COM-14360,SparkFun Electronics,ADDRESS LED MODULE,8,0,"7.50000","0","1","-","Active","Module","9","-","-","APA102C","-","Surface Mount","35.56mm L x 22.86mm W"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/COM-14357_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_COM-14357.jpg,1568-1735-ND,COM-14357,SparkFun Electronics,ADDRESS LED MODULE,13,0,"7.95000","0","1","-","Active","Module","8","-","-","APA102C","-","Surface Mount","28.194mm L x 28.194mm W"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0613_Web.pdf,-,1738-FIT0613-ND,FIT0613,DFRobot,DIGITAL RGB LED STRIP 120 LED-WH,24,0,"12.26000","0","1","-","Active","Strip (White)","120","Red, Green, Blue (RGB)","-","WS2812","Serial","User Defined","2000.00mm L x 10.00mm W"
-,-,1738-FIT0612-ND,FIT0612,DFRobot,DIGITAL RGB LED STRIP 120 LED,21,0,"12.26000","0","1","-","Active","Strip (Black)","120","Red, Green, Blue (RGB)","-","WS2812","Serial","User Defined","2000.00mm L x 10.00mm W"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/COM-14555_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_COM-14555.jpg,1568-1829-ND,COM-14555,SparkFun Electronics,ADDRESS LED STRIP SERIAL RGB 2M,3,0,"40.00000","0","1","-","Active","Strip","60","Red, Green, Blue (RGB)","UCS1903","-","Serial (Shift Register)","User Defined","2000.00mm L"
http://image.dfrobot.com/image/data/DFR0238/LL-R5050RGBC-001.pdf,-,DFR0238-ND,DFR0238,DFRobot,ADDRESS LED MODULE RGB,0,0,"1.96000","0","1","-","Active","Module","1","Red, Green, Blue (RGB)","-","-","-","User Defined","15.0mm L x 15.0mm W"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/DFR0239_Web.pdf,-,DFR0239-ND,DFR0239,DFRobot,ADDRESS LED MODULE RGB,0,0,"2.01000","0","1","-","Active","Module","1","Red, Green, Blue (RGB)","-","-","-","User Defined","13.0mm L x 13.0mm W"
https://cdn-learn.adafruit.com/downloads/pdf/adafruit-neopixel-uberguide.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2375-6.jpg,1528-2383-ND,2375,Adafruit Industries LLC,ADDRESS LED DISCRETE SER WHITE,22,0,"4.95000","0","1","Neopixel","Active","Discrete","10","White","-","SK6812 or WS2812","Serial (Shift Register)","Surface Mount","5.00mm L x 5.00mm W"
https://cdn-learn.adafruit.com/downloads/pdf/adafruit-neopixel-uberguide.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2375-6.jpg,1528-2384-ND,2376,Adafruit Industries LLC,ADDRESS LED DISCRETE SER WHITE,1,0,"4.95000","0","1","Neopixel","Active","Discrete","10","White","-","SK6812 or WS2812","Serial (Shift Register)","Surface Mount","5.00mm L x 5.00mm W"
http://cdn.sparkfun.com/datasheets/BreakoutBoards/WS2812B.pdf,-,COM-13667-ND,COM-13667,SparkFun Electronics,SMD LED - RGB WS2812B (STRIP OF,0,0,"4.95000","0","1","-","Active","Strip","10","Red, Green, Blue (RGB)","-","WS2812","Serial","Surface Mount","5.00mm L x 5.00mm W"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/104020108_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_104020108.jpg,1597-1672-ND,104020108,"Seeed Technology Co., Ltd",GROVE WS2813 RGB LED STRIP WATER,0,0,"6.07000","0","1","-","Active","Strip","30","Red, Green, Blue (RGB)","-","WS2813","Serial","User Defined","1000.00mm L"
https://cdn.shopify.com/s/files/1/0174/1800/files/35134-zip-arc-medium-datasheet.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_KIT-35134.jpg,KIT-35134-ND,KIT-35134,Pimoroni Ltd,ADDRESS LED RING 1/4 SERIAL RGB,0,0,"6.79789","0","19","-","Active","Ring, 1/4","12","Red, Green, Blue (RGB)","-","WS2812","Serial (Shift Register)","User Defined","-"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/KIT_35135_Web.pdf,//media.digikey.com/Photos/Pimoroni%20Photos/MFG_KIT-35135.jpg,KIT-35135-ND,KIT-35135,Pimoroni Ltd,ADDRESS LED RING SERIAL RGB,0,0,"6.79789","0","19","-","Active","Ring","12","Red, Green, Blue (RGB)","-","WS2812","Serial (Shift Register)","User Defined","44.20mm Dia"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2859_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_2859.jpg,1528-2492-ND,2859,Adafruit Industries LLC,ADDRESS LED MODULE SERIAL RGBW,0,0,"6.95000","0","1","Neopixel","Active","Module","7","Red, Green, Blue, White (RGBW)","-","SK6812 (5050)","Serial (Shift Register)","User Defined","23mm Dia"
http://www.makeblock.com.ph/catalogue.pdf,-,13404MB-ND,13404,"Makeblock Co., LTD.",ADDRESS LED STRIP RGB,0,0,"7.99000","0","5","-","Active","Strip","-","Red, Green, Blue (RGB)","-","-","-","User Defined","500.00mm L"
