Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Contact Type","Mounting Type","Maximum Working Height","Recommended Working Height","Minimum Working Height","Pad Layout Dimension","Operating Force - Initial","Operating Force - Mid Compression","Plunger Size","Features","Mating Cycles","Contact Material","Contact Finish","Contact Finish Thickness"
https://www.mill-max.com/assets/pdfs/019.8.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/MFG_806-22-001-30-0xx191.jpg,ED10980DKR-ND,806-22-001-30-001191,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SMD GOLD,2866,0,"Digi-Reel","0","1","Digi-Reel®","806","Active","Sleeve & Plunger","Surface Mount","0.138"" (3.50mm)","0.118"" (3.00mm)","-","Circular - 0.072"" (1.83mm)","25gf","60gf","0.042"" (1.07mm) Dia","Pick & Place","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/023.pdf,//media.digikey.com/photos/Mill-Max%20Mfg%20Photos/0907-5-15-20-75-14-11-0.JPG,ED5068-ND,0907-5-15-20-75-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SMD GOLD,3626,0,"0.67000","0","1","Bulk","0907","Active","Sleeve & Plunger","Surface Mount","0.350"" (8.89mm)","0.322"" (8.19mm)","0.295"" (7.49mm)","Circular - 0.072"" (1.83mm)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/023.pdf,//media.digikey.com/photos/Mill-Max%20Mfg%20Photos/0907-6-15-20-75-14-11-0.JPG,ED5069-ND,0907-6-15-20-75-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SMD GOLD,3261,0,"0.68000","0","1","Bulk","0907","Active","Sleeve & Plunger","Surface Mount","0.370"" (9.40mm)","0.343"" (8.70mm)","0.315"" (8.00mm)","Circular - 0.072"" (1.83mm)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/027.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/0985-1-15-20-71-14-11-0.JPG,ED1485-ND,0985-1-15-20-71-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED T/H GOLD,1225,0,"0.68000","0","1","Bulk","0985","Active","Sleeve & Plunger","Through Hole","0.247"" (6.27mm)","0.219"" (5.57mm)","0.192"" (4.87mm)","Circular - 0.043"" (1.09mm) (TH)","15gf","60gf","0.019"" (0.48mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/027.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/0985-2-15-20-71-14-11-0.JPG,ED1486-ND,0985-2-15-20-71-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED T/H GOLD,1969,0,"0.69000","0","1","Bulk","0985","Active","Sleeve & Plunger","Through Hole","0.247"" (6.27mm)","0.219"" (5.57mm)","0.192"" (4.87mm)","Circular - 0.043"" (1.09mm) (TH)","15gf","60gf","0.019"" (0.48mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/025.pdf,//media.digikey.com/photos/Mill-Max%20Mfg%20Photos/0908-5-15-20-75-14-11-0.JPG,ED90388-ND,0908-5-15-20-75-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED T/H GOLD,4387,0,"0.70000","0","1","Bulk","0908","Active","Sleeve & Plunger","Through Hole","0.350"" (8.89mm)","0.322"" (8.19mm)","0.295"" (7.49mm)","Circular - 0.072"" (1.83mm) (TH)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/025.pdf,//media.digikey.com/photos/Mill-Max%20Mfg%20Photos/0908-6-15-20-75-14-11-0.JPG,ED90389-ND,0908-6-15-20-75-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED T/H GOLD,8471,0,"0.71000","0","1","Bulk","0908","Active","Sleeve & Plunger","Through Hole","0.370"" (9.40mm)","0.343"" (8.70mm)","0.315"" (8.00mm)","Circular - 0.072"" (1.83mm) (TH)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/023.pdf,//media.digikey.com/photos/Mill-Max%20Mfg%20Photos/0907-8-15-20-75-14-11-0.JPG,ED5071-ND,0907-8-15-20-75-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SMD GOLD,2239,0,"0.71000","0","1","Bulk","0907","Active","Sleeve & Plunger","Surface Mount","0.410"" (10.41mm)","0.382"" (9.71mm)","0.355"" (9.01mm)","Circular - 0.072"" (1.83mm)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/027.pdf,//media.digikey.com/Renders/Mill-Max%20Renders/0956-0-15-20-75-14-11-0.jpg,ED1425-ND,0956-0-15-20-75-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED T/H GOLD,4560,0,"0.72000","0","1","Bulk","0956","Active","Sleeve & Plunger","Through Hole","0.234"" (5.94mm)","0.206"" (5.24mm)","0.179"" (4.54mm)","Circular - 0.072"" (1.83mm) (TH)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/025.pdf,//media.digikey.com/photos/Mill-Max%20Mfg%20Photos/0901-0-00-00-00-00-11-0.jpg,ED9008-ND,0901-0-15-20-75-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED T/H GOLD,1129,0,"0.72000","0","1","Bulk","0901","Active","Sleeve & Plunger","Through Hole","0.268"" (6.81mm)","0.241"" (6.11mm)","0.213"" (5.41mm)","Circular - 0.070"" (1.78mm) (TH)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/024.pdf,//media.digikey.com/photos/Mill-Max%20Mfg%20Photos/0921-0-15-20-76-14-11-0.JPG,ED1656-ND,0921-0-15-20-76-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED T/H GOLD,31165,0,"0.73000","0","1","Bulk","0921","Active","Sleeve & Plunger","Through Hole","0.171"" (4.34mm)","0.122"" (3.09mm)","0.131"" (3.34mm)","Circular - 0.078"" (1.98mm) (TH)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/023.pdf,//media.digikey.com/photos/Mill-Max%20Mfg%20Photos/0907-4-15-20-75-14-11-0.JPG,ED5067-ND,0907-4-15-20-75-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SMD GOLD,14071,0,"0.73000","0","1","Bulk","0907","Active","Sleeve & Plunger","Surface Mount","0.335"" (8.51mm)","0.307"" (7.80mm)","0.280"" (7.11mm)","Circular - 0.072"" (1.83mm)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/019.5.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/0906-1-53-20-75-14-11-0.JPG,ED1410-ND,807-22-001-10-003101,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED T/H GOLD,1938,0,"0.73000","0","1","Bulk","807","Active","Sleeve & Plunger","Through Hole","0.177"" (4.50mm)","0.150"" (3.80mm)","-","Circular - 0.072"" (1.83mm) (TH)","25gf","60gf","0.042"" (1.07mm) Dia","Pick & Place","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/023.pdf,//media.digikey.com/photos/Mill-Max%20Mfg%20Photos/0907-9-15-20-75-14-11-0.jpg,ED5072-ND,0907-9-15-20-75-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SMD GOLD,22395,0,"0.74000","0","1","Bulk","0907","Active","Sleeve & Plunger","Surface Mount","0.430"" (10.92mm)","0.402"" (10.22mm)","0.375"" (9.52mm)","Circular - 0.072"" (1.83mm)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/027.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/0985-0-15-20-71-14-11-0.JPG,ED10178-ND,0978-0-15-20-75-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED T/H GOLD,3500,0,"0.75000","0","1","Bulk","0978","Active","Sleeve & Plunger","Through Hole","0.431"" (10.95mm)","0.404"" (10.25mm)","0.376"" (9.55mm)","Circular - 0.072"" (1.83mm) (TH)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/027.pdf,//media.digikey.com/Renders/Mill-Max%20Renders/MFG_7911-0-15-20-86-14-11-0.jpg,ED10890-ND,7911-0-15-20-86-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED T/H GOLD,1465,0,"0.75000","0","1","Bulk","-","Active","Sleeve & Plunger","Through Hole","0.295"" (7.49mm)","0.267"" (6.79mm)","0.240"" (6.10mm)","Circular - 0.066"" (1.68mm) (TH)","25gf","100gf","0.032"" (0.81mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
//media.digikey.com/pdf/Data%20Sheets/Preci-Dip/90204-AS_DS.pdf,//media.digikey.com/Photos/Preci-Dip%20Photos/MFG_90204-AS.jpg,1212-1885-ND,90204-AS,Preci-Dip,CONTACT SPRING LOADED SLDR CUP,9118,0,"0.76000","0","1","Bulk","-","Active","Sleeve & Plunger","Through Hole, Solder Cup","0.197"" (5.00mm)","-","0.142"" (3.60mm)","Circular - 0.061"" (1.55mm) (TH)","25.49gf","61.18gf","0.042"" (1.07mm) Dia","-","40000","Brass Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/023.pdf,//media.digikey.com/photos/Mill-Max%20Mfg%20Photos/0907-7-15-20-75-14-11-0.JPG,ED5070-ND,0907-7-15-20-75-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SMD GOLD,1379,0,"0.76000","0","1","Bulk","0907","Active","Sleeve & Plunger","Surface Mount","0.390"" (9.91mm)","0.363"" (9.21mm)","0.335"" (8.51mm)","Circular - 0.072"" (1.83mm)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/025.pdf,//media.digikey.com/photos/Mill-Max%20Mfg%20Photos/0908-9-15-20-75-14-11-0.JPG,ED90392-ND,0908-9-15-20-75-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED T/H GOLD,6842,0,"0.77000","0","1","Bulk","0908","Active","Sleeve & Plunger","Through Hole","0.430"" (10.92mm)","0.402"" (10.22mm)","0.375"" (9.52mm)","Circular - 0.072"" (1.83mm) (TH)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
//media.digikey.com/pdf/Data%20Sheets/Preci-Dip/90013-AS_REV3.pdf,//media.digikey.com/Photos/Preci-Dip%20Photos/MFG_90013-AS.jpg,1212-1845-ND,90013-AS,Preci-Dip,CONTACT SPRING LOADED SMD GOLD,11341,0,"0.78000","0","1","Bulk","-","Active","Sleeve & Plunger","Surface Mount","0.323"" (8.20mm)","-","0.236"" (6.00mm)","Circular - 0.071"" (1.80mm)","20.39gf","132.56gf","0.042"" (1.07mm) Dia","-","40000","Brass Alloy","Gold","30.0µin (0.76µm)"
https://www.mill-max.com/assets/pdfs/026.pdf,//media.digikey.com/photos/Mill-Max%20Mfg%20Photos/0990-1-50-20-75-14-11-0.JPG,ED90460-ND,0990-1-50-20-75-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SMD GOLD,44517,0,"0.79000","0","1","Bulk","0990","Active","Sleeve & Plunger","Surface Mount","0.177"" (4.50mm)","0.150"" (3.80mm)","0.122"" (3.10mm)","Circular - 0.159"" (4.04mm)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/026.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/0990-2-50-20-75-14-11-0.jpg,ED90461-ND,0990-2-50-20-75-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SMD GOLD,5711,0,"0.79000","0","1","Bulk","0990","Active","Sleeve & Plunger","Surface Mount","0.197"" (5.00mm)","0.169"" (4.30mm)","0.142"" (3.60mm)","Circular - 0.159"" (4.04mm)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://cdn.harwin.com/pdfs/P70-510.pdf,//media.digikey.com/Photos/Harwin/MFG_P70-5100045.jpg,952-3125-ND,P70-5100045,Harwin Inc.,CONTACT SPRING LOADED SMD GOLD,1065,0,"0.79000","0","1","Bulk","-","Active","Sleeve & Plunger","Surface Mount","0.165"" (4.20mm)","0.157"" (4.00mm)","0.152"" (3.85mm)","Circular - 0.047"" (1.20mm)","-","99.32gf","0.024"" (0.60mm) Dia","-","10000","Brass","Gold","16.0µin (0.41µm)"
https://www.mill-max.com/assets/pdfs/025.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/MFG_0914-2-15-20-77-14-11-0.jpg,ED1398-ND,0914-2-15-20-77-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED T/H GOLD,5171,0,"0.81000","0","1","Bulk","0914","Active","Sleeve & Plunger","Through Hole","0.334"" (8.48mm)","0.289"" (7.34mm)","0.244"" (6.19mm)","Circular - 0.072"" (1.83mm) (TH)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/026.pdf,//media.digikey.com/photos/Mill-Max%20Mfg%20Photos/0997-1-50-20-75-14-11-0.JPG,ED90465-ND,0997-1-50-20-75-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SMD GOLD,35264,0,"0.82000","0","1","Bulk","0997","Active","Sleeve & Plunger","Surface Mount","0.275"" (6.99mm)","0.248"" (6.29mm)","0.220"" (5.60mm)","Circular - 0.159"" (4.04mm)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
//media.digikey.com/pdf/Data%20Sheets/Preci-Dip/90224-AS_REV1.pdf,//media.digikey.com/Photos/Preci-Dip%20Photos/MFG_90224-AS.jpg,1212-1888-ND,90224-AS,Preci-Dip,CONTACT SPRING LOADED T/H GOLD,131697,0,"0.83000","0","1","Bulk","-","Active","Sleeve & Plunger","Through Hole","0.311"" (7.90mm)","-","0.232"" (5.90mm)","Circular - 0.072"" (1.83mm) (TH)","25.49gf","91.77gf","0.038"" (0.96mm) Dia","-","40000","Brass Alloy","Gold","10.0µin (0.25µm)"
https://www.mill-max.com/assets/pdfs/026.pdf,//media.digikey.com/photos/Mill-Max%20Mfg%20Photos/0997-0-50-20-75-14-11-0.JPG,ED90464-ND,0997-0-50-20-75-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SMD GOLD,1297,0,"0.84000","0","1","Bulk","0997","Active","Sleeve & Plunger","Surface Mount","0.255"" (6.48mm)","0.228"" (5.78mm)","0.200"" (5.08mm)","Circular - 0.159"" (4.04mm)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/027.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/0962-0-15-20-75-14-11-0.jpg,ED90499-ND,0962-0-15-20-75-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED T/H GOLD,1465,0,"0.86000","0","1","Bulk","0962","Active","Sleeve & Plunger","Free Hanging (In-Line)","0.145"" (3.68mm)","0.117"" (2.98mm)","0.090"" (2.28mm)","Circular - 0.085"" (2.16mm) (TH)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/026.pdf,//media.digikey.com/photos/Mill-Max%20Mfg%20Photos/0997-9-50-20-75-14-11-0.JPG,ED90473-ND,0997-9-50-20-75-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SMD GOLD,5546,0,"0.90000","0","1","Bulk","0997","Active","Sleeve & Plunger","Surface Mount","0.430"" (10.92mm)","0.402"" (10.22mm)","0.375"" (9.52mm)","Circular - 0.159"" (4.04mm)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/027.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/0947-0-15-20-77-14-11-0.jpg,ED11275-ND,0947-0-15-20-77-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SLDR CUP,1577,0,"1.01000","0","1","Bulk","-","Active","Sleeve & Plunger","Through Hole, Solder Cup","0.343"" (8.72mm)","0.298"" (7.58mm)","0.253"" (6.43mm)","Circular - 0.078"" (1.98mm) (TH)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/024.pdf,//media.digikey.com/Renders/Mill-Max%20Renders/0977-0-57-20-75-14-11-0.jpg,ED1427TR-ND,0977-0-57-20-75-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SMD GOLD,11000,0,"1.12170","0","1100","Tape & Reel (TR)","0977","Active","Sleeve & Plunger","Surface Mount","0.255"" (6.48mm)","0.228"" (5.78mm)","0.200"" (5.08mm)","Circular - 0.072"" (1.83mm)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/024.pdf,//media.digikey.com/Renders/Mill-Max%20Renders/0977-0-57-20-75-14-11-0.jpg,ED1427CT-ND,0977-0-57-20-75-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SMD GOLD,14395,0,"2.22000","0","1","Cut Tape (CT)","0977","Active","Sleeve & Plunger","Surface Mount","0.255"" (6.48mm)","0.228"" (5.78mm)","0.200"" (5.08mm)","Circular - 0.072"" (1.83mm)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/024.pdf,//media.digikey.com/Renders/Mill-Max%20Renders/0977-0-57-20-75-14-11-0.jpg,ED1427DKR-ND,0977-0-57-20-75-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SMD GOLD,14395,0,"Digi-Reel","0","1","Digi-Reel®","0977","Active","Sleeve & Plunger","Surface Mount","0.255"" (6.48mm)","0.228"" (5.78mm)","0.200"" (5.08mm)","Circular - 0.072"" (1.83mm)","25gf","60gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/028.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/0859-0-15-20-82-14-11-0.jpg,ED10089-ND,0859-0-15-20-82-14-11-0,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SMD GOLD,1126,0,"1.17000","0","1","Bulk","0859","Active","Sleeve & Plunger","Surface Mount","0.378"" (9.60mm)","0.333"" (8.46mm)","0.288"" (7.32mm)","Circular - 0.125"" (3.18mm)","25gf","120gf","0.050"" (1.27mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://cdn.harwin.com/pdfs/P1113XX3.pdf,//media.digikey.com/photos/Harwin/P1113SS3.JPG,952-3572-ND,P1113SS3,Harwin Inc.,CONTACT SPRING LOADED T/H GOLD,1058,0,"2.30000","0","1","Bulk","-","Active","Sleeve & Plunger","Through Hole","0.952"" (24.18mm)","0.865"" (21.98mm)","0.827"" (21.00mm)","Circular - 0.092"" (2.34mm) (TH)","-","55.06gf","0.065"" (1.65mm) Dia","Convex Head","100000","High Carbon Steel","Nickel","78.7µin (2.00µm)"
https://www.mill-max.com/assets/pdfs/025.pdf,-,ED10487-ND,0906-1-15-20-72-14-11-0,Mill-Max Manufacturing Corp.,"CONN, SPRING LOADED",839,0,"3.56000","0","1","Bulk","0906","Active","Sleeve & Plunger","Through Hole","0.177"" (4.50mm)","0.150"" (3.80mm)","0.122"" (3.10mm)","Circular - 0.072"" (1.83mm) (TH)","15gf","35gf","0.042"" (1.07mm) Dia","-","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
//media.digikey.com/pdf/Data%20Sheets/Preci-Dip/90152-AS_REV3.pdf,//media.digikey.com/Photos/Preci-Dip%20Photos/MFG_90152-AS.jpg,1212-1868-ND,90152-AS,Preci-Dip,CONTACT SPRING LOADED SMD GOLD,9015,0,"0.63000","0","1","Bulk","-","Active","Sleeve & Plunger","Surface Mount","0.276"" (7.00mm)","-","0.220"" (5.60mm)","Circular - 0.072"" (1.83mm)","25.49gf","86.68gf","0.042"" (1.07mm) Dia","-","40000","Brass Alloy","Gold","20.0µin (0.51µm)"
//media.digikey.com/pdf/Data%20Sheets/Preci-Dip/90027-AS_REV3.pdf,//media.digikey.com/Photos/Preci-Dip%20Photos/MFG_90027-AS.jpg,1212-1851-ND,90027-AS,Preci-Dip,CONTACT SPRING LOADED SMD GOLD,3221,0,"0.63000","0","1","Bulk","-","Active","Sleeve & Plunger","Surface Mount","0.256"" (6.50mm)","-","0.201"" (5.10mm)","Circular - 0.072"" (1.83mm)","25.49gf","61.18gf","0.042"" (1.07mm) Dia","-","40000","Brass Alloy","Gold","20.0µin (0.51µm)"
//media.digikey.com/pdf/Data%20Sheets/Preci-Dip/90158-AS_REV1.pdf,//media.digikey.com/Photos/Preci-Dip%20Photos/MFG_90158-AS.jpg,1212-1873-ND,90158-AS,Preci-Dip,CONTACT SPRING LOADED SMD GOLD,6907,0,"0.64000","0","1","Bulk","-","Active","Sleeve & Plunger","Through Hole","0.177"" (4.50mm)","-","0.122"" (3.10mm)","Circular - 0.072"" (1.83mm) (TH)","25.49gf","61.18gf","0.042"" (1.07mm) Dia","-","40000","Brass Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/019.8.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/MFG_806-22-001-30-01x191.jpg,ED10987TR-ND,806-22-001-30-013191,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SMD GOLD,1100,0,"0.64260","0","550","Tape & Reel (TR)","806","Active","Sleeve & Plunger","Surface Mount","0.275"" (6.99mm)","0.248"" (6.29mm)","-","Circular - 0.072"" (1.83mm)","25gf","60gf","0.042"" (1.07mm) Dia","Pick & Place","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/019.8.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/MFG_806-22-001-30-01x191.jpg,ED10987CT-ND,806-22-001-30-013191,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SMD GOLD,1110,0,"1.14000","0","1","Cut Tape (CT)","806","Active","Sleeve & Plunger","Surface Mount","0.275"" (6.99mm)","0.248"" (6.29mm)","-","Circular - 0.072"" (1.83mm)","25gf","60gf","0.042"" (1.07mm) Dia","Pick & Place","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/019.8.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/MFG_806-22-001-30-01x191.jpg,ED10987DKR-ND,806-22-001-30-013191,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SMD GOLD,1110,0,"Digi-Reel","0","1","Digi-Reel®","806","Active","Sleeve & Plunger","Surface Mount","0.275"" (6.99mm)","0.248"" (6.29mm)","-","Circular - 0.072"" (1.83mm)","25gf","60gf","0.042"" (1.07mm) Dia","Pick & Place","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
//media.digikey.com/pdf/Data%20Sheets/Preci-Dip/90147-AS_REV2.pdf,//media.digikey.com/Photos/Preci-Dip%20Photos/MFG_90147-AS.jpg,1212-1865-ND,90147-AS,Preci-Dip,CONTACT SPRING LOADED T/H GOLD,5270,0,"0.67000","0","1","Bulk","-","Active","Sleeve & Plunger","Through Hole","0.236"" (6.00mm)","-","0.181"" (4.60mm)","Circular - 0.072"" (1.83mm) (TH)","25.49gf","86.68gf","0.042"" (1.07mm) Dia","-","40000","Brass Alloy","Gold","20.0µin (0.51µm)"
//media.digikey.com/pdf/Data%20Sheets/Preci-Dip/90233-AS_REV2.pdf,//media.digikey.com/Photos/Preci-Dip%20Photos/MFG_90233-AS.jpg,1212-1889-ND,90233-AS,Preci-Dip,CONTACT SPRING LOADED SMD GOLD,4966,0,"0.74000","0","1","Bulk","-","Active","Sleeve & Plunger","Surface Mount","0.236"" (6.00mm)","-","0.165"" (4.20mm)","Circular - 0.110"" (2.80mm)","20.39gf","40.79gf","0.042"" (1.07mm) Dia","-","40000","Brass Alloy","Gold","30.0µin (0.76µm)"
https://www.mill-max.com/assets/pdfs/019.3.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/807-22-001-30-006101.JPG,ED1408-ND,807-22-001-30-006101,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SMD GOLD,2583,0,"0.75000","0","1","Bulk","807","Active","Sleeve & Plunger","Surface Mount","0.236"" (6.00mm)","0.208"" (5.29mm)","-","Circular - 0.072"" (1.83mm)","25gf","60gf","0.042"" (1.07mm) Dia","Pick & Place","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
https://www.mill-max.com/assets/pdfs/019.3.pdf,//media.digikey.com/Photos/Mill-Max%20Mfg%20Photos/807-22-001-30-004101.JPG,ED1343-ND,807-22-001-30-004101,Mill-Max Manufacturing Corp.,CONTACT SPRING LOADED SMD GOLD,2045,0,"0.75000","0","1","Bulk","807","Active","Sleeve & Plunger","Surface Mount","0.197"" (5.00mm)","0.169"" (4.30mm)","-","Circular - 0.072"" (1.83mm)","25gf","60gf","0.042"" (1.07mm) Dia","Pick & Place","1000000","Copper Alloy","Gold","20.0µin (0.51µm)"
//media.digikey.com/pdf/Data%20Sheets/Preci-Dip/90055-AS_REV1.pdf,//media.digikey.com/Photos/Preci-Dip%20Photos/MFG_90055-AS.jpg,1212-1855-ND,90055-AS,Preci-Dip,CONTACT SPRING LOADED SMD GOLD,7166,0,"0.76000","0","1","Bulk","-","Active","Sleeve & Plunger","Through Hole","0.296"" (7.53mm)","-","0.241"" (6.13mm)","Circular - 0.055"" (1.40mm) (TH)","25.49gf","61.18gf","0.042"" (1.07mm) Dia","-","40000","Brass Alloy","Gold","20.0µin (0.51µm)"
