Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Connector Style","Connector Type","Number of Positions","Number of Rows","Shell Size, Connector Layout","Contact Type","Mounting Type","Flange Feature","Termination","Features","Shell Material, Finish","Contact Finish","Contact Finish Thickness","Ingress Protection","Material Flammability Rating","Current Rating (Amps)","Operating Temperature"
https://www.amphenol-icc.com/media/wysiwyg/files/drawing/c-dsub-0067.pdf,//media.digikey.com/photos/FCI%20Photos/DAP15S465TLF.jpg,609-2816-ND,DAP15S465TLF,Amphenol ICC (FCI),CONN D-SUB RCPT 15POS PNL MNT WW,659,0,"16.06000","0","1","Tray","DP","Active","D-Sub","Receptacle, Female Sockets","15","2","2 (DA, A)","Signal","Panel Mount, Through Hole","Housing/Shell (Unthreaded)","Wire Wrap","-","Steel, Tin Plated","Gold, GXT™","30.0µin (0.76µm)","-","UL94 V-0","7.5A","-55°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5390377&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/5390377-5.JPG,A102044-ND,5390377-5,TE Connectivity AMP Connectors,CONN D-TYPE PLUG 50POS IDC,1126,0,"16.08000","0","1","Tray","AMPLIMITE .050 III","Active","D-Type","Plug, Male Pins","50","2","0.050 Pitch x 0.100 Row to Row","Signal","Free Hanging (In-Line)","-","IDC, Ribbon Cable","Feed Through","-","Gold","30.0µin (0.76µm)","-","UL94 V-0","1A","-55°C ~ 85°C"
https://www.molex.com/pdm_docs/sd/836129024_sd.pdf,//media.digikey.com/Photos/Molex/0836129024.jpg,WM14798-ND,0836129024,Molex,CONN MICROD PLUG 15POS VERT SLDR,2483,660,"16.10000","0","1","Tube","Commercial Micro-D Series 83612","Active","D-Type, Micro-D","Plug, Male Pins","15","2","0.050 Pitch x 0.043 Row to Row","Signal","Through Hole","Mating Side, Female Screwlock (2-56)","Solder","Board Lock, Shielded","Steel, Nickel Plated","Gold","15.0µin (0.38µm)","-","UL94 V-0","1A","-40°C ~ 125°C"
-,//media.digikey.com/Photos/Conec%20Photos/3007W2PCT56N40X.JPG,626-1581-ND,3007W2PCT56N40X,Conec,CONN D-SUB PLUG 7POS R/A SOLDER,2083,0,"16.11000","0","1","Bulk","-","Active","D-Sub, Combo","Plug, Male Pins","7 (5 + 2 Power)","2","2 (DA, A) - 7W2","Signal and Power","Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock","Steel, Tin Plated","Gold","30.0µin (0.76µm)","-","-","7.5A, 20A","-55°C ~ 125°C"
https://www.norcomp.net/rohspdfs/Connectors/IP67/780-MYY-213RYY1.pdf,//media.digikey.com/Photos/Norcomp%20Photos/780-M44-213R051.jpg,NOR1096-ND,780-M44-213R051,NorComp Inc.,CONN D-SUB HD RCPT 44POS PNL MNT,236,0,"16.11000","0","1","Tray","Seal-D 780-M","Active","D-Sub, High Density","Receptacle, Female Sockets","44","3","3 (DB, B) High Density","Signal","Panel Mount, Through Hole","Board Side (4-40)","Solder","Board Lock","Steel, Nickel Plated","Gold","Flash","IP67 - Dust Tight, Waterproof","UL94 V-0","5A","-55°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5745059&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5745059-4.JPG,A35191-ND,5745059-4,TE Connectivity AMP Connectors,CONN D-SUB RCPT 37POS VERT SLDR,438,0,"16.12000","0","1","Tube","AMPLIMITE HD-20","Active","D-Sub","Receptacle, Female Sockets","37","2","4 (DC, C)","Signal","Through Hole","Housing/Shell (4-40)","Solder","-","-","Gold","30.0µin (0.76µm)","-","UL94 V-0","6A","-55°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1757819&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/1757819-7.jpg,A34457-ND,1757819-7,"TE Connectivity Aerospace, Defense and Marine",CONN D-SUB PLUG 15POS CRIMP,728,0,"17.07000","0","1","Bulk","Military, MIL-DTL-24308, AMPLIMITE 109","Active","D-Sub","Plug, Male Pins","15","2","2 (DA, A)","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Crimp","-","Steel, Yellow Chromate Plated Zinc","Gold","-","-","-","7.5A","-55°C ~ 125°C"
https://www.conec.com/catalog/en/download/download/drawing/?sku=164A18189X,//media.digikey.com/photos/Conec%20Photos/164A18179X.jpg,626-1062-ND,164A18179X,Conec,CONN DSUB HD RCPT 15POS R/A SLDR,494,0,"16.19000","0","1","Tray","164A","Active","D-Sub, High Density","Receptacle, Female Sockets","15","3","1 (DE, E) High Density","Signal","Board Edge, Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock","Steel, Tin Plated","Gold","8.00µin (0.203µm)","IP20","UL94 V-0","3A","-55°C ~ 125°C"
https://www.conec.com/catalog/en/download/download/drawing/?sku=164A17949X,//media.digikey.com/photos/Conec%20Photos/164A17949X.jpg,626-1059-ND,164A17949X,Conec,CONN D-SUB RCPT 15POS R/A SOLDER,787,0,"16.24000","0","1","Tray","164A","Active","D-Sub","Receptacle, Female Sockets","15","2","2 (DA, A)","Signal","Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock","Steel, Tin Plated","Gold","Flash","IP20","UL94 V-0","7.5A","-55°C ~ 125°C"
https://www.norcomp.net/rohspdfs/Connectors/18Y/189/513/189-YYY-513R571.pdf,//media.digikey.com/photos/Norcomp%20Photos/189-037-512-571.jpg,1037FFE-ND,189-037-513R571,NorComp Inc.,CONN D-SUB RCPT 37POS R/A SLDR,720,0,"16.28000","0","1","Tray","189","Active","D-Sub - Stacked","Receptacle, Female Sockets","37, 37","2, 2","4 (DC, C); 4 (DC, C)","Signal","Panel Mount, Through Hole, Right Angle","Mating Side, Female Screwlock (4-40)","Solder","Board Lock, Shielded","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 105°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/179/513/179-YYY-513R571.pdf,//media.digikey.com/photos/Norcomp%20Photos/179-037-512-571.jpg,1237FFE-ND,179-037-513R571,NorComp Inc.,CONN D-SUB RCPT 37POS R/A SLDR,445,0,"16.28000","0","1","Tray","179","Active","D-Sub - Stacked","Receptacle, Female Sockets","37, 37","2, 2","4 (DC, C); 4 (DC, C)","Signal","Board Edge, Through Hole, Right Angle","Mating Side, Female Screwlock (4-40)","Solder","Board Lock, Shielded","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 105°C"
//media.digikey.com/pdf/Data%20Sheets/Conec%20PDFs/321WA4SCM99A10X.pdf,//media.digikey.com/photos/Conec%20Photos/321WA4SCM99A10X.JPG,626-1133-ND,321WA4SCM99A10X,Conec,CONN D-SUB RCPT 21P SLDR CUP,733,0,"16.43000","0","1","Tray","-","Active","D-Sub, Combo","Receptacle, Female Sockets","21 (17 + 4 Coax or Power)","2","4 (DC, C) - 21WA4","Signal and Coax or Power (Not Included)","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Solder Cup","-","Steel, Tin Plated","Gold","30.0µin (0.76µm)","-","UL94 V-0","5A","-55°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5745922&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/5745922-2.JPG,A35195-ND,5745922-2,TE Connectivity AMP Connectors,CONN D-SUB RCPT 25POS VERT PRESS,684,0,"16.84000","0","1","Tray","AMPLIMITE HD-20","Active","D-Sub","Receptacle, Female Sockets","25","2","3 (DB, B)","Signal","Through Hole","Housing/Shell (Unthreaded)","Press-Fit","-","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","-","-55°C ~ 105°C"
https://b2b.harting.com/files/download/PRD/PDF_TS/0966562X81X_BL01_R29733_100202091DRW002A.pdf,//media.digikey.com/Photos/Harting/09665627811-%28front%29.jpg,1195-5057-ND,09665627811,HARTING,CONN D-SUB PLUG 50POS R/A SOLDER,635,0,"17.30000","0","1","Tray","-","Active","D-Sub","Plug, Male Pins","50","3","5 (DD, D)","Signal","Through Hole, Right Angle","Housing/Shell (M3)","Solder","Board Lock, Grounding Indents","Steel","-","-","-","UL94 V-0","7.5A","-55°C ~ 125°C"
https://www.norcomp.net/rohspdfs/Connectors/18Y/181-M/181-MYY-1YYRYYY.pdf,//media.digikey.com/photos/Norcomp%20Photos/181-M44-113R141.JPG,181-M4441RMN-ND,181-M44-113R141,NorComp Inc.,CONN DSUB HD PLUG 44POS R/A SLDR,270,0,"17.72000","0","1","Tray","181-M, M Series","Active","D-Sub, High Density","Plug, Male Pins","44","3","3 (DB, B) High Density","Signal","Panel Mount, Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock, Grounding Indents, Shielded","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=749806-7&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/749806-7.jpg,A122899-ND,749806-7,TE Connectivity AMP Connectors,CONN D-SUB RCPT 9POS CRIMP,370,0,"17.80000","0","1","Bulk","AMPLIMITE HDP-20","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Free Hanging (In-Line)","Cable Side, Male Short Screw (4-40)","Crimp","Shielded","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","Varies by Wire Gauge","-55°C ~ 105°C"
https://www.norcomp.net/rohspdfs/Connectors/18Y/180-M/180-MYY-21YRYYY.pdf,//media.digikey.com/photos/Norcomp%20Photos/180-M62-213R911.JPG,180-M6291DFN-ND,180-M62-213R911,NorComp Inc.,CONN D-SUB HD RCPT 62POS PNL MNT,374,0,"18.00000","0","1","Tray","180-M, M Series","Active","D-Sub, High Density","Receptacle, Female Sockets","62","3","4 (DC, C) High Density","Signal","Panel Mount, Through Hole","Board Side (4-40); Mating Side, Female Screwlock (4-40)","Solder","Board Lock, Shielded","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=749805-8&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/749805-8.jpg,A101787-ND,749805-8,TE Connectivity AMP Connectors,CONN D-SUB PLUG 15POS CRIMP,164,0,"18.19000","0","1","Bulk","AMPLIMITE HDP-20","Active","D-Sub","Plug, Male Pins","15","2","2 (DA, A)","Signal","Free Hanging (In-Line)","Cable Side, Male Short Screw (4-40)","Crimp","Grounding Indents, Shielded","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","Varies by Wire Gauge","-55°C ~ 105°C"
https://www.norcomp.net/rohspdfs/Micro-D/380-YYY-113L001.pdf,//media.digikey.com/Photos/Norcomp%20Photos/380-025-113L001.JPG,NOR1140-ND,380-025-113L001,NorComp Inc.,CONN MICRO-D PLUG 25POS PNL MNT,1040,0,"18.25000","0","1","Tray","Micro-D 380","Active","D-Type, Micro-D","Plug, Male Pins","25","2","0.050 Pitch x 0.043 Row to Row","Signal","Panel Mount, Through Hole","Housing/Shell (Unthreaded)","Solder","Shielded","Zinc Alloy, Nickel Plated","Gold","15.0µin (0.38µm)","-","-","1A","-55°C ~ 85°C"
-,//media.digikey.com/Photos/ITT%20Cannon/121661-1060.jpg,1003-1153-ND,MDSM-25PE-Z10-VR17,"ITT Cannon, LLC",CONN MICRO-D PLUG 25POS R/A SLDR,287,0,"18.38000","0","1","Bulk","MDSM","Active","D-Type, Micro-D","Plug, Male Pins","25","2","0.050 Pitch x 0.050 Row to Row","Signal","Panel Mount, Through Hole, Right Angle","Mating Side, Female Screwlock (2-56)","Solder","Board Lock, Shielded","Steel, Nickel Plated","Gold","-","-","UL94 V-0","2.5A","-55°C ~ 125°C"
https://www.conec.com/catalog/en/download/download/drawing/?sku=163A17549X,//media.digikey.com/photos/Conec%20Photos/163A17549X.jpg,626-1057-ND,163A17549X,Conec,CONN D-SUB PLUG 25POS R/A SOLDER,1343,0,"18.40000","0","1","Tray","163A","Active","D-Sub","Plug, Male Pins","25","2","3 (DB, B)","Signal","Board Edge, Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock, Grounding Indents, Mounting Brackets","Steel, Tin Plated","Gold","Flash","IP20","UL94 V-0","7.5A","-55°C ~ 125°C"
https://www.norcomp.net/rohspdfs/Connectors/18Y/181-M/181-MYY-2YYRYYY.pdf,//media.digikey.com/photos/Norcomp%20Photos/181-M44-213R141.JPG,181-M4441RFN-ND,181-M44-213R141,NorComp Inc.,CONN DSUB HD RCPT 44POS R/A SLDR,1023,0,"18.54000","0","1","Tray","181-M, M Series","Active","D-Sub, High Density","Receptacle, Female Sockets","44","3","3 (DB, B) High Density","Signal","Panel Mount, Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock, Shielded","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 105°C"
https://b2b.harting.com/files/download/PRD/PDF_TS/0956551X513_100513366DRW001C.pdf,//media.digikey.com/Photos/Harting/09565517513.jpg,1195-4914-ND,09565515513,HARTING,CONN D-SUB HD RCPT 78P VERT SLDR,135,0,"18.67000","0","1","Tray","-","Active","D-Sub, High Density","Receptacle, Female Sockets","78","4","5 (DD, D) High Density","Signal","Through Hole","Mating Side, Female Screwlock (4-40)","Solder","Board Lock","Steel, Nickel Plated","Gold or Gold-Palladium","30.0µin (0.76µm)","-","UL94 V-0","2A","-40°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5749070&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5749070-9.JPG,A31824-ND,5749070-9,TE Connectivity AMP Connectors,CONN DTYPE RCPT 100POS VERT SLDR,928,0,"18.81000","0","1","Tube","AMPLIMITE .050 III","Active","D-Type","Receptacle, Female Sockets","100","2","0.050 Pitch x 0.100 Row to Row","Signal","Through Hole","Housing/Shell (4-40)","Solder","Shielded","Steel, Nickel Plated","Gold","-","-","UL94 V-0","1A","-55°C ~ 105°C"
//media.digikey.com/pdf/Data%20Sheets/ITT%20PDFs/DBMM25S.pdf,//media.digikey.com/photos/ITT%20Cannon/DBMM-25S.JPG,1003-1784-ND,DBMM-25S,"ITT Cannon, LLC",CONN D-SUB RCPT 25POS PNL MNT,102,0,"18.87000","0","1","Bulk","24308-Style, D*MM","Active","D-Sub","Receptacle, Female Sockets","25","2","3 (DB, B)","Signal","Panel Mount","Housing/Shell (Unthreaded)","Solder Cup","-","Steel, Tin Plated","Gold","50.0µin (1.27µm)","-","UL94 V-0","7.5A","-55°C ~ 150°C"
https://www.conec.com/catalog/en/download/download/drawing/?sku=241A16060X,//media.digikey.com/photos/Conec%20Photos/241A16060X.jpg,626-1020-ND,241A16060X,Conec,CONN D-SUB PLUG 9POS R/A SOLDER,65,0,"18.92000","0","1","Tray","241A","Active","D-Sub","Plug, Male Pins","9","2","1 (DE, E)","Signal","Board Edge, Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock, Filter, Grounding Indents","Steel, Tin Plated","Gold","8.00µin (0.203µm)","IP20","UL94 V-0","7.5A","-25°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5205868&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5205868-1.JPG,A32067-ND,5205868-1,TE Connectivity AMP Connectors,CONN D-SUB RCPT 15POS R/A SOLDER,280,0,"18.97000","0","1","Bulk","AMPLIMITE HDP-20","Active","D-Sub","Receptacle, Female Sockets","15","2","2 (DA, A)","Signal","Through Hole, Right Angle","Mating Side, Standard Screws (4-40)","Solder","Mounting Brackets","Steel, Yellow Chromate Plated Zinc","Gold","Flash","-","UL94 V-0","6A","-55°C ~ 105°C"
https://b2b.harting.com/files/download/PRD/PDF_TS/0956552X613_100510350DRW001D.pdf,//media.digikey.com/Photos/Harting/09565527613.jpg,1195-2346-ND,09565527613,HARTING,CONN DSUB HD RCPT 78POS R/A SLDR,506,0,"19.04000","0","1","Tray","-","Active","D-Sub, High Density","Receptacle, Female Sockets","78","4","5 (DD, D) High Density","Signal","Through Hole, Right Angle","Mating Side, Female Screwlock (4-40)","Solder","Board Lock","Steel, Nickel Plated","-","-","-","UL94 V-0","2A","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Molex%20PDFs/836149016_Dwg.pdf,//media.digikey.com/Photos/Molex/0836149016.JPG,WM12795-ND,0836149016,Molex,CONN MICROD PLUG 25POS VERT SLDR,486,0,"19.17000","0","1","Tube","Commercial Micro-D Series 83614","Active","D-Type, Micro-D","Plug, Male Pins","25","2","0.050 Pitch x 0.050 Row to Row","Signal","Through Hole","Mating Side, Female Screwlock (2-56)","Solder","Board Lock, Shielded","Steel, Nickel Plated","Gold","15.0µin (0.38µm)","-","UL94 V-0","1A","-40°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1757823&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/1757823-7.JPG,A34440-ND,1757823-7,"TE Connectivity Aerospace, Defense and Marine",CONN D-SUB HD PLUG 15P CRIMP,743,0,"19.72000","0","1","Bulk","Military, MIL-DTL-24308, AMPLIMITE 90","Active","D-Sub, High Density","Plug, Male Pins","15","3","1 (DE, E) High Density","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Crimp","-","Steel, Yellow Chromate Plated Zinc","Gold","-","-","-","7.5A","-55°C ~ 125°C"
https://www.norcomp.net/rohspdfs/Micro-D/380-YYY-213L001.pdf,//media.digikey.com/Photos/Norcomp%20Photos/380-025-213L001.JPG,NOR1137-ND,380-025-213L001,NorComp Inc.,CONN MICRO-D RCPT 25POS PNL MNT,1314,0,"19.32000","0","1","Tray","Micro-D 380","Active","D-Type, Micro-D","Receptacle, Female Sockets","25","2","0.050 Pitch x 0.043 Row to Row","Signal","Panel Mount, Through Hole","Housing/Shell (Unthreaded)","Solder","Shielded","Zinc Alloy, Nickel Plated","Gold","15.0µin (0.38µm)","-","-","1A","-55°C ~ 85°C"
https://www.conec.com/catalog/en/download/download/drawing/?sku=15-000493,//media.digikey.com/Photos/Conec%20Photos/15-000493.jpg,626-1443-ND,15-000493,Conec,CONN D-SUB HD PLUG 15POS PNL MNT,676,0,"19.45000","0","1","Bulk","-","Active","D-Sub, High Density","Plug, Male Pins","15","3","1 (DE, E) High Density","Signal","Panel Mount, Through Hole","Mating Side, Female Screwlock (4-40)","Solder","Board Lock","Zinc Die Cast, Nickel Plated","Gold","8.00µin (0.203µm)","IP67 - Dust Tight, Waterproof","UL94 V-0","3A","-25°C ~ 105°C"
https://www.molex.com/pdm_docs/sd/836149012_sd.pdf,//media.digikey.com/Photos/Molex/0836149012.JPG,WM2144-ND,0836149012,Molex,CONN MICRO-D PLUG 25POS R/A SLDR,283,0,"19.47000","0","1","Tube","Commercial Micro-D Series 83614","Active","D-Type, Micro-D","Plug, Male Pins","25","2","0.050 Pitch x 0.050 Row to Row","Signal","Panel Mount, Through Hole, Right Angle","Mating Side, Female Screwlock (2-56)","Solder","Board Lock, Shielded","Steel, Nickel Plated","Gold","15.0µin (0.38µm)","-","UL94 V-0","1A","-40°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1757827&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1218124-3.JPG,1122-1289-ND,1757827-3,"TE Connectivity Aerospace, Defense and Marine",CONN D-SUB PLUG 25POS VERT SLDR,225,0,"19.57000","0","1","Bulk","Military, MIL-DTL-24308, AMPLIMITE 109","Active","D-Sub","Plug, Male Pins","25","2","3 (DB, B)","Signal","Through Hole","Housing/Shell (Unthreaded)","Solder","-","Steel, Yellow Chromate Plated Zinc","Gold","10.0µin (0.25µm)","-","-","5A","-55°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=745191&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/745191-7.JPG,A23157-ND,745191-7,TE Connectivity AMP Connectors,CONN D-SUB RCPT 50POS VERT SLDR,763,0,"19.77000","0","1","Tube","AMPLIMITE HD-20","Active","D-Sub","Receptacle, Female Sockets","50","3","5 (DD, D)","Signal","Through Hole","Housing/Shell (Unthreaded)","Solder","-","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","6A","-55°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5787685&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5787685-1.JPG,A35186-ND,5787685-1,TE Connectivity AMP Connectors,CONN D-SUB RCPT 37POS VERT SLDR,678,0,"19.81000","0","1","Tube","AMPLIMITE HD-20","Active","D-Sub","Receptacle, Female Sockets","37","2","4 (DC, C)","Signal","Through Hole","Mating Side, Female Screwlock (4-40)","Solder","Board Lock","Steel, Tin Plated","Gold","30.0µin (0.76µm)","-","UL94 V-0","6A","-55°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5174225&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/2-5174225-5.JPG,A33476-ND,2-5174225-5,TE Connectivity AMP Connectors,CONN D-TYPE CAP 68POS R/A SLDR,2908,0,"22.10000","0","1","Tray","AMPLIMITE.050 II","Active","D-Type","Cap, Male Pins","68","2","0.050 Pitch x 0.100 Row to Row","Signal","Through Hole, Right Angle","Housing/Shell (M2.5); Latchblocks","Solder","Shielded","Zinc, Nickel Plated","Gold","30.0µin (0.76µm)","-","-","1A","-55°C ~ 85°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/173-E/173-EYY-11YRYY1.pdf,"//media.digikey.com/photos/Norcomp%20Photos/173-E50-113R001,%20174-E50-113R001.jpg",1173-150MEA-ND,173-E50-113R001,NorComp Inc.,CONN D-SUB PLUG 50POS R/A SOLDER,535,0,"20.03000","0","1","Tray","173-E, M Series","Active","D-Sub","Plug, Male Pins","50","3","5 (DD, D)","Signal","Panel Mount, Through Hole, Right Angle","Housing/Shell (Unthreaded)","Solder","Grounding Indents","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 100°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=749805-9&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/749805-9.jpg,A105100-ND,749805-9,TE Connectivity AMP Connectors,CONN D-SUB PLUG 25POS CRIMP,106,0,"20.10000","0","1","Bulk","AMPLIMITE HDP-20","Active","D-Sub","Plug, Male Pins","25","2","3 (DB, B)","Signal","Free Hanging (In-Line)","Cable Side, Male Short Screw (4-40)","Crimp","Grounding Indents, Shielded","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","Varies by Wire Gauge","-55°C ~ 105°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/173-E/173-EYY-11YRYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/173-E50-113R141.JPG,173-150MEA-ND,173-E50-113R141,NorComp Inc.,CONN D-SUB PLUG 50POS R/A SOLDER,392,0,"20.11000","0","1","Tray","173-E, M Series","Active","D-Sub","Plug, Male Pins","50","3","5 (DD, D)","Signal","Panel Mount, Through Hole, Right Angle","Mating Side, Female Screwlock (4-40)","Solder","Grounding Indents, Mounting Brackets","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 100°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5787169&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5787169-9.JPG,A31809-ND,5787169-9,TE Connectivity AMP Connectors,CONN D-TYPE RCPT 100POS R/A SLDR,200,0,"20.16000","0","1","Tube","AMPLIMITE .050 III","Active","D-Type","Receptacle, Female Sockets","100","2","0.050 Pitch x 0.100 Row to Row","Signal","Board Edge, Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Shielded","Steel, Nickel Plated","Gold","-","-","UL94 V-0","1A","-55°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5174339&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2-5174339-5-%28Front%29.jpg,A121355-ND,2-5174339-5,TE Connectivity AMP Connectors,CONN D-TYPE CAP 68POS VERT SLDR,1336,0,"20.40000","0","1","Bulk","AMPLIMITE.050 II","Active","D-Type","Cap, Male Pins","68","2","0.050 Pitch x 0.100 Row to Row","Signal","Through Hole","Housing/Shell (M2.5)","Solder","Shielded","Zinc, Nickel Plated","Gold","30.0µin (0.76µm)","-","-","1A","-55°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Conec%20PDFs/15-00624x_Dwg.pdf,//media.digikey.com/photos/Conec%20Photos/15-006243.jpg,626-1857-ND,15-006243,Conec,CONN D-SUB PLUG 9POS PNL MNT,1688,0,"20.50000","0","1","Bulk","SlimCon","Active","D-Sub","Plug, Male Pins","9","2","1 (DE, E)","Signal","Panel Mount","Cable Side (4-40); Mating Side, Female Screwlock (4-40)","Solder Cup","Gasket","Zinc Die Cast, Nickel Plated","Gold","Flash","IP67 - Dust Tight, Waterproof","UL94 V-0","7.5A","-40°C ~ 105°C"
//media.digikey.com/pdf/Data%20Sheets/Conec%20PDFs/15-00629x_Dwg.pdf,//media.digikey.com/photos/Conec%20Photos/15-006293.jpg,626-1854-ND,15-006293,Conec,CONN D-SUB RCPT 9POS PNL MNT,157,0,"20.56000","0","1","Bulk","SlimCon","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Panel Mount","Cable Side (4-40); Mating Side, Female Screwlock (4-40)","Solder Cup","Gasket","Zinc Die Cast, Nickel Plated","Gold","Flash","IP67 - Dust Tight, Waterproof","UL94 V-0","7.5A","-40°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5745414&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5745414-1.JPG,A34044-ND,5745414-1,TE Connectivity AMP Connectors,CONN D-SUB PLUG 50POS VERT SLDR,437,0,"20.93000","0","1","Tube","AMPLIMITE HDP-20","Active","D-Sub","Plug, Male Pins","50","3","5 (DD, D)","Signal","Through Hole","Housing/Shell (Unthreaded)","Solder","Grounding Indents","Steel, Tin Plated","Gold","-","-","UL94 V-0","6A","-55°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5749084&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/5749084-9.JPG,5749084-9-ND,5749084-9,TE Connectivity AMP Connectors,CONN D-TYPE PLUG 100POS R/A SLDR,192,0,"21.18000","0","1","Tube","AMPLIMITE .050 III","Active","D-Type","Plug, Male Pins","100","2","0.050 Pitch x 0.100 Row to Row","Signal","Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Shielded","-","Gold","-","-","UL94 V-0","1A","-55°C ~ 105°C"
