Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Coupler Type","Frequency","Coupling Factor","Applications","Insertion Loss","Power - Max","Isolation","Return Loss","Package / Case","Supplier Device Package"
http://datasheets.avx.com/cp0402.pdf,-,478-13095-6-ND,CP0402A2655ENTR,AVX Corporation,RF DIR COUPLER 2655MHZ 0402,0,0,"Digi-Reel","0","1","-","-","Active","Standard","2.655GHz","-","-","-","3W","-","-","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,478-12900-2-ND,CP0402A0836CNTR,AVX Corporation,RF DIR COUPLER 824-849MHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","824MHz ~ 849MHz","22dB","AMPS","0.2dB","3W","-53dB","28dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,478-12900-1-ND,CP0402A0836CNTR,AVX Corporation,RF DIR COUPLER 824-849MHZ 0402,0,0,"0.59000","0","1","Cut Tape (CT)","-","Active","Standard","824MHz ~ 849MHz","22dB","AMPS","0.2dB","3W","-53dB","28dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,478-12900-6-ND,CP0402A0836CNTR,AVX Corporation,RF DIR COUPLER 824-849MHZ 0402,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Standard","824MHz ~ 849MHz","22dB","AMPS","0.2dB","3W","-53dB","28dB","0402 (1005 Metric)","0402"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=FI168K1687AA-T&u=M,-,587-6426-2-ND,FI168K1687AA-T,Taiyo Yuden,"HI FREQ MULTILAYER ,COUPLER,698",0,0,"0.48220","0","5000","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=FI168K1687AA-T&u=M,-,587-6426-1-ND,FI168K1687AA-T,Taiyo Yuden,"HI FREQ MULTILAYER ,COUPLER,698",0,0,"1.15000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=FI168K1687AA-T&u=M,-,587-6426-6-ND,FI168K1687AA-T,Taiyo Yuden,"HI FREQ MULTILAYER ,COUPLER,698",0,0,"Digi-Reel","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
http://productfinder.pulseeng.com/products/datasheets/CX3042NL.pdf,-,553-2775-2-ND,CX3042NLT,Pulse Electronics Network,RF DIR COUPLER 5MHZ-1GHZ 6SMD,0,0,"1.93750","0","2200","Tape & Reel (TR)","-","Active","Standard","5MHz ~ 1GHz","6dB","General Purpose","2.8dB","-","-","15dB","6-SMD Module","6-SMD"
http://productfinder.pulseeng.com/products/datasheets/CX3042NL.pdf,-,553-2775-1-ND,CX3042NLT,Pulse Electronics Network,RF DIR COUPLER 5MHZ-1GHZ 6SMD,0,0,"3.99000","0","1","Cut Tape (CT)","-","Active","Standard","5MHz ~ 1GHz","6dB","General Purpose","2.8dB","-","-","15dB","6-SMD Module","6-SMD"
http://productfinder.pulseeng.com/products/datasheets/CX3042NL.pdf,-,553-2775-6-ND,CX3042NLT,Pulse Electronics Network,RF DIR COUPLER 5MHZ-1GHZ 6SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Standard","5MHz ~ 1GHz","6dB","General Purpose","2.8dB","-","-","15dB","6-SMD Module","6-SMD"
https://www.knowlescapacitors.com/getattachment/Products/Microwave-Products/Couplers/FPC06149_Datasheet.pdf.aspx?lang=en-US,//media.digikey.com/Photos/Knowles-Dielectric-Labs/FPC060XX.JPG,1761-1119-ND,FPC06149,Knowles Dielectric Labs,4 TO 8GHZ 10DB DIRECTIONAL COUPL,25,0,"18.90000","0","1","-","-","Active","Standard","4GHz ~ 8GHz","11.5dB","General Purpose","0.3dB","-","-","18dB","4-SMD, No Lead","-"
-,//media.digikey.com/Photos/Knowles-Dielectric-Labs/FPC0688X.JPG,1761-1041-ND,FPC06882,Knowles Dielectric Labs,RF DIR COUPLER,10,0,"18.90000","0","1","Bulk","-","Active","-","-","-","-","-","-","-","-","-","-"
https://nardamiteq.com/docs/078-COUPLERS.PDF,//media.digikey.com/Photos/L3-Narda-MITEQ/4013C-6.jpg,1949-1009-ND,4013C-6,L3 Narda-MITEQ,RF DIR COUPLER 2GHZ-4GHZ MODULE,1,0,"750.30000","0","1","-","-","Active","Standard","2GHz ~ 4GHz","6 ± 1dB","General Purpose","1.8dB","50W","-","-","Module","Module"
https://product.tdk.com/info/en/documents/data_sheet/rf_coupler_hhm2319b2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-4002-2-ND,HHM2319B2,TDK Corporation,RF DIR COUPLER 824-915MHZ 0805,0,0,"0.16464","0","2000","Tape & Reel (TR)","-","Active","Dual Band, Dual Path","824MHz ~ 915MHz, 1.71GHz ~ 1.91GHz","-20 ± 1dB","AGSM, DCS, PCS","0.3dB","-","28dB","-","0805 (2012 Metric)","0805"
https://product.tdk.com/info/en/documents/data_sheet/rf_coupler_hhm2319b2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-4002-1-ND,HHM2319B2,TDK Corporation,RF DIR COUPLER 824-915MHZ 0805,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","Dual Band, Dual Path","824MHz ~ 915MHz, 1.71GHz ~ 1.91GHz","-20 ± 1dB","AGSM, DCS, PCS","0.3dB","-","28dB","-","0805 (2012 Metric)","0805"
https://product.tdk.com/info/en/documents/data_sheet/rf_coupler_hhm2319b2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/0805-RF.jpg,445-4002-6-ND,HHM2319B2,TDK Corporation,RF DIR COUPLER 824-915MHZ 0805,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","Dual Band, Dual Path","824MHz ~ 915MHz, 1.71GHz ~ 1.91GHz","-20 ± 1dB","AGSM, DCS, PCS","0.3dB","-","28dB","-","0805 (2012 Metric)","0805"
http://datasheets.avx.com/cp0302.pdf,//media.digikey.com/Renders/TDK%20Renders/TFSC%20Series.jpg,478-9330-2-ND,CP0402Q5425ENTR,AVX Corporation,RF DIR COUPLER 2.4-2.5GHZ 0302,0,0,"0.19950","0","5000","Tape & Reel (TR)","-","Active","Standard","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.95GHz","20dB","General Purpose","0.4dB","-","-","30dB","0302 (0806 Metric), 4 Lead","-"
http://datasheets.avx.com/cp0302.pdf,//media.digikey.com/Renders/TDK%20Renders/TFSC%20Series.jpg,478-9330-1-ND,CP0402Q5425ENTR,AVX Corporation,RF DIR COUPLER 2.4-2.5GHZ 0302,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","Standard","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.95GHz","20dB","General Purpose","0.4dB","-","-","30dB","0302 (0806 Metric), 4 Lead","-"
http://datasheets.avx.com/cp0302.pdf,//media.digikey.com/Renders/TDK%20Renders/TFSC%20Series.jpg,478-9330-6-ND,CP0402Q5425ENTR,AVX Corporation,RF DIR COUPLER 2.4-2.5GHZ 0302,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","Standard","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.95GHz","20dB","General Purpose","0.4dB","-","-","30dB","0302 (0806 Metric), 4 Lead","-"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1950ALTR-ND,CP0402A1950ALTR,AVX Corporation,RF DIR COUPLER 1.9GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.9GHz","-","-","-","3W","-","-","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1950BLTR-ND,CP0402A1950BLTR,AVX Corporation,RF DIR COUPLER 1.9GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.9GHz","-","-","-","3W","-","-","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1950CLTR-ND,CP0402A1950CLTR,AVX Corporation,RF DIR COUPLER 1.9GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.9GHz","-","-","-","3W","-","-","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1950DLTR-ND,CP0402A1950DLTR,AVX Corporation,RF DIR COUPLER 1.9GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.9GHz","-","-","-","3W","-","-","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1950ELTR-ND,CP0402A1950ELTR,AVX Corporation,RF DIR COUPLER 1.9GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.9GHz","-","-","-","3W","-","-","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1950FLTR-ND,CP0402A1950FLTR,AVX Corporation,RF DIR COUPLER 1.9GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.9GHz","-","-","-","3W","-","-","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A0450ALTR-ND,CP0402A0450ALTR,AVX Corporation,RF DIR COUPLER 450MHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","-","450MHz","-","-","-","-","-","-","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A0836ALTR-ND,CP0402A0836ALTR,AVX Corporation,RF DIR COUPLER 824-849MHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","824MHz ~ 849MHz","19.1dB","AMPS","0.25dB","3W","-43dB","32dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A0836ANTR-ND,CP0402A0836ANTR,AVX Corporation,RF DIR COUPLER 824-849MHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","824MHz ~ 849MHz","19.1dB","AMPS","0.25dB","3W","-43dB","32dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A0836BLTR-ND,CP0402A0836BLTR,AVX Corporation,RF DIR COUPLER 824-849MHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","824MHz ~ 849MHz","22dB","AMPS","0.2dB","3W","-48dB","28dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A0836BNTR-ND,CP0402A0836BNTR,AVX Corporation,RF DIR COUPLER 824-849MHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","824MHz ~ 849MHz","22dB","AMPS","0.2dB","3W","-48dB","28dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A0836CLTR-ND,CP0402A0836CLTR,AVX Corporation,RF DIR COUPLER 824-849MHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","824MHz ~ 849MHz","22dB","AMPS","0.2dB","3W","-53dB","28dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A0836ELTR-ND,CP0402A0836ELTR,AVX Corporation,RF DIR COUPLER 824-849MHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","824MHz ~ 849MHz","27.2dB","AMPS","0.2dB","3W","-51dB","35dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A0836ENTR-ND,CP0402A0836ENTR,AVX Corporation,RF DIR COUPLER 824-849MHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","824MHz ~ 849MHz","27.2dB","AMPS","0.2dB","3W","-51dB","35dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A0881ALTR-ND,CP0402A0881ALTR,AVX Corporation,RF DIR COUPLER 869-894MHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","869MHz ~ 894MHz","18.6dB","AMPS","0.25dB","3W","-43dB","31dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A0881ANTR-ND,CP0402A0881ANTR,AVX Corporation,RF DIR COUPLER 869-894MHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","869MHz ~ 894MHz","18.6dB","AMPS","0.25dB","3W","-43dB","31dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A0902ALTR-ND,CP0402A0902ALTR,AVX Corporation,RF DIR COUPLER 890-915MHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","890MHz ~ 915MHz","18.5dB","GSM","0.25dB","3W","-42dB","31dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A0942ALTR-ND,CP0402A0942ALTR,AVX Corporation,RF DIR COUPLER 925-960MHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","925MHz ~ 960MHz","18dB","GSM","0.25dB","3W","-43dB","31dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A0942BLTR-ND,CP0402A0942BLTR,AVX Corporation,RF DIR COUPLER 925-960MHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","925MHz ~ 960MHz","21dB","GSM","0.25dB","3W","-46dB","27dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A0942DLTR-ND,CP0402A0942DLTR,AVX Corporation,RF DIR COUPLER 925-960MHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","925MHz ~ 960MHz","24.1dB","GSM","0.2dB","3W","-52dB","28dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A0947FLTR-ND,CP0402A0947FLTR,AVX Corporation,RF DIR COUPLER 935-960MHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","935MHz ~ 960MHz","30dB","GSM","0.2dB","3W","-40dB","28.1dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1441ALTR-ND,CP0402A1441ALTR,AVX Corporation,RF DIR COUPL 1.429-1.453GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.429GHz ~ 1.453GHz","14.5dB","PDC","0.4dB","3W","-38dB","28dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1810BNTR-ND,CP0402A1810BNTR,AVX Corporation,RF DIR COUPLER 1.81GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.81GHz","-","-","-","3W","-","-","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1810CNTR-ND,CP0402A1810CNTR,AVX Corporation,RF DIR COUPLER 1.81GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.81GHz","-","-","-","3W","-","-","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1842ALTR-ND,CP0402A1842ALTR,AVX Corporation,RF DIR COUPLR 1.805-1.88GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.805GHz ~ 1.88GHz","12.5dB","PCN","0.5dB","3W","-36dB","26dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1842DLTR-ND,CP0402A1842DLTR,AVX Corporation,RF DIR COUPLR 1.805-1.88GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.805GHz ~ 1.88GHz","27.2dB","PCN","0.25dB","3W","-46dB","35dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1880ALTR-ND,CP0402A1880ALTR,AVX Corporation,RF DIR COUPLER 1.85-1.91GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.85GHz ~ 1.91GHz","12.3dB","PCS","0.5dB","3W","-35dB","25dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1880ANTR-ND,CP0402A1880ANTR,AVX Corporation,RF DIR COUPLER 1.85-1.91GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.85GHz ~ 1.91GHz","12.3dB","PCS","0.5dB","3W","-35dB","25dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1880BLTR-ND,CP0402A1880BLTR,AVX Corporation,RF DIR COUPLER 1.85-1.91GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.85GHz ~ 1.91GHz","15.5dB","PCS","0.35dB","3W","-41dB","23dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1880BNTR-ND,CP0402A1880BNTR,AVX Corporation,RF DIR COUPLER 1.85-1.91GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.85GHz ~ 1.91GHz","15.5dB","PCS","0.35dB","3W","-41dB","23dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1880CLTR-ND,CP0402A1880CLTR,AVX Corporation,RF DIR COUPLER 1.85-1.91GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.85GHz ~ 1.91GHz","16.8dB","PCS","0.25dB","3W","-46dB","30dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1880CNTR-ND,CP0402A1880CNTR,AVX Corporation,RF DIR COUPLER 1.85-1.91GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.85GHz ~ 1.91GHz","16.8dB","PCS","0.25dB","3W","-46dB","30dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1880DLTR-ND,CP0402A1880DLTR,AVX Corporation,RF DIR COUPLER 1.85-1.91GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.85GHz ~ 1.91GHz","18.2dB","PCS","0.25dB","3W","-46dB","23dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1880DNTR-ND,CP0402A1880DNTR,AVX Corporation,RF DIR COUPLER 1.85-1.91GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.85GHz ~ 1.91GHz","18.2dB","PCS","0.25dB","3W","-46dB","23dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1880ELTR-ND,CP0402A1880ELTR,AVX Corporation,RF DIR COUPLER 1.85-1.91GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.85GHz ~ 1.91GHz","20dB","PCS","0.25dB","3W","-44dB","26dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1880ENTR-ND,CP0402A1880ENTR,AVX Corporation,RF DIR COUPLER 1.85-1.91GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.85GHz ~ 1.91GHz","20dB","PCS","0.25dB","3W","-44dB","26dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1890ALTR-ND,CP0402A1890ALTR,AVX Corporation,RF DIR COUPLER 1.88-1.9GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.88GHz ~ 1.9GHz","12.3dB","DECT","0.5dB","3W","-36dB","25dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1890ELTR-ND,CP0402A1890ELTR,AVX Corporation,RF DIR COUPLER 1.88-1.9GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.88GHz ~ 1.9GHz","20dB","DECT","0.25dB","3W","-43dB","26dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1960ALTR-ND,CP0402A1960ALTR,AVX Corporation,RF DIR COUPLER 1.93-1.99GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.93GHz ~ 1.99GHz","12dB","PCS","0.5dB","3W","-35dB","25dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1960CNTR-ND,CP0402A1960CNTR,AVX Corporation,RF DIR COUPLER 1.93-1.99GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.93GHz ~ 1.99GHz","-","-","0.25dB","3W","-","-","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1960DLTR-ND,CP0402A1960DLTR,AVX Corporation,RF DIR COUPLER 1.93-1.99GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.93GHz ~ 1.99GHz","18dB","PCS","0.25dB","3W","-35dB","23dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A1960ELTR-ND,CP0402A1960ELTR,AVX Corporation,RF DIR COUPLER 1.93-1.99GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","1.93GHz ~ 1.99GHz","20dB","PCS","0.25dB","3W","-44dB","26dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A2140ELTR-ND,CP0402A2140ELTR,AVX Corporation,RF DIR COUPLER 2.14GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","2.14GHz","-","-","-","3W","-","-","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A2350FLTR-ND,CP0402A2350FLTR,AVX Corporation,RF DIR COUPLER 2.35GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","2.35GHz","-","-","-","3W","-","-","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A2400ELTR-ND,CP0402A2400ELTR,AVX Corporation,RF DIR COUPLER 2.4GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","2.4GHz","-","-","-","3W","-","-","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A2400FLTR-ND,CP0402A2400FLTR,AVX Corporation,RF DIR COUPLER 2.4GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","2.4GHz","-","-","-","3W","-","-","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A2442ALTR-ND,CP0402A2442ALTR,AVX Corporation,RF DIR COUPLER 2.4-2.484GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","2.4GHz ~ 2.484GHz","10.3dB","Wireless LAN","0.7dB","3W","-33dB","23dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A2442ELTR-ND,CP0402A2442ELTR,AVX Corporation,RF DIR COUPLER 2.4-2.484GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","2.4GHz ~ 2.484GHz","18dB","Wireless LAN","0.35dB","3W","-42dB","23dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A2442FLTR-ND,CP0402A2442FLTR,AVX Corporation,RF DIR COUPLER 2.4-2.484GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","2.4GHz ~ 2.484GHz","22dB","Wireless LAN","0.25dB","3W","-33dB","22.6dB","0402 (1005 Metric)","0402"
http://datasheets.avx.com/cp0402.pdf,//media.digikey.com/Renders/AVX%20Renders/RF%200402.jpg,CP0402A2442FNTR-ND,CP0402A2442FNTR,AVX Corporation,RF DIR COUPLER 2.4-2.484GHZ 0402,0,0,"0.21280","0","5000","Tape & Reel (TR)","-","Active","Standard","2.4GHz ~ 2.484GHz","22dB","Wireless LAN","0.25dB","3W","-33dB","22.6dB","0402 (1005 Metric)","0402"
