Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Attenuation Value","Frequency Range","Power (Watts)","Impedance","Package / Case"
http://www.passivecomponent.com/wp-content/uploads/2013/12/ASC_WA04P.pdf,//media.digikey.com/Renders/Walsin%20Technology/WA04P.jpg,1292-1052-1-ND,WA04P005XBTL,Walsin Technology Corporation,RF ATTENUATOR 5DB 50OHM 0404,18742,0,"0.10000","0","1","Cut Tape (CT)","-","Active","5dB","0Hz ~ 3GHz","100mW","50 Ohms","0404 (1010 Metric), Concave"
http://www.passivecomponent.com/wp-content/uploads/2013/12/ASC_WA04P.pdf,//media.digikey.com/Renders/Walsin%20Technology/WA04P.jpg,1292-1052-6-ND,WA04P005XBTL,Walsin Technology Corporation,RF ATTENUATOR 5DB 50OHM 0404,18742,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","5dB","0Hz ~ 3GHz","100mW","50 Ohms","0404 (1010 Metric), Concave"
//media.digikey.com/pdf/Data%20Sheets/Walsin%20Technology%20PDFs/Chip_Resistors_2012.pdf,//media.digikey.com/Renders/Walsin%20Technology/WA04P.jpg,1292-1055-2-ND,WA04P008XCTL,Walsin Technology Corporation,RF ATTENUATOR 8DB 50OHM 0404,10000,0,"0.02984","0","10000","Tape & Reel (TR)","-","Active","8dB","0Hz ~ 3GHz","100mW","50 Ohms","0404 (1010 Metric), Concave"
//media.digikey.com/pdf/Data%20Sheets/Walsin%20Technology%20PDFs/Chip_Resistors_2012.pdf,//media.digikey.com/Renders/Walsin%20Technology/WA04P.jpg,1292-1055-1-ND,WA04P008XCTL,Walsin Technology Corporation,RF ATTENUATOR 8DB 50OHM 0404,25213,0,"0.10000","0","1","Cut Tape (CT)","-","Active","8dB","0Hz ~ 3GHz","100mW","50 Ohms","0404 (1010 Metric), Concave"
//media.digikey.com/pdf/Data%20Sheets/Walsin%20Technology%20PDFs/Chip_Resistors_2012.pdf,//media.digikey.com/Renders/Walsin%20Technology/WA04P.jpg,1292-1055-6-ND,WA04P008XCTL,Walsin Technology Corporation,RF ATTENUATOR 8DB 50OHM 0404,25213,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","8dB","0Hz ~ 3GHz","100mW","50 Ohms","0404 (1010 Metric), Concave"
//media.digikey.com/pdf/Data%20Sheets/Walsin%20Technology%20PDFs/Chip_Resistors_2012.pdf,//media.digikey.com/Renders/Walsin%20Technology/WA04P.jpg,1292-1056-2-ND,WA04P009XCTL,Walsin Technology Corporation,RF ATTENUATOR 9DB 50OHM 0404,10000,0,"0.02984","0","10000","Tape & Reel (TR)","-","Active","9dB","0Hz ~ 3GHz","100mW","50 Ohms","0404 (1010 Metric), Concave"
//media.digikey.com/pdf/Data%20Sheets/Walsin%20Technology%20PDFs/Chip_Resistors_2012.pdf,//media.digikey.com/Renders/Walsin%20Technology/WA04P.jpg,1292-1056-1-ND,WA04P009XCTL,Walsin Technology Corporation,RF ATTENUATOR 9DB 50OHM 0404,10590,0,"0.10000","0","1","Cut Tape (CT)","-","Active","9dB","0Hz ~ 3GHz","100mW","50 Ohms","0404 (1010 Metric), Concave"
//media.digikey.com/pdf/Data%20Sheets/Walsin%20Technology%20PDFs/Chip_Resistors_2012.pdf,//media.digikey.com/Renders/Walsin%20Technology/WA04P.jpg,1292-1056-6-ND,WA04P009XCTL,Walsin Technology Corporation,RF ATTENUATOR 9DB 50OHM 0404,10590,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","9dB","0Hz ~ 3GHz","100mW","50 Ohms","0404 (1010 Metric), Concave"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AOJ0002+EXB24AT4AR3X+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11106TR-ND,EXB-24AT4AR3X,Panasonic Electronic Components,RF ATTENUATOR 4DB 50OHM 0404,170000,0,"0.05126","0","10000","Tape & Reel (TR)","-","Active","4dB","0Hz ~ 3GHz","40mW","50 Ohms","0404 (1010 Metric), Concave"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AOJ0002+EXB24AT4AR3X+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11106CT-ND,EXB-24AT4AR3X,Panasonic Electronic Components,RF ATTENUATOR 4DB 50OHM 0404,171612,0,"0.15000","0","1","Cut Tape (CT)","-","Active","4dB","0Hz ~ 3GHz","40mW","50 Ohms","0404 (1010 Metric), Concave"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AOJ0002+EXB24AT4AR3X+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11106DKR-ND,EXB-24AT4AR3X,Panasonic Electronic Components,RF ATTENUATOR 4DB 50OHM 0404,171612,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","4dB","0Hz ~ 3GHz","40mW","50 Ohms","0404 (1010 Metric), Concave"
http://cdn.macom.com//datasheets/MAATSS0015.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,1465-1293-2-ND,MAATSS0015TR,M/A-Com Technology Solutions,RF ATTENUATOR 15DB 50OHM 16SOIC,1000,126000,"2.96800","0","1000","Tape & Reel (TR)","-","Active","15dB","0Hz ~ 2GHz","-","50 Ohms","16-SOIC (0.154"", 3.90mm Width)"
http://cdn.macom.com//datasheets/MAATSS0015.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,1465-1293-1-ND,MAATSS0015TR,M/A-Com Technology Solutions,RF ATTENUATOR 15DB 50OHM 16SOIC,2000,126067,"6.23000","0","1","Cut Tape (CT)","-","Active","15dB","0Hz ~ 2GHz","-","50 Ohms","16-SOIC (0.154"", 3.90mm Width)"
http://cdn.macom.com//datasheets/MAATSS0015.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,1465-1293-6-ND,MAATSS0015TR,M/A-Com Technology Solutions,RF ATTENUATOR 15DB 50OHM 16SOIC,2000,126067,"Digi-Reel","0","1","Digi-Reel®","-","Active","15dB","0Hz ~ 2GHz","-","50 Ohms","16-SOIC (0.154"", 3.90mm Width)"
http://www.skyworksinc.com/uploads/documents/ATN3590_Series_200842E.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/ATN3590-XX%20Series.jpg,863-1160-ND,ATN3590-20,Skyworks Solutions Inc.,RF ATTENUATOR 20DB 50OHM DIE,800,0,"4.07750","0","100","Box","-","Active","20dB","0Hz ~ 40GHz","2W","50 Ohms","Die"
http://www.skyworksinc.com/uploads/documents/ATN3590_Series_200842E.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/ATN3590-XX%20Series.jpg,863-1158-ND,ATN3590-12,Skyworks Solutions Inc.,RF ATTENUATOR 12DB 50OHM DIE,800,0,"4.07750","0","100","Box","-","Active","12dB","0Hz ~ 40GHz","2W","50 Ohms","Die"
http://www.skyworksinc.com/uploads/documents/ATN3590_Series_200842E.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/ATN3590-XX%20Series.jpg,863-1154-ND,ATN3590-07,Skyworks Solutions Inc.,RF ATTENUATOR 7DB 50OHM DIE,700,0,"4.07750","0","100","Box","-","Active","7dB","0Hz ~ 40GHz","2W","50 Ohms","Die"
http://www.skyworksinc.com/uploads/documents/ATN3590_Series_200842E.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/ATN3590-XX%20Series.jpg,863-1153-ND,ATN3590-06,Skyworks Solutions Inc.,RF ATTENUATOR 6DB 50OHM DIE,500,0,"4.07750","0","100","Box","-","Active","6dB","0Hz ~ 40GHz","2W","50 Ohms","Die"
http://www.skyworksinc.com/uploads/documents/ATN3590_Series_200842E.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/ATN3590-XX%20Series.jpg,863-1161-ND,ATN3590-30,Skyworks Solutions Inc.,RF ATTENUATOR 30DB 50OHM DIE,400,0,"4.07750","0","100","Box","-","Active","30dB","0Hz ~ 40GHz","2W","50 Ohms","Die"
http://www.skyworksinc.com/uploads/documents/ATN3590_Series_200842E.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/ATN3590-XX%20Series.jpg,863-1159-ND,ATN3590-15,Skyworks Solutions Inc.,RF ATTENUATOR 15DB 50OHM DIE,400,0,"4.07750","0","100","Box","-","Active","15dB","0Hz ~ 40GHz","2W","50 Ohms","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc306a.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-TFSOP,%2010-MSOP.jpg",1127-3087-2-ND,HMC306AMS10ETR,Analog Devices Inc.,RF ATTENUATOR 15.5DB 10TFSOP,1000,26000,"5.43886","0","500","Tape & Reel (TR)","-","Active","15.5dB","700MHz ~ 3.8GHz","-","-","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc306a.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-TFSOP,%2010-MSOP.jpg",1127-3087-1-ND,HMC306AMS10ETR,Analog Devices Inc.,RF ATTENUATOR 15.5DB 10TFSOP,1232,26000,"9.14000","0","1","Cut Tape (CT)","-","Active","15.5dB","700MHz ~ 3.8GHz","-","-","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc306a.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-TFSOP,%2010-MSOP.jpg",1127-3087-6-ND,HMC306AMS10ETR,Analog Devices Inc.,RF ATTENUATOR 15.5DB 10TFSOP,1232,26000,"Digi-Reel","0","1","Digi-Reel®","-","Active","15.5dB","700MHz ~ 3.8GHz","-","-","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
https://www.idt.com/document/dst/f1977-datasheet-revo,"//media.digikey.com/Photos/IDT,%20Integrated%20Device%20Technology/MFG_F1977NBGI.jpg",800-3579-ND,F1977NBGI,"IDT, Integrated Device Technology Inc",RF ATTENUATOR 31.75DB 32WFQFN,2380,0,"6.66000","0","1","Tray","-","Active","31.75dB","5MHz ~ 3GHz","-","75 Ohms","32-WFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc656lp2-hmc658lp2.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/6-VDFN%20Exposed%20Pad.jpg,1127-3011-ND,HMC658LP2E,Analog Devices Inc.,RF ATTENUATOR 20DB 50OHM 6TDFN,179,0,"6.71000","0","1","Strip","-","Active","20dB","0Hz ~ 25GHz","-","50 Ohms","6-TDFN Exposed Pad"
https://www.idt.com/document/dst/f1950-datasheet,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-VFQFN%20Exposed%20Pad.jpg,800-3184-ND,F1950NBGI,"IDT, Integrated Device Technology Inc",RF ATTENUATOR 33DB 24WFQFN,940,3430,"6.84000","0","1","Tray","-","Active","33dB","150MHz ~ 4GHz","-","-","24-WFQFN Exposed Pad"
https://www.idt.com/document/dst/f1951-datasheet,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-VFQFN%20Exposed%20Pad.jpg,800-3185-ND,F1951NBGI,"IDT, Integrated Device Technology Inc",RF ATTENUATOR 32.5DB 24WFQFN,713,0,"6.94000","0","1","Tray","-","Active","32.5dB","100MHz ~ 4GHz","-","-","24-WFQFN Exposed Pad"
https://www.idt.com/document/dst/f2258-datasheet-rev1,//media.digikey.com/Renders/Spansion%20Renders/1274;LCC-16P-M69;;16.jpg,800-3771-ND,F2258NLGK,"IDT, Integrated Device Technology Inc",RF ATTENUATOR 35DB 50OHM 16VFQFN,512,0,"7.92000","0","1","Tray","-","Active","35dB","50MHz ~ 6GHz","-","50 Ohms","16-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc759.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/16-VFQFN%20Exposed%20Pad.jpg,1127-1559-ND,HMC759LP3E,Analog Devices Inc.,RF ATT 0.25-31.75DB 50OHM 16QFN,105,0,"8.90000","0","1","Strip","-","Active","0.25dB ~ 31.75dB","10MHz ~ 300MHz","-","50 Ohms","16-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc1095.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1745-ND,HMC1095LP4E,Analog Devices Inc.,RF ATTENUATOR 31.5DB 75OHM 24QFN,152,205,"13.04000","0","1","Strip","-","Active","31.5dB","0Hz ~ 3GHz","560mW","75 Ohms","24-VFQFN Exposed Pad"
https://cdn.macom.com/datasheets/MAAD-007081.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MAAD-007081-000100.jpg,1465-1689-ND,MAAD-007081-000100,M/A-Com Technology Solutions,RF ATTEN 15.5DB 50OHM 32PWRVFQFN,300,1300,"16.78000","0","1","Bulk","-","Active","15.5dB","0Hz ~ 3.5GHz","-","50 Ohms","32-PowerVFQFN"
http://cdn.macom.com/datasheets/MAAD-007083.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MAAD-007083-000100.jpg,1465-1690-ND,MAAD-007083-000100,M/A-Com Technology Solutions,RF ATTENUATOR 31DB 50OHM 32QFN,413,9500,"20.65000","0","1","Bulk","-","Active","31dB","0Hz ~ 6GHz","-","50 Ohms","32-PowerVFQFN"
http://cdn.macom.com/datasheets/MAATCC0008.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,1465-1691-ND,MAATCC0008,M/A-Com Technology Solutions,RF ATTENUATOR 15DB 50OHM 16SOIC,269,2600,"29.35000","0","1","Bulk","-","Active","15dB","0Hz ~ 3GHz","-","50 Ohms","16-SOIC (0.154"", 3.90mm Width)"
http://cdn.macom.com/datasheets/MAATCC0005.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/24-SOIC.jpg,1465-1064-ND,MAATCC0005,M/A-Com Technology Solutions,RF ATTENUATR 31.5DB 50OHM 24SOIC,172,875,"41.92000","0","1","Bulk","-","Active","31.5dB","0Hz ~ 2GHz","-","50 Ohms","24-SOIC (0.295"", 7.50mm Width)"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/ATT-0290-XX-SMA-02-01.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/ATT-0290-20-SMA-02.JPG,652-1023-ND,ATT-0290-02-SMA-02,Cinch Connectivity Solutions Midwest Microwave,RF ATTENUATOR 2DB SMA MODULE,34,0,"115.65000","0","1","Bulk","SMA","Active","2dB","0Hz ~ 18GHz","2W","-","SMA In-Line Module"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC424ACHIPS.pdf,-,1127-3294-ND,HMC424A-SX,Analog Devices Inc.,RF ATTENUATOR 31.5DB DIE,86,224,"126.50000","0","2","Tray","-","Active","31.5dB","0Hz ~ 13GHz","-","-","Die"
http://cdn.macom.com/datasheets/AT-107-PIN.pdf,//media.digikey.com/photos/MACom%20Technology%20Solutions/AT-107-PIN.JPG,1465-1003-ND,AT-107-PIN,M/A-Com Technology Solutions,RF ATTENUATOR 31.5DB 50OHM CR-13,60,175,"231.71000","0","1","Bulk","-","Active","31.5dB","0Hz ~ 2GHz","-","50 Ohms","CR-13"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11155TR-ND,EXB-24AB2CR8X,Panasonic Electronic Components,RF ATTENUATOR 2DB 100OHM 0404,20000,0,"0.06962","0","10000","Tape & Reel (TR)","-","Active","2dB","0Hz ~ 2.5GHz","40mW","100 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11155CT-ND,EXB-24AB2CR8X,Panasonic Electronic Components,RF ATTENUATOR 2DB 100OHM 0404,26941,0,"0.20000","0","1","Cut Tape (CT)","-","Active","2dB","0Hz ~ 2.5GHz","40mW","100 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11155DKR-ND,EXB-24AB2CR8X,Panasonic Electronic Components,RF ATTENUATOR 2DB 100OHM 0404,26941,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","2dB","0Hz ~ 2.5GHz","40mW","100 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11154TR-ND,EXB-24AB1CR8X,Panasonic Electronic Components,RF ATTENUATOR 1DB 100OHM 0404,10000,0,"0.06962","0","10000","Tape & Reel (TR)","-","Active","1dB","0Hz ~ 2.5GHz","40mW","100 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11154CT-ND,EXB-24AB1CR8X,Panasonic Electronic Components,RF ATTENUATOR 1DB 100OHM 0404,11655,0,"0.20000","0","1","Cut Tape (CT)","-","Active","1dB","0Hz ~ 2.5GHz","40mW","100 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11154DKR-ND,EXB-24AB1CR8X,Panasonic Electronic Components,RF ATTENUATOR 1DB 100OHM 0404,11655,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","1dB","0Hz ~ 2.5GHz","40mW","100 Ohms","0404 (1010 Metric), Concave"
http://www.skyworksinc.com/uploads/documents/201111B.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/32-QFN%20Pkg.jpg,863-1295-2-ND,SKY12340-364LF,Skyworks Solutions Inc.,RF ATTENUATOR 0.5-15.5DB 32VFQFN,3000,0,"3.22126","0","3000","Tape & Reel (TR)","-","Active","0.5dB ~ 15.5dB","300kHz ~ 2GHz","-","50 Ohms","32-VFQFN Exposed Pad"
http://www.skyworksinc.com/uploads/documents/201111B.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/32-QFN%20Pkg.jpg,863-1295-1-ND,SKY12340-364LF,Skyworks Solutions Inc.,RF ATTENUATOR 0.5-15.5DB 32VFQFN,5004,0,"6.10000","0","1","Cut Tape (CT)","-","Active","0.5dB ~ 15.5dB","300kHz ~ 2GHz","-","50 Ohms","32-VFQFN Exposed Pad"
http://www.skyworksinc.com/uploads/documents/201111B.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/32-QFN%20Pkg.jpg,863-1295-6-ND,SKY12340-364LF,Skyworks Solutions Inc.,RF ATTENUATOR 0.5-15.5DB 32VFQFN,5004,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","0.5dB ~ 15.5dB","300kHz ~ 2GHz","-","50 Ohms","32-VFQFN Exposed Pad"
http://www.skyworksinc.com/uploads/documents/ATN3590_Series_200842E.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/ATN3590-XX%20Series.jpg,863-1156-ND,ATN3590-09,Skyworks Solutions Inc.,RF ATTENUATOR 9DB 50OHM DIE,600,0,"4.07750","0","100","Box","-","Active","9dB","0Hz ~ 40GHz","2W","50 Ohms","Die"
https://www.idt.com/document/dst/f1975-datasheet-revo,"//media.digikey.com/Photos/IDT,%20Integrated%20Device%20Technology/MFG_F1975NCGI.jpg",800-3576-ND,F1975NCGI,"IDT, Integrated Device Technology Inc",RF ATTENUATOR 31DB 75OHM 20WFQFN,237,0,"5.32000","0","1","Tray","-","Active","31dB","5MHz ~ 3GHz","-","75 Ohms","20-WFQFN Exposed Pad"
https://www.idt.com/document/dst/f1953-final-datasheet,"//media.digikey.com/Renders/IDT,%20Integrated%20Device%20Technology%20Renders/800;NBG20;NBG;20.jpg",800-3186-ND,F1953NCGI,"IDT, Integrated Device Technology Inc",RF ATTENUATOR 32.4DB 20VFQFN,313,11270,"6.58000","0","1","Tray","-","Active","32.4dB","400MHz ~ 4GHz","-","-","20-WFQFN Exposed Pad"
http://cdn.macom.com/datasheets/MAT10xxx%20Series.pdf,-,1700-1005-ND,MAT10060,M/A-Com Technology Solutions,RF ATTENUATOR 6DB DIE,500,1800,"8.00000","0","100","Tray","-","Active","6dB","0Hz ~ 40GHz","2W","-","Die"
http://cdn.macom.com/datasheets/MAT10xxx%20Series.pdf,-,1700-1015-ND,MAT10200,M/A-Com Technology Solutions,RF ATTENUATOR 20DB DIE,400,9900,"9.04000","0","100","-","-","Active","20dB","0Hz ~ 40GHz","2W","-","Die"
http://cdn.macom.com/datasheets/MAT10xxx%20Series.pdf,-,1700-1007-ND,MAT10080,M/A-Com Technology Solutions,RF ATTENUATOR 8DB DIE,300,600,"9.04000","0","100","Tray","-","Active","8dB","0Hz ~ 40GHz","2W","-","Die"
http://cdn.macom.com/datasheets/MAT10xxx%20Series.pdf,-,1700-1008-ND,MAT10090,M/A-Com Technology Solutions,RF ATTENUATOR 9DB DIE,300,21500,"9.04000","0","100","Tray","-","Active","9dB","0Hz ~ 40GHz","2W","-","Die"
http://cdn.macom.com/datasheets/MAT10xxx%20Series.pdf,-,1700-1011-ND,MAT10120,M/A-Com Technology Solutions,RF ATTENUATOR 12DB DIE,300,7700,"9.04000","0","100","Tray","-","Active","12dB","0Hz ~ 40GHz","2W","-","Die"
http://cdn.macom.com/datasheets/MAT10xxx%20Series.pdf,-,1700-1013-ND,MAT10140,M/A-Com Technology Solutions,RF ATTENUATOR 14DB DIE,300,1700,"9.04000","0","100","Tray","-","Active","14dB","0Hz ~ 40GHz","2W","-","Die"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/M3933-25-XX(N OR S)-01.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/MFG_M393325.jpg,M3933/25-74N-ND,M3933/25-74N,Cinch Connectivity Solutions Midwest Microwave,RF ATTENUATOR 8DB SMA MODULE,32,0,"132.89000","0","1","Bulk","Military, MIL-DTL-M3933","Active","8dB","0Hz ~ 18GHz","-","-","SMA In-Line Module"
https://www.atceramics.com/UserFiles/AT_attenuator.pdf,-,1284-1849-2-ND,AT0603C07ECATB,American Technical Ceramics,RF ATTENUATOR 7DB 50OHM 0603,500,0,"3.91428","0","500","Tape & Reel (TR)","AT","Active","7dB","0Hz ~ 20GHz","1W","50 Ohms","-"
https://www.atceramics.com/UserFiles/AT_attenuator.pdf,-,1284-1849-1-ND,AT0603C07ECATB,American Technical Ceramics,RF ATTENUATOR 7DB 50OHM 0603,720,0,"6.93000","0","1","Cut Tape (CT)","AT","Active","7dB","0Hz ~ 20GHz","1W","50 Ohms","-"
https://www.atceramics.com/UserFiles/AT_attenuator.pdf,-,1284-1849-6-ND,AT0603C07ECATB,American Technical Ceramics,RF ATTENUATOR 7DB 50OHM 0603,720,0,"Digi-Reel","0","1","Digi-Reel®","AT","Active","7dB","0Hz ~ 20GHz","1W","50 Ohms","-"
https://www.atceramics.com/UserFiles/AT_attenuator.pdf,-,1284-1850-2-ND,AT0603C08ECATB,American Technical Ceramics,RF ATTENUATOR 8DB 50OHM 0603,500,0,"3.91428","0","500","Tape & Reel (TR)","AT","Active","8dB","0Hz ~ 20GHz","1W","50 Ohms","-"
https://www.atceramics.com/UserFiles/AT_attenuator.pdf,-,1284-1850-1-ND,AT0603C08ECATB,American Technical Ceramics,RF ATTENUATOR 8DB 50OHM 0603,710,0,"6.93000","0","1","Cut Tape (CT)","AT","Active","8dB","0Hz ~ 20GHz","1W","50 Ohms","-"
https://www.atceramics.com/UserFiles/AT_attenuator.pdf,-,1284-1850-6-ND,AT0603C08ECATB,American Technical Ceramics,RF ATTENUATOR 8DB 50OHM 0603,710,0,"Digi-Reel","0","1","Digi-Reel®","AT","Active","8dB","0Hz ~ 20GHz","1W","50 Ohms","-"
https://www.idt.com/document/dst/f2270-datasheet-revision-o,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-QFN%20%283x3%29.jpg,800-3782-ND,F2270NLGK,"IDT, Integrated Device Technology Inc",RF ATTENUATOR 35DB 75OHM 16VFQFN,686,0,"4.68000","0","1","Tray","-","Active","35dB","5MHz ~ 3GHz","-","75 Ohms","16-VFQFN Exposed Pad"
https://www.idt.com/document/dst/f1978-datasheet-revision-o,-,800-3788-ND,F1978NCGK,"IDT, Integrated Device Technology Inc",RF ATTEN 30.5-31.7DB 75OHM 20QFN,403,0,"5.32000","0","1","Tray","-","Active","30.5dB ~ 31.7dB","5MHz ~ 3GHz","-","75 Ohms","20-WFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc812a.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/24-TFQFN%20Exposed%20Pad.jpg,1127-3648-2-ND,HMC812ALC4TR,Analog Devices Inc.,RF ATTENUATOR 35DB 24CLCC,200,1500,"55.70660","0","100","Tape & Reel (TR)","-","Active","35dB","5GHz ~ 30GHz","-","-","24-CLCC Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc812a.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/24-TFQFN%20Exposed%20Pad.jpg,1127-3648-1-ND,HMC812ALC4TR,Analog Devices Inc.,RF ATTENUATOR 35DB 24CLCC,293,1500,"72.14000","0","1","Cut Tape (CT)","-","Active","35dB","5GHz ~ 30GHz","-","-","24-CLCC Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc812a.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/24-TFQFN%20Exposed%20Pad.jpg,1127-3648-6-ND,HMC812ALC4TR,Analog Devices Inc.,RF ATTENUATOR 35DB 24CLCC,293,1500,"Digi-Reel","0","1","Digi-Reel®","-","Active","35dB","5GHz ~ 30GHz","-","-","24-CLCC Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc346alc3b.pdf,-,1127-3736-2-ND,HMC346ALC3BTR,Analog Devices Inc.,RF ATTENUATOR 26DB 50OHM 12CLCC,100,6700,"97.46250","0","100","Tape & Reel (TR)","-","Active","26dB","0Hz ~ 18GHz","-","50 Ohms","12-CLCC Exposed Pad"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/ATT-0290-XX-HEX-02-01.pdf,//media.digikey.com/Photos/Cinch-Connectivity-Solutions/MFG_ATT-0290-03-HEX-02.JPG,652-1067-ND,ATT-0290-03-HEX-02,Cinch Connectivity Solutions Midwest Microwave,RF ATTENUATOR 3DB HEX MODULE,288,0,"117.35000","0","1","Bulk","-","Active","3dB","0Hz ~ 18GHz","2W","-","HEX In-Line Module"
https://www.svmicrowave.com/sites/default/files/pdf/M3933_25-XX.PDD_84.PDF,//media.digikey.com/Photos/Amphenol%20Photos/MFG_M3933%5E25-64N.JPG,SVM3933/25-64N-ND,M3933/25-64N,Amphenol SV Microwave,RF ATTENUATOR 3DB 50OHM SMA,51,0,"136.51000","0","1","Bulk","-","Active","3dB","0Hz ~ 18GHz","2W","50 Ohms","SMA In-Line Module"
